As. Pct,Blk Pct,Box +-,DRB Pct,DWS,Deff. Box +-,FG3A PerFGA%,Fta PerFGA%,GP,MP,ORB Pct,OWS,Off. Box +-,PER,Stl Pct,TO Pct,TRB Pct,TS %,Teams,Usg Pct,VORP,WS,WS Per 48,age,name,position
11.2,2.8,-0.6,31.4,0.5,-0.3,.000,.655,39,337,15.7,1.0,-0.3,26.0,1.5,15.9,23.5,.616,Boban Marjanović,29.4,0.1,1.5,.215,29,Boban Marjanović,C
14.4,3.1,-2.1,27.7,0.3,0.4,.000,.570,19,171,9.5,0.2,-2.5,21.6,1.2,18.2,18.4,.597,Boban Marjanović,31.3,0.0,0.5,.138,29,Boban Marjanović,C
7.9,2.5,1.0,35.2,0.3,-1.1,.000,.754,20,166,22.1,0.7,2.0,30.6,1.8,13.2,28.8,.637,Boban Marjanović,27.5,0.1,1.0,.293,29,Boban Marjanović,C
6.4,1.8,-1.9,23.7,1.6,-1.3,.465,.193,68,2020,4.0,1.7,-0.6,15.6,0.9,8.2,13.5,.552,Lauri Markkanen,21.9,0.1,3.3,.079,20,Lauri Markkanen,PF
7.0,2.8,-3.0,15.8,1.2,0.0,.198,.234,73,1661,6.6,0.1,-3.0,10.5,1.2,13.6,11.1,.516,Jarell Martin,17.1,-0.4,1.3,.038,23,Jarell Martin,PF
22.7,1.0,-3.4,12.1,0.6,-1.4,.226,.303,52,984,3.3,0.0,-2.0,13.0,1.7,13.1,7.5,.480,Frank Mason,22.6,-0.4,0.5,.027,23,Frank Mason,PG
0.0,0.0,-9.8,38.5,0.0,-5.8,.000,.143,4,20,16.0,0.0,-4.1,18.0,2.4,0.0,27.1,.538,Mangok Mathiang,16.1,0.0,0.1,.183,25,Mangok Mathiang,C
12.3,0.7,0.1,9.2,1.6,-0.2,.577,.145,63,2131,1.4,1.0,0.2,11.4,1.8,10.1,5.2,.541,Wesley Matthews,17.6,1.1,2.6,.059,31,Wesley Matthews,SF
5.0,1.4,0.0,11.7,2.1,1.5,.501,.275,61,1564,1.6,0.8,-1.5,10.3,2.3,15.0,6.7,.595,Luc Mbah a Moute,12.8,0.8,2.8,.087,31,Luc Mbah a Moute,PF
0.0,4.6,-8.7,11.5,0.0,-4.4,1.000,.286,3,18,0.0,0.0,-4.3,7.4,0.0,11.3,6.0,.508,James Michael McAdoo,21.0,0.0,0.0,.023,25,James Michael McAdoo,PF
,,,,,,,,,,,,,,,,,,,,,,,,,
10.6,0.8,-3.4,7.2,0.8,-0.5,.356,.151,57,961,2.0,-0.3,-2.9,7.4,2.2,14.6,4.8,.477,Patrick McCaw,12.8,-0.3,0.6,.029,22,Patrick McCaw,SG
15.8,1.0,0.4,9.9,2.9,-1.0,.316,.166,81,2923,2.0,3.7,1.4,17.0,1.3,8.6,6.0,.536,CJ McCollum,26.5,1.8,6.6,.108,26,CJ McCollum,SG
24.5,0.6,-0.7,11.5,2.5,1.1,.147,.093,76,1706,2.4,1.3,-1.8,12.5,2.6,20.4,7.1,.545,T.J. McConnell,13.8,0.5,3.8,.108,25,T.J. McConnell,PG
0.0,0.0,-14.7,14.0,0.0,2.5,.500,.000,4,8,0.0,-0.1,-17.2,-8.9,6.3,33.3,7.1,.000,Erik McCree,16.9,0.0,-0.1,-0.334,24,Erik McCree,SF
7.1,4.9,-5.7,22.6,0.1,-1.9,.190,.333,19,90,8.8,0.1,-3.8,15.8,0.0,4.0,15.7,.478,Chris McCullough,24.6,-0.1,0.2,.081,22,Chris McCullough,PF
6.5,0.8,-2.4,10.2,0.6,-1.7,.425,.159,81,1768,2.5,1.7,-0.7,10.4,0.5,9.3,6.3,.579,Doug McDermott,15.0,-0.2,2.3,.063,26,Doug McDermott,SF
6.0,0.9,-2.5,9.5,0.3,-1.9,.418,.162,55,1172,3.1,1.1,-0.6,9.9,0.4,8.8,6.3,.562,Doug McDermott,14.4,-0.1,1.3,.055,26,Doug McDermott,SF
7.5,0.6,-2.2,11.4,0.3,-1.4,.439,.156,26,596,1.3,0.6,-0.8,11.5,0.8,10.3,6.1,.611,Doug McDermott,16.3,0.0,1.0,.077,26,Doug McDermott,SF
8.0,7.3,2.6,18.7,1.1,2.1,.027,.237,65,615,11.5,1.7,0.4,22.3,1.6,10.0,15.4,.641,JaVale McGee,19.2,0.7,2.7,.212,30,JaVale McGee,C
8.4,0.9,-0.6,7.9,0.3,-0.7,.479,.110,18,299,4.1,0.5,0.1,12.0,1.3,5.0,6.0,.595,Rodney McGruder,12.1,0.1,0.8,.125,26,Rodney McGruder,SG
0.0,0.0,-5.9,0.0,0.0,-0.1,,,1,1,0.0,0.0,-5.8,0.0,0.0,,0.0,,Trey McKinney-Jones,0.0,0.0,0.0,-0.001,27,Trey McKinney-Jones,SG
2.7,1.5,-3.1,12.4,0.1,-1.8,.600,.200,14,53,2.2,0.0,-1.3,10.1,0.9,15.5,7.4,.643,Alfonzo McKinnie,16.0,0.0,0.1,.084,25,Alfonzo McKinnie,SF
7.5,1.3,-3.6,11.4,0.7,-1.4,.426,.172,56,1091,3.5,-0.2,-2.1,9.7,1.8,13.2,7.4,.526,Ben McLemore,19.0,-0.4,0.5,.023,24,Ben McLemore,SG
0.0,0.0,-12.2,0.0,0.0,-2.4,1.000,.000,2,6,0.0,0.0,-9.8,-12.5,0.0,0.0,0.0,.000,Josh McRoberts,7.6,0.0,0.0,-0.190,30,Josh McRoberts,PF
9.1,0.3,-2.8,11.2,0.8,-2.5,.534,.298,77,1119,1.5,1.3,-0.4,12.4,1.3,7.7,6.4,.548,Jodie Meeks,19.0,-0.2,2.0,.087,30,Jodie Meeks,SG
7.2,8.2,3.1,25.4,1.3,5.3,.022,.482,61,729,12.5,1.3,-2.2,17.8,1.5,19.0,18.7,.644,Salah Mejri,12.8,0.9,2.7,.175,31,Salah Mejri,C
4.8,3.0,-5.1,24.9,0.4,0.4,.195,.232,23,284,7.1,-0.1,-5.5,10.6,1.1,16.6,16.0,.515,Jordan Mickey,17.1,-0.2,0.3,.054,23,Jordan Mickey,PF
17.7,0.6,0.4,15.0,2.3,-1.2,.320,.285,82,2982,1.8,4.6,1.6,17.4,2.0,11.8,8.4,.577,Khris Middleton,24.6,1.8,6.9,.111,26,Khris Middleton,SF
6.0,1.3,-0.5,11.0,1.5,-2.2,.758,.162,70,1337,1.5,1.4,1.7,13.0,1.4,5.7,6.4,.545,C.J. Miles,22.3,0.5,2.9,.103,30,C.J. Miles,SF
7.5,0.7,-1.0,7.9,0.9,-1.6,.735,.138,82,1944,1.0,2.1,0.5,9.3,0.7,10.1,4.6,.617,Darius Miller,12.8,0.5,3.0,.075,27,Darius Miller,SF
3.2,1.3,-2.0,9.6,0.1,-1.5,.750,.143,15,126,3.6,0.1,-0.5,8.9,0.4,14.4,6.7,.638,Malcolm Miller,12.1,0.0,0.2,.087,24,Malcolm Miller,SF
16.0,0.4,-0.4,6.8,2.1,-1.3,.607,.173,82,2107,1.4,2.0,0.9,11.8,1.3,12.6,4.1,.558,Patty Mills,17.8,0.9,4.1,.093,29,Patty Mills,PG
,,,,,,,,,,,,,,,,,,,,,,,,,
13.9,3.2,0.8,17.6,1.1,0.7,.260,.370,38,1143,6.4,1.4,0.1,17.0,1.7,12.6,12.1,.549,Paul Millsap,22.0,0.8,2.5,.107,32,Paul Millsap,PF
8.6,2.2,0.6,24.9,1.8,-0.7,.523,.200,55,1494,4.3,2.2,1.4,18.7,1.4,7.7,14.6,.577,Nikola Mirotić,23.4,1.0,4.0,.128,26,Nikola Mirotić,PF
11.0,1.9,1.8,25.3,0.6,-1.4,.533,.262,25,622,3.0,1.5,3.2,22.0,1.2,8.4,13.7,.624,Nikola Mirotić,25.7,0.6,2.0,.158,26,Nikola Mirotić,PF
6.8,2.4,-0.2,24.6,1.2,-0.2,.516,.152,30,872,5.3,0.7,0.0,16.3,1.6,7.1,15.3,.539,Nikola Mirotić,21.8,0.4,1.9,.106,26,Nikola Mirotić,PF
19.4,0.9,1.1,10.4,3.8,-0.2,.404,.218,79,2638,2.3,1.4,1.3,16.7,2.2,12.6,6.4,.541,Donovan Mitchell,29.1,2.1,5.2,.095,21,Donovan Mitchell,SG
0.0,0.0,54.4,0.0,0.0,-14.2,1.000,.000,1,1,0.0,0.1,68.6,133.8,0.0,0.0,0.0,1.500,Naz Mitrou-Long,45.0,0.0,0.1,2.712,24,Naz Mitrou-Long,SG
16.9,0.9,-4.5,7.5,0.5,-3.4,.572,.089,63,854,1.0,-0.5,-1.0,10.3,1.1,10.0,4.2,.477,Malik Monk,24.9,-0.5,0.0,.000,19,Malik Monk,SG
18.7,1.8,2.4,25.2,1.6,2.3,.000,.308,51,1040,11.4,1.8,0.1,21.2,2.1,17.7,18.3,.598,Greg Monroe,22.4,1.2,3.4,.155,27,Greg Monroe,C
10.2,0.0,-9.7,28.1,0.0,-3.5,.000,.121,5,79,8.9,-0.1,-6.1,11.1,0.0,14.7,18.5,.489,Greg Monroe,23.3,-0.2,0.0,-0.013,27,Greg Monroe,C
18.2,1.0,2.3,25.7,0.4,1.1,.000,.297,20,465,11.3,1.0,1.1,21.0,1.6,18.6,18.4,.642,Greg Monroe,19.6,0.5,1.4,.142,27,Greg Monroe,C
20.5,2.9,4.5,24.4,1.1,4.3,.000,.348,26,496,11.9,0.8,0.2,23.0,2.8,17.4,18.2,.580,Greg Monroe,24.9,0.8,2.0,.193,27,Greg Monroe,C
0.0,0.0,-25.9,28.2,0.0,-2.1,.000,.000,2,8,0.0,-0.1,-23.7,-15.5,0.0,66.7,13.8,.000,Luis Montero,16.6,0.0,-0.1,-0.445,24,Luis Montero,SG
13.1,0.0,-5.0,12.5,0.0,0.3,,,2,9,0.0,0.0,-5.3,-2.3,0.0,,6.3,,Ben Moore,0.0,0.0,0.0,.072,22,Ben Moore,PF
10.1,0.4,-0.2,7.3,1.6,-0.8,.362,.082,82,2586,2.5,2.8,0.6,12.1,1.5,10.6,5.0,.593,E'Twaun Moore,16.1,1.2,4.4,.081,28,E'Twaun Moore,SG
13.3,5.6,2.6,27.6,1.6,5.8,.000,.238,67,805,10.9,0.7,-3.1,13.9,1.9,23.8,19.1,.531,Eric Moreland,9.7,0.9,2.3,.135,26,Eric Moreland,PF
10.8,0.9,-7.1,15.9,0.1,-1.0,.313,.000,6,98,2.3,-0.2,-6.1,6.5,1.0,15.8,9.1,.438,Jaylen Morris,16.9,-0.1,-0.1,-0.053,22,Jaylen Morris,SG
8.1,0.7,-1.7,18.4,2.2,-0.6,.383,.252,54,1447,3.3,1.1,-1.1,14.5,1.2,8.7,10.9,.541,Marcus Morris,23.0,0.1,3.2,.108,28,Marcus Morris,PF
11.0,1.7,-0.5,19.2,2.1,0.5,.301,.186,73,1968,4.3,1.2,-1.0,13.2,1.4,14.6,11.8,.566,Markieff Morris,19.5,0.7,3.3,.080,28,Markieff Morris,PF
41.2,0.0,2.0,9.0,0.0,-1.6,.167,.333,3,25,0.0,0.1,3.6,27.1,5.9,12.7,4.5,.727,Monte Morris,13.7,0.0,0.2,.312,22,Monte Morris,PG
7.1,1.0,-4.9,22.9,0.2,-2.1,.080,.373,11,176,8.5,0.1,-2.8,17.2,0.9,9.3,15.5,.550,Johnathan Motley,24.9,-0.1,0.3,.084,22,Johnathan Motley,PF
4.8,2.7,-4.1,19.7,0.3,-0.3,.194,.323,31,359,9.4,0.1,-3.8,12.3,0.7,23.7,14.5,.617,Timofey Mozgov,16.8,-0.2,0.4,.055,31,Timofey Mozgov,C
24.5,0.8,-4.7,11.3,0.7,-2.1,.281,.245,64,1245,2.3,-0.8,-2.6,11.5,1.6,16.2,6.8,.474,Emmanuel Mudiay,24.4,-0.9,0.0,-0.002,21,Emmanuel Mudiay,PG
24.1,0.4,-5.0,11.6,0.3,-2.9,.317,.242,42,752,2.4,0.0,-2.2,12.3,1.4,16.8,7.0,.504,Emmanuel Mudiay,24.8,-0.6,0.3,.019,21,Emmanuel Mudiay,PG
25.0,1.2,-4.3,10.8,0.4,-0.9,.225,.250,22,493,2.3,-0.7,-3.3,10.2,2.0,15.3,6.5,.428,Emmanuel Mudiay,23.7,-0.3,-0.3,-0.034,21,Emmanuel Mudiay,PG
5.7,0.6,-5.9,14.8,0.2,-4.1,.144,.266,43,418,6.3,0.5,-1.8,15.4,1.1,2.8,10.6,.510,Shabazz Muhammad,23.0,-0.4,0.7,.081,25,Shabazz Muhammad,SF-SG
3.4,0.6,-8.4,11.6,0.1,-4.2,.157,.256,32,301,5.7,0.0,-4.2,9.3,0.8,3.6,8.6,.446,Shabazz Muhammad,20.5,-0.5,0.0,.008,25,Shabazz Muhammad,SF
11.8,0.7,0.5,23.0,0.1,-3.7,.119,.284,11,117,8.0,0.6,4.2,31.0,1.7,1.3,15.5,.624,Shabazz Muhammad,29.5,0.1,0.7,.271,25,Shabazz Muhammad,SG
24.6,0.0,-13.7,0.0,0.0,-4.4,.333,.333,6,21,5.6,-0.1,-9.4,-2.1,2.4,22.5,2.8,.218,Xavier Munford,19.1,-0.1,-0.1,-0.197,25,Xavier Munford,SG
20.2,1.5,1.2,22.4,3.4,3.4,.056,.243,81,1743,7.0,-0.2,-2.2,15.1,2.8,16.6,14.6,.485,Dejounte Murray,20.7,1.4,3.2,.087,21,Dejounte Murray,PG
,,,,,,,,,,,,,,,,,,,,,,,,,
16.4,0.9,-0.2,9.4,1.2,-2.0,.411,.238,81,2565,3.6,4.3,1.8,16.1,1.5,12.8,6.5,.576,Jamal Murray,22.8,1.2,5.5,.103,20,Jamal Murray,PG
7.3,2.2,0.2,18.3,0.9,0.2,.535,.199,53,1060,5.9,1.5,0.0,14.4,1.4,11.0,12.1,.597,Mike Muscala,15.7,0.6,2.4,.109,26,Mike Muscala,C
7.1,1.6,-5.6,12.0,0.8,0.3,.436,.262,48,522,2.8,-0.9,-5.9,5.1,1.4,17.0,7.4,.439,Abdel Nader,17.1,-0.5,-0.1,-0.014,24,Abdel Nader,SF
8.6,2.2,3.3,22.0,2.3,2.4,.029,.332,66,1421,12.4,3.5,0.9,20.2,3.0,9.7,17.3,.605,Larry Nance,15.9,1.9,5.8,.196,25,Larry Nance,C
9.2,1.8,3.8,20.2,1.5,2.7,.016,.344,42,922,12.6,2.1,1.0,19.4,3.1,12.3,16.4,.618,Larry Nance,15.3,1.3,3.7,.191,25,Larry Nance,C
7.6,3.1,2.6,25.5,0.7,1.7,.050,.313,24,499,12.1,1.4,0.8,21.5,2.8,5.2,18.9,.585,Larry Nance,17.0,0.6,2.1,.206,25,Larry Nance,C
14.6,0.7,0.2,10.1,2.0,0.3,.411,.260,74,1535,1.9,1.2,-0.2,14.2,2.6,13.2,6.0,.544,Shabazz Napier,19.5,0.8,3.2,.101,26,Shabazz Napier,PG
22.8,0.3,-4.0,9.5,0.7,-1.5,.508,.082,50,1013,1.4,-0.1,-2.6,8.1,1.3,21.0,5.6,.489,Jameer Nelson,13.7,-0.5,0.6,.028,35,Jameer Nelson,PG
22.2,0.3,-3.3,9.9,0.6,-1.4,.537,.083,43,897,1.4,0.3,-1.9,8.9,1.2,20.9,5.8,.520,Jameer Nelson,13.0,-0.3,0.8,.045,35,Jameer Nelson,PG
27.7,0.8,-9.7,5.8,0.1,-2.2,.359,.077,7,116,1.9,-0.4,-7.5,2.6,1.7,21.4,3.8,.322,Jameer Nelson,19.6,-0.2,-0.3,-0.107,35,Jameer Nelson,PG
23.0,0.7,-3.2,9.5,0.6,-1.1,.311,.232,41,498,1.6,0.3,-2.1,11.9,1.3,17.8,5.6,.550,Raul Neto,18.3,-0.1,0.9,.086,25,Raul Neto,PG
14.0,0.0,-4.0,21.1,0.1,1.4,.364,.182,9,32,10.8,-0.1,-5.5,9.2,3.1,20.2,16.0,.379,Georges Niang,20.9,0.0,0.0,-0.029,24,Georges Niang,PF
14.0,4.3,1.0,22.1,0.1,3.4,.000,.400,7,40,16.7,0.0,-2.4,15.6,2.5,25.4,19.4,.510,Joakim Noah,17.2,0.0,0.1,.072,32,Joakim Noah,C
6.3,4.1,1.0,29.3,1.0,4.5,.010,.267,30,472,10.9,0.4,-3.5,16.2,3.3,18.1,19.8,.558,Nerlens Noel,13.8,0.4,1.3,.135,23,Nerlens Noel,C
7.2,8.2,5.4,18.1,1.0,6.2,.238,.350,49,418,4.9,0.7,-0.7,17.3,2.7,14.8,11.7,.661,Lucas Nogueira,11.4,0.8,1.6,.188,25,Lucas Nogueira,C
10.4,2.1,0.3,25.2,2.2,0.3,.445,.142,77,1900,1.2,2.6,0.1,16.7,1.1,6.0,12.8,.575,Dirk Nowitzki,20.5,1.1,4.8,.121,39,Dirk Nowitzki,C
20.0,0.9,-3.9,9.1,1.1,-0.5,.314,.136,78,1706,2.4,-2.0,-3.5,7.0,1.9,19.8,5.8,.437,Frank Ntilikina,16.9,-0.8,-0.9,-0.026,19,Frank Ntilikina,PG
11.7,4.3,0.3,26.9,3.9,2.8,.007,.287,79,2088,10.0,0.8,-2.6,19.2,1.5,14.6,18.5,.528,Jusuf Nurkić,26.4,1.2,4.7,.108,23,Jusuf Nurkić,C
9.4,1.6,-1.7,16.0,1.4,0.9,.123,.480,70,1646,5.6,1.1,-2.5,12.2,1.7,13.1,10.6,.542,David Nwaba,15.6,0.1,2.4,.071,25,David Nwaba,SG
5.9,1.3,-5.3,18.6,0.4,-2.0,.251,.146,36,379,8.1,-0.1,-3.2,11.9,1.2,7.6,13.3,.470,Johnny O'Bryant,22.5,-0.3,0.3,.038,24,Johnny O'Bryant,PF
12.0,1.2,-0.6,20.6,1.8,1.7,.415,.268,69,1150,2.5,0.5,-2.4,10.8,1.6,14.8,11.7,.540,Royce O'Neale,14.6,0.4,2.4,.099,24,Royce O'Neale,SF
16.8,6.1,4.5,27.8,2.1,4.3,.044,.331,77,1387,9.7,2.7,0.3,20.0,1.3,18.5,18.8,.625,Kyle O'Quinn,17.0,2.3,4.8,.166,27,Kyle O'Quinn,C
2.4,0.3,-3.5,11.6,1.3,0.1,.665,.218,73,1150,3.6,-0.2,-3.6,4.6,0.9,10.8,7.7,.473,Semi Ojeleye,9.0,-0.4,1.2,.048,23,Semi Ojeleye,PF
3.1,5.6,-1.3,21.7,0.5,1.3,.000,.232,26,353,14.9,0.5,-2.6,16.4,1.1,11.0,18.4,.545,Emeka Okafor,14.4,0.1,1.0,.140,35,Emeka Okafor,C
,,,,,,,,,,,,,,,,,,,,,,,,,
5.9,3.9,-4.5,19.4,0.3,-0.8,.029,.210,28,353,6.3,0.3,-3.7,15.3,0.4,12.2,12.8,.584,Jahlil Okafor,21.0,-0.2,0.6,.083,22,Jahlil Okafor,C
5.8,6.7,-7.0,20.7,0.0,0.5,.000,.444,2,25,17.9,0.0,-7.5,8.8,0.0,21.8,19.4,.465,Jahlil Okafor,23.5,0.0,0.0,.005,22,Jahlil Okafor,C
5.9,3.6,-4.3,19.3,0.3,-0.8,.031,.194,26,328,5.5,0.3,-3.4,15.8,0.4,11.4,12.3,.593,Jahlil Okafor,20.9,-0.2,0.6,.089,22,Jahlil Okafor,C
21.2,2.0,4.9,15.1,4.0,1.3,.323,.274,75,2552,2.1,4.3,3.6,23.1,3.5,12.7,8.6,.577,Victor Oladipo,30.1,4.5,8.2,.155,25,Victor Oladipo,SG
18.7,1.7,2.9,21.6,2.7,1.3,.440,.274,76,1779,5.6,2.8,1.6,17.8,1.7,17.1,13.6,.612,Kelly Olynyk,21.7,2.2,5.5,.148,26,Kelly Olynyk,PF
6.4,0.0,-12.3,15.2,0.0,-1.2,.000,.000,1,22,5.2,-0.1,-11.1,-3.2,0.0,37.5,10.2,.400,Chinanu Onuaku,16.1,-0.1,-0.1,-0.147,21,Chinanu Onuaku,C
8.7,0.4,-2.9,16.6,0.4,-1.5,.468,.247,61,672,3.2,0.5,-1.4,11.0,1.6,13.4,10.0,.577,Cedi Osman,15.7,-0.2,0.9,.064,22,Cedi Osman,SF
6.4,1.4,-1.2,15.4,2.3,-0.4,.467,.295,81,2231,3.0,1.4,-0.8,11.9,1.8,9.2,9.2,.534,Kelly Oubre,19.4,0.4,3.7,.080,22,Kelly Oubre,SF
15.2,1.4,0.8,25.0,1.4,1.3,.004,.352,69,972,11.0,1.8,-0.5,17.0,1.9,19.1,18.5,.612,Zaza Pachulia,17.0,0.7,3.3,.161,33,Zaza Pachulia,C
16.1,0.0,-6.9,15.7,0.0,-4.4,.571,.143,5,28,0.0,0.0,-2.4,9.1,0.0,0.0,7.7,.403,Marcus Paige,23.0,0.0,0.0,-0.006,24,Marcus Paige,PG
11.2,4.7,-3.7,23.4,0.1,1.8,.000,.000,17,122,11.6,-0.1,-5.5,12.2,1.6,16.0,17.2,.429,Georgios Papagiannis,18.4,-0.1,0.0,.005,20,Georgios Papagiannis,C
11.5,4.8,-5.0,24.2,0.1,1.4,.000,.000,16,118,11.1,-0.2,-6.3,10.7,0.9,16.3,17.4,.415,Georgios Papagiannis,18.7,-0.1,0.0,-0.018,20,Georgios Papagiannis,C
0.0,0.0,34.1,0.0,0.0,16.3,.000,.000,1,4,27.5,0.0,17.8,58.1,24.9,0.0,13.6,1.000,Georgios Papagiannis,11.0,0.0,0.1,.675,20,Georgios Papagiannis,C
13.1,1.2,-1.8,17.1,0.6,-1.6,.244,.163,31,743,6.6,0.6,-0.2,17.1,1.7,11.2,11.9,.550,Jabari Parker,24.4,0.0,1.2,.080,22,Jabari Parker,PF
28.2,0.1,-4.1,9.2,1.1,-1.7,.095,.201,55,1071,0.7,0.4,-2.4,12.7,1.3,13.9,4.9,.498,Tony Parker,20.5,-0.6,1.4,.065,35,Tony Parker,PG
16.4,1.5,-1.2,13.0,0.4,-1.6,.517,.115,36,691,2.3,0.7,0.4,13.6,1.3,12.5,7.5,.578,Chandler Parsons,18.3,0.1,1.1,.077,29,Chandler Parsons,SF
6.1,1.6,-1.3,14.6,1.4,0.3,.643,.173,82,1270,2.7,1.2,-1.6,10.0,1.9,10.3,8.4,.555,Patrick Patterson,10.8,0.2,2.6,.098,28,Patrick Patterson,PF
0.0,0.0,3.3,0.0,0.0,4.0,.000,.000,1,4,0.0,0.0,-0.7,19.8,12.5,0.0,0.0,.500,Justin Patton,22.1,0.0,0.0,.151,20,Justin Patton,C
9.0,1.0,-2.8,12.0,0.8,0.9,.425,.339,64,576,1.1,-0.3,-3.6,7.4,2.2,16.6,6.5,.504,Brandon Paul,13.6,-0.1,0.5,.045,26,Brandon Paul,SG
40.9,0.6,7.1,16.7,2.7,0.9,.475,.277,58,1847,2.3,7.5,6.2,24.4,2.6,12.5,9.5,.604,Chris Paul,24.5,4.2,10.2,.265,32,Chris Paul,PG
0.0,0.0,-4.1,18.0,0.0,-4.1,.300,.600,5,43,5.1,0.1,0.1,18.8,2.3,13.7,11.5,.831,Adreian Payne,15.0,0.0,0.2,.203,26,Adreian Payne,PF
29.9,1.4,-0.9,9.8,0.4,-0.8,.423,.074,25,582,3.2,0.3,-0.2,14.0,2.2,14.0,6.4,.498,Cameron Payne,19.3,0.2,0.8,.063,23,Cameron Payne,PG
34.9,1.0,0.1,12.8,1.4,0.0,.138,.252,63,1808,3.8,1.4,0.1,16.5,2.2,18.5,8.2,.538,Elfrid Payton,21.9,1.0,2.8,.075,23,Elfrid Payton,PG
35.5,1.0,1.1,11.2,1.1,0.1,.146,.249,44,1257,4.1,1.6,1.0,18.1,2.5,18.3,7.6,.564,Elfrid Payton,21.8,1.0,2.7,.104,23,Elfrid Payton,PG
33.7,0.9,-2.1,16.3,0.3,-0.1,.120,.258,19,551,3.2,-0.2,-2.0,13.1,1.7,18.8,9.7,.481,Elfrid Payton,22.1,0.0,0.1,.009,23,Elfrid Payton,PG
13.7,1.1,-3.6,15.5,0.2,-0.9,.338,.122,23,221,6.5,0.0,-2.7,9.8,1.5,8.2,11.0,.443,Gary Payton,16.8,-0.1,0.2,.041,25,Gary Payton,PG
12.2,0.8,-5.5,14.3,0.1,-2.0,.364,.091,12,106,4.4,0.0,-3.4,7.6,1.4,8.0,9.4,.437,Gary Payton,15.9,-0.1,0.0,.016,25,Gary Payton,PG
15.1,1.4,-1.9,16.5,0.1,0.1,.317,.146,11,115,8.4,0.0,-2.0,11.8,1.7,8.4,12.5,.447,Gary Payton,17.6,0.0,0.2,.063,25,Gary Payton,PG
,,,,,,,,,,,,,,,,,,,,,,,,,
17.3,0.0,-5.7,7.4,0.0,-0.8,.000,1.000,1,15,0.0,0.0,-4.9,8.4,3.3,25.8,3.7,.521,Kendrick Perkins,11.4,0.0,0.0,.026,33,Kendrick Perkins,C
9.4,1.3,-8.7,5.0,0.0,-1.3,.231,.385,14,66,1.7,-0.1,-7.5,0.7,1.5,6.2,3.4,.230,London Perrantes,10.9,-0.1,-0.1,-0.086,23,London Perrantes,PG
7.9,0.7,-3.3,14.0,0.0,-3.1,.784,.135,20,225,3.7,0.2,-0.2,10.7,0.4,4.9,8.8,.523,Alec Peters,15.5,-0.1,0.3,.055,22,Alec Peters,PF
4.8,1.6,-5.7,29.2,0.0,-1.9,.000,5.333,8,52,9.0,0.1,-3.7,10.9,0.0,23.0,19.2,.697,Marshall Plumlee,11.3,0.0,0.2,.143,25,Marshall Plumlee,C
14.4,4.7,1.8,20.9,1.8,2.7,.003,.486,74,1439,10.4,1.8,-0.9,16.9,1.7,18.7,15.6,.586,Mason Plumlee,16.6,1.4,3.6,.120,27,Mason Plumlee,C
7.2,2.8,-2.5,18.3,0.7,1.3,.000,.333,55,918,9.4,0.1,-3.8,10.6,0.9,23.4,13.9,.574,Miles Plumlee,12.8,-0.1,0.9,.046,29,Miles Plumlee,C
5.4,5.2,3.3,16.4,2.4,2.9,.005,.263,82,1524,12.4,3.1,0.4,17.5,1.3,16.6,14.4,.662,Jakob Pöltl,14.8,2.0,5.6,.175,22,Jakob Pöltl,C
6.3,0.9,-6.7,10.8,0.1,-0.6,.449,.347,23,196,4.2,-0.3,-6.1,4.0,2.0,16.3,7.4,.398,Quincy Pondexter,15.0,-0.2,-0.2,-0.047,29,Quincy Pondexter,SF
10.1,1.5,3.6,18.1,3.1,1.2,.354,.145,77,2432,4.8,5.0,2.4,18.3,2.4,7.4,11.4,.602,Otto Porter,18.4,3.4,8.1,.161,24,Otto Porter,SF
13.2,1.3,0.3,23.0,1.5,-0.6,.275,.192,73,1643,10.0,2.0,1.0,19.7,1.5,10.5,16.2,.548,Bobby Portis,26.0,1.0,3.5,.101,22,Bobby Portis,PF
6.2,6.4,-0.7,18.1,1.8,-0.2,.256,.309,48,1553,4.4,1.4,-0.5,20.4,1.1,8.4,11.3,.539,Kristaps Porziņģis,31.0,0.5,3.2,.099,22,Kristaps Porziņģis,PF
8.5,1.7,2.7,21.3,2.1,1.6,.195,.430,79,1672,8.7,4.6,1.1,18.8,2.0,10.3,14.7,.656,Dwight Powell,15.5,2.0,6.6,.191,26,Dwight Powell,C
11.8,1.2,-2.8,10.9,1.2,-0.4,.497,.104,70,1062,1.5,-0.6,-2.5,8.5,1.7,14.4,6.3,.492,Norman Powell,18.9,-0.2,0.6,.027,24,Norman Powell,SG
2.6,0.9,-4.0,10.8,0.1,-1.7,.423,.000,25,104,7.7,0.1,-2.3,7.8,1.4,7.1,9.2,.500,Alex Poythress,12.0,-0.1,0.1,.066,24,Alex Poythress,PF
0.0,0.0,-15.2,0.0,0.0,-4.7,.500,.000,3,6,0.0,0.0,-10.5,-2.3,0.0,33.3,0.0,.500,Jacob Pullen,21.3,0.0,0.0,-0.210,28,Jacob Pullen,PG
8.5,0.8,-7.9,9.9,0.1,-2.9,.486,.140,16,290,0.4,-0.4,-5.0,4.5,0.5,8.1,5.1,.423,Rodney Purvis,18.7,-0.4,-0.3,-0.056,23,Rodney Purvis,SG
