APerM,BPerM,DRB PerM,FG %,FG PerM,FG2 PerM,FG2A PerM,FG3 %,FG3 PerM,FG3A PerM,FGA PerM,FTPerM,Fouls PerM,GP,GS,MPG,ORB PerM,PPerM,SPerM,TO PerM,TRB PerM,Teams,age,name,position
5.3,0.1,2.5,.404,4.7,.429,7.9,.354,1.3,3.8,11.6,1.7,2.4,57,3,1246,0.5,12.4,1.4,1.9,3.0,Shelvin Mack,28,Shelvin Mack,PG
5.4,0.1,2.5,.414,4.8,.441,7.8,.359,1.4,3.8,11.6,1.6,2.4,53,3,1204,0.5,12.6,1.3,1.9,3.0,Shelvin Mack,28,Shelvin Mack,PG
0.9,0.0,1.7,.143,1.7,.167,10.3,.000,0.0,1.7,12.0,4.3,2.6,4,0,42,0.0,7.7,1.7,3.4,1.7,Shelvin Mack,28,Shelvin Mack,PG
,,,,,,,,,,,,,,,,,,,,,,,,
2.8,0.0,4.0,.370,4.0,.313,6.4,.455,2.0,4.4,10.8,1.6,3.2,8,0,90,0.8,11.6,0.4,2.4,4.8,Daryl Macon,23,Daryl Macon,SG
4.2,0.0,6.4,.333,6.4,.600,10.6,.000,0.0,8.5,19.1,0.0,0.0,2,0,17,0.0,12.7,0.0,0.0,6.4,J.P. Macura,23,J.P. Macura,SG
1.8,1.2,5.8,.452,3.4,.500,6.4,.188,0.2,1.2,7.5,3.0,6.1,34,6,498,3.5,10.0,1.8,1.5,9.3,Ian Mahinmi,32,Ian Mahinmi,C
1.7,1.9,6.0,.407,4.0,.522,4.3,.320,1.8,5.7,9.9,2.1,3.9,64,5,972,1.5,12.0,0.8,1.2,7.5,Thon Maker,21,Thon Maker,C-PF
1.6,1.6,7.0,.440,5.2,.589,4.9,.333,2.3,6.9,11.8,1.8,4.8,35,0,409,1.5,14.4,0.9,0.8,8.4,Thon Maker,21,Thon Maker,C
1.7,2.1,5.2,.373,3.2,.458,3.8,.307,1.5,4.8,8.6,2.3,3.2,29,5,563,1.5,10.2,0.7,1.5,6.8,Thon Maker,21,Thon Maker,PF
2.9,1.4,9.4,.615,8.5,.624,13.2,.400,0.2,0.5,13.7,5.2,4.8,58,12,681,4.6,22.3,0.8,3.1,14.0,Boban Marjanović,30,Boban Marjanović,C
2.1,1.6,9.3,.607,8.1,.616,13.2,.000,0.0,0.2,13.4,6.9,5.5,36,9,376,5.3,23.2,1.1,3.5,14.6,Boban Marjanović,30,Boban Marjanović,C
3.8,1.2,9.6,.625,8.9,.634,13.2,.500,0.5,0.9,14.2,3.1,3.9,22,3,305,3.8,21.2,0.6,2.6,13.3,Boban Marjanović,30,Boban Marjanović,C
1.6,0.7,8.5,.430,7.3,.479,9.9,.361,2.6,7.1,17.0,3.6,2.6,52,51,1682,1.6,20.8,0.8,1.8,10.1,Lauri Markkanen,21,Lauri Markkanen,PF
2.0,0.9,6.8,.413,4.7,.489,5.2,.351,2.2,6.3,11.4,1.0,5.6,42,1,328,1.2,12.6,0.3,1.2,8.0,Jarell Martin,24,Jarell Martin,PF
7.0,0.3,3.1,.420,5.9,.543,8.7,.219,1.2,5.3,14.0,3.2,2.8,38,0,435,0.5,16.1,1.3,3.0,3.6,Frank Mason,24,Frank Mason,PG
0.0,0.0,5.5,.250,2.8,.333,8.3,.000,0.0,2.8,11.1,0.0,0.0,2,0,13,2.8,5.5,2.8,0.0,8.3,Yante Maten,22,Yante Maten,PF
2.8,0.3,2.4,.400,4.8,.437,5.1,.372,2.6,6.9,12.0,2.3,2.8,69,68,2091,0.6,14.5,0.9,1.6,2.9,Wesley Matthews,32,Wesley Matthews,SF-SG
2.7,0.3,2.3,.414,5.3,.456,5.7,.380,2.7,7.2,12.9,2.4,2.8,44,44,1312,0.5,15.8,0.9,1.6,2.8,Wesley Matthews,32,Wesley Matthews,SF
3.3,0.7,1.3,.211,2.7,.222,6.0,.200,1.3,6.7,12.7,2.7,1.3,2,1,54,0.7,9.3,0.7,1.3,2.0,Wesley Matthews,32,Wesley Matthews,SG
2.7,0.2,2.7,.386,4.0,.413,4.0,.369,2.4,6.5,10.4,2.0,2.8,23,23,725,0.5,12.5,1.0,1.5,3.2,Wesley Matthews,32,Wesley Matthews,SG
1.2,0.6,3.0,.444,4.7,.500,7.1,.333,1.2,3.5,10.6,1.2,4.7,4,0,61,1.2,11.8,0.6,1.2,4.1,Luc Mbah a Moute,32,Luc Mbah a Moute,PF
0.0,0.0,4.5,.667,9.0,1.000,9.0,.000,0.0,4.5,13.5,0.0,9.0,1,0,8,0.0,18.0,0.0,0.0,4.5,Tahjere McCall,24,Tahjere McCall,SG
2.6,0.2,3.7,.413,2.4,.486,3.2,.321,0.8,2.5,5.7,1.2,3.4,29,1,397,0.6,6.7,2.1,1.5,4.4,Patrick McCaw,23,Patrick McCaw,SG
1.4,0.0,2.0,.222,1.4,.200,3.4,.250,0.7,2.7,6.1,0.0,0.7,3,0,53,0.0,3.4,1.4,2.0,2.0,Patrick McCaw,23,Patrick McCaw,SG
2.8,0.2,4.0,.444,2.5,.533,3.1,.333,0.8,2.5,5.7,1.4,3.9,26,1,344,0.7,7.2,2.2,1.5,4.7,Patrick McCaw,23,Patrick McCaw,SG
3.1,0.4,3.3,.459,8.7,.506,12.1,.375,2.5,6.7,18.8,2.4,2.6,70,70,2375,0.9,22.3,0.8,1.6,4.3,CJ McCollum,27,CJ McCollum,SG
6.3,0.4,3.6,.525,5.4,.546,9.2,.333,0.3,1.0,10.3,0.7,2.6,76,3,1470,0.7,11.8,1.9,2.2,4.3,T.J. McConnell,26,T.J. McConnell,PG
1.8,0.2,2.5,.491,5.6,.569,5.8,.408,2.3,5.5,11.3,1.8,2.8,77,1,1340,0.5,15.2,0.5,1.1,2.9,Doug McDermott,27,Doug McDermott,SF
1.1,3.2,8.0,.624,8.6,.634,13.6,.083,0.0,0.3,13.8,2.1,4.5,75,62,1671,4.2,19.3,1.0,2.3,12.2,JaVale McGee,31,JaVale McGee,C
2.6,0.3,4.1,.403,4.3,.453,5.5,.351,1.8,5.2,10.7,1.2,2.7,66,45,1550,1.4,11.7,0.8,1.5,5.5,Rodney McGruder,27,Rodney McGruder,SG
1.1,0.5,6.0,.487,4.8,.586,5.6,.356,1.5,4.2,9.9,1.0,4.8,72,5,1003,2.9,12.1,0.6,1.1,8.9,Alfonzo McKinnie,26,Alfonzo McKinnie,SF
0.9,0.7,3.2,.391,5.7,.348,5.2,.415,3.9,9.3,14.6,1.8,5.0,19,0,158,0.7,17.1,1.4,1.1,3.9,Ben McLemore,25,Ben McLemore,SG
,,,,,,,,,,,,,,,,,,,,,,,,
3.2,0.8,3.7,.469,6.6,.537,10.3,.286,1.1,3.8,14.1,3.0,2.8,27,0,333,0.6,17.3,1.4,1.6,4.3,Jordan McRae,27,Jordan McRae,SG
2.8,0.3,3.8,.538,7.3,.619,7.3,.444,2.8,6.2,13.5,0.3,1.7,8,0,104,0.3,17.7,0.3,0.7,4.2,Jodie Meeks,31,Jodie Meeks,SG
3.2,2.3,8.6,.491,5.0,.564,7.0,.324,1.0,3.1,10.1,1.8,5.0,36,4,399,3.2,12.7,0.9,1.9,11.8,Salah Mejri,32,Salah Mejri,C
5.8,0.8,4.0,.391,3.7,.441,5.9,.305,1.1,3.5,9.4,0.8,4.1,50,31,984,0.9,9.1,2.5,2.7,4.9,De'Anthony Melton,20,De'Anthony Melton,PG
3.2,0.5,6.7,.328,4.7,.339,13.9,.000,0.0,0.5,14.4,3.2,3.5,29,0,145,2.2,12.7,1.5,3.7,8.9,Chimezie Metu,21,Chimezie Metu,PF
5.0,0.1,6.2,.441,7.6,.485,10.1,.378,2.7,7.1,17.3,3.2,2.6,77,77,2393,0.8,21.2,1.2,2.6,6.9,Khris Middleton,27,Khris Middleton,SF
1.5,0.6,3.4,.360,4.7,.417,4.5,.330,2.8,8.5,13.1,2.0,3.3,53,1,856,0.5,14.3,1.1,1.3,4.0,C.J. Miles,31,C.J. Miles,SF
1.4,0.6,3.6,.340,4.5,.391,4.4,.314,2.8,8.8,13.2,2.2,4.0,40,1,562,0.8,14.0,1.2,1.3,4.4,C.J. Miles,31,C.J. Miles,SF
1.7,0.6,3.2,.400,5.1,.462,4.8,.364,2.9,8.1,12.9,1.6,2.1,13,0,294,0.1,14.8,1.0,1.1,3.3,C.J. Miles,31,C.J. Miles,SF
3.0,0.5,2.3,.390,3.9,.467,2.5,.365,2.7,7.5,9.9,1.1,3.4,69,15,1757,0.3,11.6,0.8,1.2,2.6,Darius Miller,28,Darius Miller,SF
0.5,0.5,2.1,.423,5.9,.200,2.7,.476,5.4,11.3,14.0,1.6,2.7,10,0,67,0.5,18.8,0.5,0.5,2.7,Malcolm Miller,25,Malcolm Miller,SF
4.6,0.2,3.0,.425,5.3,.475,4.9,.394,3.0,7.6,12.5,1.7,2.4,82,1,1908,0.5,15.3,0.9,1.8,3.4,Patty Mills,30,Patty Mills,PG
2.7,1.0,6.7,.484,6.1,.522,9.6,.365,1.1,3.0,12.6,3.4,3.5,70,65,1895,2.9,16.8,1.6,1.8,9.6,Paul Millsap,33,Paul Millsap,PF
2.4,1.1,3.5,.391,4.6,.465,5.8,.318,1.9,5.9,11.7,0.7,3.9,20,0,268,1.2,11.7,1.1,0.8,4.7,Shake Milton,22,Shake Milton,SG
1.6,1.0,8.1,.439,6.9,.545,6.5,.365,3.4,9.2,15.7,3.0,3.1,46,25,1245,1.7,20.2,0.9,1.4,9.8,Nikola Mirotić,27,Nikola Mirotić,PF
1.4,1.0,8.5,.447,7.1,.551,6.8,.368,3.3,9.0,15.8,3.3,3.3,32,22,925,1.8,20.8,0.8,1.4,10.3,Nikola Mirotić,27,Nikola Mirotić,PF
2.3,1.0,6.9,.415,6.3,.521,5.4,.356,3.5,9.8,15.2,2.3,2.4,14,3,320,1.6,18.3,1.1,1.2,8.4,Nikola Mirotić,27,Nikola Mirotić,PF
4.5,0.4,3.6,.432,9.2,.468,14.0,.362,2.6,7.2,21.2,4.4,2.9,77,77,2598,0.8,25.3,1.5,3.0,4.4,Donovan Mitchell,22,Donovan Mitchell,SG
6.4,0.4,2.1,.300,2.6,.444,3.9,.182,0.9,4.7,8.6,0.9,4.3,14,0,84,0.4,6.9,0.4,3.4,2.6,Naz Mitrou-Long,25,Naz Mitrou-Long,SG
3.3,0.5,3.5,.387,6.5,.461,7.3,.330,3.1,9.4,16.8,2.6,3.0,73,0,1258,0.5,18.7,1.1,2.5,3.9,Malik Monk,20,Malik Monk,SG
1.8,0.6,7.9,.487,6.9,.495,13.8,.200,0.1,0.4,14.2,3.4,5.0,43,2,480,5.0,17.2,1.0,2.4,12.9,Greg Monroe,28,Greg Monroe,C
1.4,0.7,8.2,.460,6.3,.471,13.4,.000,0.0,0.3,13.7,3.0,5.2,38,2,423,5.1,15.6,1.1,2.6,13.3,Greg Monroe,28,Greg Monroe,C
7.2,0.0,0.0,.600,21.6,.600,36.0,,0.0,0.0,36.0,0.0,0.0,2,0,5,21.6,43.2,0.0,0.0,21.6,Greg Monroe,28,Greg Monroe,C
4.8,0.0,6.2,.652,10.4,.636,15.2,1.000,0.7,0.7,15.9,6.9,3.5,3,0,52,2.8,28.4,0.7,0.7,9.0,Greg Monroe,28,Greg Monroe,C
2.5,0.2,2.3,.481,6.3,.506,8.8,.432,1.9,4.3,13.1,1.1,2.8,53,36,1463,0.9,15.6,1.0,1.5,3.1,E'Twaun Moore,29,E'Twaun Moore,SG
3.3,0.8,13.4,.429,2.5,.333,5.0,1.000,0.8,0.8,5.9,0.0,7.5,5,0,43,3.3,5.9,0.8,4.2,16.7,Eric Moreland,27,Eric Moreland,PF
0.0,0.0,21.6,,0.0,,0.0,,0.0,0.0,0.0,0.0,7.2,1,0,5,0.0,0.0,0.0,0.0,21.6,Eric Moreland,27,Eric Moreland,PF
3.8,0.9,12.3,.429,2.8,.333,5.7,1.000,0.9,0.9,6.6,0.0,7.6,4,0,38,3.8,6.6,0.9,4.7,16.1,Eric Moreland,27,Eric Moreland,PF
5.0,0.0,6.2,.400,5.0,.429,8.7,.333,1.2,3.7,12.4,1.2,1.2,4,0,29,0.0,12.4,2.5,1.2,6.2,Jaylen Morris,23,Jaylen Morris,SG
,,,,,,,,,,,,,,,,,,,,,,,,
1.9,0.4,6.6,.447,6.5,.508,7.8,.375,2.5,6.7,14.5,2.5,3.1,75,53,2091,1.3,18.0,0.7,1.6,7.9,Marcus Morris,29,Marcus Morris,PF
2.2,0.6,5.8,.421,5.8,.484,8.0,.335,1.9,5.8,13.7,2.0,5.0,58,16,1270,1.7,15.5,1.0,1.5,7.5,Markieff Morris,29,Markieff Morris,PF
2.4,0.8,5.4,.436,5.8,.516,7.5,.333,2.0,5.9,13.4,2.3,4.8,34,15,883,1.7,15.9,1.0,1.9,7.1,Markieff Morris,29,Markieff Morris,PF
1.8,0.2,6.6,.391,5.7,.423,9.0,.339,1.9,5.5,14.5,1.3,5.4,24,1,387,1.9,14.5,1.0,0.7,8.5,Markieff Morris,29,Markieff Morris,PF
5.4,0.1,2.9,.493,6.3,.531,8.7,.414,1.7,4.1,12.8,1.2,1.9,82,6,1970,0.6,15.6,1.3,1.0,3.5,Monte Morris,23,Monte Morris,PG
2.8,2.8,2.8,.500,8.3,.500,16.6,,0.0,0.0,16.6,0.0,16.6,3,0,13,5.5,16.6,0.0,8.3,8.3,Donatas Motiejūnas,28,Donatas Motiejūnas,PF
2.5,0.7,7.6,.534,9.0,.557,16.2,.000,0.0,0.7,16.8,5.5,6.2,22,0,156,4.2,23.5,1.2,3.7,11.8,Johnathan Motley,23,Johnathan Motley,PF
5.1,0.4,3.7,.446,7.4,.492,11.9,.329,1.5,4.7,16.6,3.2,2.3,59,42,1607,0.7,19.6,1.0,3.1,4.4,Emmanuel Mudiay,22,Emmanuel Mudiay,PG
5.3,0.4,3.7,.437,7.5,.476,11.2,.367,2.2,6.1,17.3,2.8,2.3,75,74,2447,1.0,20.1,1.0,2.3,4.7,Jamal Murray,21,Jamal Murray,PG
1.8,0.0,3.7,.409,8.3,.667,11.1,.100,0.9,9.2,20.3,0.0,0.9,9,0,39,0.9,17.5,1.8,3.7,4.6,Džanan Musa,19,Džanan Musa,SG
2.1,1.0,5.2,.402,4.0,.533,2.9,.348,2.5,7.1,10.0,1.9,3.6,64,10,1306,1.6,12.4,0.6,1.3,6.7,Mike Muscala,27,Mike Muscala,PF
2.1,0.9,5.2,.392,3.8,.519,2.7,.342,2.4,6.9,9.6,2.2,3.9,47,6,1041,1.8,12.1,0.6,1.5,6.9,Mike Muscala,27,Mike Muscala,PF
1.9,1.5,5.2,.434,4.9,.577,3.5,.368,2.9,7.7,11.3,1.0,2.4,17,4,265,0.8,13.6,0.5,0.7,6.0,Mike Muscala,27,Mike Muscala,PF
3.0,0.1,2.2,.329,3.8,.333,4.2,.326,2.4,7.3,11.5,1.0,2.0,42,0,440,0.7,10.9,1.1,1.7,2.9,Sviatoslav Mykhailiuk,21,Sviatoslav Mykhailiuk,SF
2.8,0.1,2.2,.333,3.8,.362,4.0,.318,2.3,7.3,11.3,1.0,2.1,39,0,420,0.7,10.9,1.1,1.7,2.9,Sviatoslav Mykhailiuk,21,Sviatoslav Mykhailiuk,SF
7.2,0.0,1.8,.250,3.6,.000,7.2,.500,3.6,7.2,14.4,0.0,0.0,3,0,20,1.8,10.8,1.8,1.8,3.6,Sviatoslav Mykhailiuk,21,Sviatoslav Mykhailiuk,SF
1.0,0.6,5.3,.423,4.7,.513,6.0,.320,1.7,5.2,11.2,1.4,3.5,61,1,694,0.7,12.5,1.0,1.3,6.0,Abdel Nader,25,Abdel Nader,SF
4.3,0.8,7.7,.520,5.0,.567,7.6,.337,0.7,2.0,9.6,1.9,3.9,67,30,1795,3.4,12.6,2.0,1.9,11.1,Larry Nance,26,Larry Nance,C
5.2,0.6,3.0,.389,6.2,.449,7.6,.333,2.8,8.3,15.9,4.2,2.5,56,2,983,0.7,19.4,1.5,2.4,3.7,Shabazz Napier,27,Shabazz Napier,PG
7.1,0.3,4.3,.460,5.6,.535,7.7,.333,1.5,4.6,12.2,2.1,3.7,37,1,474,0.5,14.9,1.1,2.7,4.7,Raul Neto,26,Raul Neto,PG
2.4,0.4,5.3,.475,6.0,.566,5.3,.410,3.0,7.3,12.6,1.4,4.0,59,0,516,0.8,16.4,0.7,1.6,6.1,Georges Niang,25,Georges Niang,PF
4.6,1.6,9.4,.516,5.7,.519,11.0,.000,0.0,0.1,11.1,4.1,5.0,42,1,693,3.0,15.5,1.0,2.6,12.4,Joakim Noah,33,Joakim Noah,C
1.5,3.3,6.8,.587,5.5,.587,9.4,,0.0,0.0,9.4,1.8,5.7,77,2,1055,4.3,12.9,2.3,1.6,11.1,Nerlens Noel,24,Nerlens Noel,C
1.6,0.8,6.9,.359,6.1,.415,7.7,.312,2.9,9.3,17.0,1.8,3.4,51,20,795,0.2,16.9,0.4,0.8,7.2,Dirk Nowitzki,40,Dirk Nowitzki,PF
4.8,0.6,3.0,.337,3.8,.371,6.7,.287,1.3,4.6,11.2,0.9,4.1,43,16,904,0.5,9.8,1.2,2.2,3.5,Frank Ntilikina,20,Frank Ntilikina,PG
2.5,0.0,1.8,.353,4.2,.444,3.2,.320,2.8,8.8,12.0,1.4,3.5,15,0,102,0.0,12.7,0.4,0.4,1.8,James Nunnally,28,James Nunnally,SF
2.8,0.0,2.3,.429,5.1,.500,4.5,.385,2.8,7.3,11.8,2.3,2.3,13,0,64,0.0,15.2,0.6,0.6,2.3,James Nunnally,28,James Nunnally,SF
1.9,0.0,0.9,.231,2.8,.000,0.9,.250,2.8,11.4,12.3,0.0,5.7,2,0,38,0.0,8.5,0.0,0.0,0.9,James Nunnally,28,James Nunnally,SF
,,,,,,,,,,,,,,,,,,,,,,,,
4.2,1.9,9.2,.508,7.7,.523,14.5,.103,0.1,0.5,15.1,5.1,4.6,72,72,1974,4.4,20.5,1.3,3.1,13.6,Jusuf Nurkić,24,Jusuf Nurkić,C
2.0,0.6,4.5,.481,4.6,.545,6.8,.320,0.9,2.7,9.6,2.1,3.9,51,14,984,1.5,12.2,1.3,1.1,6.0,David Nwaba,26,David Nwaba,SG
2.7,0.5,5.7,.475,3.5,.569,3.6,.386,1.5,3.8,7.4,0.7,3.7,82,16,1671,0.5,9.2,1.2,1.5,6.1,Royce O'Neale,25,Royce O'Neale,SF
5.4,2.4,8.7,.507,6.7,.548,12.0,.083,0.1,1.2,13.2,1.6,6.6,45,3,371,2.8,15.1,0.9,3.0,11.5,Kyle O'Quinn,28,Kyle O'Quinn,C
1.4,0.2,3.8,.424,4.1,.565,4.2,.315,1.7,5.4,9.6,1.5,2.6,56,3,594,1.5,11.3,0.6,1.2,5.2,Semi Ojeleye,24,Semi Ojeleye,PF
1.5,1.5,7.5,.586,8.2,.591,13.7,.200,0.0,0.2,13.9,2.3,3.7,59,24,935,3.2,18.6,0.6,2.0,10.7,Jahlil Okafor,23,Jahlil Okafor,C
4.8,0.3,3.2,.393,4.3,.475,5.9,.295,1.5,5.0,10.9,1.4,4.1,53,16,958,0.5,11.4,1.2,2.6,3.7,Élie Okobo,21,Élie Okobo,PG
1.9,0.7,3.6,.386,4.0,.464,6.0,.279,1.2,4.4,10.4,2.4,3.4,74,52,1757,0.8,11.7,1.8,1.3,4.5,Josh Okogie,20,Josh Okogie,SG
5.8,0.3,5.7,.423,7.8,.470,11.7,.343,2.3,6.8,18.5,3.2,2.3,36,36,1147,0.7,21.2,1.9,2.6,6.3,Victor Oladipo,26,Victor Oladipo,SG
2.8,0.7,6.0,.463,5.2,.604,4.9,.354,2.2,6.3,11.2,3.0,3.6,79,36,1812,1.4,15.6,1.1,2.3,7.5,Kelly Olynyk,27,Kelly Olynyk,PF
2.9,0.2,4.6,.427,5.3,.489,6.9,.348,1.9,5.5,12.4,2.1,2.9,76,75,2444,0.7,14.6,0.9,1.7,5.3,Cedi Osman,23,Cedi Osman,SF
1.6,1.1,4.7,.445,7.0,.530,9.4,.320,2.0,6.3,15.7,3.5,3.4,69,19,1935,1.3,19.5,1.6,1.9,6.0,Kelly Oubre,23,Kelly Oubre,SF
1.0,1.0,5.0,.433,6.3,.526,8.2,.311,2.0,6.3,14.5,3.2,3.4,29,7,755,1.1,17.8,1.3,1.4,6.2,Kelly Oubre,23,Kelly Oubre,SF
2.0,1.2,4.5,.453,7.4,.532,10.1,.325,2.0,6.3,16.4,3.7,3.4,40,12,1180,1.4,20.6,1.7,2.2,6.0,Kelly Oubre,23,Kelly Oubre,SF
3.7,0.7,6.8,.440,3.5,.450,7.7,.000,0.0,0.2,7.9,4.0,6.2,68,3,878,4.1,10.9,1.3,2.3,10.9,Zaza Pachulia,34,Zaza Pachulia,C
3.2,0.6,7.1,.493,7.7,.556,11.6,.313,1.3,4.1,15.6,2.7,3.0,64,17,1724,1.6,19.4,1.0,3.2,8.8,Jabari Parker,23,Jabari Parker,PF
2.9,0.5,6.9,.474,7.6,.523,12.1,.325,1.3,3.9,16.0,2.7,3.0,39,17,1042,1.4,19.2,0.8,2.9,8.3,Jabari Parker,23,Jabari Parker,PF
3.6,0.8,7.5,.523,7.9,.613,10.8,.296,1.3,4.3,15.0,2.7,3.1,25,0,682,2.0,19.7,1.2,3.5,9.5,Jabari Parker,23,Jabari Parker,PF
7.4,0.3,2.5,.460,7.6,.485,14.8,.255,0.5,1.8,16.6,3.3,1.9,56,0,1003,0.5,19.0,0.8,2.7,3.0,Tony Parker,36,Tony Parker,PG
3.1,0.4,4.8,.374,4.9,.443,6.4,.309,2.1,6.8,13.2,1.6,3.3,25,3,496,0.3,13.6,1.4,2.3,5.1,Chandler Parsons,30,Chandler Parsons,SF
1.3,0.5,4.4,.374,3.4,.439,3.4,.336,1.9,5.7,9.2,0.8,1.9,63,5,861,1.8,9.6,0.7,0.9,6.1,Patrick Patterson,29,Patrick Patterson,PF
5.1,0.0,6.9,.286,3.4,.400,8.6,.000,0.0,3.4,12.0,1.7,8.6,3,0,21,3.4,8.6,3.4,0.0,10.3,Justin Patton,21,Justin Patton,C
9.2,0.3,4.4,.419,5.9,.479,7.1,.358,2.5,6.9,14.0,3.4,2.8,58,58,1857,0.7,17.6,2.2,2.9,5.1,Chris Paul,33,Chris Paul,PG
5.4,0.5,3.0,.430,4.9,.511,7.0,.298,1.3,4.2,11.3,1.7,3.2,40,13,712,0.7,12.6,1.4,2.3,3.6,Cameron Payne,24,Cameron Payne,PG
5.6,0.4,2.9,.411,4.6,.486,7.3,.271,1.1,4.0,11.3,1.5,3.3,31,12,536,0.7,11.8,1.3,2.3,3.6,Cameron Payne,24,Cameron Payne,PG
4.7,0.6,3.3,.491,5.5,.600,6.1,.360,1.8,5.1,11.3,2.3,3.1,9,1,176,0.6,15.1,1.6,2.3,3.9,Cameron Payne,24,Cameron Payne,PG
,,,,,,,,,,,,,,,,,,,,,,,,
9.2,0.5,4.9,.434,5.2,.476,8.8,.314,1.0,3.0,11.9,1.6,2.3,42,42,1250,1.4,12.8,1.3,3.2,6.3,Elfrid Payton,24,Elfrid Payton,PG
9.0,2.3,2.3,.625,11.3,.667,13.5,.500,2.3,4.5,18.0,0.0,4.5,3,0,16,2.3,24.8,6.8,2.3,4.5,Gary Payton,26,Gary Payton,PG
3.6,0.0,5.5,.342,4.3,.481,4.6,.261,2.0,7.8,12.5,3.2,2.6,18,0,211,0.7,13.8,1.0,3.1,6.1,Theo Pinson,23,Theo Pinson,SG
5.1,1.6,7.5,.593,5.4,.602,9.0,.200,0.0,0.2,9.2,2.3,5.2,82,17,1731,3.4,13.2,1.4,2.6,10.9,Mason Plumlee,28,Mason Plumlee,C
3.5,0.8,4.8,.667,6.7,.667,10.0,,0.0,0.0,10.0,3.3,2.9,18,0,173,3.3,16.6,1.2,2.1,8.1,Miles Plumlee,30,Miles Plumlee,C
2.6,1.9,6.6,.645,5.3,.645,8.2,,0.0,0.0,8.2,1.4,3.5,77,24,1273,5.0,12.0,0.8,1.4,11.6,Jakob Pöltl,23,Jakob Pöltl,C
3.0,0.1,4.7,.500,3.6,.575,4.9,.333,0.7,2.2,7.2,4.2,3.0,53,0,292,1.0,12.1,1.4,1.6,5.7,Quincy Pondexter,30,Quincy Pondexter,SF
2.6,0.7,5.6,.465,6.4,.504,8.3,.406,2.2,5.5,13.8,1.7,2.3,56,43,1683,1.2,16.7,1.8,1.4,6.7,Otto Porter,25,Otto Porter,SF
2.4,0.7,5.8,.457,6.1,.515,8.0,.369,2.0,5.3,13.4,1.5,2.4,41,28,1191,1.2,15.7,1.9,1.2,7.0,Otto Porter,25,Otto Porter,SF
2.9,0.7,5.0,.483,7.1,.479,8.9,.488,2.9,5.9,14.7,2.1,2.1,15,15,492,1.0,19.2,1.3,1.8,6.1,Otto Porter,25,Otto Porter,SF
2.0,0.6,8.1,.444,7.7,.467,12.1,.393,2.1,5.3,17.4,2.1,4.0,50,28,1299,3.0,19.7,1.0,2.1,11.2,Bobby Portis,23,Bobby Portis,PF
2.0,0.5,7.8,.450,8.3,.477,13.5,.375,1.8,4.9,18.4,2.6,4.1,22,6,531,3.1,21.0,0.7,2.0,10.9,Bobby Portis,23,Bobby Portis,PF
2.0,0.6,8.4,.440,7.4,.458,11.2,.403,2.3,5.6,16.7,1.8,3.9,28,22,768,3.0,18.7,1.1,2.1,11.3,Bobby Portis,23,Bobby Portis,PF
2.4,1.1,5.9,.597,6.3,.699,7.8,.307,0.8,2.8,10.5,4.2,4.4,77,22,1662,3.0,17.7,1.0,1.5,8.9,Dwight Powell,27,Dwight Powell,C
2.9,0.4,3.9,.483,6.2,.543,7.4,.400,2.2,5.4,12.8,2.0,3.1,60,3,1126,0.5,16.5,1.2,2.1,4.4,Norman Powell,25,Norman Powell,SG
2.0,1.2,5.5,.494,4.7,.534,6.8,.391,1.1,2.7,9.6,2.1,5.5,21,1,305,3.4,12.6,0.5,1.5,9.0,Alex Poythress,25,Alex Poythress,PF
0.0,0.0,0.0,1.000,36.0,1.000,36.0,,0.0,0.0,36.0,0.0,0.0,1,0,1,0.0,72.0,0.0,0.0,0.0,Zhou Qi,23,Zhou Qi,PF
2.7,0.7,6.8,.547,5.8,.574,9.8,.200,0.1,0.7,10.6,2.4,4.5,49,13,721,3.5,14.2,0.8,1.7,10.3,Ivan Rabb,21,Ivan Rabb,PF
4.7,0.1,2.2,.419,4.4,.441,4.9,.400,2.2,5.6,10.5,2.1,4.4,49,2,743,0.5,13.1,1.2,2.1,2.7,Chasson Randle,25,Chasson Randle,PG
3.7,0.7,7.6,.524,9.2,.564,14.4,.344,1.1,3.1,17.6,5.7,4.0,73,49,2232,2.6,25.2,0.8,3.4,10.2,Julius Randle,24,Julius Randle,PF
3.1,0.3,2.5,.440,6.8,.502,6.4,.397,3.6,9.2,15.5,3.5,2.0,76,63,2379,0.3,20.8,0.5,1.5,2.8,J.J. Redick,34,J.J. Redick,SG
2.3,0.0,3.1,.417,3.8,.375,6.1,.500,1.5,3.1,9.2,0.0,2.3,10,0,47,1.5,9.2,0.8,0.8,4.6,Davon Reed,23,Davon Reed,SG
1.8,0.3,3.8,.423,4.6,.444,3.8,.412,2.9,7.1,10.8,1.1,3.6,19,0,259,0.6,13.2,0.8,0.7,4.3,Cameron Reynolds,23,Cameron Reynolds,SG
4.2,0.5,3.0,.412,6.0,.458,8.0,.357,2.3,6.5,14.5,2.8,2.8,73,73,2539,0.8,17.1,1.1,1.6,3.7,Josh Richardson,25,Josh Richardson,SG
,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,3.8,.310,3.1,.250,1.4,.320,2.8,8.7,10.1,1.4,4.5,22,0,103,0.7,10.5,0.3,2.8,4.5,Malachi Richardson,23,Malachi Richardson,SG
