name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Richard Dumas,PF,26,Richard Dumas,39,14,739,6.7,14.3,.468,0.1,0.6,.222,6.6,13.7,.479,3.5,4.9,.700,3.0,4.0,7.0,3.1,3.0,0.4,3.5,5.6,17.0,99
Tony Dumas,SG,23,Tony Dumas,67,12,1284,10.7,25.7,.418,2.9,8.1,.357,7.8,17.6,.446,6.0,10.1,.599,2.3,2.2,4.5,3.9,1.6,0.5,3.0,5.0,30.4,105
Ledell Eackles,SG,29,Ledell Eackles,55,26,1238,6.7,15.6,.427,2.2,5.3,.422,4.4,10.3,.430,4.1,4.9,.831,1.8,4.3,6.1,3.6,1.2,0.1,2.4,3.5,19.6,112
Acie Earl,C,25,Acie Earl,42,7,655,9.2,21.7,.424,0.0,0.2,.000,9.2,21.5,.429,6.4,9.0,.719,4.0,6.1,10.1,2.1,1.4,2.9,3.9,5.7,24.8,98
Tyus Edney,PG,22,Tyus Edney,80,60,2481,6.3,15.3,.412,1.1,3.0,.368,5.2,12.3,.423,4.1,5.2,.782,1.3,2.9,4.2,10.2,1.8,0.1,4.0,4.2,17.8,106
Blue Edwards,SF,30,Blue Edwards,82,82,2773,7.6,18.2,.419,1.6,4.7,.343,6.0,13.5,.446,3.0,4.0,.755,1.9,4.7,6.6,4.0,2.2,0.9,3.2,4.6,19.8,97
Doug Edwards,PF,25,Doug Edwards,31,0,519,3.3,9.2,.352,0.0,0.4,.000,3.3,8.8,.368,2.9,3.9,.763,3.6,5.3,8.8,4.0,1.0,1.8,2.9,5.2,9.4,91
James Edwards,C,40,James Edwards,28,0,274,7.9,21.2,.373,0.0,0.0,,7.9,21.2,.373,3.1,5.0,.615,2.9,4.8,7.7,2.1,0.2,1.5,4.0,11.7,18.8,84
Kevin Edwards,SG,30,Kevin Edwards,34,33,1007,7.4,20.4,.364,2.2,5.5,.404,5.2,15.0,.350,3.6,4.4,.810,0.7,3.2,3.9,3.7,2.8,0.4,3.6,3.5,20.7,94
Craig Ehlo,SG,34,Craig Ehlo,79,8,1758,7.7,18.0,.428,2.5,6.7,.371,5.2,11.3,.462,2.5,3.1,.786,2.0,5.8,7.8,4.2,2.6,0.3,3.2,4.2,20.4,106
Howard Eisley,PG,23,Howard Eisley,65,0,961,5.8,13.4,.430,0.8,3.4,.226,5.0,10.0,.500,3.6,4.3,.844,1.2,3.1,4.3,8.1,1.6,0.2,4.3,7.2,15.9,101
Mario Elie,SF,32,Mario Elie,45,16,1385,6.7,13.3,.504,1.5,4.7,.323,5.2,8.6,.604,3.6,4.3,.852,1.7,4.0,5.8,5.1,1.7,0.4,2.2,3.5,18.6,121
Sean Elliott,SF,27,Sean Elliott,77,77,2901,9.3,20.0,.466,2.9,6.9,.411,6.5,13.0,.495,5.8,7.5,.771,1.2,5.8,7.0,3.7,1.2,0.6,3.5,3.2,27.2,110
Dale Ellis,SF,35,Dale Ellis,81,52,2626,9.1,19.0,.479,3.0,7.2,.412,6.1,11.8,.519,2.7,3.5,.760,1.7,4.5,6.2,2.8,1.1,0.1,1.9,3.8,23.9,116
LaPhonso Ellis,SF,25,LaPhonso Ellis,45,28,1269,7.8,17.7,.438,0.2,0.9,.182,7.6,16.8,.451,3.7,6.1,.601,3.8,9.4,13.2,3.0,1.5,1.4,3.4,6.7,19.3,96
LeRon Ellis,C,26,LeRon Ellis,12,1,74,3.6,15.7,.227,0.0,0.0,,3.6,15.7,.227,2.1,4.3,.500,3.6,2.1,5.7,2.8,1.4,2.1,2.1,7.8,9.3,70
Pervis Ellison,C,28,Pervis Ellison,69,29,1431,5.1,10.3,.492,0.0,0.0,,5.1,10.3,.492,2.6,4.1,.641,5.3,10.5,15.7,2.2,1.4,3.5,2.9,7.2,12.7,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincenzo Esposito,PG,26,Vincenzo Esposito,30,0,282,6.6,18.3,.360,2.4,10.2,.232,4.2,8.0,.523,5.7,7.1,.795,0.7,2.2,2.9,4.2,1.3,0.0,7.1,4.9,21.2,84
Patrick Ewing,C,33,Patrick Ewing,76,76,2783,12.8,27.6,.466,0.1,0.5,.143,12.8,27.1,.472,6.7,8.7,.761,3.0,12.3,15.3,3.0,1.3,3.5,4.2,4.7,32.4,100
Duane Ferrell,SF,30,Duane Ferrell,54,6,591,7.3,15.1,.482,0.0,0.7,.000,7.3,14.4,.506,3.8,5.2,.737,2.9,5.5,8.5,2.7,2.1,0.3,3.1,7.5,18.4,104
Danny Ferry,PF,29,Danny Ferry,82,79,2680,9.2,20.0,.459,3.1,7.9,.394,6.1,12.1,.502,2.2,2.9,.769,1.5,5.2,6.7,4.2,1.2,0.8,2.7,5.1,23.7,109
Michael Finley,SF,22,Michael Finley,82,72,3212,7.5,15.6,.476,1.0,3.0,.328,6.5,12.7,.511,3.9,5.2,.749,2.2,3.8,6.0,4.6,1.4,0.5,2.1,3.2,19.8,114
Matt Fish,C,26,Matt Fish,18,1,134,8.2,14.0,.583,0.0,0.0,,8.2,14.0,.583,3.9,7.4,.526,3.9,4.3,8.2,3.1,1.2,2.7,1.2,7.4,20.2,123
Matt Fish,C,26,Matt Fish,2,1,17,18.6,31.0,.600,0.0,0.0,,18.6,31.0,.600,0.0,3.1,.000,9.3,0.0,9.3,3.1,0.0,3.1,0.0,9.3,37.2,123
Matt Fish,C,26,Matt Fish,16,0,117,6.7,11.6,.577,0.0,0.0,,6.7,11.6,.577,4.4,8.0,.556,3.1,4.9,8.0,3.1,1.3,2.7,1.3,7.1,17.8,123
Vern Fleming,PG,33,Vern Fleming,77,3,1747,6.9,15.8,.433,0.1,0.8,.107,6.8,15.0,.452,4.0,5.3,.751,1.5,3.7,5.1,7.7,1.2,0.2,3.7,3.5,17.8,101
Sherell Ford,SF,23,Sherell Ford,28,1,139,11.0,29.4,.375,1.5,9.2,.160,9.6,20.2,.473,9.6,12.5,.765,4.4,4.4,8.8,1.8,2.9,0.4,2.2,9.9,33.1,104
Greg Foster,C,27,Greg Foster,73,2,803,7.1,16.2,.439,0.1,0.5,.125,7.0,15.7,.449,4.1,4.8,.847,3.5,8.3,11.8,1.7,0.5,1.5,3.9,8.0,18.3,96
Rick Fox,SF,26,Rick Fox,81,81,2588,8.1,17.9,.454,1.9,5.2,.364,6.2,12.6,.491,3.8,4.9,.772,3.0,5.6,8.7,7.1,2.2,0.8,4.2,5.6,21.9,108
Kevin Gamble,SF,30,Kevin Gamble,65,13,1325,6.0,15.0,.401,1.7,4.5,.386,4.3,10.5,.408,1.5,1.9,.792,0.8,3.6,4.5,4.0,1.4,0.3,1.7,5.8,15.3,103
Kevin Gamble,SF,30,Kevin Gamble,44,13,1033,6.0,15.1,.394,1.9,4.6,.418,4.0,10.5,.383,1.7,1.9,.868,0.7,3.7,4.4,4.2,1.6,0.3,1.6,6.1,15.6,105
Kevin Gamble,SF,30,Kevin Gamble,21,0,292,6.2,14.4,.427,1.1,4.0,.261,5.1,10.4,.492,0.9,1.8,.500,1.2,3.5,4.8,3.2,0.7,0.5,1.9,4.9,14.3,98
Kevin Garnett,SF,19,Kevin Garnett,80,43,2293,8.1,16.5,.491,0.2,0.6,.286,7.9,15.8,.499,2.4,3.3,.705,3.9,7.3,11.2,3.2,1.9,2.9,2.5,4.2,18.7,107
Chris Gatling,PF,28,Chris Gatling,71,2,1427,11.9,20.6,.575,0.0,0.0,.000,11.9,20.6,.576,5.1,7.5,.671,4.7,10.5,15.2,1.6,1.3,1.5,3.5,7.9,28.8,113
Chris Gatling,PF,28,Chris Gatling,47,2,862,10.2,18.4,.555,0.0,0.1,.000,10.2,18.3,.557,5.0,7.9,.636,4.6,9.8,14.4,1.5,1.1,1.7,3.6,8.0,25.4,110
Chris Gatling,PF,28,Chris Gatling,24,0,565,14.5,24.2,.598,0.0,0.0,,14.5,24.2,.598,5.1,7.0,.733,4.8,11.6,16.3,1.6,1.6,1.0,3.3,7.6,34.0,117
Kenny Gattison,PF,31,Kenny Gattison,25,14,570,8.4,17.6,.479,0.0,0.0,,8.4,17.6,.479,4.3,7.2,.603,3.2,7.3,10.5,1.3,0.9,1.0,3.7,6.9,21.2,94
Matt Geiger,C,26,Matt Geiger,77,50,2349,8.0,14.9,.536,0.1,0.2,.375,7.9,14.7,.538,3.3,4.6,.727,4.5,10.0,14.5,1.3,1.0,1.4,3.1,6.5,19.3,109
Kendall Gill,SG,27,Kendall Gill,47,46,1683,7.7,16.4,.469,0.8,2.5,.329,6.9,13.9,.494,4.3,5.5,.784,2.2,5.0,7.2,8.1,2.0,0.7,4.1,4.1,20.5,109
Kendall Gill,SG,27,Kendall Gill,36,36,1265,7.4,15.4,.481,0.7,2.2,.315,6.7,13.2,.509,3.7,4.8,.761,2.3,5.5,7.8,9.3,1.7,0.9,4.6,4.2,19.2,108
Kendall Gill,SG,27,Kendall Gill,11,10,418,8.5,19.2,.441,1.1,3.2,.360,7.3,16.0,.457,6.2,7.5,.831,2.0,3.4,5.4,4.4,2.8,0.3,2.7,3.8,24.3,114
Armen Gilliam,SF,31,Armen Gilliam,78,76,2856,10.6,22.5,.474,0.0,0.0,.000,10.6,22.5,.474,5.1,6.5,.791,4.5,8.7,13.2,2.6,1.3,1.0,3.3,3.3,26.4,108
Gerald Glass,SF,28,Gerald Glass,15,0,71,8.9,24.5,.364,0.7,4.5,.167,8.2,20.0,.407,0.7,0.7,1.000,4.5,1.5,5.9,3.0,2.2,0.7,0.0,7.4,19.3,101
Gerald Glass,SF,28,Gerald Glass,10,0,56,9.4,26.4,.357,0.9,4.7,.200,8.5,21.7,.391,0.0,0.0,,4.7,0.9,5.7,3.8,1.9,0.9,0.0,4.7,19.8,100
Gerald Glass,SF,28,Gerald Glass,5,0,15,7.0,17.5,.400,0.0,3.5,.000,7.0,14.0,.500,3.5,3.5,1.000,3.5,3.5,7.0,0.0,3.5,0.0,0.0,17.5,17.5,110
Anthony Goldwire,PG,24,Anthony Goldwire,42,8,621,6.4,16.0,.402,2.8,7.0,.398,3.6,8.9,.406,3.9,5.1,.767,0.7,3.0,3.6,9.5,1.4,0.0,5.3,6.7,19.5,101
Greg Graham,SG,25,Greg Graham,53,5,613,6.7,16.6,.404,2.7,7.0,.390,4.0,9.5,.414,4.5,5.8,.765,1.5,3.4,4.9,4.5,2.1,0.1,4.0,5.5,20.6,104
Greg Graham,SG,25,Greg Graham,8,3,128,6.9,13.0,.531,2.8,5.7,.500,4.1,7.3,.556,6.1,6.9,.882,2.0,4.1,6.1,4.5,2.0,0.0,6.9,6.5,22.8,106
Greg Graham,SG,25,Greg Graham,45,2,485,6.6,17.5,.379,2.7,7.4,.368,3.9,10.1,.387,4.0,5.6,.725,1.3,3.3,4.6,4.5,2.2,0.1,3.2,5.2,20.0,103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron Grandison,PF,31,Ron Grandison,28,3,311,3.7,9.8,.379,0.7,2.4,.286,3.1,7.5,.409,2.9,4.2,.680,3.4,5.9,9.3,2.2,2.0,0.3,2.0,5.3,11.0,101
Ron Grandison,PF,31,Ron Grandison,18,3,235,2.9,8.7,.333,0.9,2.9,.308,2.0,5.8,.346,2.9,4.3,.684,3.1,4.9,8.1,2.2,1.8,0.2,2.5,6.1,9.6,95
Ron Grandison,PF,31,Ron Grandison,4,0,19,5.6,11.3,.500,0.0,2.8,.000,5.6,8.5,.667,0.0,0.0,,2.8,14.1,16.9,2.8,0.0,0.0,0.0,0.0,11.3,126
Ron Grandison,PF,31,Ron Grandison,6,0,57,6.5,13.9,.467,0.0,0.0,,6.5,13.9,.467,3.7,5.6,.667,4.6,7.4,12.0,1.9,3.7,0.9,0.9,3.7,16.7,115
Brian Grant,PF,23,Brian Grant,78,75,2398,9.2,18.0,.507,0.1,0.4,.235,9.1,17.7,.513,5.6,7.7,.732,3.8,7.9,11.7,2.7,0.9,2.2,4.0,5.8,24.0,107
Gary Grant,PG,30,Gary Grant,47,1,596,7.8,16.0,.486,0.7,2.1,.333,7.1,13.9,.510,4.2,5.1,.828,1.1,3.5,4.6,6.1,3.5,0.3,4.0,8.1,20.5,104
Greg Grant,PG,29,Greg Grant,31,2,527,3.4,9.7,.354,0.8,3.3,.235,2.7,6.4,.415,0.5,0.6,.833,0.7,2.7,3.3,9.5,2.2,0.2,3.0,4.2,8.2,95
Greg Grant,PG,29,Greg Grant,11,2,280,3.3,8.9,.375,0.7,3.3,.222,2.6,5.6,.467,0.9,1.1,.833,0.6,3.3,3.9,11.2,2.2,0.4,2.8,5.2,8.4,103
Greg Grant,PG,29,Greg Grant,10,0,138,4.1,10.4,.393,0.7,3.7,.200,3.3,6.7,.500,0.0,0.0,,0.4,1.9,2.2,8.5,3.0,0.0,3.7,3.0,8.9,89
Greg Grant,PG,29,Greg Grant,10,0,109,2.9,11.0,.261,1.0,2.9,.333,1.9,8.1,.235,0.0,0.0,,1.4,1.9,3.3,6.7,1.0,0.0,2.4,3.3,6.7,80
Harvey Grant,PF,30,Harvey Grant,76,75,2394,6.8,14.7,.462,0.5,1.5,.313,6.3,13.3,.479,1.3,2.4,.545,2.5,5.3,7.8,2.4,1.3,0.9,1.8,3.7,15.4,104
Horace Grant,PF,30,Horace Grant,63,62,2286,7.9,15.5,.513,0.0,0.1,.167,7.9,15.3,.516,3.5,4.7,.734,4.1,9.2,13.3,3.9,1.4,1.7,1.5,3.3,19.4,121
A.C. Green,SF,32,A.C. Green,82,36,2113,5.2,10.8,.484,0.3,1.3,.269,4.9,9.6,.513,4.1,5.8,.709,4.0,9.5,13.5,1.8,1.1,0.6,1.9,3.4,14.9,115
Tom Gugliotta,PF,26,Tom Gugliotta,78,78,2835,8.6,18.2,.471,0.5,1.6,.302,8.1,16.6,.487,5.2,6.8,.773,3.2,9.3,12.5,4.3,2.5,1.7,4.2,4.8,22.8,103
Jack Haley,C,32,Jack Haley,1,0,7,15.1,45.2,.333,0.0,0.0,,15.1,45.2,.333,7.5,15.1,.500,7.5,7.5,15.1,0.0,0.0,0.0,7.5,15.1,37.6,77
Thomas Hamilton,C,20,Thomas Hamilton,11,0,70,6.4,22.1,.290,0.0,0.0,,6.4,22.1,.290,5.0,12.8,.389,7.1,8.5,15.7,0.7,0.0,6.4,6.4,8.5,17.8,67
Geert Hammink,C,26,Geert Hammink,6,0,17,6.1,12.2,.500,0.0,0.0,,6.1,12.2,.500,12.2,21.3,.571,6.1,6.1,12.2,0.0,0.0,0.0,6.1,6.1,24.4,99
Geert Hammink,C,26,Geert Hammink,3,0,7,7.5,14.9,.500,0.0,0.0,,7.5,14.9,.500,14.9,29.9,.500,14.9,7.5,22.4,0.0,0.0,0.0,14.9,7.5,29.9,84
Geert Hammink,C,26,Geert Hammink,3,0,10,5.1,10.3,.500,0.0,0.0,,5.1,10.3,.500,10.3,15.4,.667,0.0,5.1,5.1,0.0,0.0,0.0,0.0,5.1,20.5,134
Tom Hammonds,PF,28,Tom Hammonds,71,4,1045,6.3,13.4,.474,0.0,0.0,,6.3,13.4,.474,4.4,5.7,.765,4.2,6.9,11.1,1.1,1.1,0.6,2.4,6.8,17.0,108
Darrin Hancock,SF,24,Darrin Hancock,63,7,838,7.0,13.4,.523,0.1,0.2,.333,6.9,13.2,.526,2.9,4.6,.644,2.5,3.6,6.1,2.9,1.8,0.3,3.5,5.9,17.0,101
Anfernee Hardaway,PG,24,Anfernee Hardaway,82,82,3015,10.8,21.1,.513,1.5,4.9,.314,9.3,16.2,.573,7.7,10.1,.767,2.2,3.9,6.1,10.1,2.9,0.7,4.0,2.8,30.9,122
Tim Hardaway,PG,29,Tim Hardaway,80,46,2534,8.6,20.3,.422,2.8,7.8,.364,5.8,12.6,.458,4.9,6.2,.790,0.7,4.0,4.7,13.1,2.7,0.3,4.8,4.1,24.9,111
Tim Hardaway,PG,29,Tim Hardaway,52,18,1487,8.8,20.9,.421,2.9,8.0,.366,5.9,12.9,.455,4.8,6.3,.769,0.8,3.8,4.5,12.4,2.6,0.4,4.3,4.5,25.4,112
Tim Hardaway,PG,29,Tim Hardaway,28,28,1047,8.3,19.4,.425,2.7,7.4,.361,5.6,12.0,.464,5.1,6.2,.821,0.7,4.3,4.9,14.1,2.9,0.3,5.5,3.5,24.3,110
Derek Harper,PG,34,Derek Harper,82,82,2893,7.9,17.1,.464,2.2,5.9,.372,5.7,11.2,.513,2.8,3.8,.757,0.6,3.1,3.7,6.4,2.4,0.1,3.2,3.7,20.9,107
Ron Harper,PG,32,Ron Harper,80,80,1886,6.5,14.0,.467,0.8,2.9,.269,5.8,11.1,.519,2.7,3.9,.705,2.1,3.9,6.0,5.8,2.9,0.9,2.0,3.8,16.6,117
Lucious Harris,SG,25,Lucious Harris,61,1,1016,9.1,19.7,.461,2.3,6.2,.376,6.7,13.5,.500,3.4,4.3,.782,2.0,4.0,6.0,3.9,1.7,0.1,2.3,2.8,23.8,114
Antonio Harvey,PF,25,Antonio Harvey,55,15,821,5.3,14.2,.371,0.0,0.1,.000,5.3,14.1,.374,2.4,5.3,.458,4.4,8.3,12.7,1.0,1.7,3.0,2.8,4.8,13.0,83
Antonio Harvey,PF,25,Antonio Harvey,18,6,410,5.0,12.2,.411,0.0,0.3,.000,5.0,12.0,.419,2.6,5.5,.465,3.5,8.6,12.1,1.2,1.8,2.7,2.3,4.9,12.6,87
Antonio Harvey,PF,25,Antonio Harvey,37,9,411,5.5,16.2,.341,0.0,0.0,,5.5,16.2,.341,2.3,5.0,.450,5.3,8.0,13.3,0.8,1.6,3.3,3.3,4.8,13.3,79
Hersey Hawkins,SG,29,Hersey Hawkins,82,82,2823,8.0,17.0,.473,2.6,6.9,.384,5.4,10.1,.534,4.5,5.2,.874,1.6,3.8,5.4,3.9,2.7,0.3,3.0,3.1,23.2,116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvin Heggs,SF,28,Alvin Heggs,4,0,14,11.0,18.4,.600,0.0,0.0,,11.0,18.4,.600,7.4,11.0,.667,3.7,3.7,7.4,0.0,0.0,0.0,0.0,0.0,29.4,135
Alan Henderson,PF,23,Alan Henderson,79,4,1416,7.3,16.4,.442,0.0,0.1,.000,7.3,16.3,.445,4.5,7.6,.595,6.2,7.3,13.5,1.9,1.7,1.6,3.3,8.2,19.0,102
Carl Herrera,PF,29,Carl Herrera,44,6,393,5.2,12.7,.412,0.0,0.1,.000,5.2,12.6,.417,0.7,2.2,.294,3.9,6.7,10.6,2.1,1.2,1.0,3.8,8.0,11.1,80
Sean Higgins,SF,27,Sean Higgins,44,4,916,7.6,18.4,.415,2.7,7.3,.372,4.9,11.0,.443,2.0,2.1,.946,1.1,4.1,5.2,3.1,1.4,0.6,2.8,5.1,19.9,101
Grant Hill,SF,23,Grant Hill,80,80,3260,9.5,20.5,.462,0.1,0.4,.192,9.4,20.1,.468,8.1,10.8,.751,2.1,11.0,13.1,9.2,1.7,0.8,4.4,4.1,27.2,110
Tyrone Hill,PF,27,Tyrone Hill,44,2,929,8.2,15.9,.512,0.0,0.0,,8.2,15.9,.512,5.1,8.5,.600,5.9,9.4,15.3,2.1,1.9,1.3,4.0,9.0,21.4,104
Donald Hodge,C,26,Donald Hodge,15,0,115,3.9,10.5,.375,0.0,0.0,,3.9,10.5,.375,0.0,0.0,,3.9,6.1,10.1,1.8,0.4,3.5,0.9,11.4,7.9,97
Donald Hodge,C,26,Donald Hodge,13,0,113,4.0,10.7,.375,0.0,0.0,,4.0,10.7,.375,0.0,0.0,,4.0,5.8,9.8,1.8,0.4,3.6,0.9,11.6,8.0,97
Donald Hodge,C,26,Donald Hodge,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,26.2,26.2,0.0,0.0,0.0,0.0,0.0,0.0,
Fred Hoiberg,SG,23,Fred Hoiberg,15,1,85,5.1,12.0,.421,0.6,1.9,.333,4.4,10.1,.438,9.5,11.4,.833,2.5,3.2,5.7,5.1,3.8,0.6,4.4,7.6,20.2,112
Jeff Hornacek,SG,32,Jeff Hornacek,82,59,2588,9.1,18.1,.502,2.1,4.6,.466,7.0,13.5,.514,5.3,6.0,.893,1.3,3.0,4.3,7.0,2.2,0.4,2.6,3.5,25.7,125
Robert Horry,SF,25,Robert Horry,71,71,2634,5.9,14.3,.410,2.8,7.6,.366,3.1,6.7,.459,2.2,2.8,.776,1.9,6.2,8.1,5.5,2.3,2.1,3.1,3.9,16.7,105
Allan Houston,SG,24,Allan Houston,82,75,3072,10.0,22.2,.453,3.4,8.0,.427,6.6,14.2,.468,5.3,6.4,.823,1.0,4.4,5.3,4.5,1.1,0.3,4.2,4.2,28.8,108
Byron Houston,PF,26,Byron Houston,25,0,276,6.0,11.9,.500,0.2,0.6,.333,5.8,11.4,.508,3.9,4.8,.808,5.8,9.9,15.6,1.3,2.4,1.3,3.2,11.0,16.0,110
Juwan Howard,PF,22,Juwan Howard,81,81,3294,11.4,23.3,.489,0.1,0.2,.308,11.3,23.1,.490,5.0,6.6,.749,2.9,7.3,10.3,5.6,1.0,0.6,4.7,4.2,27.8,104
Lindsey Hunter,PG,25,Lindsey Hunter,80,48,2138,6.1,16.1,.381,3.0,7.4,.405,3.1,8.7,.360,2.2,3.1,.700,1.1,3.8,5.0,4.8,2.2,0.5,2.0,4.7,17.4,105
Bobby Hurley,PG,24,Bobby Hurley,72,22,1059,3.2,11.2,.283,1.1,3.7,.289,2.1,7.5,.279,3.3,4.1,.800,0.6,3.1,3.6,10.5,1.4,0.1,4.2,5.9,10.7,92
Jaren Jackson,SG,28,Jaren Jackson,4,0,33,0.0,12.5,.000,0.0,7.8,.000,0.0,4.7,.000,12.5,15.6,.800,0.0,4.7,4.7,0.0,1.6,0.0,0.0,7.8,12.5,79
Jim Jackson,SG,25,Jim Jackson,82,82,2820,10.1,23.3,.435,2.2,5.9,.363,8.0,17.4,.459,6.2,7.5,.825,3.1,4.2,7.3,4.2,0.8,0.4,3.4,2.9,28.6,111
Mark Jackson,PG,30,Mark Jackson,81,81,2643,6.0,12.7,.473,1.3,3.0,.430,4.7,9.7,.486,3.1,3.9,.785,1.3,4.9,6.2,12.9,2.0,0.1,4.1,3.1,16.4,115
Henry James,PF,30,Henry James,7,0,58,8.9,21.3,.417,4.4,13.3,.333,4.4,8.0,.556,4.4,4.4,1.000,2.7,2.7,5.3,1.8,0.0,0.0,3.6,11.5,26.6,106
Avery Johnson,PG,30,Avery Johnson,82,82,3084,7.3,14.8,.494,0.1,0.5,.194,7.2,14.3,.505,3.2,4.4,.721,0.6,2.8,3.4,13.2,2.0,0.4,3.3,3.0,17.9,114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darryl Johnson,PG,30,Darryl Johnson,11,0,28,10.4,25.0,.417,0.0,2.1,.000,10.4,22.9,.455,4.2,4.2,1.000,4.2,0.0,4.2,2.1,0.0,0.0,2.1,6.2,25.0,101
Eddie Johnson,SF,36,Eddie Johnson,62,1,1002,9.7,23.4,.413,2.4,6.9,.352,7.2,16.5,.438,3.8,4.2,.886,2.4,5.8,8.2,3.7,1.1,0.2,3.0,5.6,25.5,105
Ervin Johnson,C,28,Ervin Johnson,81,60,1519,6.1,11.9,.511,0.0,0.1,.333,6.0,11.8,.513,2.9,4.3,.669,4.3,10.2,14.6,1.6,1.3,4.3,3.3,8.2,15.0,103
Kevin Johnson,PG,29,Kevin Johnson,56,55,2007,8.8,17.3,.507,0.5,1.5,.368,8.2,15.8,.520,8.8,10.2,.859,1.1,4.6,5.7,13.3,2.1,0.3,4.4,3.7,26.9,122
Larry Johnson,PF,26,Larry Johnson,81,81,3274,9.3,19.6,.476,1.1,2.9,.366,8.3,16.7,.495,6.8,9.0,.757,4.0,6.9,10.9,5.7,0.9,0.7,2.9,2.8,26.6,118
Magic Johnson,PF,36,Magic Johnson,32,9,958,7.4,15.9,.466,1.2,3.1,.379,6.2,12.8,.487,9.3,10.9,.856,2.2,7.8,9.9,11.9,1.4,0.7,5.6,2.6,25.4,117
Charles Jones,PF,38,Charles Jones,46,0,297,1.0,3.3,.316,0.0,0.0,,1.0,3.3,.316,0.7,2.3,.308,4.9,8.0,12.8,2.1,0.9,4.2,0.5,7.6,2.8,114
Eddie Jones,SG,24,Eddie Jones,70,66,2184,8.0,16.3,.492,2.0,5.4,.366,6.0,10.9,.555,3.2,4.4,.739,1.1,4.5,5.5,5.9,3.1,1.1,2.4,3.9,21.2,117
Popeye Jones,PF,25,Popeye Jones,68,68,2322,7.1,15.9,.446,0.3,0.8,.359,6.8,15.0,.451,2.2,2.9,.767,5.6,10.3,16.0,2.9,1.2,0.6,2.4,5.7,16.7,107
Michael Jordan,SG,32,Michael Jordan,82,82,3090,15.6,31.5,.495,1.9,4.4,.427,13.7,27.1,.506,9.3,11.2,.834,2.5,6.7,9.3,6.0,3.1,0.7,3.4,3.3,42.5,124
Reggie Jordan,PG,28,Reggie Jordan,24,0,247,7.8,15.4,.507,0.0,0.0,,7.8,15.4,.507,4.8,8.2,.579,5.0,6.3,11.3,6.3,2.6,1.5,4.1,6.5,20.4,109
Adam Keefe,PF,25,Adam Keefe,82,0,1708,5.6,10.8,.520,0.0,0.1,.000,5.6,10.7,.526,4.3,6.3,.692,5.5,8.7,14.2,2.0,1.6,1.3,2.7,5.4,15.6,114
Shawn Kemp,PF,26,Shawn Kemp,79,76,2631,10.2,18.2,.561,0.1,0.2,.417,10.1,18.0,.563,9.6,12.9,.742,5.4,12.2,17.6,3.4,1.8,2.5,6.1,5.8,30.1,111
Tim Kempton,PF,32,Tim Kempton,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.7,9.7,4.9,0.0,0.0,4.9,24.3,0.0,40
Steve Kerr,PG,30,Steve Kerr,82,0,1919,6.7,13.2,.506,3.3,6.5,.515,3.3,6.7,.498,2.1,2.3,.929,0.7,2.3,3.0,5.3,1.7,0.1,1.2,3.0,18.9,141
Jerome Kersey,SF,33,Jerome Kersey,76,58,1620,6.5,15.9,.410,0.1,0.5,.176,6.4,15.3,.418,3.1,4.7,.660,4.9,6.6,11.5,3.6,2.9,1.4,2.4,6.5,16.2,102
Randolph Keys,SF,29,Randolph Keys,69,1,816,5.7,13.6,.418,1.4,4.6,.310,4.2,8.9,.474,2.3,2.8,.837,2.7,5.5,8.1,4.2,2.1,0.9,2.2,9.1,15.1,108
Jason Kidd,PG,22,Jason Kidd,81,81,3034,8.2,21.4,.381,2.2,6.6,.336,6.0,14.9,.401,3.8,5.5,.692,3.4,5.8,9.2,13.0,2.9,0.4,5.4,2.6,22.3,103
Chris King,SF,26,Chris King,80,66,1930,6.8,16.0,.427,1.2,3.1,.389,5.6,12.9,.436,2.5,3.7,.662,2.8,5.0,7.8,2.8,1.9,0.9,2.8,4.5,17.3,97
Frankie King,PG,23,Frankie King,6,0,20,7.8,28.6,.273,0.0,2.6,.000,7.8,26.0,.300,2.6,7.8,.333,2.6,2.6,5.2,5.2,5.2,0.0,5.2,10.4,18.2,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy King,SG,22,Jimmy King,62,1,868,6.5,15.1,.431,0.3,2.0,.147,6.2,13.1,.475,3.2,4.6,.701,2.6,4.0,6.5,5.2,1.2,0.8,3.6,4.5,16.6,98
Stacey King,PF,29,Stacey King,15,0,156,5.7,12.2,.472,0.0,0.0,,5.7,12.2,.472,1.4,2.7,.500,3.0,4.7,7.8,0.7,2.4,0.7,6.1,13.2,12.8,73
