Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Johan Petro,"Thunder, Nuggets",2008-2009,REG,49,0.00,40.91,28.98,28.98,0.00,0.57,0.57,0.000,0.306,0.412,0.588,0.000,0.000,0.000
Luther Head,"Rockets, Heat",2008-2009,REG,32,25.00,26.39,11.11,25.69,4.86,6.25,0.69,0.389,0.263,0.313,0.541,0.429,0.333,0.000
Francisco Garcia,Kings,2008-2009,REG,65,24.66,35.79,5.11,25.86,6.77,1.80,0.00,0.372,0.378,0.353,0.610,0.444,0.583,0.000
Jarrett Jack,Pacers,2008-2009,REG,82,16.65,30.13,16.88,27.08,5.16,3.99,0.12,0.359,0.447,0.486,0.532,0.386,0.294,0.000
Nate Robinson,Knicks,2008-2009,REG,74,28.02,22.76,9.34,30.54,3.79,4.96,0.58,0.319,0.419,0.417,0.592,0.436,0.314,0.000
Hakim Warrick,Grizzlies,2008-2009,REG,82,1.73,33.04,17.75,46.03,1.01,0.29,0.14,0.167,0.393,0.350,0.633,0.429,0.000,0.000
Gerald Green,Mavericks,2008-2009,REG,38,17.22,42.78,6.67,25.00,5.56,2.78,0.00,0.323,0.416,0.333,0.644,0.100,0.600,0.000
Danny Granger,Pacers,2008-2009,REG,67,32.73,31.09,10.57,23.18,0.47,1.88,0.08,0.404,0.426,0.333,0.591,0.333,0.458,0.000
Joey Graham,Raptors,2008-2009,REG,78,1.04,34.38,19.58,42.71,0.42,1.04,0.83,0.200,0.406,0.415,0.595,0.000,0.400,0.000
Antoine Wright,Mavericks,2008-2009,REG,65,13.69,20.65,7.66,37.35,10.21,10.21,0.23,0.305,0.461,0.303,0.516,0.318,0.295,0.000
Rashad McCants,"Timberwolves, Kings",2008-2009,REG,58,31.76,24.39,5.53,31.35,2.05,4.51,0.41,0.348,0.328,0.444,0.510,0.100,0.364,0.000
Sean May,Bobcats,2008-2009,REG,24,1.02,66.33,9.18,23.47,0.00,0.00,0.00,1.000,0.415,0.222,0.391,0.000,0.000,0.000
Andrew Bynum,Lakers,2008-2009,REG,50,0.00,8.96,35.26,55.78,0.00,0.00,0.00,0.000,0.356,0.429,0.675,0.000,0.000,0.000
Deron Williams,Jazz,2008-2009,REG,68,21.85,31.10,11.08,35.06,0.51,0.30,0.10,0.316,0.454,0.450,0.597,0.200,0.000,0.000
Ike Diogu,"Trail Blazers, Kings",2008-2009,REG,29,1.35,33.78,17.57,45.95,0.00,1.35,0.00,0.000,0.600,0.385,0.529,0.000,1.000,0.000
Channing Frye,Trail Blazers,2008-2009,REG,63,5.99,63.30,8.61,15.73,3.75,2.62,0.00,0.125,0.420,0.435,0.500,0.500,0.571,0.000
Charlie Villanueva,Bucks,2008-2009,REG,78,20.11,31.13,16.99,28.19,1.38,2.02,0.18,0.352,0.410,0.497,0.544,0.333,0.273,0.500
Martell Webster,Trail Blazers,2008-2009,REG,1,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Raymond Felton,Bobcats,2008-2009,REG,82,14.04,37.95,12.19,30.75,1.39,2.86,0.83,0.289,0.409,0.462,0.462,0.333,0.290,0.111
Chris Paul,Hornets,2008-2009,REG,78,13.23,35.06,23.75,27.25,0.16,0.56,0.00,0.373,0.423,0.554,0.632,0.500,0.143,0.000
Marvin Williams,Hawks,2008-2009,REG,61,10.63,27.38,17.07,30.76,6.60,7.41,0.16,0.348,0.394,0.472,0.592,0.415,0.326,0.000
Andrew Bogut,Bucks,2008-2009,REG,36,0.00,10.73,26.81,62.46,0.00,0.00,0.00,0.000,0.382,0.482,0.652,0.000,0.000,0.000
Damien Wilkins,Thunder,2008-2009,REG,41,18.31,35.68,10.80,19.72,6.57,8.92,0.00,0.410,0.355,0.130,0.476,0.286,0.368,0.000
Desmon Farmer,Spurs,2008-2009,REG,3,28.57,0.00,0.00,14.29,42.86,14.29,0.00,0.750,0.000,0.000,0.500,0.000,0.000,0.000
Andre Brown,Bobcats,2008-2009,REG,4,0.00,14.29,14.29,71.43,0.00,0.00,0.00,0.000,0.000,0.000,0.200,0.000,0.000,0.000
Andres Nocioni,"Bulls, Kings",2008-2009,REG,76,32.67,22.40,8.99,24.54,7.70,3.71,0.00,0.393,0.344,0.365,0.581,0.463,0.269,0.000
DJ Mbenga,Lakers,2008-2009,REG,23,1.75,38.60,26.32,33.33,0.00,0.00,0.00,0.000,0.455,0.467,0.526,0.000,0.000,0.000
Trevor Ariza,Lakers,2008-2009,REG,82,16.95,19.63,4.03,44.30,7.05,7.21,0.84,0.376,0.325,0.375,0.629,0.310,0.233,0.000
Chris Duhon,Knicks,2008-2009,REG,79,39.65,11.60,7.05,33.92,0.88,6.31,0.59,0.389,0.456,0.292,0.481,0.333,0.442,0.000
Royal Ivey,76ers,2008-2009,REG,71,25.00,14.42,8.65,21.63,10.10,19.71,0.48,0.365,0.233,0.222,0.422,0.429,0.268,0.000
Anderson Varejao,Cavaliers,2008-2009,REG,81,0.20,29.96,14.68,54.96,0.00,0.00,0.20,0.000,0.351,0.351,0.690,0.000,0.000,0.000
Beno Udrih,Kings,2008-2009,REG,73,10.06,39.37,14.22,30.17,3.30,2.44,0.43,0.286,0.464,0.455,0.543,0.348,0.412,0.000
Sasha Vujacic,Lakers,2008-2009,REG,80,37.44,32.41,1.26,10.80,5.53,12.06,0.50,0.349,0.403,0.400,0.465,0.318,0.417,0.000
Kevin Martin,Kings,2008-2009,REG,51,24.91,36.37,9.37,20.35,2.22,6.78,0.00,0.386,0.369,0.382,0.539,0.389,0.527,0.000
Tony Allen,Celtics,2008-2009,REG,46,5.63,15.49,11.62,63.38,2.11,1.76,0.00,0.188,0.250,0.333,0.606,0.333,0.200,0.000
Delonte West,Cavaliers,2008-2009,REG,64,19.39,30.77,9.13,23.56,10.26,6.89,0.00,0.405,0.427,0.386,0.612,0.359,0.442,0.000
Jameer Nelson,Magic,2008-2009,REG,42,25.24,33.71,9.04,23.16,4.90,3.95,0.00,0.425,0.525,0.417,0.577,0.577,0.476,0.000
Dorell Wright,Heat,2008-2009,REG,6,0.00,40.00,10.00,50.00,0.00,0.00,0.00,0.000,0.250,1.000,0.400,0.000,0.000,0.000
J.R. Smith,Nuggets,2008-2009,REG,81,41.26,25.58,5.16,21.68,2.84,2.95,0.53,0.385,0.428,0.408,0.583,0.593,0.464,0.000
Josh Smith,Hawks,2008-2009,REG,69,8.01,24.62,19.79,45.35,1.06,1.18,0.00,0.294,0.344,0.381,0.665,0.111,0.500,0.000
Al Jefferson,Timberwolves,2008-2009,REG,50,0.21,34.15,25.33,40.10,0.00,0.00,0.21,0.000,0.396,0.453,0.616,0.000,0.000,0.000
Kris Humphries,Raptors,2008-2009,REG,29,0.00,42.22,15.56,42.22,0.00,0.00,0.00,0.000,0.395,0.143,0.553,0.000,0.000,0.000
Sebastian Telfair,Timberwolves,2008-2009,REG,75,20.80,36.59,9.47,23.82,3.16,6.03,0.14,0.276,0.392,0.364,0.428,0.455,0.524,0.000
Robert Swift,Thunder,2008-2009,REG,26,0.00,26.76,28.17,45.07,0.00,0.00,0.00,0.000,0.316,0.550,0.625,0.000,0.000,0.000
Andris Biedrins,Warriors,2008-2009,REG,62,0.19,0.94,16.51,82.36,0.00,0.00,0.00,0.000,0.200,0.284,0.642,0.000,0.000,0.000
Andre Iguodala,76ers,2008-2009,REG,82,18.40,35.31,5.93,35.92,2.18,1.83,0.44,0.308,0.365,0.235,0.723,0.280,0.333,0.200
Luol Deng,Bulls,2008-2009,REG,49,1.52,52.28,10.49,33.84,0.68,1.18,0.00,0.333,0.385,0.306,0.595,0.250,0.571,0.000
Devin Harris,Nets,2008-2009,REG,69,19.35,28.97,10.88,39.17,0.58,0.77,0.29,0.284,0.372,0.496,0.548,0.167,0.750,0.000
Shaun Livingston,"Heat, Thunder",2008-2009,REG,12,0.00,60.00,18.33,21.67,0.00,0.00,0.00,0.000,0.500,0.364,0.692,0.000,0.000,0.000
Ben Gordon,Bulls,2008-2009,REG,82,23.88,39.39,8.06,20.46,3.88,4.26,0.08,0.427,0.475,0.340,0.532,0.412,0.321,0.000
Emeka Okafor,Bobcats,2008-2009,REG,82,0.00,14.12,23.32,62.56,0.00,0.00,0.00,0.000,0.330,0.406,0.671,0.000,0.000,0.000
Dwight Howard,Magic,2008-2009,REG,79,0.10,6.33,36.36,57.20,0.00,0.00,0.00,0.000,0.290,0.421,0.700,0.000,0.000,0.000
Josh Powell,Lakers,2008-2009,REG,60,0.00,43.51,18.83,37.66,0.00,0.00,0.00,0.000,0.462,0.200,0.544,0.000,0.000,0.000
Matt Carroll,"Bobcats, Mavericks",2008-2009,REG,55,15.79,48.54,7.02,13.45,7.02,8.19,0.00,0.111,0.434,0.417,0.478,0.333,0.429,0.000
Linton Johnson,"Bobcats, Bulls",2008-2009,REG,10,9.09,45.45,18.18,18.18,9.09,0.00,0.00,0.000,0.200,0.000,1.000,1.000,0.000,0.000
Quinton Ross,Grizzlies,2008-2009,REG,68,13.13,37.84,8.88,19.31,10.42,10.04,0.39,0.324,0.306,0.391,0.540,0.519,0.308,0.000
Udonis Haslem,Heat,2008-2009,REG,75,0.00,58.79,10.89,30.33,0.00,0.00,0.00,0.000,0.431,0.443,0.713,0.000,0.000,0.000
Marquis Daniels,Pacers,2008-2009,REG,54,8.85,27.00,18.87,41.07,1.02,2.90,0.29,0.213,0.323,0.469,0.608,0.000,0.250,0.000
Kyle Korver,Jazz,2008-2009,REG,78,23.04,38.75,3.75,9.82,15.36,9.29,0.00,0.380,0.493,0.333,0.509,0.349,0.462,0.000
James Jones,Heat,2008-2009,REG,40,26.35,30.41,2.70,2.70,22.97,14.86,0.00,0.256,0.444,0.500,0.000,0.412,0.409,0.000
Mo Williams,Cavaliers,2008-2009,REG,81,21.76,37.57,12.17,13.14,7.55,7.73,0.09,0.429,0.447,0.526,0.554,0.471,0.437,0.000
Matt Bonner,Spurs,2008-2009,REG,81,34.89,25.37,12.69,14.55,5.97,6.53,0.00,0.465,0.507,0.544,0.551,0.531,0.371,0.000
Keith Bogans,"Magic, Bucks",2008-2009,REG,65,37.35,6.17,4.01,22.53,17.90,11.73,0.31,0.314,0.200,0.154,0.534,0.379,0.368,0.000
Zaza Pachulia,Hawks,2008-2009,REG,77,0.31,17.50,13.13,68.44,0.00,0.00,0.63,0.000,0.304,0.357,0.580,0.000,0.000,0.000
Willie Green,76ers,2008-2009,REG,81,17.81,40.03,9.59,26.18,3.04,3.35,0.00,0.274,0.422,0.444,0.558,0.600,0.318,0.000
Steve Blake,Trail Blazers,2008-2009,REG,69,29.83,29.52,7.57,12.21,9.27,10.82,0.77,0.404,0.440,0.286,0.494,0.467,0.486,0.000
Luke Walton,Lakers,2008-2009,REG,65,5.54,31.27,21.17,28.99,6.84,6.19,0.00,0.294,0.375,0.431,0.596,0.333,0.263,0.000
Jason Kapono,Raptors,2008-2009,REG,80,22.85,47.19,7.95,7.12,9.77,5.13,0.00,0.399,0.432,0.438,0.465,0.492,0.419,0.000
Josh Howard,Mavericks,2008-2009,REG,52,14.30,41.25,14.56,22.73,3.58,3.07,0.51,0.348,0.415,0.439,0.624,0.393,0.292,0.250
Leandro Barbosa,Suns,2008-2009,REG,70,19.26,25.20,8.84,34.43,4.22,7.65,0.40,0.342,0.419,0.373,0.655,0.344,0.483,0.000
Kendrick Perkins,Celtics,2008-2009,REG,76,0.21,9.83,26.78,62.97,0.00,0.00,0.21,0.000,0.383,0.445,0.668,0.000,0.000,0.000
Brian Cook,"Magic, Rockets",2008-2009,REG,30,39.47,39.47,3.95,17.11,0.00,0.00,0.00,0.433,0.367,0.333,0.231,0.000,0.000,0.000
Travis Outlaw,Trail Blazers,2008-2009,REG,81,9.65,38.12,14.47,19.65,10.59,6.94,0.59,0.366,0.438,0.431,0.605,0.378,0.407,0.200
Boris Diaw,"Suns, Bobcats",2008-2009,REG,81,18.10,20.93,19.23,39.37,1.02,1.24,0.11,0.413,0.427,0.488,0.606,0.556,0.364,0.000
Dahntay Jones,Nuggets,2008-2009,REG,79,0.30,28.57,15.18,51.19,3.27,1.19,0.30,1.000,0.302,0.392,0.547,0.636,0.750,0.000
Sasha Pavlovic,Cavaliers,2008-2009,REG,66,26.55,22.18,10.55,25.09,6.55,9.09,0.00,0.411,0.393,0.241,0.551,0.444,0.360,0.000
David West,Hornets,2008-2009,REG,76,1.39,48.07,23.30,26.70,0.15,0.31,0.08,0.222,0.419,0.435,0.617,0.000,0.500,0.000
Luke Ridnour,Bucks,2008-2009,REG,72,19.81,50.72,9.82,14.17,2.25,3.06,0.16,0.350,0.432,0.410,0.386,0.357,0.368,0.000
Marcus Banks,"Heat, Raptors",2008-2009,REG,22,15.79,26.32,3.51,36.84,7.02,10.53,0.00,0.222,0.267,0.000,0.667,0.000,0.167,0.000
Nick Collison,Thunder,2008-2009,REG,71,0.23,22.43,17.06,60.05,0.00,0.00,0.23,0.000,0.344,0.329,0.724,0.000,0.000,0.000
Mickael Pietrus,Magic,2008-2009,REG,54,18.31,18.54,3.29,25.82,13.15,20.66,0.23,0.321,0.367,0.286,0.573,0.375,0.386,0.000
Jarvis Hayes,Nets,2008-2009,REG,74,19.41,35.70,5.03,16.98,10.57,12.31,0.00,0.339,0.422,0.448,0.643,0.459,0.394,0.000
T.J. Ford,Pacers,2008-2009,REG,74,7.89,37.24,16.76,34.61,1.53,1.97,0.00,0.306,0.412,0.451,0.535,0.500,0.333,0.000
Kirk Hinrich,Bulls,2008-2009,REG,51,28.47,42.58,5.98,11.48,3.35,7.89,0.24,0.403,0.438,0.400,0.542,0.286,0.515,0.000
Chris Kaman,Clippers,2008-2009,REG,31,0.00,27.21,19.34,53.44,0.00,0.00,0.00,0.000,0.410,0.559,0.577,0.000,0.000,0.000
Dwyane Wade,Heat,2008-2009,REG,79,12.82,41.06,9.26,33.87,0.35,2.19,0.46,0.336,0.416,0.509,0.660,0.000,0.289,0.000
Chris Bosh,Raptors,2008-2009,REG,77,3.48,50.44,13.22,32.54,0.16,0.00,0.16,0.273,0.458,0.407,0.591,0.000,0.000,0.000
Carmelo Anthony,Nuggets,2008-2009,REG,66,11.27,39.77,10.19,35.96,1.49,1.08,0.25,0.368,0.388,0.341,0.562,0.333,0.538,0.000
Darko Milicic,Grizzlies,2008-2009,REG,61,0.00,8.27,39.47,52.26,0.00,0.00,0.00,0.000,0.318,0.381,0.647,0.000,0.000,0.000
LeBron James,Cavaliers,2008-2009,REG,81,20.33,32.55,9.42,34.28,0.74,2.23,0.43,0.351,0.368,0.414,0.725,0.333,0.361,0.000
Reggie Evans,76ers,2008-2009,REG,79,0.00,2.25,12.36,84.83,0.00,0.56,0.00,0.000,0.000,0.545,0.444,0.000,0.000,0.000
Devin Brown,Hornets,2008-2009,REG,63,23.64,19.49,13.10,36.74,5.43,1.60,0.00,0.270,0.213,0.390,0.478,0.353,0.200,0.000
Luis Scola,Rockets,2008-2009,REG,82,0.13,36.17,16.65,46.81,0.00,0.00,0.25,0.000,0.457,0.489,0.607,0.000,0.000,0.000
Rasual Butler,Hornets,2008-2009,REG,82,24.28,33.25,7.47,14.57,10.34,9.84,0.25,0.344,0.390,0.433,0.667,0.434,0.468,0.000
Darius Songaila,Wizards,2008-2009,REG,77,0.22,41.79,16.41,41.58,0.00,0.00,0.00,0.000,0.482,0.453,0.616,0.000,0.000,0.000
Matt Barnes,Suns,2008-2009,REG,77,32.34,13.06,12.46,24.04,10.83,6.97,0.30,0.349,0.307,0.452,0.636,0.370,0.298,0.000
Ronald Murray,Hawks,2008-2009,REG,80,21.28,29.97,12.47,27.20,4.41,3.53,1.13,0.385,0.382,0.465,0.606,0.257,0.429,0.000
Carlos Boozer,Jazz,2008-2009,REG,37,0.00,34.77,16.99,48.24,0.00,0.00,0.00,0.000,0.421,0.345,0.591,0.000,0.000,0.000
Dan Gadzuric,Bucks,2008-2009,REG,67,0.82,38.11,12.30,48.77,0.00,0.00,0.00,0.000,0.376,0.433,0.580,0.000,0.000,0.000
Roger Mason Jr.,Spurs,2008-2009,REG,82,33.70,38.81,3.28,10.46,7.79,5.96,0.00,0.426,0.411,0.481,0.453,0.406,0.449,0.000
John Salmons,"Kings, Bulls",2008-2009,REG,79,20.49,30.01,11.99,30.56,3.66,3.29,0.00,0.424,0.399,0.351,0.638,0.400,0.417,0.000
Nenad Krstic,Thunder,2008-2009,REG,46,0.00,63.64,6.63,29.73,0.00,0.00,0.00,0.000,0.417,0.407,0.595,0.000,0.000,0.000
Tayshaun Prince,Pistons,2008-2009,REG,82,4.41,44.71,18.43,23.04,4.71,4.71,0.00,0.289,0.390,0.420,0.621,0.396,0.500,0.000
Kareem Rush,76ers,2008-2009,REG,25,39.66,20.69,8.62,13.79,12.07,5.17,0.00,0.304,0.333,0.200,0.625,0.286,0.333,0.000
Juan Dixon,Wizards,2008-2009,REG,50,25.00,41.41,9.77,19.53,0.39,3.91,0.00,0.328,0.377,0.280,0.580,1.000,0.300,0.000
Fred Jones,Clippers,2008-2009,REG,52,31.55,19.56,5.05,29.02,5.36,7.57,1.89,0.370,0.339,0.375,0.522,0.529,0.292,0.167
Melvin Ely,Hornets,2008-2009,REG,31,0.00,28.42,28.42,43.16,0.00,0.00,0.00,0.000,0.296,0.222,0.561,0.000,0.000,0.000
Jared Jeffries,Knicks,2008-2009,REG,56,0.73,27.47,8.42,59.71,2.20,1.10,0.37,0.000,0.347,0.087,0.558,0.167,0.000,0.000
Caron Butler,Wizards,2008-2009,REG,67,15.39,41.94,8.20,30.51,1.47,2.03,0.46,0.317,0.402,0.449,0.613,0.313,0.318,0.000
Amar'e Stoudemire,Suns,2008-2009,REG,53,0.80,35.11,19.36,44.59,0.00,0.00,0.13,0.500,0.445,0.476,0.644,0.000,0.000,0.000
Chris Wilcox,"Thunder, Knicks, Hornets",2008-2009,REG,62,1.08,15.95,26.22,56.49,0.00,0.00,0.27,0.250,0.288,0.330,0.641,0.000,0.000,0.000
Nene,Nuggets,2008-2009,REG,77,0.71,24.82,9.03,65.44,0.00,0.00,0.00,0.200,0.449,0.453,0.688,0.000,0.000,0.000
Drew Gooden,"Bulls, Kings, Spurs",2008-2009,REG,51,0.40,54.74,16.01,28.46,0.20,0.20,0.00,0.000,0.422,0.494,0.556,0.000,0.000,0.000
Mike Dunleavy,Pacers,2008-2009,REG,18,28.88,30.60,10.78,20.26,6.03,3.45,0.00,0.313,0.366,0.360,0.574,0.357,0.625,0.000
Yao Ming,Rockets,2008-2009,REG,77,0.10,28.49,35.95,35.47,0.00,0.00,0.00,1.000,0.466,0.528,0.634,0.000,0.000,0.000
Chris Andersen,Nuggets,2008-2009,REG,71,2.05,13.01,7.88,75.68,1.03,0.00,0.34,0.000,0.342,0.304,0.624,0.333,0.000,1.000
Charlie Bell,Bucks,2008-2009,REG,70,24.43,36.45,2.10,15.65,9.35,11.45,0.57,0.297,0.429,0.364,0.537,0.429,0.467,0.000
Jarron Collins,Jazz,2008-2009,REG,26,0.00,37.14,8.57,54.29,0.00,0.00,0.00,0.000,0.385,0.667,0.474,0.000,0.000,0.000
Bobby Simmons,Nets,2008-2009,REG,71,24.26,21.09,4.31,15.19,14.97,20.18,0.00,0.411,0.398,0.263,0.582,0.455,0.483,0.000
Earl Watson,Thunder,2008-2009,REG,68,14.57,35.54,13.02,32.67,2.21,1.55,0.44,0.227,0.329,0.373,0.534,0.200,0.429,0.000
Mehmet Okur,Jazz,2008-2009,REG,72,20.83,34.57,14.64,28.04,0.79,1.01,0.11,0.438,0.436,0.423,0.610,0.571,0.556,0.000
Brian Scalabrine,Celtics,2008-2009,REG,39,21.05,28.07,3.51,14.04,13.16,20.18,0.00,0.417,0.281,0.250,0.813,0.467,0.348,0.000
Trenton Hassell,Nets,2008-2009,REG,53,2.09,63.35,6.81,25.65,0.52,1.57,0.00,0.250,0.430,0.462,0.531,0.000,0.333,0.000
Gilbert Arenas,Wizards,2008-2009,REG,2,26.09,34.78,4.35,30.43,0.00,4.35,0.00,0.333,0.375,0.000,0.143,0.000,0.000,0.000
Maurice Evans,Hawks,2008-2009,REG,80,24.74,17.05,3.95,27.65,10.40,16.01,0.21,0.370,0.366,0.316,0.556,0.460,0.403,0.000
Mike James,"Hornets, Wizards",2008-2009,REG,61,27.43,30.35,12.26,21.79,3.31,4.86,0.00,0.390,0.397,0.206,0.473,0.176,0.440,0.000
Will Solomon,"Raptors, Kings",2008-2009,REG,53,32.24,38.78,9.80,16.33,0.41,2.04,0.41,0.342,0.516,0.333,0.500,1.000,0.000,0.000
Tony Parker,Spurs,2008-2009,REG,72,3.09,38.00,15.04,41.88,1.11,0.87,0.00,0.256,0.429,0.416,0.633,0.357,0.364,0.000
Samuel Dalembert,76ers,2008-2009,REG,82,0.23,26.73,17.97,54.84,0.00,0.23,0.00,0.000,0.431,0.333,0.588,0.000,0.000,0.000
Gerald Wallace,Bobcats,2008-2009,REG,71,5.67,11.10,4.56,68.19,3.45,7.03,0.00,0.304,0.311,0.405,0.555,0.250,0.316,0.000
Brendan Haywood,Wizards,2008-2009,REG,6,0.00,12.00,20.00,68.00,0.00,0.00,0.00,0.000,0.000,0.200,0.647,0.000,0.000,0.000
Zach Randolph,"Knicks, Clippers",2008-2009,REG,50,8.13,32.42,20.05,36.43,2.06,0.57,0.34,0.310,0.382,0.451,0.616,0.444,0.200,0.333
Jason Collins,Timberwolves,2008-2009,REG,31,0.00,45.71,12.86,41.43,0.00,0.00,0.00,0.000,0.156,0.222,0.517,0.000,0.000,0.000
Troy Murphy,Pacers,2008-2009,REG,73,44.07,25.16,3.65,24.51,0.78,1.83,0.00,0.450,0.399,0.357,0.617,0.500,0.429,0.000
Richard Jefferson,Bucks,2008-2009,REG,82,14.00,39.64,9.42,27.11,4.83,5.00,0.00,0.363,0.382,0.417,0.568,0.458,0.443,0.000
Vladimir Radmanovic,"Lakers, Bobcats",2008-2009,REG,78,33.69,17.60,7.94,18.45,9.87,11.80,0.64,0.401,0.341,0.270,0.616,0.370,0.455,0.000
Joe Johnson,Hawks,2008-2009,REG,79,20.35,29.37,22.82,18.66,3.38,5.14,0.28,0.360,0.381,0.488,0.581,0.313,0.411,0.000
DeSagana Diop,"Mavericks, Bobcats",2008-2009,REG,75,0.00,14.62,25.73,59.65,0.00,0.00,0.00,0.000,0.240,0.295,0.539,0.000,0.000,0.000
Shane Battier,Rockets,2008-2009,REG,60,36.44,9.60,8.19,15.54,15.82,13.84,0.56,0.341,0.294,0.483,0.564,0.446,0.429,0.000
Jason Richardson,"Bobcats, Suns",2008-2009,REG,72,22.38,21.97,11.70,32.96,6.06,4.72,0.21,0.381,0.350,0.430,0.660,0.475,0.391,0.000
Eddy Curry,Knicks,2008-2009,REG,3,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Pau Gasol,Lakers,2008-2009,REG,81,0.10,24.50,30.53,44.78,0.10,0.00,0.00,0.000,0.441,0.505,0.677,1.000,0.000,0.000
Tyson Chandler,Hornets,2008-2009,REG,45,0.00,2.83,15.19,81.98,0.00,0.00,0.00,0.000,0.000,0.302,0.634,0.000,0.000,0.000
Kwame Brown,Pistons,2008-2009,REG,58,0.00,10.65,20.12,69.23,0.00,0.00,0.00,0.000,0.278,0.412,0.607,0.000,0.000,0.000
Ime Udoka,Spurs,2008-2009,REG,67,14.63,34.49,2.79,19.16,14.63,14.29,0.00,0.238,0.404,0.625,0.436,0.405,0.341,0.000
Malik Allen,Bucks,2008-2009,REG,49,0.59,72.94,8.82,17.65,0.00,0.00,0.00,0.000,0.444,0.333,0.433,0.000,0.000,0.000
Eddie Gill,Bucks,2008-2009,REG,6,33.33,22.22,11.11,33.33,0.00,0.00,0.00,0.667,1.000,0.000,0.667,0.000,0.000,0.000
Jason Hart,"Clippers, Nuggets",2008-2009,REG,39,6.38,60.64,6.38,26.60,0.00,0.00,0.00,0.000,0.316,0.500,0.360,0.000,0.000,0.000
Brian Cardinal,Timberwolves,2008-2009,REG,64,39.64,26.63,4.73,14.20,5.92,8.88,0.00,0.328,0.444,0.250,0.542,0.300,0.333,0.000
Michael Redd,Bucks,2008-2009,REG,33,23.58,28.34,8.96,27.61,6.03,5.48,0.00,0.395,0.361,0.490,0.656,0.333,0.267,0.000
Eddie House,Celtics,2008-2009,REG,81,41.96,32.68,1.25,5.18,7.32,11.43,0.18,0.413,0.432,0.286,0.586,0.561,0.484,0.000
Jake Voskuhl,Raptors,2008-2009,REG,38,0.00,64.44,8.89,26.67,0.00,0.00,0.00,0.000,0.207,0.250,0.417,0.000,0.000,0.000
Marko Jaric,Grizzlies,2008-2009,REG,53,14.48,31.72,8.97,40.00,1.38,2.76,0.69,0.429,0.261,0.154,0.397,0.000,0.500,0.000
Eduardo Najera,Nets,2008-2009,REG,27,25.68,8.11,13.51,44.59,4.05,4.05,0.00,0.158,0.500,0.200,0.697,0.667,0.000,0.000
Mark Madsen,Timberwolves,2008-2009,REG,19,0.00,7.14,57.14,35.71,0.00,0.00,0.00,0.000,0.000,0.125,0.400,0.000,0.000,0.000
DeShawn Stevenson,Wizards,2008-2009,REG,32,39.83,26.84,3.90,13.42,7.79,8.23,0.00,0.283,0.339,0.222,0.452,0.278,0.211,0.000
Morris Peterson,Hornets,2008-2009,REG,43,22.40,30.60,9.84,13.11,12.02,10.93,1.09,0.317,0.357,0.444,0.500,0.409,0.550,0.000
Speedy Claxton,Hawks,2008-2009,REG,2,0.00,57.14,14.29,28.57,0.00,0.00,0.00,0.000,0.000,1.000,0.500,0.000,0.000,0.000
Jamaal Magloire,Heat,2008-2009,REG,55,0.00,4.58,28.24,67.18,0.00,0.00,0.00,0.000,0.000,0.216,0.648,0.000,0.000,0.000
Quentin Richardson,Knicks,2008-2009,REG,72,36.43,17.24,4.35,29.24,4.65,7.95,0.15,0.366,0.304,0.310,0.503,0.419,0.340,0.000
Desmond Mason,Thunder,2008-2009,REG,39,1.05,28.07,28.07,42.81,0.00,0.00,0.00,0.000,0.288,0.300,0.631,0.000,0.000,0.000
Hedo Turkoglu,Magic,2008-2009,REG,77,32.10,29.17,7.32,26.83,1.37,2.73,0.49,0.365,0.401,0.307,0.531,0.286,0.357,0.000
Etan Thomas,Wizards,2008-2009,REG,26,0.00,13.64,21.21,65.15,0.00,0.00,0.00,0.000,0.333,0.429,0.535,0.000,0.000,0.000
Keyon Dooling,Nets,2008-2009,REG,77,24.08,29.43,7.02,24.25,6.86,8.36,0.00,0.375,0.295,0.524,0.607,0.537,0.460,0.000
Joel Przybilla,Trail Blazers,2008-2009,REG,82,0.00,0.74,9.29,89.59,0.00,0.00,0.37,0.000,0.000,0.520,0.643,0.000,0.000,0.000
Jamal Crawford,"Knicks, Warriors",2008-2009,REG,65,28.99,37.12,8.91,15.48,3.72,5.48,0.29,0.358,0.412,0.396,0.538,0.316,0.429,0.000
Chris Mihm,"Lakers, Grizzlies",2008-2009,REG,18,0.00,7.50,35.00,57.50,0.00,0.00,0.00,0.000,0.000,0.214,0.522,0.000,0.000,0.000
Mike Miller,Timberwolves,2008-2009,REG,73,33.76,22.26,5.11,31.39,2.92,4.56,0.00,0.351,0.451,0.536,0.634,0.563,0.440,0.000
Darius Miles,Grizzlies,2008-2009,REG,34,6.06,41.41,8.08,44.44,0.00,0.00,0.00,0.167,0.415,0.375,0.614,0.000,0.000,0.000
Stromile Swift,"Nets, Suns",2008-2009,REG,19,0.00,26.79,19.64,51.79,1.79,0.00,0.00,0.000,0.267,0.455,0.483,1.000,0.000,0.000
