name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Jason Collins,C,35,Jason Collins,22,172,4.1,.485,.125,.167,-0.1,8.9,-0.1,0.1,0.1,.017,-4.1,0.5,-3.6,4.9,8.3,6.6,3.5,2.4,0.5,21.4
Darren Collison,PG,26,Darren Collison,80,2069,16.2,.575,.272,.323,1.6,19.7,3.8,2.0,5.9,.136,1.4,-0.4,1.0,2.6,7.3,5.0,21.9,2.2,0.6,14.3
Nick Collison,PF,33,Nick Collison,81,1353,11.8,.599,.071,.386,0.9,11.6,2.0,1.6,3.6,.128,-0.5,1.1,0.6,10.2,14.1,12.2,10.9,1.1,1.7,20.1
Mike Conley,PG,26,Mike Conley,73,2446,20.0,.545,.283,.268,3.3,24.6,5.5,2.7,8.2,.161,4.1,-0.7,3.4,2.0,8.4,5.2,30.1,2.4,0.4,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Copeland,SF,29,Chris Copeland,41,265,17.6,.621,.675,.120,0.2,23.7,0.6,0.4,1.0,.186,3.5,-2.1,1.4,3.1,10.1,6.8,12.6,0.6,2.0,10.2
DeMarcus Cousins,C,23,DeMarcus Cousins,71,2298,26.1,.555,.006,.500,3.9,32.7,4.1,3.8,7.9,.166,1.9,2.9,4.7,10.6,30.5,20.4,17.8,2.4,3.2,14.7
Robert Covington,SF,23,Robert Covington,7,34,15.0,.571,.786,.000,0.0,19.3,0.1,0.0,0.1,.122,1.3,-4.9,-3.6,6.9,9.3,8.2,0.0,2.9,0.0,6.7
Allen Crabbe,SG,21,Allen Crabbe,15,100,7.7,.475,.424,.121,-0.1,16.5,0.0,0.1,0.1,.037,-2.7,-2.1,-4.7,1.1,8.5,4.8,8.7,1.0,0.7,7.9
Jamal Crawford,SG,33,Jamal Crawford,69,2094,17.3,.556,.441,.318,1.2,27.2,3.8,1.5,5.3,.122,2.7,-2.6,0.2,1.9,6.4,4.2,17.4,1.4,0.4,10.5
Jordan Crawford,SG-PG,25,Jordan Crawford,81,1859,14.3,.516,.362,.214,0.1,23.7,1.5,1.4,2.8,.073,0.4,-2.2,-1.8,1.7,9.5,5.5,25.1,1.3,0.2,13.4
Jordan Crawford,PG,25,Jordan Crawford,39,1198,15.7,.525,.345,.277,0.5,22.0,1.7,0.7,2.4,.096,1.6,-1.9,-0.3,1.7,10.0,5.7,31.0,1.5,0.2,14.1
Jordan Crawford,SG,25,Jordan Crawford,42,661,11.9,.503,.384,.129,-0.4,26.8,-0.2,0.7,0.4,.033,-1.9,-2.7,-4.6,1.7,8.6,5.2,14.2,1.0,0.2,12.4
Jae Crowder,SF,23,Jae Crowder,78,1254,11.9,.551,.510,.206,0.8,13.2,1.2,1.1,2.3,.089,0.0,0.6,0.6,4.3,13.5,8.9,6.7,2.4,1.4,11.3
Dante Cunningham,PF,26,Dante Cunningham,81,1635,12.6,.474,.010,.132,0.8,15.1,0.9,2.0,2.9,.085,-2.2,2.1,-0.1,7.3,14.9,11.0,7.7,1.9,2.7,7.2
Jared Cunningham,SG,22,Jared Cunningham,13,80,8.5,.464,.333,.762,-0.1,16.6,0.1,0.0,0.1,.075,-2.4,-2.7,-5.1,1.4,7.2,4.3,14.4,1.9,0.0,6.7
Jared Cunningham,SG,22,Jared Cunningham,5,22,-1.8,.347,.500,1.000,-0.1,10.1,-0.1,0.0,-0.1,-0.110,-8.8,-3.5,-12.4,0.0,5.2,2.6,18.8,0.0,0.0,41.0
Jared Cunningham,SG,22,Jared Cunningham,8,58,12.4,.477,.316,.737,0.0,19.1,0.1,0.0,0.2,.145,0.0,-2.3,-2.3,1.9,7.9,4.9,12.7,2.6,0.0,0.0
Seth Curry,PG,23,Seth Curry,2,13,13.8,.500,.333,.000,0.0,10.3,0.0,0.0,0.0,.131,-2.4,3.5,1.1,0.0,8.8,4.3,0.0,7.9,0.0,0.0
Seth Curry,PG,23,Seth Curry,1,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,.006,-5.8,0.6,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,
Seth Curry,PG,23,Seth Curry,1,9,19.9,.500,.333,.000,0.0,14.9,0.0,0.0,0.0,.187,-0.9,4.8,3.9,0.0,12.8,6.2,0.0,11.5,0.0,0.0
Stephen Curry,PG,25,Stephen Curry,78,2846,24.1,.610,.445,.252,6.7,28.3,9.3,4.0,13.4,.225,7.4,0.0,7.4,1.8,10.9,6.4,39.9,2.2,0.4,16.1
Samuel Dalembert,C,32,Samuel Dalembert,80,1614,16.8,.605,.003,.363,1.1,14.8,2.9,2.1,4.9,.147,-0.9,1.5,0.6,14.4,24.2,19.4,3.4,1.3,4.8,17.1
Troy Daniels,SG,22,Troy Daniels,5,75,16.0,.677,.806,.000,0.0,19.9,0.2,0.0,0.2,.150,4.3,-5.5,-1.2,0.0,5.6,3.0,11.4,0.0,0.0,8.8
Luigi Datome,SF,26,Luigi Datome,34,238,8.0,.409,.402,.103,-0.3,20.2,-0.2,0.1,-0.1,-0.023,-3.8,-3.2,-7.0,6.1,15.5,10.6,7.0,1.3,0.3,9.8
Brandon Davies,PF,22,Brandon Davies,51,575,7.5,.476,.078,.414,-0.6,13.7,-0.3,0.4,0.1,.008,-5.3,-0.6,-5.9,6.9,13.9,10.2,7.1,2.0,1.1,18.8
Anthony Davis,PF,20,Anthony Davis,67,2358,26.5,.582,.009,.438,3.9,25.2,7.2,3.2,10.4,.212,2.3,2.2,4.5,10.0,23.3,16.6,8.0,2.0,6.7,8.3
Ed Davis,PF,24,Ed Davis,63,956,15.9,.542,.000,.307,0.2,17.8,1.2,1.4,2.6,.129,-1.9,0.5,-1.3,11.4,20.9,16.1,4.5,0.9,3.7,10.8
Glen Davis,PF,28,Glen Davis,68,1662,13.1,.491,.019,.231,-0.2,19.9,0.2,1.8,2.0,.058,-2.8,0.3,-2.5,7.4,16.4,11.9,7.8,1.8,1.4,10.4
Glen Davis,PF,28,Glen Davis,45,1354,13.7,.485,.020,.223,-0.1,20.9,0.2,1.3,1.5,.053,-2.5,0.2,-2.3,7.2,16.4,11.8,8.8,1.7,1.3,9.5
Glen Davis,PF,28,Glen Davis,23,308,10.3,.527,.012,.284,-0.1,15.5,0.1,0.4,0.5,.079,-3.8,0.6,-3.2,7.8,16.7,12.4,3.3,1.9,1.7,15.7
Austin Daye,SF,25,Austin Daye,22,148,11.0,.456,.544,.147,0.0,23.7,-0.1,0.2,0.1,.047,-1.8,-1.4,-3.2,3.9,16.4,10.4,8.2,1.4,2.0,6.5
Austin Daye,SF,25,Austin Daye,8,33,2.4,.279,.615,.231,-0.1,19.7,-0.1,0.0,0.0,-0.067,-5.0,-3.6,-8.6,7.0,17.8,12.4,9.2,0.0,0.0,0.0
Austin Daye,SF,25,Austin Daye,14,115,13.5,.499,.527,.127,0.0,24.8,0.0,0.2,0.2,.080,-0.9,-0.7,-1.6,3.1,16.0,9.8,7.9,1.8,2.5,7.9
Nando De Colo,SF,26,Nando De Colo,47,494,13.1,.526,.346,.229,0.2,18.6,0.3,0.7,1.0,.100,-1.0,0.6,-0.4,3.3,13.3,8.4,19.7,2.3,0.9,17.2
Nando De Colo,SF,26,Nando De Colo,26,301,13.2,.545,.333,.237,0.1,18.6,0.1,0.5,0.6,.101,-1.2,1.2,-0.1,2.3,14.0,8.4,15.1,2.5,0.7,17.0
Nando De Colo,SF,26,Nando De Colo,21,193,12.9,.495,.367,.217,0.1,18.8,0.2,0.2,0.4,.098,-0.7,-0.2,-0.9,4.8,12.1,8.5,26.9,1.9,1.2,17.6
,,,,,,,,,,,,,,,,,,,,,,,,,
Dewayne Dedmon,C,24,Dewayne Dedmon,31,390,10.7,.500,.000,.386,-0.4,13.1,0.1,0.5,0.6,.070,-6.0,0.0,-6.0,10.7,25.8,18.1,1.9,0.9,4.5,15.6
Dewayne Dedmon,C,24,Dewayne Dedmon,4,6,-5.1,.266,.000,2.000,0.0,13.8,0.0,0.0,0.0,-0.107,-10.1,-3.1,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dewayne Dedmon,C,24,Dewayne Dedmon,11,150,8.7,.533,.000,.448,-0.2,12.3,0.0,0.1,0.1,.035,-7.4,-0.5,-7.9,7.6,28.5,17.6,2.9,0.0,4.8,20.6
Dewayne Dedmon,C,24,Dewayne Dedmon,16,234,12.5,.488,.000,.321,-0.2,13.5,0.1,0.4,0.5,.096,-5.1,0.4,-4.6,13.0,24.8,18.9,1.3,1.5,4.4,13.0
Matthew Dellavedova,SG,23,Matthew Dellavedova,72,1271,10.7,.534,.524,.162,0.0,13.2,1.4,0.7,2.1,.078,-0.5,-1.7,-2.1,2.5,8.5,5.4,22.1,1.3,0.3,15.9
Luol Deng,SF,28,Luol Deng,63,2213,15.2,.517,.220,.312,1.2,22.3,2.2,2.3,4.5,.098,0.4,-0.2,0.2,5.0,13.4,9.2,14.6,1.5,0.3,10.4
Luol Deng,SF,28,Luol Deng,23,860,17.0,.536,.175,.350,0.7,25.1,1.0,1.4,2.4,.132,0.7,0.7,1.4,5.4,15.4,10.5,18.7,1.5,0.4,12.6
Luol Deng,SF,28,Luol Deng,40,1353,14.0,.503,.251,.285,0.5,20.6,1.3,0.9,2.2,.077,0.1,-0.8,-0.6,4.8,12.2,8.4,12.0,1.4,0.3,8.8
DeMar DeRozan,SG,24,DeMar DeRozan,79,3017,18.4,.532,.149,.448,2.0,28.0,5.8,3.0,8.8,.141,1.4,-0.7,0.7,2.0,11.3,6.6,18.9,1.5,0.7,9.5
Boris Diaw,PF,31,Boris Diaw,79,1974,14.1,.578,.193,.159,1.8,17.0,2.3,2.6,4.9,.120,0.2,1.4,1.6,4.4,13.8,9.3,16.3,1.1,1.2,16.3
Gorgui Dieng,C,24,Gorgui Dieng,60,818,16.5,.534,.004,.410,0.5,16.8,0.7,1.5,2.2,.129,-2.4,3.1,0.7,13.4,26.9,20.0,7.2,1.8,4.6,16.8
Toney Douglas,PG,27,Toney Douglas,51,675,9.2,.493,.537,.179,-0.1,16.3,0.2,0.7,0.9,.061,-1.5,-0.8,-2.3,3.4,11.9,7.8,14.6,1.5,0.6,14.2
Toney Douglas,PG,27,Toney Douglas,24,265,6.5,.492,.686,.093,-0.1,17.5,-0.1,0.3,0.2,.028,-2.5,-1.2,-3.7,1.7,8.9,5.4,10.3,1.1,0.6,15.2
Toney Douglas,PG,27,Toney Douglas,27,410,10.9,.494,.413,.250,0.1,15.6,0.3,0.4,0.7,.083,-0.8,-0.5,-1.4,4.5,13.9,9.3,17.3,1.7,0.6,13.5
Chris Douglas-Roberts,SF,27,Chris Douglas-Roberts,49,1016,12.2,.588,.524,.325,0.5,14.7,1.1,1.2,2.4,.113,-0.3,0.4,0.1,1.8,11.5,6.6,7.9,1.5,1.2,11.1
Goran Dragić,SG,27,Goran Dragić,76,2668,21.4,.604,.274,.381,4.0,24.5,8.4,2.0,10.3,.186,4.9,-1.1,3.9,2.9,7.4,5.2,28.1,2.0,0.6,14.3
Andre Drummond,C,20,Andre Drummond,81,2619,22.6,.599,.003,.427,2.4,16.7,6.4,3.5,9.9,.182,1.1,0.5,1.6,17.5,27.7,22.3,2.2,2.0,4.0,10.7
Jared Dudley,SF,28,Jared Dudley,74,1729,8.9,.541,.503,.130,0.5,13.5,1.2,1.2,2.4,.068,-0.3,-0.4,-0.8,2.4,7.7,5.1,8.6,1.2,0.4,10.6
Tim Duncan,C,37,Tim Duncan,74,2158,21.3,.535,.006,.349,2.8,25.2,2.8,4.6,7.4,.164,-0.9,4.0,3.2,8.6,28.3,18.8,16.0,1.0,4.6,13.2
Mike Dunleavy,SF,33,Mike Dunleavy,82,2584,12.6,.549,.419,.212,1.8,17.0,2.4,4.1,6.5,.121,-0.3,1.1,0.7,2.1,13.0,7.6,12.3,1.3,1.4,11.3
Kevin Durant,SF,25,Kevin Durant,81,3122,29.8,.635,.291,.477,8.5,33.0,14.8,4.4,19.2,.295,8.4,0.4,8.8,2.2,18.6,10.8,26.7,1.7,1.5,12.2
Shane Edwards,SF,26,Shane Edwards,2,12,-1.0,.333,.000,.000,0.0,14.9,0.0,0.0,0.0,-0.141,-10.5,-4.7,-15.2,9.1,9.6,9.3,0.0,0.0,0.0,25.0
Wayne Ellington,SG,26,Wayne Ellington,45,393,12.2,.554,.468,.087,0.0,16.4,0.4,0.2,0.7,.084,0.0,-1.7,-1.7,2.4,10.2,6.3,7.1,2.1,0.4,7.8
Monta Ellis,SG,28,Monta Ellis,82,3023,16.8,.532,.164,.336,1.5,26.0,2.8,2.1,4.9,.078,0.6,-0.6,0.0,1.5,9.8,5.6,24.8,2.4,0.6,15.2
Melvin Ely,C,35,Melvin Ely,2,27,3.9,.500,.000,.000,0.0,10.1,0.0,0.0,0.0,.011,-4.9,-2.8,-7.6,0.0,4.4,2.2,0.0,0.0,3.1,0.0
Jeremy Evans,SF,26,Jeremy Evans,66,1209,16.2,.549,.006,.226,0.6,15.3,1.9,1.0,2.8,.112,-0.9,0.8,-0.1,11.1,18.7,14.8,6.1,1.8,3.0,9.9
Reggie Evans,PF,33,Reggie Evans,54,899,11.7,.516,.000,.867,-0.4,13.4,0.3,1.2,1.5,.080,-3.5,-0.1,-3.6,14.8,28.4,21.5,3.5,2.1,0.3,21.9
Reggie Evans,PF,33,Reggie Evans,30,399,9.0,.462,.000,1.102,-0.5,13.6,-0.1,0.5,0.4,.046,-5.6,-1.3,-6.9,15.9,28.7,22.4,1.8,1.7,0.4,24.2
Reggie Evans,PF,33,Reggie Evans,24,500,13.8,.556,.000,.714,0.1,13.2,0.5,0.7,1.1,.107,-1.9,0.9,-0.9,13.8,28.1,20.9,4.8,2.4,0.2,20.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Tyreke Evans,SF,24,Tyreke Evans,72,2028,18.4,.504,.106,.346,1.4,27.1,1.8,1.3,3.1,.073,1.2,-0.4,0.8,4.3,15.4,9.8,30.4,2.2,0.9,14.5
Kenneth Faried,PF,24,Kenneth Faried,80,2178,19.8,.573,.004,.379,1.8,21.3,4.0,2.5,6.5,.144,0.3,0.9,1.2,11.8,22.2,16.9,7.5,1.6,2.3,12.4
Jordan Farmar,PG,27,Jordan Farmar,41,912,15.0,.533,.440,.162,0.2,23.2,0.4,0.4,0.7,.039,0.9,-2.0,-1.1,2.3,9.8,6.1,34.6,2.0,0.6,19.6
Vítor Faverani,C,25,Vítor Faverani,37,488,11.0,.502,.272,.252,-0.1,18.6,-0.3,0.7,0.3,.031,-4.2,1.1,-3.1,9.5,20.6,14.9,5.2,1.5,4.3,20.1
Derrick Favors,PF,22,Derrick Favors,73,2201,19.0,.556,.001,.380,1.5,20.8,2.9,2.3,5.1,.112,-0.8,1.4,0.7,10.1,23.7,16.7,7.3,1.8,3.8,12.9
Carrick Felix,SG,23,Carrick Felix,7,38,13.3,.603,.357,.286,0.0,23.2,0.0,0.0,0.0,.057,-1.1,-3.5,-4.7,2.9,15.1,8.9,18.2,0.0,0.0,20.2
Raymond Felton,PG,29,Raymond Felton,65,2017,12.9,.476,.321,.201,0.5,18.2,1.1,1.1,2.2,.053,-0.1,-0.8,-0.9,3.1,8.6,5.7,28.1,2.1,1.2,16.3
Landry Fields,SF,25,Landry Fields,30,322,8.6,.443,.075,.328,-0.1,12.4,0.0,0.4,0.4,.057,-3.9,0.9,-2.9,5.4,16.0,10.7,9.3,1.6,0.7,12.5
Derek Fisher,SG,39,Derek Fisher,81,1428,10.1,.542,.634,.197,0.5,13.7,1.4,1.7,3.1,.103,0.0,-0.5,-0.5,1.0,8.3,4.8,11.6,2.5,0.2,11.1
Evan Fournier,SG,21,Evan Fournier,76,1503,10.3,.533,.436,.226,-0.2,19.7,0.6,0.8,1.4,.043,-0.9,-1.6,-2.5,2.4,12.1,7.3,11.6,1.1,0.3,14.3
Randy Foye,SG,30,Randy Foye,81,2485,13.3,.558,.569,.211,1.8,18.8,3.3,1.3,4.6,.089,1.9,-1.0,0.9,1.6,8.5,5.0,17.7,1.3,1.2,13.2
Jamaal Franklin,SG,22,Jamaal Franklin,21,161,4.7,.489,.282,.051,-0.1,14.6,-0.2,0.2,0.0,-0.002,-5.1,-0.2,-5.4,2.9,14.0,8.5,5.4,1.3,1.0,21.6
Jimmer Fredette,SG,24,Jimmer Fredette,49,519,15.8,.578,.370,.093,0.0,24.3,0.5,0.3,0.8,.078,0.6,-3.0,-2.4,1.7,9.7,5.7,22.2,1.4,0.5,16.9
Jimmer Fredette,SG,24,Jimmer Fredette,41,463,16.3,.584,.369,.096,0.0,23.8,0.6,0.2,0.8,.082,1.0,-2.8,-1.9,1.7,9.4,5.5,23.5,1.5,0.5,17.6
Jimmer Fredette,SG,24,Jimmer Fredette,8,56,11.6,.535,.379,.069,-0.1,27.9,0.0,0.1,0.0,.043,-2.0,-4.4,-6.5,2.1,12.0,7.1,11.1,0.0,0.0,11.8
Joel Freeland,C,26,Joel Freeland,52,727,11.3,.498,.012,.179,0.2,12.4,0.7,0.7,1.4,.093,-1.8,1.1,-0.7,13.2,17.6,15.4,7.1,0.7,2.1,15.5
Channing Frye,PF,30,Channing Frye,82,2312,13.2,.555,.555,.122,1.8,17.3,2.9,2.4,5.3,.109,0.9,0.2,1.1,3.6,16.6,10.1,6.4,1.3,2.1,9.8
Francisco García,SF,32,Francisco García,55,1083,9.3,.521,.656,.065,0.5,13.5,0.8,0.9,1.8,.078,-0.3,0.1,-0.2,2.3,9.8,6.3,8.6,1.2,2.3,9.0
Kevin Garnett,C,37,Kevin Garnett,54,1109,13.3,.467,.008,.132,0.0,18.9,-0.7,1.9,1.2,.054,-4.7,2.8,-1.9,6.5,32.1,19.3,12.4,2.0,3.0,15.5
Diante Garrett,PG,25,Diante Garrett,71,1048,7.1,.459,.362,.045,-0.8,15.1,-1.1,0.3,-0.8,-0.036,-4.0,-1.2,-5.2,1.2,9.8,5.3,17.6,2.1,0.4,21.7
Marc Gasol,C,29,Marc Gasol,59,1970,18.2,.526,.015,.339,2.4,21.7,2.6,3.1,5.6,.137,0.0,2.9,2.9,5.0,20.5,12.7,17.7,1.6,3.2,12.0
Pau Gasol,C,33,Pau Gasol,60,1884,19.3,.522,.016,.287,1.3,26.4,1.3,1.7,3.0,.076,-1.0,1.6,0.6,7.0,25.9,16.4,18.7,0.7,3.5,12.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Rudy Gay,SF,27,Rudy Gay,73,2531,18.3,.540,.167,.328,1.8,27.6,2.3,2.5,4.8,.091,0.6,0.3,0.9,5.0,14.8,9.8,15.1,1.9,1.8,14.2
Rudy Gay,SF,27,Rudy Gay,18,639,14.7,.468,.176,.263,0.0,30.8,-0.8,1.1,0.3,.021,-3.2,1.1,-2.1,5.3,19.1,12.1,11.5,2.3,2.9,13.6
Rudy Gay,SF,27,Rudy Gay,55,1892,19.6,.567,.164,.354,1.9,26.6,3.0,1.5,4.5,.114,1.9,0.0,1.9,4.9,13.3,9.1,16.3,1.8,1.4,14.5
Alonzo Gee,SF,26,Alonzo Gee,65,1020,8.6,.491,.246,.258,-0.2,13.4,-0.1,1.0,0.9,.041,-3.3,0.7,-2.6,3.8,12.8,8.2,6.9,2.0,1.2,14.3
Paul George,SF,23,Paul George,80,2898,20.1,.555,.367,.341,4.9,28.3,4.4,6.4,10.8,.178,2.9,1.8,4.7,2.6,17.7,10.5,17.9,2.7,0.6,12.5
Taj Gibson,PF,28,Taj Gibson,82,2351,16.0,.524,.008,.314,0.5,23.0,1.4,4.4,5.7,.117,-2.6,1.4,-1.1,9.8,17.1,13.5,7.3,0.9,3.7,12.8
Manu Ginóbili,SG,36,Manu Ginóbili,68,1550,20.0,.590,.411,.300,2.4,24.7,3.3,2.4,5.7,.176,3.6,0.4,4.0,2.3,12.0,7.3,29.0,2.3,0.8,16.4
Rudy Gobert,C,21,Rudy Gobert,45,434,12.9,.507,.000,.878,-0.3,14.2,-0.2,0.6,0.4,.045,-6.1,1.8,-4.3,13.1,28.5,20.6,2.4,1.0,7.4,23.8
Ryan Gomes,SF,31,Ryan Gomes,5,34,0.2,.375,.250,.000,-0.1,11.7,-0.1,0.0,0.0,-0.039,-7.2,-2.4,-9.6,0.0,12.7,6.6,4.1,0.0,0.0,11.1
Drew Gooden,C,32,Drew Gooden,22,395,18.4,.591,.119,.189,0.1,19.7,0.9,0.6,1.4,.173,-0.2,-0.8,-0.9,10.7,23.0,16.7,6.3,1.3,1.5,9.9
Archie Goodwin,SG,19,Archie Goodwin,52,533,10.3,.507,.216,.329,-0.3,19.4,-0.3,0.5,0.2,.018,-3.9,-0.4,-4.3,5.3,13.0,9.2,5.7,1.9,1.6,18.7
Ben Gordon,SG,30,Ben Gordon,19,279,6.4,.422,.269,.194,-0.3,22.9,-0.7,0.3,-0.3,-0.058,-5.9,-1.0,-6.8,1.2,9.8,5.5,12.2,1.9,0.6,15.2
Eric Gordon,SG,25,Eric Gordon,64,2057,14.9,.540,.316,.273,0.4,23.2,2.0,0.5,2.5,.058,1.2,-2.5,-1.2,1.7,7.7,4.7,16.6,1.9,0.5,12.8
Marcin Gortat,C,29,Marcin Gortat,81,2655,17.6,.568,.001,.273,2.0,18.2,4.1,4.0,8.1,.146,-1.1,2.1,1.0,8.7,25.1,16.7,8.4,0.8,3.8,11.8
Danny Granger,SF,30,Danny Granger,41,847,10.9,.502,.417,.218,-0.2,20.5,0.1,1.2,1.3,.073,-2.2,-0.6,-2.8,4.3,12.9,8.8,7.8,0.7,1.5,12.0
Danny Granger,SF,30,Danny Granger,29,653,10.3,.491,.422,.238,-0.1,19.8,0.0,1.0,1.0,.075,-2.5,-0.1,-2.6,4.3,13.3,9.0,8.1,0.7,1.5,12.8
Danny Granger,SF,30,Danny Granger,12,194,12.6,.532,.405,.167,-0.1,22.8,0.1,0.2,0.3,.070,-1.1,-2.3,-3.4,4.2,11.6,8.0,6.6,0.8,1.6,10.0
Aaron Gray,C,29,Aaron Gray,37,355,7.8,.466,.016,.328,-0.1,12.5,-0.3,0.4,0.1,.016,-4.3,1.7,-2.6,13.2,22.3,17.7,9.1,1.4,1.8,30.8
Aaron Gray,C,29,Aaron Gray,4,20,5.7,.644,.000,.667,0.0,17.9,0.0,0.0,0.0,-0.007,-4.7,0.7,-4.0,17.4,29.3,23.3,23.1,0.0,0.0,50.8
Aaron Gray,C,29,Aaron Gray,33,335,7.9,.455,.017,.310,0.0,12.2,-0.2,0.4,0.1,.018,-4.2,1.7,-2.5,13.0,21.8,17.4,8.2,1.5,1.9,29.1
Danny Green,SG,26,Danny Green,68,1651,13.9,.580,.630,.125,2.2,16.7,1.4,2.8,4.2,.122,1.2,2.1,3.3,1.8,13.4,7.8,8.9,2.0,2.7,12.5
Draymond Green,SF,23,Draymond Green,82,1797,12.7,.498,.359,.268,2.2,14.8,0.7,3.8,4.5,.119,-1.6,4.4,2.8,5.3,19.3,12.4,11.9,2.8,3.0,15.1
Gerald Green,SG,28,Gerald Green,82,2330,16.5,.585,.507,.229,1.8,23.6,4.2,1.9,6.1,.126,2.4,-1.4,1.0,2.3,10.9,6.6,8.6,1.5,1.4,11.6
Jeff Green,SF,27,Jeff Green,82,2805,13.1,.520,.338,.304,0.0,23.6,1.3,2.0,3.3,.057,-0.7,-1.3,-2.1,2.1,13.6,7.7,8.4,1.0,1.3,11.1
Willie Green,SG,32,Willie Green,55,869,7.1,.477,.446,.125,-0.3,16.3,-0.2,0.7,0.5,.028,-2.6,-0.8,-3.4,1.6,8.2,5.0,8.3,1.3,1.0,10.6
Blake Griffin,PF,24,Blake Griffin,80,2863,23.9,.583,.032,.496,4.8,29.0,8.1,4.1,12.2,.205,3.0,1.6,4.6,7.7,21.2,14.7,19.2,1.6,1.4,11.9
,,,,,,,,,,,,,,,,,,,,,,,,,
Jorge Gutiérrez,PG,25,Jorge Gutiérrez,15,244,8.7,.523,.222,.222,-0.1,14.1,0.1,0.2,0.2,.048,-2.6,-0.8,-3.4,1.5,9.3,5.4,19.4,2.2,0.3,19.1
Jordan Hamilton,SF,23,Jordan Hamilton,60,1019,12.7,.507,.527,.136,0.3,18.7,0.4,1.1,1.6,.073,-0.9,-0.1,-1.0,3.5,17.1,10.4,7.9,2.1,1.5,10.4
Jordan Hamilton,SF,23,Jordan Hamilton,39,670,13.2,.497,.508,.122,0.2,18.7,0.2,0.7,1.0,.069,-0.9,0.1,-0.8,3.7,17.8,10.7,7.8,2.3,1.4,9.2
Jordan Hamilton,SF,23,Jordan Hamilton,21,349,11.7,.528,.566,.164,0.1,18.8,0.2,0.4,0.6,.080,-1.0,-0.4,-1.4,3.0,15.7,9.7,8.0,1.9,1.5,12.7
Justin Hamilton,C,23,Justin Hamilton,8,72,11.9,.586,.450,.250,0.0,17.4,0.1,0.1,0.1,.089,-1.2,-2.8,-4.0,7.2,5.0,6.1,0.0,3.6,0.0,15.3
Justin Hamilton,C,23,Justin Hamilton,1,4,0.0,,,,0.0,11.5,0.0,0.0,0.0,-0.190,-13.0,12.9,-0.1,0.0,0.0,0.0,0.0,13.0,0.0,100.0
Justin Hamilton,C,23,Justin Hamilton,7,68,12.6,.586,.450,.250,0.0,17.7,0.1,0.1,0.1,.105,-0.5,-3.7,-4.2,7.7,5.3,6.5,0.0,3.1,0.0,11.9
Tyler Hansbrough,PF,28,Tyler Hansbrough,64,978,14.2,.562,.010,.944,0.0,15.1,1.7,1.4,3.0,.149,-1.7,-0.2,-1.8,14.2,20.0,17.1,2.7,1.5,1.6,14.5
Tim Hardaway,SG,21,Tim Hardaway,81,1875,12.7,.554,.521,.186,-0.1,19.6,2.7,0.4,3.1,.080,1.3,-3.5,-2.3,1.2,6.6,3.8,5.8,1.2,0.3,5.9
James Harden,SG,24,James Harden,73,2777,23.5,.618,.401,.552,5.4,27.8,10.1,2.7,12.8,.221,6.2,-0.5,5.7,2.6,10.7,6.9,27.3,2.1,0.8,15.0
Maurice Harkless,SF,20,Maurice Harkless,80,1950,11.8,.542,.319,.296,1.0,14.8,0.6,2.1,2.8,.068,-1.6,1.5,0.0,4.0,11.4,7.7,6.4,2.6,2.0,13.6
Josh Harrellson,C,24,Josh Harrellson,32,317,13.4,.547,.378,.085,0.1,12.8,0.5,0.2,0.7,.108,-0.5,0.2,-0.2,9.8,16.7,13.1,6.9,1.0,3.8,10.5
Al Harrington,PF,33,Al Harrington,34,511,9.7,.506,.483,.169,-0.3,22.7,-0.2,0.5,0.4,.035,-2.2,-2.4,-4.6,3.3,15.0,9.1,8.7,1.4,0.0,13.3
Devin Harris,PG,30,Devin Harris,40,818,14.6,.517,.398,.453,0.1,20.2,1.2,0.4,1.6,.094,0.5,-2.1,-1.6,1.1,10.8,6.0,31.0,1.8,0.2,16.2
Elias Harris,SF,24,Elias Harris,2,11,7.6,.000,.000,.000,0.0,4.0,0.0,0.0,0.0,.018,-3.7,2.7,-0.9,9.7,0.0,4.9,11.4,4.4,0.0,0.0
Manny Harris,SG,24,Manny Harris,9,180,10.9,.485,.286,.171,-0.1,20.4,-0.1,0.1,0.0,.002,-2.9,-2.0,-4.9,4.1,16.0,10.1,9.5,1.1,0.4,10.7
Mike Harris,PF,30,Mike Harris,20,225,15.3,.576,.033,.443,0.1,17.1,0.3,0.2,0.5,.116,-1.4,0.6,-0.7,7.4,9.5,8.4,3.6,3.7,2.4,13.1
Tobias Harris,PF,21,Tobias Harris,61,1850,16.5,.542,.176,.341,0.1,22.2,2.4,1.7,4.1,.107,-0.8,-1.0,-1.7,5.4,20.6,13.0,7.7,1.1,1.0,8.7
