name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Vinny Del Negro,PG,34,Vinny Del Negro,65,1,922,5.9,13.0,.453,0.1,0.7,.077,5.8,12.3,.475,2.3,2.4,.932,0.7,3.9,4.6,7.0,1.4,0.2,1.9,4.3,14.1,107
Vinny Del Negro,PG,34,Vinny Del Negro,29,1,396,3.9,11.6,.333,0.1,1.2,.111,3.7,10.4,.358,2.1,2.1,1.000,0.5,3.5,4.0,8.0,0.8,0.0,1.9,4.6,9.9,96
Vinny Del Negro,PG,34,Vinny Del Negro,36,0,526,7.4,14.1,.528,0.0,0.4,.000,7.4,13.7,.543,2.4,2.7,.893,0.8,4.2,5.0,6.3,2.0,0.3,1.9,4.1,17.3,115
Tony Delk,SG,27,Tony Delk,82,11,2288,8.6,20.8,.415,1.2,3.8,.321,7.4,17.0,.436,4.2,5.3,.787,1.7,4.2,5.9,3.6,1.7,0.4,2.3,3.9,22.6,100
Derrick Dial,SG,25,Derrick Dial,33,0,207,9.3,21.5,.434,0.5,2.6,.200,8.8,18.9,.466,3.1,5.4,.571,3.1,6.7,9.8,5.4,1.0,1.6,3.1,5.7,22.3,97
Michael Dickerson,SG,25,Michael Dickerson,70,69,2618,8.5,20.4,.417,1.7,4.6,.374,6.8,15.8,.429,4.1,5.4,.763,1.4,3.2,4.6,4.7,1.2,0.5,3.2,4.1,22.8,98
Vlade Divac,C,32,Vlade Divac,81,81,2420,7.6,15.9,.482,0.1,0.3,.286,7.6,15.6,.486,5.1,7.4,.691,4.3,9.8,14.1,4.9,1.8,2.0,4.0,5.1,20.5,105
Michael Doleac,C,23,Michael Doleac,77,21,1398,8.1,19.4,.417,0.0,0.1,.000,8.1,19.3,.420,1.8,2.2,.847,2.6,7.5,10.1,2.4,1.4,1.5,2.2,8.8,18.1,93
Keyon Dooling,PG,20,Keyon Dooling,76,1,1237,6.4,15.7,.409,1.2,3.5,.350,5.2,12.2,.426,5.4,7.7,.698,0.3,3.5,3.9,7.7,1.8,0.5,4.1,4.6,19.4,100
Sherman Douglas,PG,34,Sherman Douglas,59,7,1094,5.8,14.5,.403,0.4,1.9,.200,5.4,12.6,.433,4.1,5.5,.748,1.0,2.5,3.5,6.9,1.7,0.2,3.8,4.4,16.1,94
Bryce Drew,PG,26,Bryce Drew,48,41,1305,5.1,13.5,.379,1.6,4.3,.381,3.5,9.1,.378,0.6,0.8,.737,0.5,2.3,2.8,7.6,1.3,0.1,2.8,4.1,12.4,92
Chris Dudley,C,35,Chris Dudley,53,33,613,2.4,6.1,.397,0.0,0.0,,2.4,6.1,.397,1.2,3.0,.389,5.4,10.0,15.4,1.5,1.2,2.4,2.2,9.3,6.1,90
Tim Duncan,PF,24,Tim Duncan,82,82,3174,11.9,23.7,.499,0.1,0.5,.259,11.7,23.3,.504,6.9,11.2,.618,4.4,12.5,16.8,4.1,1.2,3.2,4.1,4.2,30.7,106
Tyus Edney,PG,27,Tyus Edney,24,0,263,7.1,18.6,.385,0.2,1.2,.167,6.9,17.4,.400,7.1,8.0,.897,1.0,3.9,4.9,11.0,3.5,0.0,5.1,3.5,21.6,99
Kevin Edwards,SG,35,Kevin Edwards,46,5,634,4.6,14.0,.329,0.4,1.6,.263,4.2,12.5,.338,3.6,4.4,.811,1.9,4.9,6.8,4.3,2.4,0.7,3.1,3.8,13.2,86
Howard Eisley,SG,28,Howard Eisley,82,40,2426,5.6,14.3,.393,2.3,5.7,.398,3.4,8.6,.389,2.2,2.7,.825,0.5,3.7,4.2,6.3,2.1,0.3,2.2,4.6,15.7,105
Obinna Ekezie,PF,25,Obinna Ekezie,33,0,281,5.9,14.9,.395,0.0,0.0,,5.9,14.9,.395,6.8,9.8,.698,5.7,8.7,14.4,1.7,0.9,0.9,2.6,8.8,18.6,103
Obinna Ekezie,PF,25,Obinna Ekezie,29,0,273,6.1,14.6,.416,0.0,0.0,,6.1,14.6,.416,7.0,10.1,.698,5.9,8.5,14.4,1.7,0.9,0.9,2.7,8.7,19.2,106
Obinna Ekezie,PF,25,Obinna Ekezie,4,0,8,0.0,25.7,.000,0.0,0.0,,0.0,25.7,.000,0.0,0.0,,0.0,12.9,12.9,0.0,0.0,0.0,0.0,12.9,0.0,0
Khalid El-Amin,PG,21,Khalid El-Amin,50,14,936,6.6,17.9,.370,1.6,4.8,.333,5.0,13.0,.383,3.2,4.1,.778,1.2,3.4,4.7,8.3,2.8,0.1,3.1,5.7,18.0,97
Mario Elie,SG,37,Mario Elie,68,67,1506,3.6,8.4,.423,1.2,3.4,.360,2.3,5.0,.466,1.9,2.4,.797,1.3,4.0,5.3,4.5,2.0,0.4,2.1,3.8,10.2,105
Sean Elliott,SF,32,Sean Elliott,52,34,1229,6.4,14.8,.434,2.4,5.6,.426,4.0,9.2,.438,2.6,3.7,.714,0.7,6.7,7.4,3.5,1.0,1.1,2.2,3.5,17.8,106
LaPhonso Ellis,PF,30,LaPhonso Ellis,82,5,1948,8.0,17.2,.464,0.2,0.6,.318,7.8,16.6,.469,4.5,5.7,.790,5.3,7.9,13.3,2.5,1.8,2.0,2.9,7.8,20.7,107
Pervis Ellison,C,33,Pervis Ellison,9,0,40,2.6,9.2,.286,0.0,0.0,,2.6,9.2,.286,2.6,2.6,1.000,2.6,13.1,15.7,3.9,0.0,2.6,3.9,17.0,7.9,78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Eschmeyer,C,25,Evan Eschmeyer,74,51,1331,3.6,7.9,.460,0.0,0.0,,3.6,7.9,.460,2.6,4.0,.657,5.3,9.1,14.4,1.6,1.6,2.3,2.1,8.6,9.9,106
Patrick Ewing,C,38,Patrick Ewing,79,79,2107,7.3,17.0,.430,0.0,0.0,.000,7.3,17.0,.431,4.3,6.2,.685,3.1,11.5,14.6,2.3,1.3,2.3,3.8,5.7,18.9,93
Jamie Feick,C,26,Jamie Feick,6,0,149,2.8,8.1,.348,0.0,0.0,,2.8,8.1,.348,2.1,4.2,.500,4.2,15.4,19.6,1.8,2.8,1.1,2.5,5.3,7.7,84
Danny Ferry,SF,34,Danny Ferry,80,29,1688,5.7,11.9,.475,2.2,5.0,.449,3.4,7.0,.493,0.7,1.0,.733,1.7,5.3,7.1,2.3,0.9,0.7,1.6,5.4,14.2,112
Michael Finley,SF,27,Michael Finley,82,82,3443,10.6,23.2,.458,1.4,3.9,.346,9.3,19.3,.481,3.8,4.9,.775,1.6,4.7,6.4,5.4,1.8,0.5,2.8,2.6,26.4,105
Derek Fisher,PG,26,Derek Fisher,20,20,709,5.7,13.8,.412,1.8,4.6,.397,3.8,9.2,.419,3.7,4.6,.806,0.4,4.0,4.4,6.4,2.9,0.1,2.1,3.7,16.9,113
Marcus Fizer,PF,22,Marcus Fizer,72,13,1580,9.5,22.0,.430,0.3,1.3,.256,9.1,20.6,.442,4.0,5.5,.727,2.6,8.1,10.6,2.6,1.0,0.6,4.2,6.0,23.2,89
Danny Fortson,PF,24,Danny Fortson,6,6,203,7.3,12.6,.580,0.0,0.0,,7.3,12.6,.580,10.6,13.6,.778,7.3,17.3,24.6,1.3,0.5,0.0,2.5,5.5,25.1,134
Greg Foster,C,32,Greg Foster,62,8,451,6.5,15.4,.421,0.3,1.0,.333,6.1,14.4,.427,1.2,1.6,.714,3.4,9.6,13.0,3.7,1.0,1.4,2.9,8.8,14.5,94
Jeff Foster,C,24,Jeff Foster,71,9,1152,4.7,9.9,.469,0.1,0.3,.286,4.6,9.6,.476,2.2,4.2,.516,6.7,11.4,18.1,1.5,1.8,1.3,2.4,7.1,11.6,103
Rick Fox,SF,31,Rick Fox,82,77,2291,6.6,14.8,.444,2.7,6.9,.393,3.9,7.9,.488,2.2,2.8,.779,1.8,5.6,7.4,6.0,1.6,0.7,3.1,5.1,18.0,110
Adonal Foyle,C,25,Adonal Foyle,58,37,1457,5.5,13.1,.416,0.0,0.0,,5.5,13.1,.416,1.1,2.4,.441,5.5,8.7,14.2,1.7,1.1,5.5,2.8,4.8,12.0,89
Steve Francis,PG,23,Steve Francis,80,79,3194,9.1,20.3,.451,2.2,5.6,.396,6.9,14.7,.472,6.0,7.3,.817,3.2,6.0,9.2,8.6,2.3,0.5,4.4,4.6,26.4,113
Todd Fuller,C,26,Todd Fuller,10,0,77,7.2,25.1,.286,0.0,0.0,,7.2,25.1,.286,5.7,5.7,1.000,5.0,7.9,12.9,0.7,2.1,1.4,2.1,7.2,20.0,83
Lawrence Funderburke,PF,30,Lawrence Funderburke,59,2,698,8.7,17.6,.496,0.0,0.0,,8.7,17.6,.496,3.5,5.6,.623,5.4,8.9,14.3,1.2,0.7,0.9,2.3,3.2,21.0,107
Rubén Garcés,PF,27,Rubén Garcés,13,0,73,4.9,15.5,.318,0.0,0.0,,4.9,15.5,.318,1.4,5.6,.250,11.3,9.2,20.4,3.5,2.1,1.4,3.5,9.9,11.3,82
Rubén Garcés,PF,27,Rubén Garcés,10,0,62,5.8,12.5,.467,0.0,0.0,,5.8,12.5,.467,1.7,6.7,.250,10.0,8.3,18.3,3.3,1.7,0.8,4.2,11.6,13.3,92
Rubén Garcés,PF,27,Rubén Garcés,3,0,11,0.0,32.5,.000,0.0,0.0,,0.0,32.5,.000,0.0,0.0,,18.5,13.9,32.5,4.6,4.6,4.6,0.0,0.0,0.0,40
Chris Garner,PG,25,Chris Garner,8,0,149,2.4,12.7,.189,0.0,2.4,.000,2.4,10.3,.233,1.7,2.1,.833,0.7,3.4,4.1,6.2,2.4,0.3,3.1,6.2,6.5,62
Kevin Garnett,PF,24,Kevin Garnett,81,81,3202,11.5,24.1,.477,0.3,1.1,.288,11.2,23.0,.486,5.8,7.6,.764,3.6,11.5,15.0,6.5,1.8,2.4,3.8,3.3,29.1,108
Dean Garrett,C,34,Dean Garrett,70,21,831,4.7,9.8,.481,0.0,0.0,,4.7,9.8,.481,1.7,2.5,.692,4.1,9.6,13.6,1.5,1.6,3.1,1.6,5.8,11.1,107
Pat Garrity,SF,24,Pat Garrity,76,1,1579,7.3,18.8,.387,3.2,7.3,.433,4.1,11.5,.358,2.8,3.2,.867,1.7,5.2,6.9,1.7,1.3,0.5,2.2,7.9,20.5,101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Gatling,PF,33,Chris Gatling,74,6,1670,10.4,23.1,.449,0.9,2.9,.304,9.5,20.2,.470,4.9,7.2,.684,3.1,9.2,12.3,1.9,1.6,0.9,3.8,5.8,26.5,98
Matt Geiger,C,31,Matt Geiger,35,4,542,8.6,21.9,.393,0.0,0.2,.000,8.6,21.7,.396,3.6,5.3,.685,4.9,8.7,13.6,1.4,1.2,0.8,2.4,7.1,20.8,94
Devean George,SF,23,Devean George,59,1,593,5.6,18.3,.309,1.3,6.0,.221,4.3,12.3,.353,3.4,4.9,.709,3.1,6.6,9.7,1.7,1.3,1.3,3.0,7.7,16.1,85
Eddie Gill,PG,22,Eddie Gill,8,0,152,5.5,14.1,.390,1.0,3.1,.333,4.5,11.0,.406,1.4,1.7,.800,0.0,3.1,3.1,8.3,1.4,0.3,3.4,3.1,13.4,91
Kendall Gill,SG,32,Kendall Gill,31,26,892,6.3,18.9,.331,0.2,0.8,.286,6.0,18.1,.333,3.8,5.3,.722,1.9,5.8,7.7,5.1,2.8,0.4,2.8,3.8,16.6,85
Dion Glover,SG,22,Dion Glover,57,7,929,7.9,18.9,.420,0.5,2.6,.196,7.4,16.3,.455,2.6,3.9,.681,2.2,5.2,7.4,3.9,2.8,0.6,3.0,5.2,19.0,94
Anthony Goldwire,PG,29,Anthony Goldwire,20,0,201,7.7,20.6,.375,2.3,8.8,.265,5.4,11.9,.457,3.4,4.4,.765,0.3,2.8,3.1,8.8,2.3,0.0,3.9,3.4,21.1,96
Steve Goodrich,PF,24,Steve Goodrich,12,0,133,2.8,7.3,.389,0.4,1.2,.333,2.4,6.1,.400,1.6,2.8,.571,2.8,5.7,8.5,2.4,0.8,0.4,3.2,5.7,7.7,82
Brian Grant,C,28,Brian Grant,82,79,2771,9.6,20.1,.479,0.0,0.0,.000,9.6,20.1,.480,5.6,7.0,.797,4.3,10.0,14.3,2.0,1.2,1.4,3.4,5.8,24.9,104
Gary Grant,PG,35,Gary Grant,4,0,17,15.8,22.2,.714,0.0,0.0,,15.8,22.2,.714,0.0,0.0,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2,31.7,142
Horace Grant,PF,35,Horace Grant,77,77,2390,5.8,12.5,.462,0.0,0.1,.000,5.8,12.4,.465,2.9,3.7,.775,4.8,7.1,11.9,2.6,1.1,1.3,1.1,4.0,14.4,119
A.C. Green,PF,37,A.C. Green,82,1,1411,5.6,12.7,.444,0.0,0.2,.000,5.6,12.4,.453,3.1,4.3,.712,4.2,8.0,12.2,1.5,1.2,0.3,1.8,4.6,14.3,104
Adrian Griffin,SF,26,Adrian Griffin,44,0,377,4.5,13.3,.340,1.2,3.6,.346,3.3,9.8,.338,2.5,3.3,.750,3.7,8.3,12.0,3.7,2.5,0.7,2.5,6.2,12.8,94
Tom Gugliotta,PF,31,Tom Gugliotta,57,2,1159,6.6,16.9,.392,0.1,0.5,.250,6.5,16.4,.397,2.7,3.4,.792,3.4,8.0,11.3,2.4,2.1,0.9,2.3,4.9,16.1,93
A.J. Guyton,PG,22,A.J. Guyton,33,8,630,6.7,16.4,.406,2.3,5.9,.391,4.4,10.5,.415,1.3,1.5,.833,0.9,2.2,3.1,5.5,0.8,0.4,2.0,3.0,16.9,101
Darvin Ham,SF,27,Darvin Ham,29,13,540,3.8,7.7,.488,0.2,0.3,.667,3.6,7.4,.481,2.8,4.7,.592,5.4,6.3,11.7,2.4,1.6,2.0,3.2,8.2,10.5,104
Richard Hamilton,SF,22,Richard Hamilton,78,42,2519,11.2,25.7,.438,0.8,3.0,.274,10.4,22.7,.460,5.7,6.6,.868,1.5,3.4,4.9,4.6,1.5,0.2,4.1,4.2,29.0,100
Zendon Hamilton,C,25,Zendon Hamilton,3,0,19,5.6,25.4,.222,0.0,0.0,,5.6,25.4,.222,14.1,22.5,.625,8.5,14.1,22.5,0.0,0.0,0.0,5.6,11.3,25.4,79
Tom Hammonds,PF,33,Tom Hammonds,7,0,30,5.2,17.4,.300,0.0,0.0,,5.2,17.4,.300,1.7,3.5,.500,3.5,3.5,7.0,1.7,0.0,0.0,5.2,13.9,12.2,64
Anfernee Hardaway,SG,29,Anfernee Hardaway,4,4,112,6.9,16.6,.417,0.9,3.7,.250,6.0,12.9,.464,3.2,5.1,.636,2.3,6.0,8.3,6.9,2.8,0.5,1.4,2.8,17.9,109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Hardaway,PG,34,Tim Hardaway,77,77,2613,8.6,22.0,.392,4.0,10.9,.366,4.6,11.1,.417,3.1,3.8,.801,0.5,3.8,4.3,10.2,1.9,0.1,4.0,3.3,24.3,102
Ron Harper,PG,37,Ron Harper,47,46,1139,5.8,12.4,.469,0.9,3.3,.264,5.0,9.1,.543,1.6,2.2,.708,2.1,5.5,7.6,5.2,1.8,1.1,2.8,3.2,14.1,104
Matt Harpring,SG,24,Matt Harpring,56,55,1615,7.8,17.1,.454,0.4,1.7,.250,7.3,15.4,.477,4.4,5.4,.812,2.9,5.0,7.9,3.3,1.4,0.6,2.9,5.2,20.3,104
Al Harrington,PF,20,Al Harrington,78,38,1892,6.8,15.4,.444,0.0,0.2,.143,6.8,15.2,.448,2.9,4.5,.656,3.4,7.4,10.8,3.7,1.8,0.5,4.2,6.3,16.6,91
Othella Harrington,C,27,Othella Harrington,74,45,1815,7.2,14.9,.487,0.0,0.1,.000,7.2,14.8,.490,5.0,6.6,.763,4.1,7.3,11.4,1.6,1.0,1.3,4.3,7.0,19.5,98
Othella Harrington,C,27,Othella Harrington,44,40,1267,7.4,16.0,.466,0.0,0.1,.000,7.4,15.8,.470,5.0,6.4,.779,4.2,7.7,11.9,1.5,0.8,1.1,4.3,5.6,19.8,96
Othella Harrington,C,27,Othella Harrington,30,5,548,6.8,12.2,.554,0.0,0.0,,6.8,12.2,.554,5.2,7.1,.729,3.7,6.3,10.0,2.0,1.5,1.9,4.1,10.2,18.7,106
Lucious Harris,SG,30,Lucious Harris,73,50,2071,6.7,15.7,.425,1.2,3.3,.348,5.5,12.4,.445,2.7,3.5,.770,1.8,5.5,7.3,3.4,1.9,0.4,1.6,3.2,17.2,104
Jason Hart,PG,22,Jason Hart,1,0,10,5.2,5.2,1.000,0.0,0.0,,5.2,5.2,1.000,0.0,0.0,,0.0,0.0,0.0,5.2,0.0,0.0,10.4,0.0,10.4,64
Antonio Harvey,PF,30,Antonio Harvey,12,0,72,9.7,20.9,.464,0.0,0.0,,9.7,20.9,.464,3.7,4.5,.833,3.7,6.7,10.5,3.0,0.7,4.5,2.2,7.5,23.2,106
Donnell Harvey,PF,20,Donnell Harvey,18,0,65,6.3,11.1,.571,0.0,0.0,,6.3,11.1,.571,4.8,12.7,.375,4.8,11.1,15.8,1.6,2.4,0.8,5.5,11.9,17.4,88
Hersey Hawkins,SG,34,Hersey Hawkins,59,0,681,4.4,10.8,.409,1.3,3.6,.370,3.1,7.2,.429,4.3,5.0,.857,1.3,5.0,6.3,5.7,2.6,0.7,1.5,3.5,14.4,120
Michael Hawkins,PG,28,Michael Hawkins,10,0,76,2.1,6.2,.333,1.4,2.8,.500,0.7,3.5,.200,0.0,0.0,,1.4,2.1,3.5,9.0,1.4,0.0,4.2,9.0,5.5,85
Alan Henderson,PF,28,Alan Henderson,73,42,1810,8.6,19.4,.444,0.0,0.0,.000,8.6,19.3,.445,5.0,7.8,.638,5.2,6.5,11.7,1.4,1.5,0.8,3.6,4.7,22.2,97
Cedric Henderson,SF,25,Cedric Henderson,55,10,961,5.6,14.3,.389,0.1,0.4,.125,5.5,13.9,.398,1.6,2.5,.652,1.0,3.9,4.9,4.3,1.6,1.3,3.5,5.5,12.9,82
Chris Herren,PG,25,Chris Herren,25,7,408,3.7,12.2,.302,2.0,7.0,.291,1.7,5.2,.317,1.1,1.5,.750,0.5,2.2,2.7,7.1,1.8,0.0,2.5,5.5,10.5,90
Grant Hill,SF,28,Grant Hill,4,4,133,7.4,16.7,.442,0.4,0.4,1.000,7.0,16.3,.429,6.2,10.1,.615,3.1,6.6,9.7,9.7,1.9,0.8,4.3,3.5,21.3,105
Tyrone Hill,PF,32,Tyrone Hill,76,75,2363,6.2,13.2,.474,0.0,0.0,.000,6.2,13.1,.474,3.9,6.1,.630,5.4,10.0,15.4,1.1,0.8,0.6,2.8,5.4,16.3,103
Fred Hoiberg,SG,28,Fred Hoiberg,74,37,2247,5.2,11.8,.438,2.5,6.0,.412,2.7,5.9,.465,3.3,3.8,.866,0.5,6.9,7.4,6.3,2.3,0.3,1.8,3.7,16.1,119
Robert Horry,PF,30,Robert Horry,79,1,1587,4.8,12.5,.387,1.8,5.1,.346,3.1,7.4,.415,1.9,2.7,.711,3.1,6.7,9.8,4.2,1.8,1.8,2.6,6.9,13.4,103
Eddie House,PG,22,Eddie House,50,0,550,10.4,24.8,.421,1.9,5.5,.345,8.5,19.2,.443,2.4,3.5,.686,0.5,3.7,4.2,5.2,1.3,0.0,3.5,5.8,25.2,92
Allan Houston,SG,29,Allan Houston,78,78,2858,10.5,23.4,.449,1.9,4.9,.381,8.6,18.5,.467,5.4,5.9,.909,0.4,5.1,5.5,3.4,1.0,0.2,3.1,3.7,28.3,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juwan Howard,PF,27,Juwan Howard,81,81,2974,10.1,21.2,.479,0.0,0.1,.000,10.1,21.1,.480,5.1,6.7,.773,3.0,7.0,9.9,3.9,1.3,0.6,4.2,5.1,25.4,101
Juwan Howard,PF,27,Juwan Howard,54,54,1981,10.2,21.6,.474,0.0,0.0,,10.2,21.6,.474,5.2,6.7,.770,3.2,6.7,9.9,4.0,1.2,0.5,4.4,4.9,25.6,100
Juwan Howard,PF,27,Juwan Howard,27,27,993,9.9,20.3,.488,0.0,0.2,.000,9.9,20.1,.492,5.1,6.6,.780,2.6,7.4,10.0,3.6,1.5,0.8,3.8,5.5,24.9,102
Troy Hudson,PG,24,Troy Hudson,75,7,1008,6.4,19.0,.336,1.1,5.6,.202,5.3,13.4,.392,4.3,5.3,.817,1.9,3.4,5.4,8.3,1.9,0.2,4.7,4.2,18.2,90
Larry Hughes,SG,22,Larry Hughes,50,45,1846,8.5,22.2,.383,0.4,2.1,.187,8.1,20.2,.403,5.3,7.0,.766,2.1,5.5,7.6,6.2,2.7,0.8,4.2,4.1,22.7,93
Lindsey Hunter,PG,30,Lindsey Hunter,82,5,2002,7.8,20.4,.381,4.0,10.6,.373,3.8,9.8,.388,2.0,2.5,.802,0.8,3.6,4.4,5.8,2.7,0.3,1.8,4.5,21.5,108
Zydrunas Ilgauskas,C,25,Zydrunas Ilgauskas,24,24,616,9.7,20.0,.487,0.0,0.2,.000,9.7,19.8,.491,4.5,6.7,.679,5.6,8.1,13.7,1.5,1.3,3.2,5.1,6.7,24.0,96
Allen Iverson,SG,25,Allen Iverson,71,71,2979,13.6,32.2,.420,1.7,5.4,.320,11.8,26.8,.441,10.4,12.8,.814,0.9,4.0,4.9,5.8,3.2,0.4,4.2,2.6,39.3,106
Bobby Jackson,PG,27,Bobby Jackson,79,7,1648,7.1,16.2,.439,1.2,3.2,.375,5.9,13.0,.455,2.0,2.7,.739,2.3,5.3,7.6,5.0,2.7,0.2,3.2,4.3,17.5,99
Jaren Jackson,SG,33,Jaren Jackson,16,0,114,7.5,18.8,.400,3.3,8.5,.389,4.2,10.3,.409,0.0,0.9,.000,0.5,5.2,5.6,3.3,2.4,0.0,1.4,6.1,18.3,98
Jim Jackson,SF,30,Jim Jackson,56,40,1690,7.4,19.6,.378,0.8,2.5,.325,6.6,17.1,.386,4.3,5.2,.822,1.6,5.3,7.0,5.1,1.6,0.3,4.0,4.3,20.0,91
Jim Jackson,SF,30,Jim Jackson,17,14,550,7.3,20.6,.355,1.5,3.6,.421,5.8,17.0,.341,6.9,8.1,.859,1.6,5.9,7.5,4.7,1.8,0.4,4.6,4.0,23.1,94
Jim Jackson,SF,30,Jim Jackson,39,26,1140,7.5,19.2,.390,0.5,1.9,.238,7.0,17.2,.408,3.0,3.9,.786,1.7,5.0,6.7,5.2,1.6,0.3,3.8,4.5,18.5,89
Marc Jackson,C,26,Marc Jackson,48,35,1410,8.6,18.4,.467,0.2,0.8,.217,8.4,17.5,.478,5.6,6.9,.802,4.3,8.8,13.1,2.1,1.2,1.0,3.4,5.0,22.9,105
Mark Jackson,PG,35,Mark Jackson,83,82,2588,5.0,12.1,.419,1.4,4.3,.338,3.6,7.8,.463,1.5,1.9,.785,1.3,5.0,6.3,13.7,1.7,0.1,3.6,2.9,13.1,108
Mark Jackson,PG,35,Mark Jackson,54,54,1802,5.0,11.8,.422,1.7,4.8,.345,3.3,7.0,.475,1.9,2.2,.842,1.2,4.2,5.4,14.6,1.8,0.2,3.4,2.4,13.5,114
Mark Jackson,PG,35,Mark Jackson,29,28,786,5.2,12.7,.411,0.9,3.0,.310,4.3,9.7,.442,0.6,1.2,.529,1.5,7.0,8.5,11.5,1.5,0.0,4.1,3.9,12.0,95
Stephen Jackson,SF,22,Stephen Jackson,77,40,1660,7.7,18.0,.425,1.6,4.9,.335,6.0,13.1,.458,3.1,4.3,.719,1.3,5.3,6.5,4.4,2.7,0.4,4.1,5.2,20.0,93
Sam Jacobson,PG,25,Sam Jacobson,14,0,59,8.0,15.9,.500,0.0,0.0,,8.0,15.9,.500,1.8,2.7,.667,2.7,2.7,5.3,3.5,2.7,0.0,0.0,16.8,17.7,120
Tim James,SF,24,Tim James,30,0,197,4.4,14.2,.308,0.3,0.8,.333,4.1,13.4,.306,3.3,3.8,.857,4.1,5.4,9.5,2.2,0.5,1.4,2.2,7.4,12.3,89
Antawn Jamison,SF,24,Antawn Jamison,82,82,3394,12.0,27.2,.442,0.9,3.1,.302,11.1,24.2,.459,5.7,8.0,.715,4.2,6.5,10.7,2.5,1.7,0.4,3.0,3.4,30.7,104
Anthony Johnson,PG,26,Anthony Johnson,53,0,511,5.4,15.6,.349,0.1,0.5,.200,5.3,15.1,.354,2.4,3.4,.697,1.0,3.5,4.5,8.0,2.4,0.6,3.5,6.4,13.3,86
Anthony Johnson,PG,26,Anthony Johnson,25,0,279,4.9,13.3,.366,0.0,0.6,.000,4.9,12.7,.382,2.2,3.2,.706,0.6,3.7,4.3,6.4,3.2,0.9,3.7,7.7,12.0,83
Anthony Johnson,PG,26,Anthony Johnson,28,0,232,6.1,18.4,.333,0.2,0.5,.500,5.9,17.9,.329,2.5,3.6,.688,1.6,3.2,4.8,10.0,1.4,0.2,3.2,4.8,15.0,89
Avery Johnson,PG,35,Avery Johnson,55,20,1290,5.6,12.5,.447,0.0,0.2,.167,5.5,12.2,.452,1.7,2.5,.683,0.9,2.7,3.5,9.8,1.4,0.2,2.5,3.7,12.9,105
DerMarr Johnson,SF,20,DerMarr Johnson,78,21,1313,5.8,15.5,.374,1.6,5.0,.323,4.2,10.5,.399,2.5,3.5,.736,2.2,4.9,7.1,2.5,1.7,1.2,3.7,5.3,15.8,88
Ervin Johnson,C,33,Ervin Johnson,82,19,1981,2.8,5.2,.545,0.0,0.0,,2.8,5.2,.545,1.3,2.4,.538,5.4,10.7,16.1,1.1,1.2,2.6,1.2,6.8,7.0,122
Larry Johnson,PF,31,Larry Johnson,65,65,2105,6.5,15.7,.411,1.3,4.3,.313,5.1,11.4,.448,2.7,3.4,.797,2.4,7.2,9.5,3.3,1.0,0.8,2.6,5.5,17.0,99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Jones,PG,24,Damon Jones,71,10,1415,6.3,15.4,.409,3.1,8.5,.364,3.2,6.8,.465,1.4,1.9,.712,0.6,4.0,4.6,8.3,1.3,0.0,2.8,2.1,17.1,104
Eddie Jones,SG,29,Eddie Jones,63,58,2282,9.4,21.0,.445,2.2,5.7,.378,7.2,15.3,.471,5.5,6.5,.844,1.8,5.2,7.1,4.1,2.7,1.4,3.3,4.4,26.4,106
Jumaine Jones,SF,21,Jumaine Jones,65,0,866,7.5,16.8,.444,1.2,3.7,.333,6.2,13.2,.474,2.4,3.2,.755,3.9,7.7,11.6,2.0,1.8,0.9,2.4,4.2,18.6,104
Popeye Jones,PF,30,Popeye Jones,45,1,638,4.9,12.4,.392,0.1,0.5,.167,4.8,11.9,.401,3.3,4.5,.745,6.7,11.1,17.9,2.5,1.5,0.6,1.7,7.7,13.2,108
Garth Joseph,C,27,Garth Joseph,4,0,16,3.3,16.3,.200,0.0,0.0,,3.3,16.3,.200,0.0,6.5,.000,6.5,0.0,6.5,3.3,0.0,3.3,6.5,3.3,6.5,45
Garth Joseph,C,27,Garth Joseph,2,0,8,6.6,13.2,.500,0.0,0.0,,6.6,13.2,.500,0.0,0.0,,13.2,0.0,13.2,6.6,0.0,0.0,6.6,6.6,13.2,99
Garth Joseph,C,27,Garth Joseph,2,0,8,0.0,19.4,.000,0.0,0.0,,0.0,19.4,.000,0.0,13.0,.000,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0
Adam Keefe,PF,30,Adam Keefe,67,13,836,3.9,9.7,.403,0.1,0.2,.333,3.8,9.5,.404,2.4,3.8,.619,5.5,7.3,12.8,2.2,1.7,1.2,2.4,6.2,10.3,96
Shawn Kemp,PF,31,Shawn Kemp,68,3,1083,8.4,20.5,.407,0.2,0.5,.364,8.2,20.0,.408,5.0,6.5,.771,3.1,9.7,12.9,3.2,2.2,1.1,4.9,9.1,21.9,90
