Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Victor Claver,Trail Blazers,2012-2013,REG,49,28.04,12.17,5.82,35.98,6.88,10.58,0.53,0.302,0.391,0.182,0.559,0.154,0.350,0.000
Toney Douglas,"Rockets, Kings",2012-2013,REG,71,29.18,15.67,10.73,27.25,7.08,9.87,0.21,0.346,0.233,0.440,0.528,0.455,0.413,1.000
Wayne Ellington,"Grizzlies, Cavaliers",2012-2013,REG,78,35.73,29.49,9.07,16.07,4.54,5.10,0.00,0.376,0.455,0.229,0.588,0.417,0.481,0.000
DeMarre Carroll,Jazz,2012-2013,REG,66,13.58,35.49,12.96,29.94,4.01,3.09,0.93,0.227,0.409,0.286,0.722,0.385,0.500,0.000
Taj Gibson,Bulls,2012-2013,REG,65,0.68,34.92,16.33,47.85,0.00,0.23,0.00,0.000,0.325,0.375,0.649,0.000,0.000,0.000
Rodrigue Beaubois,Mavericks,2012-2013,REG,45,31.25,21.02,15.34,22.73,4.55,4.55,0.57,0.273,0.297,0.370,0.575,0.375,0.375,0.000
Byron Mullens,Bobcats,2012-2013,REG,53,30.02,34.46,9.95,18.65,4.26,2.66,0.00,0.284,0.335,0.411,0.600,0.375,0.600,0.000
Omri Casspi,Cavaliers,2012-2013,REG,43,39.38,16.25,13.13,23.13,5.00,3.13,0.00,0.317,0.500,0.333,0.486,0.375,0.400,0.000
Darren Collison,Mavericks,2012-2013,REG,81,12.15,30.25,15.06,35.91,2.76,3.45,0.41,0.307,0.438,0.358,0.608,0.450,0.480,0.000
Eric Maynor,"Thunder, Trail Blazers",2012-2013,REG,64,30.25,18.86,28.47,18.51,0.71,2.14,1.07,0.353,0.340,0.350,0.500,0.000,0.500,0.333
Jeff Teague,Hawks,2012-2013,REG,80,22.90,15.91,21.36,37.27,1.64,0.92,0.00,0.354,0.387,0.409,0.565,0.500,0.222,0.000
Ty Lawson,Nuggets,2012-2013,REG,73,20.08,24.51,11.23,40.37,1.85,1.85,0.10,0.390,0.403,0.312,0.594,0.333,0.167,0.000
Jrue Holiday,Sixers,2012-2013,REG,78,15.92,34.32,16.69,29.81,1.16,1.86,0.23,0.361,0.403,0.335,0.557,0.400,0.458,0.000
James Johnson,Kings,2012-2013,REG,54,4.24,31.10,14.49,47.00,1.41,1.41,0.35,0.083,0.295,0.341,0.564,0.000,0.250,0.000
Austin Daye,"Pistons, Grizzlies",2012-2013,REG,55,33.65,31.73,10.58,10.58,4.81,7.21,1.44,0.471,0.364,0.682,0.455,0.400,0.267,0.000
Earl Clark,Lakers,2012-2013,REG,58,20.21,34.20,5.96,32.90,3.89,2.85,0.00,0.321,0.371,0.391,0.606,0.400,0.364,0.000
Tyler Hansbrough,Pacers,2012-2013,REG,81,0.74,29.73,17.44,52.09,0.00,0.00,0.00,0.000,0.289,0.338,0.552,0.000,0.000,0.000
Gerald Henderson,Bobcats,2012-2013,REG,68,8.89,47.95,11.46,28.89,1.29,1.17,0.35,0.368,0.434,0.347,0.555,0.273,0.200,0.000
Terrence Williams,Celtics,2012-2013,REG,24,12.37,34.02,12.37,38.14,2.06,1.03,0.00,0.250,0.424,0.500,0.622,1.000,0.000,0.000
Brandon Jennings,Bucks,2012-2013,REG,80,30.55,25.18,12.67,25.10,2.73,3.53,0.24,0.378,0.385,0.348,0.473,0.382,0.364,0.000
DeMar DeRozan,Raptors,2012-2013,REG,82,6.82,52.72,13.08,24.45,1.54,1.38,0.00,0.262,0.408,0.366,0.631,0.368,0.294,0.000
Jordan Hill,Lakers,2012-2013,REG,29,0.00,32.26,17.42,49.03,0.00,0.00,1.29,0.000,0.340,0.370,0.658,0.000,0.000,0.000
Stephen Curry,Warriors,2012-2013,REG,78,36.38,33.65,11.46,11.67,2.52,3.89,0.43,0.446,0.435,0.396,0.543,0.600,0.481,0.000
Ricky Rubio,Timberwolves,2012-2013,REG,57,15.56,41.05,7.98,33.07,0.78,1.56,0.00,0.263,0.346,0.244,0.441,0.500,0.500,0.000
Tyreke Evans,Kings,2012-2013,REG,65,13.20,16.73,10.85,55.03,2.09,1.44,0.65,0.337,0.336,0.301,0.601,0.438,0.273,0.200
James Harden,Rockets,2012-2013,REG,78,34.78,16.08,12.94,34.63,0.90,0.45,0.22,0.370,0.335,0.312,0.605,0.417,0.167,0.333
Hasheem Thabeet,Thunder,2012-2013,REG,66,0.00,10.38,5.66,83.96,0.00,0.00,0.00,0.000,0.364,0.167,0.663,0.000,0.000,0.000
Blake Griffin,Clippers,2012-2013,REG,80,1.68,32.46,18.94,45.99,0.37,0.56,0.00,0.167,0.351,0.424,0.738,0.000,0.333,0.000
Greg Stiemsma,Timberwolves,2012-2013,REG,76,0.00,51.08,10.43,38.49,0.00,0.00,0.00,0.000,0.415,0.276,0.561,0.000,0.000,0.000
Cartier Martin,Wizards,2012-2013,REG,41,40.87,28.17,3.57,10.32,11.11,5.95,0.00,0.388,0.324,0.444,0.423,0.429,0.400,0.000
Hamed Haddadi,"Grizzlies, Suns",2012-2013,REG,30,0.00,24.39,18.29,57.32,0.00,0.00,0.00,0.000,0.250,0.467,0.489,0.000,0.000,0.000
Anthony Morrow,"Hawks, Mavericks",2012-2013,REG,41,18.62,43.45,13.79,13.10,4.83,6.21,0.00,0.333,0.492,0.300,0.579,0.286,0.556,0.000
Goran Dragic,Suns,2012-2013,REG,77,24.39,26.60,11.48,31.46,3.31,2.76,0.00,0.312,0.394,0.327,0.646,0.400,0.280,0.000
Chris Douglas-Roberts,Mavericks,2012-2013,REG,6,0.00,21.43,7.14,42.86,14.29,7.14,7.14,0.000,0.333,1.000,0.500,0.000,0.000,0.000
Luc Mbah a Moute,Bucks,2012-2013,REG,58,1.33,30.24,9.55,50.40,5.31,3.18,0.00,0.400,0.307,0.417,0.463,0.350,0.333,0.000
Omer Asik,Rockets,2012-2013,REG,82,0.00,3.26,10.42,86.16,0.16,0.00,0.00,0.000,0.450,0.281,0.577,0.000,0.000,0.000
DeAndre Jordan,Clippers,2012-2013,REG,82,0.00,3.48,14.96,81.56,0.00,0.00,0.00,0.000,0.176,0.438,0.701,0.000,0.000,0.000
Mario Chalmers,Heat,2012-2013,REG,77,40.45,10.02,11.91,21.17,10.21,5.67,0.57,0.383,0.340,0.333,0.580,0.556,0.367,0.000
Nikola Pekovic,Timberwolves,2012-2013,REG,62,0.00,7.29,26.72,65.99,0.00,0.00,0.00,0.000,0.296,0.333,0.620,0.000,0.000,0.000
DJ White,Celtics,2012-2013,REG,12,0.00,82.61,4.35,13.04,0.00,0.00,0.00,0.000,0.526,0.000,0.667,0.000,0.000,0.000
Darrell Arthur,Grizzlies,2012-2013,REG,59,2.51,54.04,15.32,25.63,1.67,0.84,0.00,0.222,0.454,0.364,0.533,0.500,0.000,0.000
George Hill,Pacers,2012-2013,REG,76,31.11,25.60,12.97,20.90,3.44,5.51,0.46,0.395,0.372,0.451,0.670,0.433,0.208,0.000
Nicolas Batum,Trail Blazers,2012-2013,REG,73,39.18,22.60,2.28,21.88,7.33,6.61,0.12,0.359,0.346,0.421,0.626,0.377,0.455,0.000
Serge Ibaka,Thunder,2012-2013,REG,80,0.64,41.52,14.14,37.02,2.19,4.50,0.00,0.200,0.508,0.473,0.729,0.588,0.257,0.000
Kosta Koufos,Nuggets,2012-2013,REG,81,0.20,4.13,23.23,72.44,0.00,0.00,0.00,0.000,0.238,0.407,0.658,0.000,0.000,0.000
Courtney Lee,Celtics,2012-2013,REG,78,13.02,28.49,10.19,31.89,6.98,9.25,0.19,0.290,0.437,0.315,0.621,0.541,0.367,0.000
Ryan Anderson,Hornets,2012-2013,REG,81,42.69,21.35,7.17,21.52,4.75,2.33,0.18,0.384,0.424,0.338,0.546,0.415,0.308,0.000
JJ Hickson,Trail Blazers,2012-2013,REG,80,0.13,19.62,16.80,63.31,0.00,0.13,0.00,0.000,0.473,0.352,0.648,0.000,0.000,0.000
JaVale McGee,Nuggets,2012-2013,REG,79,0.19,10.44,19.35,70.02,0.00,0.00,0.00,1.000,0.255,0.343,0.686,0.000,0.000,0.000
Roy Hibbert,Pacers,2012-2013,REG,79,0.12,22.82,34.23,42.49,0.23,0.00,0.12,0.000,0.393,0.405,0.515,0.500,0.000,0.000
Marreese Speights,"Grizzlies, Cavaliers",2012-2013,REG,79,0.68,44.52,17.64,36.13,0.00,0.68,0.34,0.250,0.458,0.291,0.512,0.000,0.500,0.000
Robin Lopez,Hornets,2012-2013,REG,82,0.00,23.23,21.97,54.80,0.00,0.00,0.00,0.000,0.431,0.367,0.645,0.000,0.000,0.000
Anthony Randolph,Nuggets,2012-2013,REG,39,1.75,10.53,19.30,63.16,4.39,0.88,0.00,0.000,0.250,0.318,0.639,0.000,0.000,0.000
Brandon Rush,Warriors,2012-2013,REG,2,22.22,11.11,11.11,55.56,0.00,0.00,0.00,0.000,1.000,1.000,0.800,0.000,0.000,0.000
Jason Thompson,Kings,2012-2013,REG,82,0.27,32.75,29.40,37.45,0.00,0.00,0.13,0.000,0.430,0.466,0.599,0.000,0.000,0.000
Jerryd Bayless,Grizzlies,2012-2013,REG,80,23.19,40.90,5.31,21.42,3.70,5.48,0.00,0.319,0.402,0.273,0.586,0.435,0.441,0.000
Brook Lopez,Nets,2012-2013,REG,74,0.00,29.16,27.97,42.78,0.09,0.00,0.00,0.000,0.389,0.448,0.660,0.000,0.000,0.000
D.J. Augustin,Pacers,2012-2013,REG,76,47.96,10.88,6.80,17.69,6.80,8.84,1.02,0.333,0.281,0.100,0.481,0.350,0.500,0.000
Eric Gordon,Hornets,2012-2013,REG,42,24.83,22.26,14.90,33.22,2.57,1.88,0.34,0.331,0.338,0.379,0.526,0.467,0.091,0.000
Danilo Gallinari,Nuggets,2012-2013,REG,71,30.34,21.38,9.08,28.05,4.94,5.98,0.23,0.345,0.382,0.316,0.545,0.419,0.500,0.000
Kevin Love,Timberwolves,2012-2013,REG,18,28.52,17.11,16.11,35.91,0.34,1.68,0.34,0.200,0.412,0.333,0.449,0.000,0.600,0.000
Russell Westbrook,Thunder,2012-2013,REG,82,17.54,30.51,14.28,35.72,0.65,1.17,0.13,0.323,0.389,0.324,0.589,0.300,0.333,0.000
O.J. Mayo,Mavericks,2012-2013,REG,82,27.78,34.02,11.21,20.76,2.83,3.41,0.00,0.407,0.418,0.435,0.577,0.414,0.400,0.000
Michael Beasley,Suns,2012-2013,REG,75,13.71,39.82,17.23,24.15,3.26,1.70,0.13,0.276,0.380,0.295,0.595,0.360,0.538,0.000
Ivan Johnson,Hawks,2012-2013,REG,69,1.97,28.65,13.20,54.49,0.28,0.00,1.40,0.143,0.402,0.340,0.655,0.000,0.000,0.000
Anthony Tolliver,Hawks,2012-2013,REG,62,28.70,20.37,3.70,14.35,18.98,13.89,0.00,0.290,0.409,0.375,0.516,0.390,0.367,0.000
CJ Watson,Nets,2012-2013,REG,80,27.89,24.84,8.50,20.04,7.19,11.55,0.00,0.367,0.421,0.256,0.500,0.485,0.472,0.000
Joel Anthony,Heat,2012-2013,REG,62,0.00,7.35,45.59,47.06,0.00,0.00,0.00,0.000,0.200,0.355,0.719,0.000,0.000,0.000
Ramon Sessions,Bobcats,2012-2013,REG,61,12.43,17.60,17.75,48.82,1.63,1.63,0.15,0.321,0.345,0.342,0.488,0.273,0.273,0.000
Aaron Gray,Raptors,2012-2013,REG,42,0.00,5.56,31.11,63.33,0.00,0.00,0.00,0.000,0.800,0.393,0.579,0.000,0.000,0.000
Marc Gasol,Grizzlies,2012-2013,REG,80,1.27,37.40,36.48,24.51,0.12,0.00,0.23,0.091,0.477,0.432,0.638,0.000,0.000,0.000
Dominic McGuire,"Raptors, Hornets, Pacers",2012-2013,REG,26,0.00,55.36,8.93,35.71,0.00,0.00,0.00,0.000,0.516,0.000,0.400,0.000,0.000,0.000
Josh McRoberts,"Magic, Bobcats",2012-2013,REG,67,16.33,21.87,9.91,43.73,2.92,5.25,0.00,0.214,0.387,0.382,0.600,0.400,0.444,0.000
Glen Davis,Magic,2012-2013,REG,34,0.21,43.10,21.34,35.15,0.00,0.21,0.00,0.000,0.340,0.392,0.619,0.000,0.000,0.000
Carl Landry,Warriors,2012-2013,REG,81,0.17,33.55,17.28,48.67,0.00,0.17,0.17,1.000,0.436,0.404,0.662,0.000,0.000,0.000
Tiago Splitter,Spurs,2012-2013,REG,81,0.18,3.20,20.07,76.38,0.00,0.00,0.18,0.000,0.278,0.319,0.637,0.000,0.000,0.000
Arron Afflalo,Magic,2012-2013,REG,64,18.45,38.34,15.80,19.34,2.54,5.52,0.00,0.240,0.441,0.448,0.617,0.522,0.400,0.000
Aaron Brooks,"Kings, Rockets",2012-2013,REG,53,33.23,20.89,11.39,25.32,5.38,3.16,0.63,0.390,0.470,0.417,0.588,0.235,0.500,0.000
Wilson Chandler,Nuggets,2012-2013,REG,43,16.48,18.02,17.58,36.70,6.59,4.18,0.44,0.387,0.280,0.425,0.605,0.467,0.474,0.000
Jared Dudley,Suns,2012-2013,REG,79,26.91,30.79,5.23,23.47,9.72,3.74,0.15,0.383,0.456,0.343,0.643,0.431,0.360,0.000
Daequan Cook,"Rockets, Bulls",2012-2013,REG,49,43.11,31.14,5.99,8.38,5.39,5.99,0.00,0.278,0.269,0.100,0.714,0.111,0.500,0.000
Jason Smith,Hornets,2012-2013,REG,51,0.59,59.82,10.85,28.15,0.29,0.00,0.29,0.000,0.480,0.432,0.552,0.000,0.000,0.000
Marco Belinelli,Bulls,2012-2013,REG,73,27.70,29.67,7.87,26.23,3.77,4.10,0.66,0.391,0.359,0.292,0.519,0.304,0.240,0.000
Nick Young,Sixers,2012-2013,REG,59,26.01,39.30,8.67,13.28,5.72,7.01,0.00,0.411,0.404,0.426,0.597,0.323,0.184,0.000
Rodney Stuckey,Pistons,2012-2013,REG,76,16.71,20.45,18.98,36.23,2.14,4.68,0.80,0.312,0.373,0.359,0.520,0.125,0.400,0.000
Thaddeus Young,Sixers,2012-2013,REG,76,0.21,27.66,19.73,51.77,0.10,0.52,0.00,0.000,0.396,0.434,0.647,0.000,0.200,0.000
Spencer Hawes,Sixers,2012-2013,REG,82,8.14,40.81,13.81,34.65,1.11,1.36,0.12,0.364,0.402,0.393,0.598,0.333,0.364,0.000
Joakim Noah,Bulls,2012-2013,REG,66,0.79,23.97,14.92,60.32,0.00,0.00,0.00,0.000,0.391,0.287,0.571,0.000,0.000,0.000
Brandan Wright,Mavericks,2012-2013,REG,64,0.25,19.55,34.65,45.05,0.00,0.00,0.50,0.000,0.418,0.564,0.709,0.000,0.000,0.000
Corey Brewer,Nuggets,2012-2013,REG,82,11.56,18.48,10.20,36.62,8.84,13.49,0.79,0.196,0.368,0.344,0.598,0.282,0.412,0.000
Jeff Green,Celtics,2012-2013,REG,81,8.68,23.82,12.53,41.07,6.33,6.70,0.87,0.314,0.385,0.267,0.619,0.431,0.481,0.000
Mike Conley,Grizzlies,2012-2013,REG,80,25.53,17.45,15.53,35.85,2.98,2.45,0.21,0.346,0.445,0.363,0.540,0.500,0.391,0.000
Al Horford,Hawks,2012-2013,REG,74,0.28,42.55,18.96,37.92,0.09,0.19,0.00,0.333,0.437,0.408,0.731,0.000,1.000,0.000
Kevin Durant,Thunder,2012-2013,REG,81,21.91,32.66,19.89,24.15,1.19,0.21,0.00,0.417,0.453,0.470,0.711,0.412,0.333,0.000
Jose Juan Barea,Timberwolves,2012-2013,REG,74,30.61,16.49,14.12,32.45,2.64,3.43,0.26,0.349,0.376,0.355,0.545,0.200,0.462,0.000
Chris Quinn,Cavaliers,2012-2013,REG,7,25.00,37.50,18.75,12.50,6.25,0.00,0.00,0.000,0.333,0.333,0.500,0.000,0.000,0.000
Lou Amundson,"Timberwolves, Bulls, Hornets",2012-2013,REG,39,0.00,8.64,18.52,72.84,0.00,0.00,0.00,0.000,0.000,0.200,0.492,0.000,0.000,0.000
Ryan Hollins,Clippers,2012-2013,REG,60,0.00,12.28,25.44,62.28,0.00,0.00,0.00,0.000,0.286,0.517,0.718,0.000,0.000,0.000
Paul Millsap,Jazz,2012-2013,REG,78,3.20,32.46,21.26,41.83,0.57,0.57,0.11,0.250,0.373,0.398,0.645,0.600,0.600,0.000
Daniel Gibson,Cavaliers,2012-2013,REG,46,55.06,22.67,4.05,7.29,4.45,5.26,1.21,0.338,0.286,0.300,0.500,0.545,0.308,0.000
PJ Tucker,Suns,2012-2013,REG,79,4.73,20.50,13.06,50.68,3.83,6.98,0.23,0.333,0.319,0.345,0.618,0.294,0.323,0.000
Solomon Jones,Knicks,2012-2013,REG,2,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Steve Novak,Knicks,2012-2013,REG,81,52.33,16.74,0.47,0.93,14.65,14.88,0.00,0.404,0.347,0.500,0.500,0.413,0.516,0.000
James White,Knicks,2012-2013,REG,57,17.24,28.45,3.45,32.76,10.34,6.90,0.86,0.300,0.333,0.250,0.632,0.417,0.375,0.000
Joel Freeland,Trail Blazers,2012-2013,REG,51,0.00,36.62,21.83,41.55,0.00,0.00,0.00,0.000,0.288,0.387,0.525,0.000,0.000,0.000
Shannon Brown,Suns,2012-2013,REG,59,18.91,37.13,5.78,32.40,2.28,2.98,0.53,0.241,0.335,0.273,0.654,0.308,0.529,0.000
Kyle Lowry,Raptors,2012-2013,REG,68,40.61,18.78,8.51,27.93,1.28,2.73,0.16,0.364,0.274,0.415,0.546,0.500,0.294,0.000
Rajon Rondo,Celtics,2012-2013,REG,38,9.68,31.83,15.05,42.37,0.65,0.43,0.00,0.244,0.480,0.414,0.574,0.333,0.000,0.000
Ronnie Brewer,"Knicks, Thunder",2012-2013,REG,60,2.53,26.26,3.03,32.32,13.13,21.72,1.01,0.200,0.269,0.333,0.484,0.423,0.256,0.000
Thabo Sefolosha,Thunder,2012-2013,REG,81,26.61,11.16,3.00,30.26,13.52,15.45,0.00,0.371,0.288,0.071,0.709,0.524,0.403,0.000
JJ Redick,"Magic, Bucks",2012-2013,REG,78,44.20,26.14,6.93,15.68,3.41,3.64,0.00,0.362,0.439,0.475,0.630,0.367,0.406,0.000
Rudy Gay,"Raptors, Grizzlies",2012-2013,REG,75,17.33,32.83,21.01,25.48,1.60,1.52,0.24,0.341,0.360,0.414,0.564,0.200,0.316,0.000
Randy Foye,Jazz,2012-2013,REG,82,46.61,23.17,5.69,12.33,5.15,6.78,0.27,0.410,0.351,0.238,0.495,0.342,0.480,0.000
Brandon Roy,Timberwolves,2012-2013,REG,5,17.14,40.00,14.29,20.00,5.71,2.86,0.00,0.000,0.286,0.400,0.714,0.000,0.000,0.000
Tyrus Thomas,Bobcats,2012-2013,REG,26,2.94,68.38,8.09,17.65,2.21,0.74,0.00,0.500,0.366,0.273,0.333,0.333,0.000,0.000
LaMarcus Aldridge,Trail Blazers,2012-2013,REG,74,0.68,57.13,17.07,24.73,0.15,0.15,0.08,0.111,0.429,0.444,0.653,0.500,0.000,0.000
Andrea Bargnani,Raptors,2012-2013,REG,35,27.00,43.66,13.38,14.08,1.17,0.70,0.00,0.313,0.414,0.439,0.500,0.200,0.333,0.000
John Lucas III,Raptors,2012-2013,REG,63,33.03,33.03,11.41,10.51,5.41,6.61,0.00,0.318,0.327,0.421,0.571,0.444,0.591,0.000
Charles Hayes,Kings,2012-2013,REG,74,0.53,8.42,35.79,55.26,0.00,0.00,0.00,0.000,0.313,0.382,0.505,0.000,0.000,0.000
Will Conroy,Timberwolves,2012-2013,REG,4,0.00,22.22,22.22,22.22,22.22,11.11,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Will Bynum,Pistons,2012-2013,REG,65,10.56,25.74,17.78,42.41,1.85,1.48,0.19,0.351,0.403,0.438,0.572,0.200,0.250,0.000
Alan Anderson,Raptors,2012-2013,REG,65,31.17,23.38,10.88,19.48,7.31,7.79,0.00,0.318,0.299,0.403,0.592,0.333,0.396,0.000
Shavlik Randolph,Celtics,2012-2013,REG,16,0.00,8.33,12.50,79.17,0.00,0.00,0.00,0.000,0.250,0.333,0.658,0.000,0.000,0.000
Jose Calderon,"Raptors, Pistons",2012-2013,REG,73,37.95,41.26,2.68,11.65,3.62,2.68,0.16,0.473,0.489,0.235,0.676,0.391,0.412,0.000
Ronnie Price,Trail Blazers,2012-2013,REG,39,25.83,31.67,7.50,28.33,2.50,4.17,0.00,0.290,0.316,0.333,0.412,0.000,0.200,0.000
Marcin Gortat,Suns,2012-2013,REG,61,0.53,28.62,22.44,48.41,0.00,0.00,0.00,0.000,0.420,0.346,0.668,0.000,0.000,0.000
Amir Johnson,Raptors,2012-2013,REG,81,1.16,25.91,19.14,52.81,0.66,0.17,0.17,0.429,0.350,0.543,0.666,0.250,1.000,0.000
Andray Blatche,Nets,2012-2013,REG,82,1.92,24.70,21.75,50.30,0.59,0.44,0.30,0.077,0.413,0.347,0.656,0.250,0.333,0.000
Mickael Gelabale,Timberwolves,2012-2013,REG,36,13.67,25.18,7.91,29.50,7.19,16.55,0.00,0.368,0.571,0.455,0.756,0.400,0.217,0.000
Louis Williams,Hawks,2012-2013,REG,39,32.05,24.60,11.96,19.19,3.61,8.35,0.23,0.331,0.358,0.415,0.635,0.563,0.432,0.000
Monta Ellis,Bucks,2012-2013,REG,82,17.62,33.08,12.33,31.75,1.88,3.13,0.21,0.273,0.362,0.356,0.588,0.370,0.333,0.000
Ronny Turiaf,Clippers,2012-2013,REG,65,0.00,3.09,16.49,80.41,0.00,0.00,0.00,0.000,0.000,0.125,0.603,0.000,0.000,0.000
Ersan Ilyasova,Bucks,2012-2013,REG,73,24.28,33.75,7.85,31.76,1.25,1.00,0.12,0.456,0.435,0.286,0.549,0.400,0.250,0.000
CJ Miles,Cavaliers,2012-2013,REG,65,42.35,18.89,11.07,16.61,6.35,4.56,0.16,0.377,0.414,0.338,0.569,0.410,0.429,0.000
Brandon Bass,Celtics,2012-2013,REG,81,0.00,57.39,14.94,27.33,0.00,0.00,0.34,0.000,0.459,0.420,0.584,0.000,0.000,0.000
David Lee,Warriors,2012-2013,REG,79,0.17,32.59,22.59,44.48,0.00,0.00,0.17,0.000,0.429,0.439,0.630,0.000,0.000,0.000
Ian Mahinmi,Pacers,2012-2013,REG,80,0.00,34.95,16.11,48.33,0.00,0.00,0.61,0.000,0.322,0.245,0.623,0.000,0.000,0.000
Linas Kleiza,Raptors,2012-2013,REG,20,33.33,19.44,19.44,15.28,7.64,4.86,0.00,0.271,0.179,0.429,0.500,0.455,0.286,0.000
Jason Maxiell,Pistons,2012-2013,REG,72,0.00,46.39,17.72,35.89,0.00,0.00,0.00,0.000,0.307,0.457,0.622,0.000,0.000,0.000
Johan Petro,Hawks,2012-2013,REG,31,3.64,34.55,21.82,40.00,0.00,0.00,0.00,0.250,0.211,0.417,0.659,0.000,0.000,0.000
Francisco Garcia,"Kings, Rockets",2012-2013,REG,58,32.33,24.67,3.33,12.33,13.67,13.67,0.00,0.361,0.338,0.400,0.595,0.390,0.390,0.000
Jarrett Jack,Warriors,2012-2013,REG,79,19.14,40.96,24.85,10.50,1.98,2.10,0.47,0.402,0.444,0.465,0.556,0.471,0.389,0.250
Nate Robinson,Bulls,2012-2013,REG,82,33.01,28.45,12.38,21.39,2.71,1.95,0.11,0.405,0.393,0.395,0.558,0.440,0.389,0.000
Hakim Warrick,"Hornets, Bobcats",2012-2013,REG,28,1.21,49.70,14.55,33.94,0.61,0.00,0.00,0.000,0.378,0.375,0.482,0.000,0.000,0.000
Gerald Green,Pacers,2012-2013,REG,60,33.96,32.08,7.55,16.04,4.25,5.90,0.24,0.319,0.346,0.250,0.603,0.444,0.200,0.000
Danny Granger,Pacers,2012-2013,REG,5,28.57,42.86,17.14,11.43,0.00,0.00,0.00,0.200,0.400,0.000,0.500,0.000,0.000,0.000
Deron Williams,Nets,2012-2013,REG,78,32.65,25.71,14.77,19.75,4.80,2.05,0.27,0.362,0.401,0.404,0.644,0.463,0.478,0.000
Charlie Villanueva,Pistons,2012-2013,REG,69,47.20,12.72,10.78,20.69,4.09,4.31,0.22,0.361,0.220,0.360,0.563,0.474,0.100,0.000
Martell Webster,Wizards,2012-2013,REG,76,27.87,19.37,5.51,23.46,10.24,13.07,0.47,0.373,0.415,0.257,0.550,0.585,0.422,0.000
Raymond Felton,Knicks,2012-2013,REG,68,24.04,26.42,11.45,32.88,2.15,2.27,0.79,0.373,0.378,0.356,0.552,0.421,0.250,0.143
Chris Paul,Clippers,2012-2013,REG,70,23.48,37.27,17.99,17.64,1.75,1.64,0.23,0.343,0.492,0.519,0.656,0.333,0.143,0.000
Marvin Williams,Jazz,2012-2013,REG,73,20.00,27.87,9.57,27.23,6.81,8.51,0.00,0.340,0.344,0.333,0.664,0.250,0.350,0.000
Andrew Bogut,Warriors,2012-2013,REG,32,0.54,6.52,38.59,54.35,0.00,0.00,0.00,1.000,0.333,0.310,0.560,0.000,0.000,0.000
Damien Wilkins,Sixers,2012-2013,REG,61,7.91,36.71,16.46,30.70,4.43,3.48,0.32,0.240,0.422,0.442,0.577,0.429,0.455,0.000
Earl Barron,"Wizards, Knicks",2012-2013,REG,12,0.00,56.86,11.76,31.37,0.00,0.00,0.00,0.000,0.379,0.167,0.375,0.000,0.000,0.000
Trevor Ariza,Wizards,2012-2013,REG,56,27.49,20.40,3.77,29.49,9.53,9.31,0.00,0.290,0.370,0.118,0.571,0.512,0.429,0.000
Chris Duhon,Lakers,2012-2013,REG,46,61.79,9.76,4.88,11.38,2.44,8.94,0.81,0.395,0.500,0.333,0.429,0.000,0.273,0.000
Royal Ivey,Sixers,2012-2013,REG,53,36.11,17.36,4.86,16.67,11.11,13.89,0.00,0.423,0.320,0.429,0.583,0.500,0.350,0.000
Anderson Varejao,Cavaliers,2012-2013,REG,25,1.38,29.07,15.92,53.29,0.00,0.00,0.35,0.000,0.417,0.326,0.571,0.000,0.000,0.000
Beno Udrih,"Bucks, Magic",2012-2013,REG,66,14.71,48.53,14.50,15.55,3.15,3.15,0.42,0.357,0.429,0.493,0.581,0.400,0.200,0.000
Kevin Martin,Thunder,2012-2013,REG,77,33.29,25.19,10.15,16.97,2.06,12.34,0.00,0.394,0.393,0.354,0.659,0.500,0.500,0.000
Tony Allen,Grizzlies,2012-2013,REG,79,1.41,26.49,13.79,55.96,2.04,0.31,0.00,0.111,0.314,0.273,0.571,0.154,0.000,0.000
Jameer Nelson,Magic,2012-2013,REG,56,41.54,20.00,10.90,23.59,1.54,2.31,0.13,0.333,0.308,0.388,0.565,0.500,0.389,0.000
Dorell Wright,Sixers,2012-2013,REG,79,41.07,17.70,4.67,17.36,6.18,12.52,0.50,0.358,0.321,0.357,0.558,0.405,0.427,0.000
J.R. Smith,Knicks,2012-2013,REG,80,28.66,35.47,10.01,19.62,1.76,3.84,0.64,0.366,0.422,0.304,0.600,0.455,0.292,0.000
Josh Smith,Hawks,2012-2013,REG,76,13.71,28.26,18.87,35.87,2.03,1.10,0.17,0.321,0.305,0.341,0.733,0.208,0.308,0.000
Al Jefferson,Jazz,2012-2013,REG,78,0.81,43.85,26.29,28.48,0.08,0.24,0.24,0.200,0.399,0.483,0.670,0.000,0.000,0.000
Kris Humphries,Nets,2012-2013,REG,65,0.00,28.06,20.65,50.65,0.00,0.32,0.32,0.000,0.333,0.375,0.548,0.000,0.000,0.000
Sebastian Telfair,"Raptors, Suns",2012-2013,REG,59,37.86,27.18,4.85,19.42,5.83,4.21,0.65,0.333,0.369,0.067,0.450,0.500,0.385,0.000
Andris Biedrins,Warriors,2012-2013,REG,53,0.00,0.00,23.81,76.19,0.00,0.00,0.00,0.000,0.000,0.200,0.563,0.000,0.000,0.000
