APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
2.6,0.5,7.2,.469,5.8,.551,3.2,5.8,.396,2.6,6.5,12.3,.702,2.2,3.1,3.5,63,23,1461,1.4,116,16.2,1.5,1.5,8.6,Josh Hart,22,Josh Hart,SG
3.5,1.4,4.9,.200,2.1,.286,1.4,4.9,.125,0.7,5.6,10.5,.500,0.7,1.4,2.1,14,0,72,2.1,71,5.6,0.0,1.4,7.0,Udonis Haslem,37,Udonis Haslem,C
2.5,1.2,7.4,.333,4.5,.412,2.9,7.0,.250,1.6,6.6,13.6,.333,0.4,1.2,3.3,9,0,122,1.6,82,11.1,0.8,0.8,9.1,Nigel Hayes,23,Nigel Hayes,SF
8.7,0.0,0.0,.333,4.3,1.000,4.3,4.3,.000,0.0,8.7,13.0,1.000,4.3,4.3,0.0,2,0,11,0.0,117,13.0,0.0,0.0,0.0,Nigel Hayes,23,Nigel Hayes,SF
0.0,0.0,0.0,1.000,16.4,,0.0,0.0,1.000,16.4,16.4,16.4,,0.0,0.0,0.0,2,0,6,0.0,102,49.3,0.0,8.2,0.0,Nigel Hayes,23,Nigel Hayes,SF
1.9,1.4,8.7,.286,3.9,.375,2.9,7.7,.167,1.0,5.8,13.5,.000,0.0,1.0,3.9,5,0,105,1.9,77,8.7,1.0,0.5,10.6,Nigel Hayes,23,Nigel Hayes,SF
0.0,0.0,10.0,.500,10.0,1.000,10.0,10.0,.000,0.0,10.0,20.0,,0.0,0.0,10.0,1,1,5,0.0,99,20.0,0.0,0.0,10.0,Gordon Hayward,27,Gordon Hayward,SF
0.0,0.0,0.0,.500,7.1,,0.0,0.0,.500,7.1,14.3,14.3,,0.0,0.0,0.0,3,0,7,0.0,143,21.4,0.0,0.0,0.0,Reggie Hearn,26,Reggie Hearn,SG
2.9,0.8,3.7,.376,5.5,.431,2.9,6.8,.328,2.5,7.8,14.6,.600,0.8,1.3,3.7,20,0,378,1.3,91,14.3,4.1,2.5,5.1,Myke Henry,25,Myke Henry,SF
2.9,2.8,9.2,.572,7.3,.578,7.2,12.5,.143,0.0,0.2,12.7,.570,2.3,4.0,5.1,76,69,1970,3.8,115,16.8,1.1,2.1,13.0,John Henson,27,John Henson,C
2.1,0.5,6.4,.387,5.2,.600,2.7,4.5,.280,2.5,8.9,13.4,.833,1.8,2.1,4.5,25,3,277,3.2,109,14.7,1.1,1.6,9.7,Juan Hernangómez,22,Juan Hernangómez,PF
3.3,1.6,12.1,.555,9.0,.566,8.5,15.1,.417,0.5,1.2,16.3,.656,5.9,8.9,6.4,48,1,495,6.1,117,24.4,1.8,3.5,18.2,Willy Hernangómez,23,Willy Hernangómez,C
4.5,1.5,9.6,.605,10.4,.632,10.2,16.2,.200,0.2,1.1,17.2,.429,2.6,6.0,6.8,26,0,233,4.7,102,23.6,1.7,5.5,14.3,Willy Hernangómez,23,Willy Hernangómez,C
2.2,1.7,14.3,.506,7.8,.500,7.1,14.1,.571,0.7,1.3,15.5,.758,8.7,11.5,6.0,22,1,262,7.3,131,25.1,1.9,1.7,21.6,Willy Hernangómez,23,Willy Hernangómez,C
3.1,0.9,7.1,.442,8.1,.523,5.4,10.3,.337,2.7,7.9,18.2,.819,2.5,3.1,4.0,75,30,1657,1.2,103,21.3,2.4,2.5,8.3,Mario Hezonja,22,Mario Hezonja,SF
3.3,0.8,6.4,.458,6.8,.492,6.4,13.0,.222,0.4,1.9,14.9,.667,2.5,3.7,9.3,18,0,240,2.1,95,16.5,0.4,3.3,8.5,Isaiah Hicks,23,Isaiah Hicks,PF
3.9,0.5,6.3,.446,10.4,.457,6.0,13.1,.431,4.4,10.2,23.3,.877,1.8,2.0,3.7,80,12,2024,1.4,104,27.0,2.1,3.1,7.7,Buddy Hield,25,Buddy Hield,SG
2.9,0.9,7.9,.569,8.8,.574,8.8,15.4,.000,0.0,0.1,15.5,.636,4.4,6.9,8.0,52,4,758,3.5,117,22.1,1.8,2.5,11.4,Nenê Hilário,35,Nenê Hilário,C
5.1,0.7,3.8,.460,6.5,.490,4.2,8.5,.415,2.3,5.7,14.1,.786,3.0,3.9,3.5,67,60,1812,1.2,113,18.4,1.7,2.4,5.0,George Hill,31,George Hill,PG
5.3,0.5,4.2,.469,6.8,.480,4.2,8.8,.453,2.6,5.7,14.4,.778,3.4,4.4,3.3,43,36,1143,1.0,113,19.5,1.7,2.7,5.2,George Hill,31,George Hill,PG
4.9,1.1,3.2,.444,6.1,.509,4.1,8.1,.351,2.0,5.6,13.7,.805,2.4,3.0,3.9,24,24,669,1.5,112,16.5,1.6,2.1,4.7,George Hill,31,George Hill,PG
5.6,0.3,6.9,.268,2.8,.350,1.8,5.1,.190,1.0,5.4,10.5,.500,0.8,1.5,5.6,12,1,187,2.3,84,7.4,1.8,2.3,9.2,Solomon Hill,26,Solomon Hill,SF
5.9,0.0,3.7,.263,2.7,.385,2.7,6.9,.000,0.0,3.2,10.1,.857,3.2,3.7,3.7,14,0,95,0.0,84,8.5,1.1,2.1,3.7,Darrun Hilliard,24,Darrun Hilliard,SG
7.9,1.0,4.9,.494,10.0,.557,8.1,14.5,.337,2.0,5.8,20.3,.786,3.0,3.9,3.3,81,81,2927,1.0,110,25.1,2.0,3.5,6.0,Jrue Holiday,27,Jrue Holiday,SG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3,0.7,5.6,.371,6.3,.387,2.8,7.2,.359,3.5,9.7,16.9,.823,2.9,3.5,2.9,72,72,2265,0.7,100,18.9,1.7,2.0,6.3,Justin Holiday,28,Justin Holiday,SG
1.4,0.6,5.1,.288,4.8,.261,1.7,6.5,.306,3.1,10.1,16.6,.692,2.5,3.7,2.8,24,0,174,1.7,84,15.2,2.0,2.3,6.8,John Holland,29,John Holland,SF
4.2,1.2,9.1,.472,8.6,.491,8.3,16.9,.241,0.3,1.4,18.3,.788,6.3,8.0,3.7,68,59,1920,2.6,108,23.9,1.6,3.1,11.6,Rondae Hollis-Jefferson,23,Rondae Hollis-Jefferson,SF
3.9,1.9,9.9,.560,8.7,.624,8.4,13.5,.129,0.3,2.0,15.5,.661,2.4,3.6,6.3,48,2,746,3.7,121,20.1,1.3,1.6,13.6,Richaun Holmes,24,Richaun Holmes,C
2.9,0.4,4.4,.429,9.9,.467,6.0,12.9,.381,3.9,10.3,23.1,.860,3.4,4.0,3.2,60,23,1616,0.7,106,27.2,1.4,2.2,5.1,Rodney Hood,25,Rodney Hood,SG
3.0,0.3,4.5,.424,10.8,.455,6.1,13.4,.389,4.7,12.1,25.5,.876,3.9,4.5,3.0,39,12,1084,0.6,104,30.3,1.4,2.9,5.1,Rodney Hood,25,Rodney Hood,SG
2.8,0.5,4.2,.442,8.1,.492,5.8,11.8,.352,2.3,6.5,18.3,.813,2.4,2.9,3.8,21,11,532,0.7,111,20.9,1.4,0.6,5.0,Rodney Hood,25,Rodney Hood,SG
6.3,0.0,0.0,.000,0.0,.000,0.0,6.3,,0.0,0.0,6.3,.500,6.3,12.5,0.0,1,0,8,0.0,53,6.3,0.0,6.3,0.0,Scotty Hopson,28,Scotty Hopson,SG
7.4,1.7,9.4,.489,8.1,.514,5.9,11.6,.429,2.1,5.0,16.5,.783,2.1,2.6,3.0,72,72,2277,2.3,115,20.3,0.9,2.9,11.6,Al Horford,31,Al Horford,C
3.0,0.7,7.5,.434,6.7,.577,4.9,8.4,.259,1.8,6.9,15.3,.806,3.0,3.7,2.7,23,3,403,1.5,111,18.1,0.8,1.3,9.0,Danuel House,24,Danuel House,SG
2.1,2.6,15.0,.555,10.0,.559,10.0,17.9,.143,0.0,0.1,18.0,.574,6.6,11.5,4.9,81,81,2463,5.0,108,26.7,1.0,4.1,20.0,Dwight Howard,32,Dwight Howard,C
1.0,2.2,6.0,.330,3.0,.403,1.4,3.4,.287,1.7,5.8,9.2,.300,0.3,1.0,4.1,69,10,982,2.1,91,8.0,0.8,1.3,8.1,Josh Huestis,26,Josh Huestis,PF
3.3,0.0,5.5,.350,7.7,.667,4.4,6.6,.214,3.3,15.3,21.9,1.000,2.2,2.2,7.7,5,1,45,0.0,92,20.8,3.3,2.2,5.5,R.J. Hunter,24,R.J. Hunter,SG
0.0,7.2,7.2,.600,21.7,.600,21.7,36.1,,0.0,0.0,36.1,,0.0,0.0,0.0,4,0,7,14.4,104,43.3,0.0,7.2,21.7,Vince Hunter,23,Vince Hunter,PF
1.5,2.3,9.4,.483,8.9,.559,6.4,11.5,.360,2.5,7.0,18.5,.797,2.2,2.8,4.9,76,76,2093,1.8,109,22.6,0.7,2.1,11.3,Serge Ibaka,28,Serge Ibaka,PF
6.2,1.1,5.8,.463,4.4,.567,3.4,6.0,.282,1.0,3.5,9.5,.632,1.6,2.6,2.9,64,7,1622,1.5,113,11.4,1.6,2.0,7.3,Andre Iguodala,34,Andre Iguodala,SF
2.5,0.7,8.1,.452,7.8,.517,5.2,10.1,.360,2.6,7.1,17.2,.778,3.0,3.8,4.4,69,43,1729,3.3,111,21.1,1.7,2.0,11.4,Ersan İlyasova,30,Ersan İlyasova,PF
2.1,0.7,7.4,.459,7.6,.532,5.1,9.6,.359,2.5,7.1,16.7,.800,3.0,3.7,3.8,46,40,1175,3.1,113,20.8,1.8,1.8,10.4,Ersan İlyasova,30,Ersan İlyasova,PF
3.4,0.8,9.5,.439,8.1,.488,5.5,11.2,.361,2.6,7.2,18.4,.733,2.9,3.9,5.6,23,3,554,3.8,109,21.6,1.5,2.5,13.4,Ersan İlyasova,30,Ersan İlyasova,PF
7.6,0.4,6.2,.467,6.5,.516,2.5,4.9,.440,4.0,9.0,14.0,.795,1.3,1.6,3.5,82,81,2578,0.5,115,18.3,1.8,3.1,6.7,Joe Ingles,30,Joe Ingles,SF
5.2,2.2,3.7,.471,6.0,.375,2.2,6.0,.556,3.7,6.7,12.7,1.000,2.2,2.2,2.2,2,0,64,0.7,124,17.9,2.2,2.2,4.5,Andre Ingram,32,Andre Ingram,SG
5.6,1.0,6.2,.470,8.7,.483,7.7,15.9,.390,1.0,2.5,18.4,.681,4.7,6.8,3.9,59,59,1975,1.4,104,23.0,1.1,3.6,7.6,Brandon Ingram,20,Brandon Ingram,SF
7.9,0.4,5.0,.491,13.8,.541,9.5,17.6,.408,4.3,10.5,28.1,.889,6.0,6.8,3.2,60,60,1931,0.9,118,37.9,1.7,3.6,5.9,Kyrie Irving,25,Kyrie Irving,PG
1.6,2.7,7.6,.379,5.0,.394,3.6,9.0,.348,1.5,4.2,13.2,.760,1.7,2.3,4.4,27,10,536,1.5,87,13.2,3.0,2.5,9.0,Jonathan Isaac,20,Jonathan Isaac,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7,0.6,4.8,.427,4.5,.488,4.0,8.3,.196,0.4,2.2,10.5,.723,1.6,2.3,3.9,62,12,1020,1.7,100,11.0,1.6,1.4,6.6,Wesley Iwundu,23,Wesley Iwundu,SF
11.1,0.1,5.4,.427,6.1,.459,5.3,11.4,.291,0.8,2.8,14.2,.840,2.0,2.4,3.1,62,56,1548,0.7,103,14.9,1.1,3.7,6.1,Jarrett Jack,34,Jarrett Jack,PG
1.4,0.0,1.4,.333,4.2,.400,2.8,7.0,.250,1.4,5.6,12.7,.500,1.4,2.8,5.6,1,0,35,2.8,91,11.2,0.0,1.4,4.2,Aaron Jackson,31,Aaron Jackson,PG
5.5,0.6,4.3,.389,4.3,.545,3.7,6.7,.143,0.6,4.3,11.0,.500,0.6,1.2,4.3,15,0,80,3.1,77,9.8,3.1,6.1,7.3,Demetrius Jackson,23,Demetrius Jackson,PG
3.9,0.8,5.5,.286,3.1,.500,3.1,6.2,.000,0.0,4.7,10.9,,0.0,0.0,4.7,12,0,63,3.1,58,6.2,3.1,7.0,8.6,Demetrius Jackson,23,Demetrius Jackson,PG
11.3,0.0,0.0,.750,8.5,.667,5.7,8.5,1.000,2.8,2.8,11.3,.500,2.8,5.7,2.8,3,0,17,2.8,150,22.6,2.8,2.8,2.8,Demetrius Jackson,23,Demetrius Jackson,PG
2.9,0.9,6.3,.417,9.5,.464,8.1,17.5,.263,1.4,5.3,22.8,.634,4.3,6.8,5.3,77,35,1959,2.3,93,24.7,2.0,3.6,8.6,Josh Jackson,20,Josh Jackson,SF
2.5,0.4,5.4,.442,6.2,.547,4.3,7.9,.308,1.9,6.2,14.1,.722,0.9,1.2,2.7,68,41,1506,0.9,103,15.2,0.9,1.3,6.3,Justin Jackson,22,Justin Jackson,SF
9.9,0.2,4.0,.426,10.2,.475,8.1,16.9,.308,2.2,7.0,24.0,.836,4.7,5.6,3.6,45,45,1201,1.2,105,27.2,1.1,4.1,5.2,Reggie Jackson,27,Reggie Jackson,PG
12.1,1.1,9.9,.542,13.9,.603,11.5,19.0,.367,2.4,6.6,25.6,.731,6.3,8.6,2.2,82,82,3026,1.6,118,36.4,1.9,5.6,11.5,LeBron James,33,LeBron James,PF
8.8,0.5,5.4,.383,8.6,.435,6.8,15.5,.265,1.8,6.8,22.4,.762,4.5,5.9,3.3,36,10,687,0.9,99,23.4,2.0,3.4,6.3,Mike James,27,Mike James,PG
8.6,0.5,5.5,.388,8.7,.442,6.8,15.4,.268,1.9,6.9,22.3,.762,4.6,6.0,3.2,32,10,669,0.9,100,23.8,1.9,3.4,6.4,Mike James,27,Mike James,PG
15.9,0.0,0.0,.222,5.3,.250,5.3,21.2,.000,0.0,2.7,23.9,,0.0,0.0,8.0,4,0,18,2.7,77,10.6,2.7,2.7,2.7,Mike James,27,Mike James,PG
3.1,2.4,11.7,.534,11.5,.541,11.5,21.2,.000,0.0,0.3,21.5,.833,3.1,3.7,6.8,36,1,484,3.1,113,26.0,1.7,2.2,14.8,Al Jefferson,33,Al Jefferson,C
4.6,0.3,4.6,.444,3.6,.500,3.0,6.1,.286,0.6,2.1,8.2,.571,1.2,2.1,3.3,20,0,163,0.6,106,9.1,0.6,1.5,5.2,Richard Jefferson,37,Richard Jefferson,SF
10.7,1.0,6.3,.375,6.6,.462,4.4,9.5,.273,2.2,8.0,17.5,1.000,2.4,2.4,2.7,14,0,205,1.2,99,17.8,1.5,4.4,7.5,Brandon Jennings,28,Brandon Jennings,PG
1.9,0.5,8.5,.466,7.0,.511,4.2,8.1,.414,2.9,6.9,15.1,.807,2.0,2.5,5.6,74,19,1134,2.3,118,19.0,1.1,1.2,10.9,Jonas Jerebko,30,Jonas Jerebko,PF
4.8,1.8,8.5,.538,5.8,.570,5.3,9.4,.313,0.4,1.3,10.7,.612,2.1,3.5,7.9,74,18,1171,5.1,121,14.0,1.8,2.3,13.6,Amir Johnson,30,Amir Johnson,C
1.0,3.0,11.2,.476,10.2,.488,10.2,20.8,.000,0.0,0.5,21.3,.600,1.5,2.5,6.6,18,0,98,4.6,96,21.8,4.6,2.5,15.8,Brice Johnson,23,Brice Johnson,PF
1.3,2.6,14.1,.636,9.0,.700,9.0,12.8,.000,0.0,1.3,14.1,1.000,2.6,2.6,9.0,9,0,38,2.6,103,20.5,7.7,5.1,16.6,Brice Johnson,23,Brice Johnson,PF
0.8,3.4,9.3,.419,11.0,.419,11.0,26.1,,0.0,0.0,26.1,.333,0.8,2.5,5.1,9,0,60,5.9,93,22.8,2.5,0.8,15.2,Brice Johnson,23,Brice Johnson,PF
2.5,2.5,5.5,.564,6.8,.564,6.8,12.0,,0.0,0.0,12.0,.550,3.4,6.2,8.3,31,6,161,4.9,128,17.0,1.8,0.9,10.5,Dakari Johnson,22,Dakari Johnson,C
7.2,1.3,7.7,.503,8.0,.587,6.5,11.1,.308,1.5,4.8,15.9,.698,2.9,4.2,5.0,73,41,1943,1.6,109,20.4,1.8,3.6,9.3,James Johnson,30,James Johnson,PF
3.4,0.3,6.5,.406,6.0,.493,4.4,8.9,.276,1.7,6.0,14.9,.889,1.7,1.9,2.8,55,4,1205,0.6,98,15.4,0.7,2.0,7.1,Joe Johnson,36,Joe Johnson,SF
3.2,0.4,6.8,.420,6.8,.507,5.2,10.2,.274,1.6,6.0,16.2,.833,1.4,1.7,2.3,32,3,700,0.9,96,16.7,0.9,2.2,7.7,Joe Johnson,36,Joe Johnson,SF
3.7,0.1,6.1,.381,5.0,.466,3.3,7.1,.279,1.7,5.9,13.1,.952,1.9,2.0,3.4,23,1,505,0.2,100,13.5,0.6,1.8,6.3,Joe Johnson,36,Joe Johnson,SF
4.7,0.0,4.7,.429,6.1,.556,3.4,6.1,.333,2.7,8.1,14.2,,0.0,0.0,4.0,4,0,75,2.7,108,14.8,1.3,2.0,7.4,Omari Johnson,28,Omari Johnson,PF
2.9,0.4,5.8,.375,5.5,.439,3.8,8.6,.286,1.8,6.2,14.7,.772,2.9,3.8,4.5,69,50,1894,0.9,97,15.8,2.5,2.0,6.6,Stanley Johnson,21,Stanley Johnson,SF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,0.8,5.2,.435,7.6,.491,4.6,9.5,.367,2.9,7.9,17.4,.822,2.6,3.2,3.6,72,39,2052,0.8,109,20.6,1.5,2.0,6.1,Tyler Johnson,25,Tyler Johnson,PG
2.0,2.0,6.1,.408,4.9,.471,2.9,6.2,.339,2.0,5.8,12.0,.741,1.4,1.9,4.8,74,40,1486,0.9,99,13.2,2.5,1.8,7.1,Wesley Johnson,30,Wesley Johnson,SF
9.3,1.2,12.3,.499,10.2,.538,8.0,14.8,.396,2.3,5.7,20.5,.850,5.4,6.4,4.3,75,73,2443,4.0,121,28.1,1.8,4.3,16.3,Nikola Jokić,22,Nikola Jokić,C
1.1,1.6,4.9,.500,6.0,.500,6.0,11.9,,0.0,0.0,11.9,.600,1.6,2.7,7.6,15,0,89,2.7,99,13.5,0.5,2.2,7.6,Damian Jones,22,Damian Jones,C
1.8,2.6,3.5,.396,4.3,.514,3.7,7.1,.167,0.6,3.7,10.8,.667,3.3,4.9,4.9,20,8,245,4.3,107,12.4,0.8,1.4,7.7,Derrick Jones,20,Derrick Jones,SF
4.4,5.8,2.9,.500,2.9,1.000,2.9,2.9,.000,0.0,2.9,5.8,.833,7.3,8.7,2.9,6,0,33,2.9,141,13.1,1.5,1.5,5.8,Derrick Jones,20,Derrick Jones,SF
1.4,2.1,3.6,.388,4.5,.485,3.8,7.8,.188,0.7,3.8,11.6,.611,2.6,4.3,5.2,14,8,212,4.5,103,12.3,0.7,1.4,8.1,Derrick Jones,20,Derrick Jones,SF
1.1,0.3,6.9,.382,7.2,.381,4.4,11.6,.385,2.8,7.2,18.8,.632,3.3,5.2,6.1,16,0,181,3.6,98,20.4,1.4,1.9,10.5,Jalen Jones,24,Jalen Jones,SF
0.0,0.0,7.5,.250,2.5,.000,0.0,7.5,1.000,2.5,2.5,10.1,1.000,5.0,5.0,5.0,4,0,19,0.0,111,12.6,0.0,0.0,7.5,Jalen Jones,24,Jalen Jones,SF
1.2,0.3,6.8,.391,7.7,.410,5.0,12.1,.360,2.8,7.7,19.8,.588,3.1,5.3,6.2,12,0,162,4.0,97,21.4,1.5,2.2,10.8,Jalen Jones,24,Jalen Jones,SF
7.9,0.2,4.0,.457,5.1,.528,3.6,6.8,.349,1.5,4.4,11.2,.877,2.4,2.8,3.7,82,11,1467,0.5,119,14.2,3.2,2.0,4.5,Tyus Jones,21,Tyus Jones,PG
2.3,1.4,16.9,.645,7.5,.645,7.5,11.6,,0.0,0.0,11.6,.580,3.6,6.3,4.1,77,77,2424,6.6,125,18.6,0.8,2.7,23.5,DeAndre Jordan,29,DeAndre Jordan,C
5.9,0.4,5.1,.424,5.8,.457,4.3,9.4,.353,1.5,4.3,13.7,.745,1.6,2.1,3.2,82,17,2210,0.9,106,14.7,1.8,2.0,5.9,Cory Joseph,26,Cory Joseph,PG
3.4,0.5,6.4,.429,8.2,.459,5.4,11.7,.380,2.8,7.3,19.0,.799,4.1,5.2,2.5,79,4,1835,1.2,110,23.2,1.0,1.8,7.7,Frank Kaminsky,24,Frank Kaminsky,PF
2.8,1.0,13.7,.592,11.4,.594,11.4,19.3,.000,0.0,0.1,19.3,.848,4.2,5.0,5.1,71,71,1830,7.4,122,27.1,1.0,3.3,21.1,Enes Kanter,25,Enes Kanter,C
4.2,0.4,5.3,.443,7.0,.463,4.3,9.2,.415,2.8,6.6,15.9,.855,2.2,2.6,2.9,73,9,1463,0.7,108,19.0,1.5,2.4,6.0,Luke Kennard,21,Luke Kennard,SG
1.9,0.8,5.7,.504,7.4,.505,7.4,14.7,.000,0.0,0.1,14.8,.684,3.1,4.5,3.8,74,74,1850,2.2,110,18.0,1.3,1.4,8.0,Michael Kidd-Gilchrist,24,Michael Kidd-Gilchrist,SF
3.5,0.4,6.3,.374,8.4,.427,4.9,11.5,.319,3.5,11.0,22.5,.889,4.9,5.5,2.5,52,1,640,0.4,97,25.3,1.0,2.9,6.7,Sean Kilpatrick,28,Sean Kilpatrick,SG
4.0,0.3,9.0,.287,6.6,.318,3.7,11.7,.256,2.9,11.4,23.1,.947,4.8,5.0,2.1,16,0,183,0.3,80,21.0,0.5,4.2,9.3,Sean Kilpatrick,28,Sean Kilpatrick,SG
3.6,0.2,5.8,.378,7.5,.500,4.4,8.8,.283,3.2,11.2,19.9,.947,4.4,4.6,3.6,23,0,205,0.2,102,22.6,1.2,2.2,6.1,Sean Kilpatrick,28,Sean Kilpatrick,SG
3.8,0.0,2.6,.389,9.0,.364,5.1,14.1,.429,3.8,9.0,23.0,1.000,2.6,2.6,2.6,4,0,38,0.0,105,24.3,0.0,1.3,2.6,Sean Kilpatrick,28,Sean Kilpatrick,SG
3.0,0.7,5.0,.439,10.7,.475,6.4,13.5,.396,4.3,10.9,24.4,.813,5.9,7.3,1.8,9,1,214,0.7,108,31.7,1.4,2.7,5.7,Sean Kilpatrick,28,Sean Kilpatrick,SG
2.1,2.0,6.8,.489,6.3,.613,4.6,7.5,.313,1.7,5.3,12.9,.746,1.8,2.5,4.7,72,36,1206,3.0,117,16.1,1.1,1.2,9.7,Maxi Kleber,26,Maxi Kleber,PF
2.4,0.6,5.4,.286,4.8,.273,1.8,6.6,.294,3.0,10.2,16.8,.500,1.2,2.4,7.2,14,0,80,1.2,86,13.8,1.2,1.2,6.6,Furkan Korkmaz,20,Furkan Korkmaz,SG
4.0,2.4,8.1,.392,7.5,.457,3.2,7.0,.354,4.3,12.0,19.0,.727,1.2,1.7,4.3,20,1,326,1.7,106,20.4,0.9,1.8,9.7,Luke Kornet,22,Luke Kornet,PF
2.7,0.8,4.9,.459,6.9,.537,1.8,3.4,.436,5.1,11.7,15.1,.889,2.0,2.2,4.0,73,4,1574,0.3,120,20.9,1.0,1.7,5.1,Kyle Korver,36,Kyle Korver,SG
3.2,1.2,11.7,.571,8.1,.571,8.1,14.1,,0.0,0.0,14.1,.446,1.2,2.7,5.3,71,13,1391,5.4,117,17.3,1.7,1.8,17.2,Kosta Koufos,28,Kosta Koufos,C
2.8,0.7,7.9,.450,9.3,.511,6.2,12.1,.366,3.2,8.6,20.7,.707,2.9,4.1,3.2,77,37,2401,1.8,105,24.7,1.0,2.8,9.6,Kyle Kuzma,22,Kyle Kuzma,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,.000,0.0,.000,0.0,49.6,,0.0,0.0,49.6,,0.0,0.0,0.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,Mindaugas Kuzminskas,28,Mindaugas Kuzminskas,SF
2.9,2.0,7.7,.448,8.4,.459,7.6,16.6,.353,0.7,2.1,18.7,.805,3.9,4.8,5.4,60,28,1240,4.0,103,21.3,1.0,3.0,11.7,Skal Labissière,21,Skal Labissière,PF
4.6,0.8,6.8,.457,9.4,.495,7.1,14.3,.370,2.3,6.3,20.6,.861,4.4,5.2,3.4,80,18,1967,1.2,112,25.6,1.5,2.3,8.0,Jeremy Lamb,25,Jeremy Lamb,SG
6.3,0.1,5.0,.384,5.4,.398,3.4,8.6,.360,2.0,5.5,14.1,.865,2.1,2.4,3.7,54,2,775,1.0,104,14.9,1.9,2.1,5.9,Shane Larkin,25,Shane Larkin,PG
3.9,0.3,10.2,.516,9.3,.530,9.3,17.5,.000,0.0,0.5,18.0,.638,2.8,4.4,4.3,55,1,534,6.0,109,21.4,0.9,3.1,16.2,Joffrey Lauvergne,26,Joffrey Lauvergne,C
5.4,0.3,6.3,.383,10.1,.405,7.0,17.3,.341,3.1,9.2,26.4,.813,6.5,8.0,4.1,24,24,656,0.7,99,29.8,1.8,3.2,7.0,Zach LaVine,22,Zach LaVine,SG
3.4,1.2,3.7,.298,4.4,.370,3.1,8.4,.200,1.2,6.2,14.6,.667,0.6,0.9,4.0,35,1,160,1.2,81,10.6,1.9,1.6,5.0,Jake Layman,23,Jake Layman,SF
1.0,0.4,5.8,.471,7.0,.489,5.0,10.2,.429,2.0,4.6,14.8,.625,1.1,1.7,4.9,53,0,459,3.2,113,17.0,0.5,1.1,8.9,T.J. Leaf,20,T.J. Leaf,PF
3.9,0.4,4.2,.454,7.4,.482,4.9,10.2,.406,2.4,6.0,16.2,.919,2.4,2.7,2.3,76,69,2310,0.6,112,19.6,1.7,1.8,4.8,Courtney Lee,32,Courtney Lee,SG
3.5,0.1,7.3,.408,7.5,.511,5.7,11.1,.250,1.8,7.3,18.4,.759,2.7,3.5,3.0,15,11,404,1.3,100,19.5,2.3,1.7,8.6,Damion Lee,25,Damion Lee,SG
6.8,1.4,2.7,.438,9.5,.400,8.2,20.5,1.000,1.4,1.4,21.8,.667,2.7,4.1,6.8,5,0,35,0.0,88,23.2,0.0,5.5,2.7,Walt Lemon,25,Walt Lemon,PG
2.8,2.1,11.8,.566,7.3,.568,7.3,12.9,.333,0.0,0.1,13.0,.684,5.4,7.9,5.4,69,13,1395,6.0,121,20.1,0.9,2.7,17.8,Alex Len,24,Alex Len,C
5.1,2.2,8.7,.468,12.5,.539,9.9,18.3,.314,2.6,8.4,26.7,.816,7.5,9.1,2.2,9,9,210,1.4,109,35.1,4.3,3.8,10.1,Kawhi Leonard,26,Kawhi Leonard,SF
3.3,0.0,11.4,.590,9.0,.673,6.9,10.2,.423,2.2,5.1,15.3,.818,1.8,2.2,7.1,33,2,254,2.4,129,21.9,1.4,2.0,13.7,Meyers Leonard,25,Meyers Leonard,C
1.8,1.1,9.2,.417,5.5,.455,5.5,12.1,.000,0.0,1.1,13.2,.867,4.8,5.5,5.9,8,0,136,2.6,100,15.8,0.4,2.6,11.7,Jon Leuer,28,Jon Leuer,PF
7.8,0.6,5.4,.435,8.3,.480,6.1,12.8,.347,2.2,6.4,19.1,.711,3.5,4.9,4.1,71,10,1864,1.4,103,22.3,2.1,4.0,6.8,Caris LeVert,23,Caris LeVert,SF
3.3,1.0,4.6,.377,2.7,.396,1.4,3.6,.358,1.3,3.6,7.2,.400,0.1,0.3,5.5,58,4,724,0.5,95,6.9,2.5,1.4,5.1,DeAndre Liggins,29,DeAndre Liggins,SG
2.8,1.0,4.6,.338,2.3,.379,1.1,3.0,.306,1.1,3.7,6.8,.400,0.2,0.5,6.3,31,1,480,0.5,88,5.9,2.8,1.4,5.1,DeAndre Liggins,29,DeAndre Liggins,SG
4.1,0.8,4.7,.439,3.5,.417,2.0,4.7,.471,1.6,3.3,8.0,,0.0,0.0,3.9,27,3,244,0.4,107,8.6,2.0,1.4,5.1,DeAndre Liggins,29,DeAndre Liggins,SG
9.0,0.5,4.9,.439,11.6,.501,7.3,14.6,.361,4.2,11.7,26.4,.916,9.2,10.0,2.2,73,73,2670,1.2,120,36.6,1.4,3.8,6.1,Damian Lillard,27,Damian Lillard,PG
