name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Hubert Davis,PG,29,Hubert Davis,79,15,1817,6.0,12.9,.468,2.3,4.6,.491,3.8,8.3,.455,1.9,2.1,.870,0.5,3.3,3.7,3.9,0.7,0.1,1.9,3.0,16.2,112
Mark Davis,SF,26,Mark Davis,23,7,464,6.1,14.9,.409,0.0,0.2,.000,6.1,14.6,.415,3.4,5.1,.660,3.4,5.7,9.1,4.1,2.7,0.4,4.3,5.6,15.5,88
Ricky Davis,SG,20,Ricky Davis,48,4,570,8.4,16.8,.503,0.0,0.4,.000,8.4,16.4,.514,3.5,4.6,.765,2.6,4.8,7.4,5.6,2.7,0.7,4.1,3.5,20.4,100
Todd Day,SG,30,Todd Day,58,1,941,7.1,17.9,.394,3.5,9.0,.388,3.6,9.0,.400,3.9,5.9,.667,1.7,5.3,7.0,3.5,2.4,1.2,2.7,6.9,21.5,104
Andrew DeClercq,C,26,Andrew DeClercq,82,31,1831,6.2,12.1,.508,0.0,0.0,,6.2,12.1,.508,2.6,4.4,.588,4.3,7.8,12.0,1.6,1.7,1.8,3.0,7.5,14.9,100
Vinny Del Negro,PG,33,Vinny Del Negro,67,0,1211,6.5,13.9,.471,0.3,1.0,.333,6.2,12.9,.482,1.5,1.7,.897,0.4,4.2,4.6,6.8,1.5,0.0,2.1,3.5,14.9,108
Tony Delk,PG,26,Tony Delk,46,1,682,8.5,19.8,.430,0.6,2.8,.225,7.9,16.9,.464,3.3,4.2,.797,2.6,3.7,6.2,3.9,2.5,0.4,2.3,4.1,21.0,102
Derrick Dial,SG,24,Derrick Dial,8,0,95,9.5,25.6,.370,1.7,6.7,.250,7.8,18.9,.412,1.7,2.8,.600,7.8,6.7,14.5,2.8,0.6,0.6,3.3,5.6,22.3,92
Michael Dickerson,SG,24,Michael Dickerson,82,82,3103,9.4,21.6,.436,2.0,4.9,.409,7.4,16.6,.444,4.6,5.5,.830,1.3,3.4,4.7,3.5,2.0,0.8,2.8,3.8,25.4,107
Vlade Divac,C,31,Vlade Divac,82,81,2374,7.8,15.6,.503,0.1,0.5,.269,7.7,15.0,.511,4.7,6.8,.691,3.5,9.8,13.4,5.0,2.1,2.1,3.9,5.1,20.5,106
Michael Doleac,C,22,Michael Doleac,81,29,1335,8.9,19.8,.452,0.0,0.1,.500,8.9,19.7,.452,3.0,3.5,.842,3.3,9.1,12.3,2.3,1.1,1.3,2.4,8.3,20.9,103
Sherman Douglas,PG,33,Sherman Douglas,20,2,309,7.6,15.1,.500,0.8,2.7,.313,6.7,12.4,.541,4.2,4.7,.893,2.2,2.7,4.9,5.7,2.9,0.0,4.0,4.4,20.2,109
Bryce Drew,PG,25,Bryce Drew,72,5,1293,6.2,16.3,.383,2.3,6.4,.362,3.9,9.9,.396,1.8,2.1,.849,0.9,3.2,4.1,6.4,1.6,0.0,2.6,3.1,16.6,102
Chris Dudley,C,34,Chris Dudley,47,3,459,2.7,7.9,.343,0.0,0.0,,2.7,7.9,.343,1.1,3.2,.333,7.4,8.6,15.9,0.6,0.8,2.5,2.1,11.1,6.4,89
Tim Duncan,PF,23,Tim Duncan,74,74,2875,11.6,23.6,.490,0.0,0.2,.091,11.5,23.4,.494,8.4,11.1,.761,4.8,12.1,16.9,4.3,1.2,3.0,4.5,3.9,31.6,109
Howard Eisley,PG,27,Howard Eisley,82,5,2096,7.2,17.2,.418,1.5,4.2,.368,5.7,13.1,.434,2.1,2.6,.824,0.6,3.8,4.3,8.9,1.5,0.2,3.4,5.7,18.1,101
Obinna Ekezie,PF,24,Obinna Ekezie,39,0,351,6.2,13.2,.466,0.0,0.0,,6.2,13.2,.466,6.5,9.6,.672,5.1,8.7,13.8,1.2,1.4,0.6,3.9,9.2,18.8,102
Mario Elie,SF,36,Mario Elie,79,79,2217,4.7,10.9,.427,1.8,4.4,.398,2.9,6.5,.446,3.0,3.6,.846,1.1,4.8,5.9,4.6,1.7,0.2,3.1,3.7,14.1,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Elliott,SF,31,Sean Elliott,19,19,391,5.1,14.3,.358,1.8,5.0,.351,3.4,9.3,.362,3.4,4.3,.781,0.8,5.5,6.4,3.8,1.6,0.3,2.6,4.6,15.4,95
Dale Ellis,SG,39,Dale Ellis,42,5,564,6.0,14.5,.415,3.4,9.1,.370,2.6,5.4,.492,0.8,1.2,.692,1.2,3.9,5.1,1.3,1.2,0.0,1.8,4.1,16.2,103
Dale Ellis,SG,39,Dale Ellis,18,0,324,7.5,16.1,.465,3.7,10.4,.354,3.8,5.8,.667,1.0,1.4,.667,1.1,4.3,5.4,1.0,1.0,0.0,1.1,3.7,19.6,117
Dale Ellis,SG,39,Dale Ellis,24,5,240,4.0,12.4,.328,3.0,7.5,.400,1.1,4.9,.217,0.6,0.9,.750,1.3,3.4,4.7,1.7,1.5,0.0,2.8,4.7,11.7,83
LaPhonso Ellis,PF,29,LaPhonso Ellis,58,8,1309,8.4,18.5,.450,0.1,0.8,.143,8.2,17.7,.465,2.6,3.8,.695,3.9,7.7,11.6,2.4,1.3,1.0,2.1,5.3,19.5,103
Pervis Ellison,C,32,Pervis Ellison,30,5,269,3.6,8.1,.442,0.0,0.0,,3.6,8.1,.442,2.8,4.0,.714,5.5,7.2,12.6,2.5,1.9,1.5,2.5,12.6,10.0,107
Evan Eschmeyer,C,24,Evan Eschmeyer,31,5,373,5.3,10.0,.528,0.0,0.0,,5.3,10.0,.528,2.1,4.2,.500,5.6,9.5,15.0,2.9,1.1,2.9,2.9,11.7,12.7,105
Patrick Ewing,C,37,Patrick Ewing,62,62,2035,9.5,20.5,.466,0.0,0.1,.000,9.5,20.4,.467,5.5,7.5,.731,3.7,12.3,16.0,1.5,1.0,2.2,3.8,5.2,24.6,99
Tony Farmer,PF,30,Tony Farmer,74,9,1199,5.3,13.1,.407,0.3,1.8,.182,5.0,11.2,.444,8.5,11.1,.766,5.0,7.4,12.4,3.1,2.8,0.7,3.4,7.0,19.5,109
Jamie Feick,C,25,Jamie Feick,81,17,2241,4.2,9.8,.428,0.1,0.1,1.000,4.1,9.7,.424,2.2,3.1,.707,6.1,11.4,17.5,1.6,1.0,0.9,1.4,4.8,10.6,111
Danny Ferry,PF,33,Danny Ferry,63,3,1326,7.1,14.4,.497,1.2,2.8,.440,5.9,11.5,.511,2.0,2.2,.912,2.1,6.9,9.0,2.5,0.8,0.9,2.1,6.8,17.5,110
Michael Finley,SF,26,Michael Finley,82,82,3464,10.9,23.9,.457,1.4,3.6,.401,9.5,20.3,.467,3.8,4.6,.820,1.8,5.8,7.6,6.4,1.6,0.5,2.9,2.5,27.1,108
Derek Fisher,PG,25,Derek Fisher,78,22,1803,4.8,13.8,.346,1.5,4.7,.313,3.3,9.0,.363,3.0,4.1,.724,0.6,3.5,4.1,6.2,2.3,0.1,2.1,4.3,14.0,99
Danny Fortson,PF,23,Danny Fortson,55,5,856,8.3,15.7,.528,0.0,0.0,,8.3,15.7,.528,8.2,11.2,.735,8.4,13.3,21.7,1.7,1.2,0.3,4.0,10.7,24.8,117
Greg Foster,PF,31,Greg Foster,60,5,718,6.5,16.0,.406,0.2,1.1,.200,6.3,15.0,.421,1.3,2.0,.643,1.1,6.5,7.7,2.9,0.7,1.3,2.0,7.5,14.5,89
Jeff Foster,C,23,Jeff Foster,19,0,86,7.8,13.8,.565,0.0,0.6,.000,7.8,13.2,.591,10.2,15.0,.680,7.2,12.0,19.2,3.0,3.0,0.6,1.2,10.8,25.8,138
Rick Fox,SF,30,Rick Fox,82,1,1473,7.2,17.4,.414,2.1,6.3,.326,5.1,11.1,.464,2.2,2.7,.808,2.2,4.7,6.9,4.8,1.8,0.9,3.0,7.1,18.6,101
Adonal Foyle,C,24,Adonal Foyle,76,59,1654,5.9,11.6,.508,0.0,0.0,,5.9,11.6,.508,1.0,2.7,.378,5.3,7.6,12.9,1.3,0.8,4.1,2.2,6.6,12.8,101
Steve Francis,PG,22,Steve Francis,77,77,2776,9.1,20.5,.445,2.0,5.7,.345,7.2,14.8,.483,5.3,6.7,.786,2.8,4.7,7.5,9.3,2.2,0.5,5.6,4.2,25.5,105
Todd Fuller,C,25,Todd Fuller,41,2,399,6.5,15.6,.418,0.0,0.0,,6.5,15.6,.418,4.1,6.8,.604,4.6,9.5,14.1,0.6,1.2,1.0,3.5,5.9,17.2,89
Lawrence Funderburke,PF,29,Lawrence Funderburke,75,1,1026,8.7,16.6,.523,0.0,0.1,.000,8.7,16.5,.526,5.4,7.7,.706,4.6,6.4,11.0,1.6,1.5,0.9,1.9,4.3,22.8,117
Kevin Garnett,PF,23,Kevin Garnett,81,81,3243,12.2,24.6,.497,0.5,1.3,.370,11.8,23.3,.504,5.0,6.5,.765,3.6,11.8,15.4,6.5,1.9,2.0,4.3,3.3,29.9,107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean Garrett,C,33,Dean Garrett,56,23,604,4.2,9.4,.444,0.0,0.0,,4.2,9.4,.444,1.6,2.3,.692,3.6,8.6,12.1,1.6,0.7,3.5,1.8,8.1,9.9,100
Kiwane Garris,SG,25,Kiwane Garris,3,0,23,4.3,21.4,.200,0.0,2.1,.000,4.3,19.3,.222,0.0,0.0,,0.0,2.1,2.1,4.3,0.0,0.0,2.1,0.0,8.6,52
Pat Garrity,SF,23,Pat Garrity,82,1,1479,8.6,19.5,.441,2.6,6.6,.401,6.0,12.9,.461,2.7,3.7,.721,1.5,5.5,7.0,1.9,1.0,0.6,2.8,6.6,22.5,104
Chris Gatling,PF,32,Chris Gatling,85,0,1811,10.1,22.1,.455,0.5,1.9,.257,9.6,20.2,.474,7.3,10.3,.713,4.2,9.6,13.8,2.0,2.3,0.6,4.7,6.8,27.9,100
Chris Gatling,PF,32,Chris Gatling,45,0,1041,9.9,21.9,.455,0.3,1.1,.304,9.6,20.8,.462,8.1,11.6,.698,4.3,9.8,14.1,1.9,2.3,0.5,5.0,6.7,28.3,100
Chris Gatling,PF,32,Chris Gatling,40,0,770,10.2,22.4,.456,0.7,3.1,.234,9.5,19.3,.491,6.3,8.4,.742,4.1,9.3,13.5,2.0,2.2,0.9,4.2,6.8,27.4,100
Matt Geiger,C,30,Matt Geiger,65,20,1406,9.6,21.7,.441,0.0,0.1,.000,9.6,21.5,.444,4.0,5.2,.779,5.7,8.6,14.3,1.4,1.1,0.8,3.4,7.1,23.2,99
Devean George,SF,22,Devean George,49,1,345,8.3,21.5,.389,2.4,7.0,.340,6.0,14.5,.412,4.0,6.1,.659,4.3,6.9,11.2,1.8,1.5,0.6,3.1,8.0,23.1,98
Kendall Gill,SF,31,Kendall Gill,76,75,2355,8.7,21.1,.414,0.4,1.7,.256,8.3,19.3,.428,4.0,5.6,.710,1.8,4.4,6.2,4.6,3.1,0.9,2.0,4.6,21.9,101
Armen Gilliam,PF,35,Armen Gilliam,50,0,782,9.1,20.9,.436,0.0,0.1,.000,9.1,20.8,.438,4.6,5.9,.779,4.9,9.4,14.3,2.9,0.8,1.1,3.8,5.7,22.8,98
Dion Glover,SG,21,Dion Glover,30,1,446,7.7,20.1,.386,1.4,5.3,.267,6.3,14.8,.429,6.0,8.2,.729,1.8,2.7,4.5,3.2,1.8,0.5,3.3,3.3,22.9,99
Brian Grant,PF,27,Brian Grant,63,14,1322,7.0,14.2,.491,0.0,0.1,.500,6.9,14.1,.491,4.5,6.7,.675,4.9,9.0,13.9,2.6,1.3,1.1,3.4,6.7,18.5,106
Gary Grant,PG,34,Gary Grant,3,0,24,13.4,31.2,.429,0.0,0.0,,13.4,31.2,.429,0.0,0.0,,0.0,6.7,6.7,2.2,2.2,0.0,4.5,6.7,26.7,79
Horace Grant,PF,34,Horace Grant,76,76,2688,5.1,11.5,.444,0.0,0.1,.000,5.1,11.4,.447,1.5,2.1,.721,3.2,8.1,11.3,3.6,1.1,1.1,1.2,3.7,11.7,109
Devin Gray,SF,27,Devin Gray,21,2,124,6.2,15.2,.405,0.0,0.0,,6.2,15.2,.405,7.8,11.9,.655,4.5,5.8,10.3,2.1,2.1,1.2,1.6,9.0,20.1,110
A.C. Green,PF,36,A.C. Green,82,82,1929,4.6,10.3,.447,0.0,0.1,.250,4.6,10.2,.449,1.8,2.5,.695,4.3,8.7,13.0,2.1,1.4,0.5,1.4,3.4,11.0,108
Adrian Griffin,SG,25,Adrian Griffin,72,47,1927,4.6,10.9,.424,0.4,1.5,.281,4.2,9.4,.447,3.1,4.2,.753,3.4,6.4,9.8,4.7,3.1,0.4,2.4,5.8,12.8,107
Tom Gugliotta,PF,30,Tom Gugliotta,54,54,1767,9.0,18.6,.481,0.0,0.2,.125,8.9,18.4,.485,3.4,4.4,.775,4.1,8.2,12.3,3.6,2.3,0.9,3.1,4.4,21.3,104
Darvin Ham,SF,26,Darvin Ham,35,21,792,4.6,8.4,.555,0.0,0.1,.000,4.6,8.3,.559,2.3,5.1,.449,5.6,5.7,11.2,2.7,1.9,1.9,1.9,6.7,11.6,115
Richard Hamilton,SG,21,Richard Hamilton,71,12,1373,9.6,22.8,.420,1.1,2.9,.364,8.5,19.9,.428,3.9,5.0,.774,1.4,3.4,4.9,4.1,1.1,0.2,3.2,5.4,24.1,98
Thomas Hamilton,C,24,Thomas Hamilton,22,7,273,6.5,14.7,.443,0.0,0.0,,6.5,14.7,.443,2.2,4.3,.522,5.8,11.0,16.8,2.8,0.7,2.6,5.2,4.7,15.3,87
Tom Hammonds,PF,32,Tom Hammonds,56,0,372,5.9,13.6,.433,0.0,0.0,,5.9,13.6,.433,4.6,7.9,.589,4.8,9.4,14.2,1.4,1.1,0.4,3.0,7.7,16.5,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anfernee Hardaway,SG,28,Anfernee Hardaway,60,60,2253,8.6,18.1,.474,0.7,2.3,.324,7.8,15.8,.496,5.1,6.5,.790,2.1,5.8,7.9,7.1,2.1,0.9,3.5,3.7,23.0,110
Tim Hardaway,PG,33,Tim Hardaway,52,52,1672,7.9,20.4,.386,3.0,8.2,.367,4.9,12.2,.398,3.5,4.3,.827,0.8,4.0,4.8,12.3,1.6,0.1,3.8,3.6,22.3,106
Ron Harper,PG,36,Ron Harper,80,78,2042,5.3,13.4,.399,0.8,2.7,.311,4.5,10.7,.421,2.5,3.7,.680,2.4,6.1,8.5,6.8,2.1,1.0,3.3,4.1,14.0,98
Matt Harpring,SF,23,Matt Harpring,4,0,63,3.1,13.3,.235,1.6,1.6,1.000,1.6,11.7,.133,4.7,5.5,.857,3.9,5.5,9.4,6.3,3.9,0.8,0.8,5.5,12.5,110
Al Harrington,PF,19,Al Harrington,50,0,854,7.3,15.9,.458,0.5,2.1,.235,6.8,13.9,.491,4.7,6.7,.703,2.8,6.8,9.6,2.3,1.5,0.5,3.9,7.8,19.8,97
Othella Harrington,PF,26,Othella Harrington,82,82,2677,8.3,16.4,.506,0.0,0.0,.000,8.3,16.3,.507,4.7,5.9,.792,3.9,7.2,11.1,1.9,0.7,1.1,4.3,5.7,21.2,102
Lucious Harris,SG,29,Lucious Harris,77,11,1510,6.8,15.9,.428,1.3,4.0,.330,5.5,12.0,.460,2.7,3.4,.798,1.8,4.6,6.4,3.4,2.2,0.2,1.4,3.4,17.6,108
Antonio Harvey,PF,29,Antonio Harvey,19,0,137,6.6,11.7,.567,0.0,0.0,,6.6,11.7,.567,2.7,4.7,.583,3.1,9.7,12.9,1.9,0.4,2.3,4.7,7.8,16.0,94
Hersey Hawkins,SG,33,Hersey Hawkins,61,49,1622,5.3,12.4,.424,1.8,4.7,.390,3.4,7.7,.444,3.5,3.9,.899,1.0,4.8,5.8,4.4,2.4,0.5,3.3,4.8,15.9,103
Michael Hawkins,PG,27,Michael Hawkins,12,0,36,4.3,18.5,.231,1.4,7.1,.200,2.8,11.4,.250,1.4,2.8,.500,0.0,9.9,9.9,18.5,0.0,0.0,4.3,2.8,11.4,80
Alan Henderson,PF,27,Alan Henderson,82,82,2775,8.1,17.5,.461,0.0,0.2,.100,8.1,17.3,.465,4.2,6.3,.671,5.0,5.8,10.8,1.5,1.5,1.0,2.6,4.4,20.4,105
Cedric Henderson,SF,24,Cedric Henderson,61,7,1107,5.8,14.8,.396,0.0,0.7,.067,5.8,14.1,.412,3.1,4.7,.663,1.5,4.8,6.3,2.5,1.8,0.8,3.1,4.5,14.9,86
Mark Hendrickson,PF,25,Mark Hendrickson,15,0,71,3.6,5.7,.625,0.0,0.0,,3.6,5.7,.625,2.1,2.9,.750,2.1,7.1,9.3,4.3,1.4,0.7,2.1,5.7,9.3,117
Mark Hendrickson,PF,25,Mark Hendrickson,10,0,47,5.3,7.5,.714,0.0,0.0,,5.3,7.5,.714,2.1,2.1,1.000,2.1,9.6,11.7,3.2,2.1,1.1,3.2,7.5,12.8,116
Mark Hendrickson,PF,25,Mark Hendrickson,5,0,24,0.0,2.2,.000,0.0,0.0,,0.0,2.2,.000,2.2,4.3,.500,2.2,2.2,4.3,6.5,0.0,0.0,0.0,2.2,2.2,123
Chris Herren,PG,24,Chris Herren,45,1,597,3.8,10.5,.363,2.0,5.7,.358,1.8,4.8,.368,2.3,3.4,.675,1.0,3.4,4.4,9.4,1.3,0.2,3.6,6.3,12.0,101
Grant Hill,SF,27,Grant Hill,74,74,2776,12.6,25.7,.489,0.6,1.8,.347,12.0,23.9,.500,8.7,10.9,.795,1.8,7.1,8.9,7.0,1.9,0.8,4.3,3.4,34.5,111
Tyrone Hill,PF,31,Tyrone Hill,68,65,2155,7.6,15.8,.485,0.0,0.0,.000,7.6,15.7,.485,4.3,6.2,.691,5.3,9.7,15.0,1.2,1.5,0.6,3.0,5.8,19.6,105
Fred Hoiberg,SG,27,Fred Hoiberg,31,11,845,5.7,14.6,.387,2.0,6.0,.340,3.6,8.6,.419,4.4,4.8,.908,0.4,6.5,7.0,5.4,2.5,0.1,2.7,4.2,17.7,106
Derek Hood,PF,23,Derek Hood,2,0,4,0.0,38.3,.000,0.0,0.0,,0.0,38.3,.000,0.0,0.0,,0.0,12.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0
Jeff Hornacek,SG,36,Jeff Hornacek,77,77,2133,9.0,18.3,.492,1.7,3.5,.478,7.3,14.8,.495,4.3,4.5,.950,1.2,3.3,4.6,5.1,1.7,0.4,2.8,3.7,23.9,114
Robert Horry,PF,29,Robert Horry,76,0,1685,4.9,11.1,.438,0.9,2.9,.309,4.0,8.2,.483,2.7,3.4,.788,4.1,7.0,11.0,3.6,2.6,2.4,2.2,5.8,13.3,111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Houston,SG,28,Allan Houston,82,82,3169,10.4,21.6,.483,1.8,4.1,.436,8.6,17.5,.494,4.8,5.7,.838,0.6,4.0,4.6,3.8,1.1,0.2,3.2,3.7,27.4,108
Juwan Howard,PF,26,Juwan Howard,82,82,2909,9.1,19.7,.459,0.0,0.1,.000,9.1,19.6,.462,3.6,4.9,.735,2.3,6.0,8.4,4.4,1.2,0.4,4.0,5.3,21.7,97
Troy Hudson,PG,23,Troy Hudson,62,38,1592,6.5,17.4,.377,1.9,6.2,.311,4.6,11.2,.414,2.5,3.0,.811,0.9,3.9,4.8,7.8,1.4,0.0,3.5,2.1,17.5,96
Larry Hughes,SG,21,Larry Hughes,82,37,2324,10.1,25.1,.400,0.6,2.7,.232,9.4,22.4,.421,6.1,8.3,.740,2.5,5.2,7.7,4.5,2.5,0.6,4.3,4.2,26.9,95
Larry Hughes,SG,21,Larry Hughes,50,5,1018,9.8,23.5,.416,0.6,2.6,.216,9.2,20.9,.441,5.4,7.2,.746,2.6,5.4,8.1,3.8,2.7,0.6,4.8,4.8,25.5,93
Larry Hughes,SG,21,Larry Hughes,32,32,1306,10.3,26.4,.389,0.7,2.9,.243,9.6,23.6,.407,6.7,9.1,.736,2.3,5.0,7.3,5.0,2.3,0.6,3.9,3.7,27.9,96
Rick Hughes,PF,26,Rick Hughes,21,0,224,7.9,16.3,.486,0.0,0.2,.000,7.9,16.0,.493,2.7,5.9,.462,5.4,5.6,11.1,2.0,0.7,0.2,3.2,6.8,18.5,98
Lindsey Hunter,PG,29,Lindsey Hunter,82,82,2919,6.5,15.3,.425,2.9,6.7,.432,3.6,8.6,.419,2.0,2.6,.760,0.6,3.7,4.3,5.6,2.2,0.4,2.5,3.7,17.9,108
Allen Iverson,SG,24,Allen Iverson,70,70,2853,13.2,31.5,.421,1.6,4.7,.341,11.6,26.7,.435,8.0,11.3,.713,1.3,3.6,4.8,6.0,2.6,0.1,4.2,2.9,36.1,101
Bobby Jackson,PG,26,Bobby Jackson,73,10,1034,7.1,17.5,.405,0.7,2.3,.283,6.4,15.2,.423,3.8,5.0,.776,2.5,5.2,7.7,8.7,2.4,0.4,2.9,5.8,18.7,104
Jaren Jackson,SG,32,Jaren Jackson,81,12,1691,5.8,15.3,.381,3.4,9.6,.353,2.4,5.7,.429,1.0,1.6,.647,1.1,4.6,5.7,3.7,1.7,0.2,2.1,4.9,16.0,101
Jermaine Jackson,SG,23,Jermaine Jackson,7,0,73,0.7,7.6,.091,0.0,0.7,.000,0.7,6.9,.100,3.4,5.5,.625,0.7,6.9,7.6,2.7,2.1,0.0,4.8,4.8,4.8,47
Jim Jackson,SF,29,Jim Jackson,79,76,2767,9.6,23.4,.411,2.2,5.7,.386,7.4,17.6,.418,3.5,4.0,.877,1.9,5.5,7.4,4.3,1.1,0.2,3.5,3.2,24.9,101
Mark Jackson,PG,34,Mark Jackson,81,81,2190,5.8,13.4,.432,2.1,5.2,.403,3.7,8.2,.450,1.9,2.3,.806,1.5,5.5,7.0,15.3,1.8,0.2,4.1,2.6,15.5,113
Randell Jackson,PF,24,Randell Jackson,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sam Jacobson,PG,24,Sam Jacobson,52,5,681,8.0,15.7,.509,0.7,1.8,.375,7.3,13.9,.527,2.2,3.0,.732,1.8,3.4,5.2,2.4,2.2,0.2,2.4,8.4,18.8,106
Sam Jacobson,PG,24,Sam Jacobson,3,0,18,14.3,25.7,.556,0.0,0.0,,14.3,25.7,.556,0.0,5.7,.000,0.0,2.9,2.9,5.7,2.9,0.0,5.7,2.9,28.6,86
Sam Jacobson,PG,24,Sam Jacobson,49,5,663,7.8,15.4,.507,0.7,1.8,.375,7.1,13.6,.525,2.3,3.0,.769,1.9,3.4,5.3,2.3,2.2,0.2,2.4,8.5,18.6,107
Tim James,SF,23,Tim James,4,0,23,11.6,32.6,.357,0.0,0.0,,11.6,32.6,.357,2.3,7.0,.333,7.0,2.3,9.3,4.7,0.0,7.0,4.7,2.3,25.6,80
Antawn Jamison,SF,23,Antawn Jamison,43,41,1556,11.5,24.4,.471,0.1,0.2,.286,11.4,24.2,.473,4.1,6.7,.611,5.6,6.0,11.6,2.9,1.0,0.5,3.7,3.7,27.2,100
Harold Jamison,PF,23,Harold Jamison,12,0,74,5.1,14.5,.350,0.0,0.0,,5.1,14.5,.350,2.9,13.0,.222,11.6,3.6,15.2,2.9,1.4,0.7,2.9,12.3,13.0,86
Anthony Johnson,PG,25,Anthony Johnson,56,6,637,5.0,13.2,.378,0.2,0.9,.182,4.8,12.3,.392,2.3,3.1,.718,1.7,2.4,4.1,5.8,2.7,0.3,2.6,4.7,12.4,94
Anthony Johnson,PG,25,Anthony Johnson,38,2,423,4.5,12.7,.350,0.1,0.7,.167,4.3,12.0,.361,2.3,3.0,.792,1.9,3.0,4.8,7.3,2.8,0.2,3.0,5.1,11.4,92
Anthony Johnson,PG,25,Anthony Johnson,18,4,214,6.0,14.1,.426,0.2,1.2,.200,5.8,12.9,.446,2.1,3.5,.600,1.4,1.4,2.8,3.0,2.3,0.5,1.8,3.9,14.3,97
Avery Johnson,PG,34,Avery Johnson,82,82,2571,8.3,17.5,.473,0.0,0.2,.111,8.2,17.3,.477,2.3,3.2,.735,0.7,2.6,3.3,10.1,1.6,0.4,2.9,3.1,18.9,106
DeMarco Johnson,PF,24,DeMarco Johnson,5,0,37,4.4,13.1,.333,0.0,0.0,,4.4,13.1,.333,0.0,0.0,,4.4,5.8,10.2,0.0,1.5,0.0,4.4,7.3,8.7,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ervin Johnson,C,32,Ervin Johnson,80,74,2129,3.5,6.8,.516,0.0,0.0,.000,3.5,6.8,.518,2.3,3.8,.605,5.7,10.1,15.8,1.1,2.0,3.1,1.9,7.2,9.3,113
Kevin Johnson,PG,33,Kevin Johnson,6,0,113,7.2,12.7,.571,0.5,0.5,1.000,6.8,12.2,.556,3.2,3.2,1.000,0.0,7.2,7.2,10.8,0.9,0.0,3.2,2.7,18.1,123
Larry Johnson,PF,30,Larry Johnson,70,68,2281,6.7,15.4,.433,1.4,4.1,.333,5.3,11.3,.469,3.0,3.9,.766,2.1,6.9,9.0,4.1,1.0,0.2,2.2,4.8,17.7,105
Charles Jones,PG,24,Charles Jones,56,0,662,5.1,15.5,.328,3.0,9.1,.331,2.1,6.4,.325,1.3,1.8,.739,1.3,3.5,4.8,7.3,2.3,0.4,2.2,3.6,14.5,100
Damon Jones,PG,23,Damon Jones,55,1,612,6.6,17.2,.385,3.4,9.4,.360,3.2,7.8,.415,2.6,4.0,.667,1.0,3.5,4.5,7.9,1.5,0.1,3.3,2.8,19.2,103
Damon Jones,PG,23,Damon Jones,13,1,196,6.4,13.9,.463,2.8,5.9,.478,3.6,8.0,.452,1.8,2.3,.778,0.0,4.1,4.1,10.0,1.5,0.0,3.9,3.3,17.5,111
Damon Jones,PG,23,Damon Jones,42,0,416,6.7,18.7,.357,3.6,11.1,.330,3.0,7.7,.397,3.0,4.7,.641,1.5,3.3,4.7,6.9,1.5,0.1,3.0,2.6,20.1,100
Eddie Jones,SG,28,Eddie Jones,72,72,2807,8.7,20.4,.427,2.3,6.2,.375,6.4,14.2,.450,6.6,7.6,.864,1.5,4.8,6.2,5.6,3.5,0.9,2.9,3.2,26.3,110
Jumaine Jones,SF,20,Jumaine Jones,33,0,138,8.3,21.8,.379,0.8,1.5,.500,7.5,20.3,.370,4.1,6.8,.611,6.0,8.3,14.3,1.9,2.3,1.9,5.3,3.8,21.4,85
Popeye Jones,PF,29,Popeye Jones,40,1,330,6.8,16.0,.423,0.3,0.5,.667,6.4,15.5,.416,2.1,2.9,.737,6.3,9.5,15.8,2.9,0.5,0.9,2.0,7.7,16.0,105
Reggie Jordan,PG,32,Reggie Jordan,36,0,243,3.6,11.3,.321,0.0,0.2,.000,3.6,11.1,.327,1.5,2.8,.538,3.4,5.3,8.7,6.8,2.6,0.4,4.0,6.2,8.7,80
Adam Keefe,C,29,Adam Keefe,62,3,604,4.7,11.5,.408,0.0,0.1,.000,4.7,11.4,.411,2.6,3.2,.806,4.0,8.1,12.1,3.0,1.5,1.2,4.1,8.0,12.0,89
Shawn Kemp,C,30,Shawn Kemp,82,82,2492,9.7,23.3,.417,0.0,0.1,.333,9.7,23.2,.418,9.9,12.8,.776,4.6,9.9,14.6,2.8,2.0,1.9,5.9,7.5,29.4,96
Steve Kerr,PG,34,Steve Kerr,32,0,268,6.3,14.6,.432,3.2,6.1,.516,3.2,8.5,.372,1.8,2.2,.818,0.6,3.2,3.7,2.4,0.8,0.0,1.4,2.8,17.6,112
Jerome Kersey,SF,37,Jerome Kersey,72,18,1310,5.9,14.3,.412,0.0,0.4,.000,5.9,13.9,.423,1.2,1.7,.707,2.3,6.7,9.1,2.8,2.7,1.9,2.1,6.5,13.0,91
