name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Chris Duhon,PG,24,Chris Duhon,78,30,1906,5.3,13.0,.408,2.4,6.6,.359,2.9,6.4,.458,2.0,2.7,.752,0.6,3.9,4.5,8.3,1.9,0.2,2.8,4.0,15.0,108
Tim Duncan,C,30,Tim Duncan,80,80,2726,12.1,22.2,.546,0.0,0.2,.111,12.1,22.0,.550,7.1,11.1,.637,4.2,12.4,16.6,5.4,1.3,3.7,4.4,4.0,31.4,111
Mike Dunleavy,SG-PF,26,Mike Dunleavy,82,49,2580,7.5,16.6,.452,1.4,4.4,.313,6.1,12.2,.502,4.1,5.3,.784,1.6,6.8,8.4,4.5,1.6,0.4,2.9,4.0,20.5,107
Mike Dunleavy,PF,26,Mike Dunleavy,39,6,1051,7.6,17.0,.449,1.7,4.8,.346,6.0,12.3,.489,3.6,4.7,.772,1.8,6.8,8.6,5.4,1.8,0.6,3.3,3.8,20.5,106
Mike Dunleavy,SG,26,Mike Dunleavy,43,43,1529,7.4,16.3,.454,1.2,4.1,.283,6.2,12.2,.511,4.5,5.7,.792,1.5,6.8,8.3,3.8,1.6,0.3,2.6,4.1,20.5,108
Ronald Dupree,SF,26,Ronald Dupree,19,0,94,6.4,18.1,.355,0.0,0.0,,6.4,18.1,.355,1.8,5.3,.333,2.9,7.0,9.9,2.9,2.9,0.6,1.8,7.0,14.6,82
Monta Ellis,SG,21,Monta Ellis,77,53,2638,8.8,18.5,.475,0.7,2.6,.273,8.1,15.9,.509,5.0,6.6,.763,1.1,3.3,4.5,5.9,2.4,0.4,4.1,3.9,23.3,104
Francisco Elson,C,30,Francisco Elson,70,41,1332,5.8,11.3,.511,0.0,0.1,.000,5.8,11.2,.514,2.5,3.2,.775,3.3,10.2,13.5,2.2,1.2,2.4,3.5,7.4,14.1,100
Melvin Ely,PF-C,28,Melvin Ely,30,0,309,4.9,13.6,.363,0.0,0.0,,4.9,13.6,.363,5.3,8.0,.660,2.5,6.4,9.0,3.1,1.0,1.4,4.8,8.7,15.1,83
Melvin Ely,PF,28,Melvin Ely,24,0,244,4.9,12.8,.383,0.0,0.0,,4.9,12.8,.383,5.1,7.5,.686,2.6,5.8,8.3,3.0,0.4,1.3,4.9,8.3,15.0,84
Melvin Ely,C,28,Melvin Ely,6,0,65,4.9,16.5,.300,0.0,0.0,,4.9,16.5,.300,5.8,9.9,.583,2.5,9.0,11.5,3.3,3.3,1.6,4.1,9.9,15.6,78
Maurice Evans,SG,28,Maurice Evans,76,10,1732,6.9,16.1,.432,1.4,3.9,.361,5.5,12.1,.455,3.6,4.6,.787,2.8,3.8,6.5,2.2,1.1,0.4,1.7,3.7,18.9,109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Evans,PF,26,Reggie Evans,66,11,1127,5.1,9.4,.544,0.0,0.0,,5.1,9.4,.544,4.0,8.0,.497,6.8,13.3,20.1,2.0,1.8,0.7,4.2,6.3,14.2,101
Daniel Ewing,PG,23,Daniel Ewing,61,3,712,4.8,12.0,.404,1.0,3.3,.318,3.8,8.7,.436,2.6,3.3,.778,0.7,4.8,5.4,6.7,2.4,0.3,3.7,4.6,13.3,94
Jordan Farmar,PG,20,Jordan Farmar,72,2,1090,5.8,13.8,.422,2.1,6.4,.328,3.7,7.4,.503,1.3,1.8,.711,1.0,4.6,5.6,6.4,2.1,0.3,3.4,3.6,15.1,99
Desmon Farmer,SG,25,Desmon Farmer,8,0,32,8.2,24.5,.333,3.3,13.1,.250,4.9,11.4,.429,1.6,1.6,1.000,0.0,1.6,1.6,14.7,1.6,0.0,1.6,3.3,21.2,108
Raymond Felton,PG,22,Raymond Felton,78,75,2832,7.2,18.9,.384,1.9,5.7,.330,5.3,13.1,.407,3.8,4.7,.797,0.9,4.0,4.9,10.0,2.2,0.2,4.2,3.3,20.1,98
Michael Finley,SF,33,Michael Finley,82,16,1823,8.0,19.4,.412,3.1,8.4,.364,5.0,11.1,.448,2.6,2.9,.918,1.0,5.5,6.5,3.2,0.9,0.5,1.3,2.2,21.7,108
Derek Fisher,SG,32,Derek Fisher,82,61,2287,5.9,15.5,.382,1.1,3.6,.308,4.8,11.9,.405,6.0,7.0,.853,0.7,2.7,3.4,6.3,1.9,0.1,2.7,5.4,18.9,108
T.J. Ford,PG,23,T.J. Ford,75,71,2243,9.1,20.9,.436,0.5,1.6,.304,8.6,19.3,.447,5.5,6.8,.819,1.2,4.2,5.5,13.8,2.3,0.2,5.3,4.3,24.2,103
Danny Fortson,C,30,Danny Fortson,14,6,158,5.0,9.9,.500,0.0,0.3,.000,5.0,9.6,.517,3.3,4.3,.769,4.3,9.9,14.2,0.3,0.3,0.0,5.0,12.6,13.2,90
Jeff Foster,C,30,Jeff Foster,75,43,1740,3.6,7.8,.469,0.0,0.0,.000,3.6,7.7,.471,2.3,3.6,.639,7.5,10.6,18.2,1.7,1.9,1.1,2.1,6.0,9.6,113
Randy Foye,PG,23,Randy Foye,82,12,1879,8.4,19.4,.434,1.9,5.2,.368,6.5,14.2,.458,4.6,5.4,.854,1.4,4.7,6.1,6.5,1.5,0.6,4.3,5.2,23.4,102
Adonal Foyle,C,31,Adonal Foyle,48,6,475,4.9,8.7,.565,0.0,0.0,,4.9,8.7,.565,1.1,2.5,.440,5.2,7.6,12.8,1.9,1.1,5.1,2.3,6.2,10.9,110
Steve Francis,SG,29,Steve Francis,44,30,1237,6.0,14.7,.408,1.8,4.7,.378,4.2,9.9,.422,7.5,9.0,.829,1.4,5.3,6.7,7.3,1.8,0.5,4.3,5.4,21.3,111
Matt Freije,PF,25,Matt Freije,19,0,147,5.8,19.6,.296,1.1,8.0,.136,4.7,11.6,.406,1.8,2.2,.833,2.9,5.8,8.7,2.5,1.1,0.4,1.1,4.7,14.5,86
Channing Frye,PF,23,Channing Frye,72,59,1896,8.3,19.2,.433,0.1,0.5,.167,8.2,18.7,.440,2.4,3.0,.787,2.5,8.5,11.0,1.9,1.0,1.2,2.8,6.0,19.1,95
Dan Gadzuric,C,28,Dan Gadzuric,54,8,840,6.7,14.1,.474,0.0,0.1,.000,6.7,14.0,.476,2.6,5.6,.467,5.8,9.4,15.2,1.8,1.4,2.0,3.0,8.7,16.0,99
Jorge Garbajosa,PF,29,Jorge Garbajosa,67,60,1909,6.0,14.4,.420,1.8,5.2,.342,4.2,9.1,.464,1.5,2.1,.731,1.3,7.7,9.0,3.4,2.1,0.4,1.7,2.4,15.4,101
Francisco García,SF,25,Francisco García,79,5,1410,5.9,13.6,.429,1.9,5.4,.356,4.0,8.3,.476,3.4,4.1,.833,1.9,5.5,7.4,3.1,1.6,1.5,2.5,6.8,17.0,106
Kevin Garnett,PF,30,Kevin Garnett,76,76,2995,11.2,23.6,.476,0.2,1.0,.214,11.0,22.6,.487,7.3,8.8,.835,3.2,14.0,17.2,5.5,1.6,2.2,3.6,3.2,30.0,110
Pat Garrity,PF,30,Pat Garrity,33,0,277,4.2,13.5,.314,2.1,6.2,.344,2.1,7.3,.289,3.1,3.5,.889,2.3,5.8,8.1,2.7,1.3,0.0,2.7,7.1,13.7,95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pau Gasol,C,26,Pau Gasol,59,59,2133,11.1,20.6,.538,0.1,0.3,.273,11.0,20.4,.542,7.2,9.6,.748,3.6,10.4,14.0,4.8,0.7,3.0,3.9,3.3,29.5,115
Rudy Gay,SF,20,Rudy Gay,78,43,2103,7.8,18.5,.422,1.3,3.5,.364,6.6,15.0,.436,3.7,5.1,.727,2.3,6.2,8.5,2.4,1.7,1.8,3.4,4.7,20.6,96
Mickaël Gelabale,SF,23,Mickaël Gelabale,70,14,1239,5.1,11.1,.462,0.5,2.0,.234,4.7,9.2,.512,2.8,3.5,.805,2.5,4.8,7.3,2.4,1.0,0.9,2.1,4.6,13.5,108
Devean George,SF,29,Devean George,60,17,1283,6.1,15.5,.395,2.2,6.3,.353,3.9,9.2,.423,1.5,2.0,.750,2.4,6.5,8.9,1.4,1.9,1.0,2.1,6.0,15.9,99
Daniel Gibson,PG,20,Daniel Gibson,60,16,988,5.2,12.4,.424,2.8,6.6,.419,2.5,5.7,.430,1.5,2.1,.718,1.5,3.4,4.9,3.7,1.2,0.4,2.4,5.0,14.8,108
Manu Ginóbili,SG,29,Manu Ginóbili,75,36,2060,10.3,22.2,.464,3.3,8.4,.396,7.0,13.8,.505,8.3,9.7,.860,1.5,7.0,8.5,6.8,2.8,0.7,4.1,4.0,32.2,117
Gordan Giriček,SG,29,Gordan Giriček,61,6,1188,7.8,16.8,.462,2.3,5.4,.426,5.5,11.4,.479,3.1,3.8,.816,1.1,4.6,5.7,2.8,1.2,0.2,2.8,5.4,21.0,107
Andreas Glyniadakis,C,25,Andreas Glyniadakis,13,4,81,5.2,11.0,.471,0.0,0.0,,5.2,11.0,.471,0.6,1.3,.500,1.3,3.9,5.2,0.6,0.0,0.0,5.8,12.3,11.0,66
Ryan Gomes,PF,24,Ryan Gomes,73,60,2275,7.7,16.6,.467,0.4,1.0,.381,7.4,15.6,.473,4.3,5.3,.811,2.9,6.5,9.3,2.7,1.1,0.3,2.4,3.9,20.2,108
Drew Gooden,PF,25,Drew Gooden,80,80,2238,8.8,18.5,.473,0.0,0.1,.167,8.7,18.4,.476,3.4,4.7,.714,6.2,9.9,16.1,2.1,1.7,0.7,2.7,5.0,20.9,107
Ben Gordon,SG,23,Ben Gordon,82,51,2704,11.5,25.4,.455,2.9,7.1,.413,8.6,18.3,.471,7.2,8.3,.864,0.7,4.2,4.9,5.6,1.2,0.3,4.7,4.8,33.2,108
Joey Graham,SF,24,Joey Graham,79,21,1319,7.5,15.3,.495,0.4,1.2,.290,7.2,14.0,.513,4.3,5.1,.840,2.2,7.6,9.7,1.7,1.2,0.2,1.9,6.3,19.8,110
Stephen Graham,SG,24,Stephen Graham,14,1,165,5.6,13.2,.425,1.0,3.6,.273,4.6,9.6,.483,2.6,3.0,.889,2.0,4.9,6.9,1.6,1.3,0.3,4.3,8.2,14.8,88
Danny Granger,SF,23,Danny Granger,82,57,2785,7.4,16.2,.459,2.1,5.4,.382,5.4,10.8,.497,4.4,5.5,.803,2.1,5.0,7.1,2.1,1.2,1.1,2.5,4.6,21.3,111
Gerald Green,SF,21,Gerald Green,81,26,1780,9.1,21.7,.419,2.8,7.6,.368,6.3,14.1,.447,3.8,4.7,.805,2.0,4.1,6.1,2.4,1.2,0.7,3.5,5.8,24.7,99
Willie Green,SG,25,Willie Green,74,36,1842,10.3,24.9,.411,1.5,4.5,.325,8.8,20.4,.430,2.1,3.2,.667,1.2,3.3,4.5,3.2,1.6,0.1,3.0,4.1,24.1,91
Orien Greene,SG,24,Orien Greene,41,0,254,4.7,12.7,.371,0.4,2.2,.182,4.3,10.4,.412,3.1,5.1,.600,2.5,6.5,9.0,4.5,3.5,0.8,5.7,7.8,12.9,78
Lynn Greer,SG,27,Lynn Greer,41,0,432,7.3,17.0,.433,2.2,6.3,.346,5.2,10.7,.483,3.2,3.9,.844,0.2,3.0,3.2,6.4,2.0,0.1,2.2,3.9,20.1,112
Adrian Griffin,SF,32,Adrian Griffin,54,1,585,5.3,11.3,.473,0.0,0.5,.000,5.3,10.8,.496,1.3,1.7,.789,3.5,6.0,9.6,5.2,2.8,0.4,3.3,6.8,12.0,99
Eddie Griffin,PF,24,Eddie Griffin,13,0,92,4.0,15.5,.259,0.0,0.6,.000,4.0,14.9,.269,2.3,2.9,.800,4.0,10.3,14.3,2.3,0.0,4.0,3.4,4.6,10.3,70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Hall,SF,22,Mike Hall,2,0,13,3.9,15.7,.250,0.0,0.0,,3.9,15.7,.250,0.0,0.0,,3.9,3.9,7.8,3.9,0.0,0.0,0.0,3.9,7.8,82
Richard Hamilton,SG,28,Richard Hamilton,75,75,2763,10.9,23.3,.468,0.9,2.6,.341,10.0,20.7,.483,6.9,8.0,.861,1.5,4.1,5.6,5.7,1.2,0.3,3.2,4.6,29.6,112
Matt Harpring,SF,30,Matt Harpring,77,2,1965,8.6,17.5,.491,0.3,1.0,.333,8.2,16.5,.501,6.3,8.2,.767,3.1,6.3,9.4,2.6,1.4,0.3,3.1,6.2,23.8,111
Al Harrington,PF,26,Al Harrington,78,78,2563,9.7,21.1,.457,2.5,5.7,.433,7.2,15.4,.466,3.3,4.7,.694,2.9,6.7,9.7,2.9,1.3,0.5,3.3,5.2,25.1,104
Al Harrington,PF,26,Al Harrington,36,36,1208,9.6,20.9,.458,2.3,5.1,.458,7.3,15.9,.458,3.1,4.3,.713,3.1,6.7,9.7,2.2,1.1,0.4,3.9,5.0,24.6,100
Al Harrington,PF,26,Al Harrington,42,42,1355,9.7,21.3,.456,2.6,6.3,.417,7.1,15.0,.473,3.4,5.0,.681,2.9,6.8,9.6,3.5,1.4,0.5,2.8,5.5,25.5,107
Junior Harrington,PG,26,Junior Harrington,29,8,543,5.4,12.9,.416,0.7,2.5,.269,4.7,10.5,.450,2.9,4.3,.674,1.1,5.3,6.4,8.4,2.0,0.5,4.9,7.5,14.4,92
Othella Harrington,PF,33,Othella Harrington,26,0,220,5.9,13.3,.446,0.0,0.0,,5.9,13.3,.446,4.0,5.2,.773,3.1,5.9,9.0,1.4,0.2,0.2,3.6,11.6,15.9,94
Devin Harris,PG,23,Devin Harris,80,61,2081,7.5,15.3,.492,0.4,1.3,.280,7.2,14.0,.512,5.5,6.7,.824,1.2,3.9,5.0,7.6,2.5,0.5,3.8,6.2,20.9,112
David Harrison,C,24,David Harrison,24,2,190,8.2,15.8,.517,0.0,0.0,,8.2,15.8,.517,3.0,6.0,.500,2.5,9.0,11.5,1.6,1.4,3.3,7.1,12.8,19.4,80
Jason Hart,PG,28,Jason Hart,36,22,846,6.2,13.9,.446,0.4,1.8,.241,5.8,12.1,.477,2.6,2.9,.894,0.9,5.2,6.1,6.4,2.7,0.1,2.4,5.2,15.5,105
Jason Hart,PG,28,Jason Hart,13,0,100,7.6,15.2,.500,1.5,3.0,.500,6.1,12.2,.500,5.1,5.6,.909,1.0,6.6,7.6,5.1,1.5,0.0,2.0,11.6,21.8,122
Jason Hart,PG,28,Jason Hart,23,22,746,6.0,13.8,.438,0.3,1.6,.174,5.7,12.1,.474,2.3,2.6,.889,0.9,5.0,5.9,6.6,2.9,0.1,2.4,4.3,14.6,102
Udonis Haslem,PF,26,Udonis Haslem,79,79,2483,7.6,15.4,.492,0.0,0.1,.000,7.6,15.3,.495,3.0,4.4,.680,4.0,10.0,14.1,2.1,1.1,0.6,2.4,5.1,18.1,106
Trenton Hassell,SG,27,Trenton Hassell,76,68,2223,5.2,10.5,.490,0.1,0.6,.240,5.0,9.9,.505,1.7,2.2,.783,2.0,3.8,5.8,4.8,0.5,0.6,1.9,3.4,12.2,109
Chuck Hayes,PF,23,Chuck Hayes,78,43,1714,5.9,10.3,.573,0.0,0.0,,5.9,10.3,.573,1.7,2.7,.618,6.3,9.8,16.1,1.5,2.2,0.6,2.0,8.7,13.6,119
Jarvis Hayes,SF,25,Jarvis Hayes,81,17,1626,7.0,17.1,.410,2.1,5.7,.361,5.0,11.4,.435,2.2,2.6,.845,1.3,5.3,6.6,2.5,1.5,0.4,1.8,5.0,18.4,104
Brendan Haywood,C,27,Brendan Haywood,77,49,1740,5.8,10.4,.558,0.0,0.0,,5.8,10.4,.558,3.4,6.2,.548,5.7,8.3,14.0,1.4,1.0,2.6,2.6,6.1,15.0,112
Luther Head,SG,24,Luther Head,80,10,2211,7.3,16.8,.437,4.2,9.6,.441,3.1,7.2,.431,2.0,2.5,.790,0.7,5.3,6.0,4.6,1.8,0.1,3.3,3.2,20.9,107
Alan Henderson,PF,34,Alan Henderson,38,5,418,5.4,8.5,.642,0.0,0.0,,5.4,8.5,.642,4.2,6.0,.702,6.1,7.5,13.5,1.3,1.1,1.5,1.5,7.8,15.1,136
Walter Herrmann,PF,27,Walter Herrmann,48,12,936,9.7,18.4,.527,3.0,6.4,.461,6.7,12.0,.563,2.3,3.0,.774,1.6,6.2,7.7,1.4,0.9,0.4,1.8,4.2,24.6,117
Nenê Hilário,C,24,Nenê Hilário,64,42,1715,8.4,14.8,.570,0.0,0.0,.000,8.4,14.8,.571,5.6,8.1,.689,4.3,8.6,12.9,2.2,1.8,1.7,3.6,6.0,22.5,113
Grant Hill,SG,34,Grant Hill,65,64,2009,9.1,17.5,.518,0.1,0.3,.167,9.0,17.2,.525,6.6,8.6,.765,1.4,4.9,6.3,3.7,1.6,0.7,3.8,3.9,24.8,109
Kirk Hinrich,PG,26,Kirk Hinrich,80,80,2839,8.6,19.2,.448,2.5,6.1,.415,6.0,13.1,.463,4.3,5.1,.835,0.6,4.4,4.9,9.0,1.8,0.4,3.4,4.9,24.0,113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Hite,SG,23,Robert Hite,12,0,136,7.5,23.5,.317,2.0,9.0,.217,5.5,14.5,.378,3.1,4.7,.667,1.6,4.7,6.3,3.1,1.2,0.8,2.4,3.1,20.0,84
Julius Hodge,SG,23,Julius Hodge,9,1,65,4.7,9.3,.500,0.0,0.0,,4.7,9.3,.500,2.3,3.1,.750,1.6,4.7,6.2,9.3,3.1,0.0,2.3,4.7,11.6,117
Julius Hodge,SG,23,Julius Hodge,4,1,37,2.7,6.7,.400,0.0,0.0,,2.7,6.7,.400,2.7,2.7,1.000,1.3,2.7,4.0,13.3,4.0,0.0,1.3,4.0,8.0,134
Julius Hodge,SG,23,Julius Hodge,5,0,28,7.4,13.0,.571,0.0,0.0,,7.4,13.0,.571,1.9,3.7,.500,1.9,7.4,9.3,3.7,1.9,0.0,3.7,5.6,16.7,100
Ryan Hollins,C,22,Ryan Hollins,27,0,185,5.6,10.2,.556,0.0,0.0,,5.6,10.2,.556,6.8,11.3,.600,3.1,5.6,8.7,0.3,1.1,2.0,4.5,11.3,18.0,97
Robert Horry,PF,36,Robert Horry,68,8,1124,4.3,11.9,.359,2.4,7.1,.336,1.9,4.9,.392,1.8,3.0,.594,3.5,7.4,10.9,3.7,2.1,2.0,2.1,5.0,12.7,104
Eddie House,SG,28,Eddie House,56,1,946,10.0,23.4,.428,4.2,9.7,.429,5.8,13.7,.427,1.8,2.0,.917,0.8,4.3,5.1,3.7,1.5,0.2,1.5,3.8,26.0,107
Dwight Howard,C,21,Dwight Howard,82,82,3023,9.3,15.4,.603,0.0,0.0,.500,9.3,15.4,.603,6.9,11.8,.586,5.0,12.8,17.8,2.8,1.2,2.8,5.6,4.3,25.5,107
Josh Howard,SF,26,Josh Howard,70,69,2455,10.8,23.5,.459,2.0,5.2,.385,8.8,18.3,.480,5.3,6.4,.827,2.8,7.5,10.4,2.8,1.8,1.2,2.7,3.9,28.8,112
Juwan Howard,PF,33,Juwan Howard,80,38,2123,7.7,16.6,.465,0.0,0.0,,7.7,16.6,.465,3.9,4.7,.824,3.4,8.3,11.7,3.3,0.7,0.2,2.8,5.1,19.3,105
Troy Hudson,PG,30,Troy Hudson,34,6,554,7.0,18.6,.379,2.7,7.6,.350,4.4,11.0,.400,2.5,3.0,.813,0.8,3.8,4.6,7.0,1.3,0.2,3.8,2.2,19.2,95
Larry Hughes,SG,28,Larry Hughes,70,68,2596,7.8,19.4,.400,1.5,4.5,.333,6.3,14.9,.420,4.3,6.3,.676,0.8,4.6,5.4,5.2,1.8,0.5,3.1,3.3,21.3,98
Kris Humphries,PF,21,Kris Humphries,60,2,670,6.7,14.3,.470,0.0,0.0,,6.7,14.3,.470,4.1,6.1,.671,6.0,8.4,14.5,1.4,1.1,1.6,2.5,7.6,17.6,107
Lindsey Hunter,PG,36,Lindsey Hunter,52,0,745,6.9,18.0,.385,2.8,8.8,.319,4.1,9.2,.448,2.2,2.4,.909,0.7,2.8,3.5,6.9,2.5,0.5,2.6,4.1,18.9,104
Steven Hunter,PF,25,Steven Hunter,70,41,1605,6.2,10.7,.577,0.0,0.0,,6.2,10.7,.577,2.4,5.0,.490,3.8,7.3,11.0,0.9,0.4,2.5,2.1,4.5,14.8,108
Andre Iguodala,SG,23,Andre Iguodala,76,76,3062,7.7,17.1,.447,0.8,2.7,.310,6.8,14.4,.472,7.8,9.5,.820,1.3,6.2,7.5,7.5,2.6,0.6,4.5,3.5,24.0,107
Zydrunas Ilgauskas,C,31,Zydrunas Ilgauskas,78,78,2130,9.6,19.7,.485,0.0,0.0,.000,9.6,19.7,.486,3.8,4.8,.807,6.0,8.9,14.9,3.1,1.2,2.4,3.5,6.4,23.0,107
Mile Ilić,C,22,Mile Ilić,5,0,6,0.0,26.3,.000,0.0,0.0,,0.0,26.3,.000,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,0.0,26.3,8.8,0.0,0
Didier Ilunga-Mbenga,C,26,Didier Ilunga-Mbenga,21,0,79,3.4,10.9,.313,0.0,0.0,,3.4,10.9,.313,4.8,5.4,.875,2.0,5.4,7.5,4.1,2.0,3.4,3.4,11.5,11.5,91
Ersan İlyasova,PF,19,Ersan İlyasova,66,14,973,7.4,19.4,.383,2.9,7.9,.365,4.5,11.5,.395,3.7,4.8,.787,3.1,7.0,10.1,2.6,1.4,0.9,2.7,7.9,21.5,102
Allen Iverson,SG-PG,31,Allen Iverson,65,64,2761,10.5,23.8,.442,1.1,3.6,.315,9.4,20.2,.465,8.8,11.1,.795,0.4,3.1,3.5,8.5,2.2,0.2,4.9,1.7,31.0,106
Allen Iverson,PG,31,Allen Iverson,15,15,640,12.5,30.3,.413,1.0,4.4,.226,11.5,25.9,.444,12.7,14.4,.885,0.6,2.8,3.4,9.0,2.7,0.1,5.5,1.7,38.7,105
Allen Iverson,SG,31,Allen Iverson,50,49,2121,10.0,22.0,.454,1.2,3.3,.347,8.8,18.6,.473,7.7,10.1,.759,0.4,3.2,3.5,8.3,2.1,0.3,4.7,1.7,28.8,106
Royal Ivey,PG,25,Royal Ivey,53,18,539,6.3,14.1,.448,0.5,1.6,.313,5.8,12.6,.465,2.4,3.5,.686,1.5,3.6,5.0,4.5,2.4,0.4,3.1,6.1,15.5,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarrett Jack,PG,23,Jarrett Jack,79,79,2651,6.6,14.5,.454,1.3,3.7,.350,5.3,10.8,.490,5.0,5.7,.871,0.4,3.9,4.3,8.5,1.8,0.2,3.8,4.1,19.4,110
Bobby Jackson,SG,33,Bobby Jackson,56,2,1330,8.2,20.7,.394,2.2,6.6,.327,6.0,14.1,.425,5.2,6.7,.774,1.7,5.4,7.1,5.6,2.0,0.2,3.1,3.9,23.7,104
Luke Jackson,SF,25,Luke Jackson,13,2,138,7.2,16.2,.442,1.9,6.4,.294,5.3,9.8,.538,1.9,3.4,.556,0.8,3.0,3.8,4.9,1.9,0.4,2.6,5.6,18.1,98
Luke Jackson,SF,25,Luke Jackson,3,0,16,3.3,26.4,.125,3.3,13.2,.250,0.0,13.2,.000,0.0,0.0,,0.0,3.3,3.3,13.2,0.0,0.0,3.3,9.9,9.9,59
Luke Jackson,SF,25,Luke Jackson,10,2,122,7.6,14.9,.514,1.7,5.5,.308,5.9,9.3,.636,2.1,3.8,.556,0.8,3.0,3.8,3.8,2.1,0.4,2.5,5.1,19.1,106
Marc Jackson,PF,32,Marc Jackson,56,25,1025,8.3,20.1,.410,0.0,0.1,.000,8.3,20.1,.411,4.7,5.3,.874,3.2,6.7,10.0,3.0,1.1,0.4,3.4,4.6,21.2,97
Stephen Jackson,SF-SG,28,Stephen Jackson,75,69,2479,8.3,19.0,.433,2.0,6.3,.322,6.2,12.8,.488,4.9,6.0,.813,1.2,3.2,4.5,5.8,1.7,0.7,3.7,4.0,23.4,105
Stephen Jackson,SG,28,Stephen Jackson,37,32,1186,7.9,18.8,.419,1.8,6.0,.297,6.1,12.8,.476,5.3,6.4,.822,0.7,3.4,4.2,5.0,1.4,0.9,3.5,3.8,22.8,103
Stephen Jackson,SF,28,Stephen Jackson,38,37,1293,8.6,19.2,.446,2.2,6.5,.341,6.4,12.8,.499,4.6,5.7,.804,1.6,3.1,4.8,6.5,1.9,0.5,3.8,4.2,24.0,107
Jerome James,C,31,Jerome James,41,11,273,6.4,15.3,.418,0.0,0.0,,6.4,15.3,.418,1.9,3.5,.556,4.1,8.7,12.8,0.6,1.2,2.9,4.5,14.1,14.7,81
LeBron James,SF,22,LeBron James,78,78,3190,12.8,26.9,.476,1.6,5.1,.319,11.2,21.7,.513,8.1,11.6,.698,1.4,7.3,8.7,7.8,2.1,0.9,4.1,2.8,35.3,112
Mike James,PG,31,Mike James,82,65,2069,7.6,17.9,.422,2.0,5.5,.372,5.5,12.4,.445,3.9,4.7,.837,0.6,3.5,4.2,7.6,1.4,0.2,3.3,4.4,21.1,105
Antawn Jamison,PF,30,Antawn Jamison,70,70,2662,9.8,21.8,.450,2.6,7.3,.364,7.2,14.6,.492,4.3,5.9,.736,2.6,8.2,10.8,2.6,1.5,0.7,2.0,3.7,26.6,113
Marko Jarić,SG,28,Marko Jarić,70,13,1555,4.6,11.0,.418,1.1,2.9,.376,3.5,8.1,.433,2.3,3.0,.761,1.8,4.4,6.2,4.9,2.5,0.5,3.0,5.8,12.6,99
Šarūnas Jasikevičius,SG-PG,30,Šarūnas Jasikevičius,63,3,973,6.7,16.8,.398,2.3,6.8,.338,4.4,10.0,.438,4.5,5.0,.905,0.8,2.8,3.6,9.0,1.4,0.1,4.7,3.9,20.1,103
Šarūnas Jasikevičius,SG,30,Šarūnas Jasikevičius,37,1,664,7.1,17.3,.412,2.5,6.7,.372,4.6,10.6,.437,4.6,5.0,.922,0.8,3.0,3.8,8.7,1.0,0.0,4.6,4.1,21.3,105
Šarūnas Jasikevičius,PG,30,Šarūnas Jasikevičius,26,2,309,5.8,15.8,.366,1.9,6.9,.273,3.9,8.9,.439,4.2,4.9,.871,0.8,2.5,3.3,9.6,2.0,0.2,4.9,3.4,17.7,98
Al Jefferson,C,22,Al Jefferson,69,60,2319,10.2,19.8,.514,0.0,0.0,.000,10.2,19.8,.514,4.5,6.6,.681,5.3,11.7,17.0,2.0,1.1,2.4,3.1,5.2,24.9,109
Richard Jefferson,SF,26,Richard Jefferson,55,53,1956,8.1,17.9,.456,1.4,3.9,.359,6.7,14.0,.483,6.4,8.8,.733,1.3,5.2,6.4,4.0,0.9,0.2,3.2,3.3,24.1,106
Jared Jeffries,SF,25,Jared Jeffries,55,43,1307,3.8,8.3,.461,0.1,0.8,.100,3.8,7.5,.500,1.3,2.8,.456,4.5,5.1,9.6,2.7,1.8,1.2,2.5,6.1,9.0,99
Alexander Johnson,PF,23,Alexander Johnson,59,19,753,6.2,11.5,.538,0.0,0.0,,6.2,11.5,.538,5.3,8.0,.661,3.4,8.9,12.3,1.2,1.7,2.4,3.2,9.3,17.7,107
Amir Johnson,PF,19,Amir Johnson,8,0,124,8.0,14.6,.545,0.0,1.3,.000,8.0,13.3,.600,4.9,6.2,.786,6.7,9.8,16.4,1.3,2.2,5.8,4.0,8.4,20.8,111
Anthony Johnson,PG,32,Anthony Johnson,67,17,1301,5.8,14.1,.414,1.0,3.0,.342,4.8,11.1,.433,1.9,2.5,.754,0.9,3.2,4.1,8.3,1.4,0.1,3.1,4.9,14.6,101
Anthony Johnson,PG,32,Anthony Johnson,40,0,562,5.7,13.9,.411,1.0,2.8,.379,4.7,11.2,.419,2.0,2.8,.724,1.2,3.3,4.6,7.4,1.5,0.1,3.0,6.5,14.5,102
