Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Alex Caruso,Lakers,2018-2019,REG,24,21.76,10.59,14.71,47.06,2.94,2.94,0.00,0.541,0.333,0.280,0.500,0.200,0.400,0.000
Derrick Jones Jr.,Heat,2018-2019,REG,60,8.95,1.85,10.80,59.26,6.79,11.42,0.93,0.241,0.500,0.200,0.635,0.364,0.351,0.000
Jalen Jones,Cavaliers,2018-2019,REG,16,32.26,8.06,20.97,25.81,6.45,6.45,0.00,0.350,0.200,0.308,0.688,0.500,0.250,0.000
Okaro White,Wizards,2018-2019,REG,3,50.00,0.00,0.00,0.00,50.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Danuel House Jr.,Rockets,2018-2019,REG,39,40.08,0.79,3.17,25.40,21.43,9.13,0.00,0.436,0.500,0.250,0.641,0.352,0.478,0.000
Ryan Arcidiacono,Bulls,2018-2019,REG,81,39.23,9.33,19.86,18.90,6.22,6.46,0.00,0.354,0.436,0.530,0.570,0.538,0.333,0.000
Bryn Forbes,Spurs,2018-2019,REG,82,45.64,22.50,13.40,11.88,2.53,3.67,0.38,0.410,0.472,0.443,0.574,0.550,0.586,0.000
Abdel Nader,Thunder,2018-2019,REG,61,26.98,3.72,13.95,36.28,9.30,9.30,0.47,0.293,0.250,0.467,0.551,0.450,0.300,0.000
Dorian Finney-Smith,Mavericks,2018-2019,REG,80,29.25,5.74,6.50,40.34,9.94,7.46,0.76,0.314,0.300,0.294,0.616,0.365,0.282,0.000
Fred VanVleet,Raptors,2018-2019,REG,64,39.83,15.17,7.50,28.00,4.67,4.67,0.17,0.356,0.396,0.244,0.518,0.536,0.429,0.000
Ivica Zubac,"Lakers, Clippers",2018-2019,REG,58,0.00,4.81,20.86,74.33,0.00,0.00,0.00,0.000,0.278,0.423,0.612,0.000,0.000,0.000
Juancho Hernangomez,Nuggets,2018-2019,REG,70,39.62,2.88,7.03,32.27,9.90,8.31,0.00,0.387,0.556,0.182,0.624,0.258,0.385,0.000
Guerschon Yabusele,Celtics,2018-2019,REG,41,28.57,9.09,12.99,41.56,3.90,3.90,0.00,0.364,0.286,0.400,0.625,0.000,0.333,0.000
Alex Poythress,Hawks,2018-2019,REG,21,6.17,2.47,3.70,65.43,8.64,13.58,0.00,0.200,0.000,0.333,0.566,0.571,0.364,0.000
Tyrone Wallace,Clippers,2018-2019,REG,61,4.21,7.94,42.06,41.59,1.40,2.80,0.00,0.111,0.588,0.378,0.483,0.333,0.333,0.000
Damion Lee,Warriors,2018-2019,REG,32,33.86,20.47,11.81,14.17,8.66,11.02,0.00,0.326,0.462,0.533,0.500,0.273,0.714,0.000
Yogi Ferrell,Kings,2018-2019,REG,70,33.91,22.61,13.04,22.03,2.61,4.93,0.87,0.368,0.423,0.489,0.553,0.111,0.529,0.000
Ante Zizic,Cavaliers,2018-2019,REG,59,0.00,10.27,27.49,62.24,0.00,0.00,0.00,0.000,0.412,0.374,0.655,0.000,0.000,0.000
Furkan Korkmaz,76ers,2018-2019,REG,48,46.12,8.57,14.29,19.18,8.57,2.04,1.22,0.319,0.333,0.371,0.681,0.381,0.400,0.000
Timothe Luwawu-Cabarrot,"Thunder, Bulls",2018-2019,REG,50,30.73,9.63,5.05,32.11,11.47,10.55,0.46,0.254,0.286,0.091,0.557,0.400,0.391,0.000
Troy Williams,Kings,2018-2019,REG,21,35.71,5.10,11.22,38.78,6.12,2.04,1.02,0.343,0.200,0.364,0.658,0.333,0.000,0.000
Pascal Siakam,Raptors,2018-2019,REG,80,6.67,5.08,24.02,48.25,7.30,8.47,0.21,0.270,0.438,0.427,0.706,0.391,0.438,0.000
Wayne Selden,"Grizzlies, Bulls",2018-2019,REG,75,27.12,16.77,20.70,26.50,3.52,5.38,0.00,0.282,0.481,0.370,0.516,0.529,0.308,0.000
Malachi Richardson,Raptors,2018-2019,REG,22,44.83,3.45,3.45,6.90,6.90,34.48,0.00,0.308,0.000,0.000,0.500,0.000,0.400,0.000
Gary Payton II,Wizards,2018-2019,REG,3,0.00,0.00,0.00,75.00,25.00,0.00,0.00,0.000,0.000,0.000,0.667,0.500,0.000,0.000
Georges Niang,Jazz,2018-2019,REG,59,32.04,3.31,18.23,20.44,12.15,13.81,0.00,0.431,0.333,0.545,0.622,0.136,0.600,0.000
Patrick McCaw,"Cavaliers, Raptors",2018-2019,REG,29,23.81,6.35,12.70,38.10,4.76,14.29,0.00,0.133,0.250,0.250,0.583,0.333,0.667,0.000
Jake Layman,Trail Blazers,2018-2019,REG,71,32.78,9.20,7.55,40.57,4.95,4.95,0.00,0.353,0.410,0.438,0.738,0.238,0.238,0.000
Daniel Hamilton,Hawks,2018-2019,REG,19,20.00,5.00,23.33,33.33,3.33,15.00,0.00,0.333,0.333,0.286,0.500,1.000,0.222,0.000
Cheick Diallo,Pelicans,2018-2019,REG,63,0.38,21.05,24.81,52.63,0.38,0.38,0.38,1.000,0.536,0.500,0.729,0.000,0.000,0.000
DeAndre' Bembry,Hawks,2018-2019,REG,81,19.31,2.97,16.83,52.15,3.96,4.62,0.17,0.291,0.111,0.333,0.582,0.375,0.214,0.000
Malcolm Brogdon,Bucks,2018-2019,REG,64,26.24,4.95,9.37,53.01,3.21,3.21,0.00,0.408,0.405,0.271,0.606,0.583,0.417,0.000
Jaylen Brown,Celtics,2018-2019,REG,74,25.13,12.75,15.66,36.74,6.44,3.28,0.00,0.347,0.386,0.411,0.629,0.275,0.462,0.000
Ron Baker,"Knicks, Wizards",2018-2019,REG,15,40.00,10.00,0.00,25.00,10.00,15.00,0.00,0.125,0.500,0.000,0.400,0.000,0.000,0.000
Zhou Qi,Rockets,2018-2019,REG,1,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Tyler Ulis,Bulls,2018-2019,REG,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Taurean Prince,Hawks,2018-2019,REG,54,32.82,12.93,14.12,19.90,10.71,9.01,0.51,0.373,0.408,0.373,0.641,0.444,0.415,0.000
Jakob Poeltl,Spurs,2018-2019,REG,77,0.00,3.79,20.00,76.21,0.00,0.00,0.00,0.000,0.727,0.448,0.692,0.000,0.000,0.000
Jamal Murray,Nuggets,2018-2019,REG,74,31.28,22.70,20.54,21.66,1.47,2.17,0.17,0.346,0.427,0.422,0.568,0.412,0.600,0.000
Thon Maker,"Bucks, Pistons",2018-2019,REG,63,32.08,6.04,7.55,29.43,13.21,11.70,0.00,0.282,0.250,0.400,0.603,0.343,0.419,0.000
Skal Labissiere,"Kings, Trail Blazers",2018-2019,REG,22,24.49,14.29,16.33,42.86,0.00,2.04,0.00,0.500,0.571,0.375,0.619,0.000,0.000,0.000
Caris LeVert,Nets,2018-2019,REG,40,28.57,4.97,25.88,37.27,1.45,1.86,0.00,0.304,0.167,0.392,0.589,0.286,0.444,0.000
Kris Dunn,Bulls,2018-2019,REG,46,15.22,23.32,28.46,29.25,2.17,1.58,0.00,0.351,0.381,0.403,0.527,0.364,0.375,0.000
Henry Ellenson,"Pistons, Knicks",2018-2019,REG,19,23.16,10.53,23.16,26.32,10.53,6.32,0.00,0.500,0.500,0.182,0.520,0.400,0.333,0.000
Buddy Hield,Kings,2018-2019,REG,81,37.71,21.23,9.58,21.53,4.23,5.57,0.15,0.406,0.437,0.318,0.617,0.491,0.533,0.000
Brandon Ingram,Lakers,2018-2019,REG,52,7.27,25.38,21.67,40.19,3.57,1.92,0.00,0.321,0.378,0.481,0.631,0.346,0.357,0.000
Demetrius Jackson,76ers,2018-2019,REG,6,33.33,20.00,6.67,33.33,6.67,0.00,0.00,0.200,0.667,1.000,0.600,1.000,0.000,0.000
Damian Jones,Warriors,2018-2019,REG,24,0.00,5.41,9.46,85.14,0.00,0.00,0.00,0.000,0.500,0.286,0.778,0.000,0.000,0.000
Marquese Chriss,"Rockets, Cavaliers",2018-2019,REG,43,25.56,2.22,12.22,45.56,6.67,7.78,0.00,0.196,0.250,0.318,0.524,0.083,0.429,0.000
Deyonta Davis,Hawks,2018-2019,REG,8,0.00,13.64,4.55,77.27,4.55,0.00,0.00,0.000,0.333,0.000,0.824,0.000,0.000,0.000
Wade Baldwin IV,"Trail Blazers, Cavaliers",2018-2019,REG,16,21.21,21.21,18.18,36.36,0.00,3.03,0.00,0.143,0.286,0.167,0.417,0.000,1.000,0.000
Malik Beasley,Nuggets,2018-2019,REG,81,42.82,11.92,10.16,23.71,3.79,7.45,0.14,0.392,0.432,0.453,0.663,0.571,0.382,0.000
Ben Simmons,76ers,2018-2019,REG,79,0.63,6.98,26.35,66.04,0.00,0.00,0.00,0.000,0.209,0.399,0.670,0.000,0.000,0.000
Dragan Bender,Suns,2018-2019,REG,46,37.56,1.02,7.61,40.10,6.09,7.61,0.00,0.216,0.000,0.400,0.759,0.167,0.267,0.000
Domantas Sabonis,Pacers,2018-2019,REG,74,2.00,18.40,23.11,56.06,0.14,0.29,0.00,0.571,0.380,0.469,0.710,0.000,0.500,0.000
Walter Lemon Jr.,Bulls,2018-2019,REG,6,5.75,20.69,13.79,59.77,0.00,0.00,0.00,0.400,0.333,0.333,0.500,0.000,0.000,0.000
Julian Washburn,Grizzlies,2018-2019,REG,18,25.00,27.08,12.50,10.42,16.67,6.25,2.08,0.167,0.308,0.500,0.800,0.250,0.333,0.000
Jordan Sibert,Hawks,2018-2019,REG,1,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.000,0.000,0.000,0.000,0.000,0.000
Salah Mejri,Mavericks,2018-2019,REG,36,26.79,4.46,14.29,50.89,2.68,0.89,0.00,0.300,0.000,0.438,0.649,0.667,0.000,0.000
Malcolm Miller,Raptors,2018-2019,REG,10,50.00,3.85,3.85,11.54,11.54,19.23,0.00,0.385,1.000,0.000,0.000,0.667,0.600,0.000
Cristiano Felicio,Bulls,2018-2019,REG,60,2.23,6.15,17.32,74.30,0.00,0.00,0.00,0.000,0.364,0.290,0.617,0.000,0.000,0.000
Boban Marjanovic,"Clippers, 76ers",2018-2019,REG,56,2.31,9.62,24.23,62.31,1.54,0.00,0.00,0.167,0.480,0.476,0.704,0.750,0.000,0.000
Royce O'Neale,Jazz,2018-2019,REG,82,26.53,2.92,8.75,37.03,11.95,11.37,1.46,0.396,0.200,0.267,0.669,0.390,0.410,0.000
Cedi Osman,Cavaliers,2018-2019,REG,76,33.53,12.56,11.85,31.28,5.57,5.09,0.12,0.353,0.377,0.360,0.583,0.340,0.326,0.000
Larry Nance Jr.,Cavaliers,2018-2019,REG,67,16.49,13.78,15.24,50.52,1.46,2.30,0.21,0.354,0.288,0.356,0.707,0.286,0.273,0.000
Mario Hezonja,Knicks,2018-2019,REG,58,26.94,15.30,14.66,37.28,2.16,3.66,0.00,0.312,0.423,0.353,0.549,0.100,0.118,0.000
Alan Williams,Nets,2018-2019,REG,5,7.69,7.69,46.15,38.46,0.00,0.00,0.00,0.000,1.000,0.500,0.800,0.000,0.000,0.000
Norman Powell,Raptors,2018-2019,REG,60,27.75,8.25,9.25,40.25,5.25,8.50,0.75,0.369,0.273,0.459,0.621,0.524,0.441,0.000
Chasson Randle,Wizards,2018-2019,REG,48,40.85,6.57,9.39,31.46,7.51,4.23,0.00,0.425,0.214,0.250,0.552,0.313,0.222,0.000
Jarell Martin,Magic,2018-2019,REG,42,26.92,22.12,3.85,19.23,14.42,13.46,0.00,0.393,0.304,0.500,0.700,0.400,0.214,0.000
Quinn Cook,Warriors,2018-2019,REG,74,35.54,23.92,11.85,18.68,4.10,5.69,0.23,0.397,0.524,0.442,0.549,0.278,0.560,0.000
Pat Connaughton,Bucks,2018-2019,REG,61,46.57,2.86,6.29,33.71,4.57,6.00,0.00,0.331,0.600,0.364,0.703,0.313,0.333,0.000
Willy Hernangomez,Hornets,2018-2019,REG,58,11.49,4.73,19.59,62.50,1.35,0.34,0.00,0.382,0.357,0.448,0.578,0.500,0.000,0.000
Josh Richardson,Heat,2018-2019,REG,73,36.84,19.59,15.30,20.57,2.92,4.78,0.00,0.354,0.393,0.420,0.540,0.267,0.449,0.000
Treveon Graham,Nets,2018-2019,REG,35,45.03,7.85,13.61,12.04,10.47,10.99,0.00,0.337,0.400,0.346,0.522,0.000,0.381,0.000
Rondae Hollis-Jefferson,Nets,2018-2019,REG,59,2.87,9.45,24.85,55.65,2.46,4.72,0.00,0.071,0.261,0.314,0.520,0.167,0.261,0.000
Terry Rozier,Celtics,2018-2019,REG,79,40.15,13.23,15.79,20.45,3.76,6.62,0.00,0.345,0.261,0.371,0.566,0.200,0.500,0.000
Kevon Looney,Warriors,2018-2019,REG,80,1.44,12.68,7.78,76.66,0.58,0.58,0.29,0.200,0.523,0.259,0.699,0.000,0.000,0.000
Christian Wood,"Bucks, Pelicans",2018-2019,REG,20,17.59,8.33,22.22,48.15,2.78,0.93,0.00,0.368,0.444,0.333,0.654,0.333,0.000,0.000
Jerian Grant,Magic,2018-2019,REG,60,43.18,25.45,11.82,12.73,1.36,5.45,0.00,0.358,0.482,0.231,0.679,0.667,0.333,0.000
Bobby Portis,"Bulls, Wizards",2018-2019,REG,49,26.77,16.61,21.45,31.61,1.45,2.10,0.00,0.410,0.359,0.398,0.566,0.111,0.462,0.000
Stanley Johnson,"Pistons, Pelicans",2018-2019,REG,65,31.26,7.82,14.71,28.74,9.43,7.36,0.69,0.287,0.353,0.516,0.504,0.293,0.281,0.000
Trey Lyles,Nuggets,2018-2019,REG,63,32.73,10.30,19.60,29.70,2.02,5.25,0.40,0.228,0.431,0.361,0.673,0.500,0.346,0.000
Myles Turner,Pacers,2018-2019,REG,74,22.95,31.41,15.90,27.69,0.90,1.15,0.00,0.369,0.412,0.476,0.667,0.571,0.667,0.000
Cameron Payne,"Bulls, Cavaliers",2018-2019,REG,40,30.04,17.04,19.28,26.46,4.48,2.24,0.45,0.284,0.395,0.512,0.576,0.200,0.800,0.000
Frank Kaminsky,Hornets,2018-2019,REG,47,42.62,6.04,17.11,30.20,2.01,2.01,0.00,0.386,0.167,0.510,0.656,0.167,0.000,0.000
Devin Booker,Suns,2018-2019,REG,64,30.12,23.27,17.93,25.82,1.12,1.27,0.48,0.325,0.449,0.520,0.627,0.357,0.375,0.167
D'Angelo Russell,Nets,2018-2019,REG,81,38.37,20.04,22.21,15.89,1.25,2.18,0.07,0.359,0.434,0.478,0.548,0.632,0.394,0.000
Karl-Anthony Towns,Timberwolves,2018-2019,REG,76,23.44,14.49,24.90,33.85,1.16,2.08,0.08,0.398,0.399,0.480,0.697,0.467,0.407,0.000
Richaun Holmes,Suns,2018-2019,REG,70,0.00,3.29,28.49,68.22,0.00,0.00,0.00,0.000,0.167,0.394,0.719,0.000,0.000,0.000
Justise Winslow,Heat,2018-2019,REG,66,21.76,13.48,23.10,29.24,4.94,7.34,0.13,0.374,0.386,0.358,0.580,0.270,0.455,0.000
Willie Cauley-Stein,Kings,2018-2019,REG,80,0.14,11.32,19.92,68.49,0.00,0.00,0.14,1.000,0.361,0.301,0.657,0.000,0.000,0.000
Kelly Oubre Jr.,"Wizards, Suns",2018-2019,REG,69,30.52,6.65,16.03,37.17,5.70,3.80,0.12,0.323,0.464,0.393,0.601,0.354,0.250,0.000
Sam Dekker,"Cavaliers, Wizards",2018-2019,REG,47,17.58,8.98,11.33,55.47,2.34,4.30,0.00,0.267,0.261,0.138,0.641,0.667,0.273,0.000
Tyus Jones,Timberwolves,2018-2019,REG,67,21.51,19.68,27.92,24.26,3.66,2.75,0.23,0.277,0.360,0.434,0.557,0.563,0.167,0.000
Justin Anderson,Hawks,2018-2019,REG,47,35.26,4.49,14.10,32.69,4.49,8.33,0.64,0.309,0.143,0.318,0.627,0.429,0.231,0.000
Montrezl Harrell,Clippers,2018-2019,REG,81,1.49,4.12,21.17,72.88,0.00,0.11,0.23,0.231,0.361,0.389,0.705,0.000,0.000,0.000
Andrew Harrison,"Grizzlies, Cavaliers, Pelicans",2018-2019,REG,17,37.74,16.98,9.43,26.42,5.66,1.89,1.89,0.200,0.111,0.400,0.571,0.333,0.000,0.000
Delon Wright,"Raptors, Grizzlies",2018-2019,REG,75,22.58,5.20,18.10,46.59,3.58,3.05,0.90,0.278,0.241,0.317,0.588,0.450,0.353,0.000
RJ Hunter,Celtics,2018-2019,REG,1,76.92,7.69,0.00,15.38,0.00,0.00,0.00,0.400,1.000,0.000,0.500,0.000,0.000,0.000
Langston Galloway,Pistons,2018-2019,REG,79,39.24,13.08,10.84,11.53,12.74,12.56,0.00,0.329,0.447,0.397,0.493,0.446,0.370,0.000
Joe Ingles,Jazz,2018-2019,REG,82,42.77,4.36,11.60,23.57,10.35,7.11,0.25,0.364,0.400,0.387,0.635,0.398,0.544,0.000
John Holland,Cavaliers,2018-2019,REG,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
T.J. McConnell,76ers,2018-2019,REG,76,4.52,31.67,32.86,25.24,3.33,2.14,0.24,0.316,0.541,0.442,0.689,0.357,0.333,0.000
Jahlil Okafor,Pelicans,2018-2019,REG,58,1.11,3.61,36.67,58.61,0.00,0.00,0.00,0.250,0.538,0.462,0.678,0.000,0.000,0.000
Emmanuel Mudiay,Knicks,2018-2019,REG,59,23.21,19.70,17.54,34.68,2.56,2.29,0.00,0.314,0.459,0.469,0.521,0.316,0.471,0.000
Nikola Jokic,Nuggets,2018-2019,REG,79,21.66,12.61,26.23,38.75,0.34,0.08,0.34,0.316,0.396,0.510,0.668,0.250,1.000,0.000
Tyler Johnson,"Heat, Suns",2018-2019,REG,57,39.16,9.89,19.20,21.67,5.51,4.56,0.00,0.359,0.288,0.406,0.632,0.207,0.375,0.000
Tim Frazier,"Pelicans, Bucks",2018-2019,REG,59,29.50,16.48,12.64,32.18,4.21,4.98,0.00,0.338,0.349,0.455,0.583,0.636,0.308,0.000
Bruno Caboclo,Grizzlies,2018-2019,REG,34,33.33,1.78,9.78,30.67,9.33,14.67,0.44,0.387,0.750,0.227,0.580,0.333,0.364,0.000
Jabari Parker,"Bulls, Wizards",2018-2019,REG,63,18.94,20.57,12.67,40.60,3.13,3.95,0.14,0.273,0.384,0.409,0.688,0.348,0.483,0.000
Joel Embiid,76ers,2018-2019,REG,64,20.93,19.18,19.18,39.70,0.25,0.58,0.17,0.299,0.361,0.396,0.687,0.000,0.571,0.000
Dante Exum,Jazz,2018-2019,REG,42,11.62,2.07,22.82,49.38,9.54,4.56,0.00,0.250,0.200,0.327,0.538,0.304,0.364,0.000
JaKarr Sampson,Bulls,2018-2019,REG,4,20.37,11.11,29.63,33.33,0.00,5.56,0.00,0.455,0.667,0.500,0.667,0.000,0.000,0.000
Eric Moreland,"Suns, Raptors",2018-2019,REG,5,14.29,0.00,28.57,57.14,0.00,0.00,0.00,1.000,0.000,0.500,0.250,0.000,0.000,0.000
Dario Saric,"76ers, Timberwolves",2018-2019,REG,80,38.05,11.37,10.35,31.78,4.81,3.64,0.00,0.364,0.308,0.268,0.633,0.394,0.320,0.000
Clint Capela,Rockets,2018-2019,REG,67,0.00,0.82,14.89,84.29,0.00,0.00,0.00,0.000,0.000,0.349,0.707,0.000,0.000,0.000
Bogdan Bogdanovic,Kings,2018-2019,REG,69,37.63,16.65,19.23,21.10,2.70,2.34,0.35,0.358,0.415,0.409,0.550,0.348,0.400,0.000
Jusuf Nurkic,Trail Blazers,2018-2019,REG,72,3.27,12.95,20.10,63.44,0.12,0.12,0.00,0.111,0.421,0.386,0.588,0.000,0.000,0.000
T.J. Warren,Suns,2018-2019,REG,43,20.13,16.86,21.28,32.41,3.44,5.89,0.00,0.415,0.350,0.438,0.641,0.381,0.500,0.000
Marcus Smart,Celtics,2018-2019,REG,80,44.62,7.23,11.99,19.75,8.29,8.11,0.00,0.360,0.366,0.382,0.643,0.340,0.413,0.000
Kyle Anderson,Grizzlies,2018-2019,REG,43,4.71,12.32,23.91,51.45,2.54,5.07,0.00,0.077,0.500,0.470,0.655,0.429,0.357,0.000
Dwight Powell,Mavericks,2018-2019,REG,76,24.01,2.92,8.77,62.00,1.25,1.04,0.00,0.304,0.071,0.357,0.771,0.500,0.200,0.000
Noah Vonleh,Knicks,2018-2019,REG,68,27.05,6.36,20.45,42.05,2.73,1.36,0.00,0.328,0.357,0.500,0.573,0.417,0.333,0.000
Julius Randle,Pelicans,2018-2019,REG,72,14.59,6.69,23.79,51.77,1.21,1.95,0.00,0.344,0.319,0.414,0.662,0.308,0.381,0.000
Andrew Wiggins,Timberwolves,2018-2019,REG,72,23.55,26.49,15.31,29.44,1.85,3.20,0.17,0.311,0.349,0.330,0.583,0.273,0.579,0.000
Doug McDermott,Pacers,2018-2019,REG,77,29.55,15.13,6.86,29.31,5.20,13.71,0.24,0.384,0.391,0.517,0.669,0.455,0.448,0.000
Aaron Gordon,Magic,2018-2019,REG,78,24.00,16.83,13.38,36.62,3.82,4.97,0.38,0.339,0.330,0.343,0.634,0.475,0.327,0.000
Jordan McRae,Wizards,2018-2019,REG,26,19.17,35.00,15.00,25.00,0.00,5.00,0.83,0.348,0.476,0.444,0.667,0.000,0.333,0.000
Zach LaVine,Bulls,2018-2019,REG,63,24.49,17.97,10.22,43.52,1.23,2.38,0.18,0.360,0.358,0.276,0.617,0.429,0.519,0.000
Elfrid Payton,Pelicans,2018-2019,REG,41,23.19,2.74,23.69,48.63,1.25,0.25,0.25,0.323,0.455,0.379,0.523,0.200,0.000,0.000
Jordan Clarkson,Cavaliers,2018-2019,REG,81,29.58,19.24,20.17,22.88,3.31,4.75,0.08,0.315,0.498,0.429,0.630,0.282,0.411,0.000
Gary Harris,Nuggets,2018-2019,REG,56,26.90,12.03,16.30,33.54,4.43,6.65,0.16,0.312,0.303,0.417,0.575,0.429,0.381,0.000
Spencer Dinwiddie,Nets,2018-2019,REG,68,35.99,5.68,17.03,32.61,5.19,2.90,0.60,0.319,0.404,0.362,0.641,0.465,0.292,0.200
Nik Stauskas,"Trail Blazers, Cavaliers",2018-2019,REG,68,42.31,13.31,8.28,22.78,6.80,6.21,0.30,0.378,0.400,0.393,0.481,0.261,0.476,0.000
Rodney Hood,"Cavaliers, Trail Blazers",2018-2019,REG,72,24.89,29.06,21.61,14.31,4.17,5.81,0.15,0.335,0.446,0.434,0.615,0.500,0.333,0.000
Khem Birch,Magic,2018-2019,REG,50,0.66,3.31,29.80,66.23,0.00,0.00,0.00,0.000,0.400,0.444,0.690,0.000,0.000,0.000
Glenn Robinson III,Pistons,2018-2019,REG,47,17.05,15.34,22.73,26.70,10.80,7.39,0.00,0.333,0.481,0.325,0.638,0.211,0.308,0.000
Jerami Grant,Thunder,2018-2019,REG,80,16.40,6.32,13.12,44.96,12.88,6.08,0.24,0.393,0.346,0.306,0.657,0.406,0.380,0.000
Joe Harris,Nets,2018-2019,REG,76,43.32,4.14,12.17,32.09,5.48,2.81,0.00,0.466,0.452,0.352,0.604,0.512,0.524,0.000
Shabazz Napier,Nets,2018-2019,REG,56,45.06,14.02,11.03,22.99,2.30,4.37,0.23,0.332,0.410,0.313,0.540,0.100,0.474,0.000
C.J. Williams,Timberwolves,2018-2019,REG,14,32.35,17.65,11.76,26.47,8.82,2.94,0.00,0.455,0.833,0.250,0.667,0.000,0.000,0.000
Jonathon Simmons,"Magic, 76ers",2018-2019,REG,56,21.71,17.71,22.86,29.71,2.57,4.86,0.57,0.250,0.339,0.350,0.538,0.222,0.412,0.000
Trey Burke,"Knicks, Mavericks",2018-2019,REG,57,23.94,27.44,18.60,25.23,1.66,2.58,0.55,0.362,0.416,0.396,0.562,0.333,0.286,0.000
Victor Oladipo,Pacers,2018-2019,REG,36,33.16,28.40,10.20,24.66,2.55,0.85,0.17,0.349,0.425,0.350,0.572,0.267,0.400,0.000
Giannis Antetokounmpo,Bucks,2018-2019,REG,72,15.32,9.30,12.91,61.67,0.24,0.48,0.08,0.262,0.345,0.385,0.737,0.000,0.333,0.000
James Ennis III,"Rockets, 76ers",2018-2019,REG,58,25.85,2.38,4.08,40.48,15.65,11.56,0.00,0.303,0.429,0.333,0.639,0.370,0.441,0.000
Alex Abrines,Thunder,2018-2019,REG,31,62.42,6.37,1.27,11.46,7.64,9.55,1.27,0.316,0.500,0.000,0.556,0.417,0.333,0.000
Matthew Dellavedova,"Bucks, Cavaliers",2018-2019,REG,48,48.76,7.44,24.79,14.05,1.24,2.07,1.65,0.364,0.444,0.450,0.559,0.000,0.200,0.000
Solomon Hill,Pelicans,2018-2019,REG,44,35.39,6.18,10.67,26.40,8.99,11.80,0.56,0.286,0.273,0.263,0.596,0.375,0.381,0.000
Raul Neto,Jazz,2018-2019,REG,37,22.98,7.45,21.12,34.16,8.70,5.59,0.00,0.324,0.333,0.441,0.636,0.357,0.333,0.000
Ian Clark,Pelicans,2018-2019,REG,59,39.84,14.17,18.98,14.44,6.42,6.15,0.00,0.309,0.415,0.451,0.574,0.375,0.348,0.000
Seth Curry,Trail Blazers,2018-2019,REG,74,42.58,25.16,8.17,12.69,6.02,5.38,0.00,0.439,0.402,0.526,0.542,0.357,0.640,0.000
Kalin Lucas,Pistons,2018-2019,REG,1,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Troy Daniels,Suns,2018-2019,REG,51,54.91,13.82,6.91,8.73,7.64,8.00,0.00,0.344,0.474,0.579,0.417,0.524,0.500,0.000
Rodney McGruder,Heat,2018-2019,REG,66,30.15,4.56,24.30,22.34,9.76,8.68,0.22,0.353,0.333,0.366,0.573,0.356,0.350,0.000
Tony Snell,Bucks,2018-2019,REG,74,37.95,6.93,8.03,28.53,7.20,11.08,0.28,0.387,0.320,0.241,0.650,0.385,0.450,0.000
Rudy Gobert,Jazz,2018-2019,REG,81,0.00,1.54,10.53,87.92,0.00,0.00,0.00,0.000,0.091,0.347,0.717,0.000,0.000,0.000
Steven Adams,Thunder,2018-2019,REG,80,0.00,3.09,27.56,69.10,0.00,0.00,0.25,0.000,0.600,0.448,0.655,0.000,0.000,0.000
Tim Hardaway Jr.,"Knicks, Mavericks",2018-2019,REG,65,41.79,20.14,13.09,18.73,4.33,1.71,0.20,0.342,0.420,0.315,0.554,0.349,0.294,0.000
Reggie Bullock,"Pistons, Lakers",2018-2019,REG,63,48.48,12.96,7.58,13.30,6.57,11.11,0.00,0.365,0.532,0.200,0.595,0.385,0.424,0.000
Robert Covington,"76ers, Timberwolves",2018-2019,REG,35,53.59,10.22,8.29,19.61,4.70,3.59,0.00,0.366,0.405,0.333,0.662,0.529,0.308,0.000
Kelly Olynyk,Heat,2018-2019,REG,79,42.91,7.45,7.62,28.37,6.74,6.74,0.18,0.347,0.357,0.512,0.694,0.368,0.395,0.000
Kentavious Caldwell-Pope,Lakers,2018-2019,REG,81,41.14,16.64,6.09,20.16,7.04,8.80,0.14,0.319,0.480,0.378,0.631,0.365,0.446,0.000
Lorenzo Brown,Raptors,2018-2019,REG,26,23.94,9.86,14.08,36.62,4.23,8.45,2.82,0.176,0.429,0.400,0.385,0.333,0.333,0.000
Mason Plumlee,Nuggets,2018-2019,REG,81,1.38,5.98,24.37,67.36,0.23,0.00,0.69,0.333,0.269,0.377,0.710,0.000,0.000,0.000
Michael Carter-Williams,"Rockets, Magic",2018-2019,REG,28,20.33,2.44,28.46,38.21,6.50,4.07,0.00,0.200,0.000,0.371,0.489,0.250,0.600,0.000
Mike Muscala,"76ers, Lakers",2018-2019,REG,64,55.68,8.03,4.99,16.07,7.76,7.20,0.28,0.363,0.517,0.333,0.603,0.179,0.423,0.000
