name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Rodney Hood,SG,24,Rodney Hood,59,55,1593,9.0,21.9,.408,3.8,10.1,.371,5.2,11.8,.440,3.0,3.8,.783,0.5,6.1,6.6,3.2,1.3,0.4,2.1,4.3,24.6,104
Al Horford,C,30,Al Horford,68,68,2193,8.6,18.1,.473,1.9,5.5,.355,6.6,12.6,.524,2.4,3.1,.800,2.1,8.4,10.5,7.6,1.2,1.9,2.6,3.1,21.5,114
Danuel House,SG,23,Danuel House,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,49.3,49.3,0.0,0.0,0.0,0.0,0.0,0.0,
Dwight Howard,C,31,Dwight Howard,74,74,2199,8.7,13.7,.633,0.0,0.0,.000,8.7,13.7,.635,5.1,9.5,.533,6.6,14.4,21.1,2.3,1.4,2.1,3.8,4.6,22.5,115
Marcelo Huertas,PG,33,Marcelo Huertas,23,1,237,5.1,14.0,.368,0.8,3.9,.211,4.3,10.1,.429,1.9,3.5,.529,0.4,4.5,4.9,10.7,2.1,0.4,3.9,3.3,13.0,92
Josh Huestis,PF,25,Josh Huestis,2,0,31,9.5,17.4,.545,3.2,6.3,.500,6.3,11.1,.571,0.0,1.6,.000,6.3,7.9,14.2,4.7,0.0,4.7,0.0,0.0,22.2,143
Kris Humphries,PF,31,Kris Humphries,56,4,689,6.2,15.3,.407,1.4,3.9,.352,4.9,11.4,.425,4.6,5.9,.780,4.3,10.4,14.7,2.1,1.1,1.5,2.0,4.9,18.4,108
R.J. Hunter,SG,23,R.J. Hunter,3,0,9,0.0,5.6,.000,0.0,5.6,.000,0.0,0.0,,0.0,0.0,,0.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0
Serge Ibaka,PF,27,Serge Ibaka,79,79,2422,9.7,20.2,.480,2.6,6.5,.391,7.1,13.7,.522,2.2,2.6,.856,2.7,8.4,11.1,1.5,0.8,2.6,2.2,4.4,24.2,109
Serge Ibaka,PF,27,Serge Ibaka,56,56,1710,9.9,20.4,.488,2.4,6.2,.388,7.5,14.2,.532,2.2,2.6,.846,2.9,8.2,11.1,1.7,1.0,2.6,1.9,4.0,24.5,111
Serge Ibaka,PF,27,Serge Ibaka,23,23,712,9.1,19.9,.459,2.9,7.3,.398,6.2,12.5,.494,2.1,2.4,.882,2.1,9.0,11.1,1.1,0.5,2.3,2.8,5.4,23.3,105
Andre Iguodala,SF,33,Andre Iguodala,76,0,1998,5.3,10.0,.528,1.5,4.3,.362,3.7,5.7,.651,1.7,2.5,.706,1.2,6.1,7.3,6.3,1.8,0.9,1.4,2.3,13.8,129
Ersan Ilyasova,PF,29,Ersan Ilyasova,82,52,2142,8.8,20.3,.431,3.2,9.2,.353,5.5,11.1,.496,3.7,4.7,.778,2.6,8.4,11.0,3.2,1.3,0.5,2.6,4.8,24.4,107
Ersan Ilyasova,PF,29,Ersan Ilyasova,3,0,62,4.7,12.7,.375,2.4,9.5,.250,2.4,3.2,.750,0.0,0.0,,1.6,11.1,12.7,0.8,2.4,0.8,3.2,4.0,11.9,83
Ersan Ilyasova,PF,29,Ersan Ilyasova,53,40,1447,9.6,21.8,.440,3.6,10.0,.359,6.0,11.8,.509,3.7,4.8,.768,2.4,8.2,10.6,3.3,1.1,0.5,2.6,4.5,26.5,107
Ersan Ilyasova,PF,29,Ersan Ilyasova,26,12,633,7.2,17.6,.412,2.5,7.2,.348,4.8,10.4,.455,4.0,5.1,.800,3.3,8.5,11.8,3.3,1.7,0.6,2.6,5.7,21.0,107
Joe Ingles,SF,29,Joe Ingles,82,26,1972,5.4,12.0,.452,3.3,7.4,.441,2.2,4.6,.471,1.3,1.8,.735,0.6,6.3,6.9,6.0,2.6,0.2,2.8,4.3,15.4,112
Brandon Ingram,SF,19,Brandon Ingram,79,40,2279,5.9,14.7,.402,1.2,4.0,.294,4.7,10.7,.443,2.8,4.6,.621,1.3,5.5,6.8,3.5,1.1,0.8,2.5,3.4,15.8,96
Kyrie Irving,PG,24,Kyrie Irving,72,72,2525,13.3,28.1,.473,3.5,8.7,.401,9.8,19.4,.505,5.9,6.5,.905,1.0,3.5,4.5,8.3,1.6,0.5,3.6,3.1,35.9,116
Jarrett Jack,PG,33,Jarrett Jack,2,0,33,3.0,4.5,.667,0.0,1.5,.000,3.0,3.0,1.000,3.0,3.0,1.000,0.0,0.0,0.0,7.4,3.0,0.0,4.5,5.9,8.9,105
Demetrius Jackson,PG,22,Demetrius Jackson,5,0,17,8.8,11.7,.750,2.9,2.9,1.000,5.8,8.8,.667,8.8,17.5,.500,5.8,5.8,11.7,8.8,0.0,0.0,0.0,0.0,29.2,167
Pierre Jackson,PG,25,Pierre Jackson,8,1,84,8.1,24.2,.333,1.9,6.8,.273,6.2,17.3,.357,3.7,4.3,.857,0.6,5.0,5.6,11.8,1.2,0.0,1.9,3.1,21.7,99
Reggie Jackson,PG,26,Reggie Jackson,52,50,1424,10.1,24.0,.419,2.3,6.5,.359,7.7,17.5,.442,4.2,4.8,.868,0.7,3.3,4.0,9.6,1.2,0.2,4.0,4.6,26.7,103
LeBron James,SF,32,LeBron James,74,74,2794,13.1,24.0,.548,2.2,6.1,.363,10.9,17.9,.611,6.4,9.5,.674,1.7,9.7,11.4,11.5,1.6,0.8,5.4,2.4,34.9,119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Jefferson,C,32,Al Jefferson,66,1,931,12.6,25.3,.499,0.0,0.1,.000,12.6,25.3,.500,3.5,4.6,.765,4.0,10.9,14.9,3.1,1.0,0.9,1.8,6.7,28.8,109
Richard Jefferson,SF,36,Richard Jefferson,79,13,1614,4.7,10.6,.446,1.9,5.8,.333,2.8,4.9,.580,2.5,3.3,.741,0.9,5.4,6.3,2.4,0.8,0.3,1.6,4.7,13.9,111
John Jenkins,SG,25,John Jenkins,4,0,13,7.4,18.4,.400,3.7,7.4,.500,3.7,11.0,.333,7.4,7.4,1.000,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,25.8,135
Brandon Jennings,PG,27,Brandon Jennings,81,13,1802,5.3,14.8,.359,2.2,7.0,.313,3.1,7.8,.399,3.2,4.2,.750,0.8,4.6,5.4,10.9,1.9,0.1,3.5,3.2,16.0,104
Brandon Jennings,PG,27,Brandon Jennings,58,11,1428,5.7,15.0,.380,2.4,7.0,.340,3.3,8.0,.415,3.6,4.7,.756,0.7,4.6,5.3,10.1,1.9,0.1,3.7,2.9,17.4,105
Brandon Jennings,PG,27,Brandon Jennings,23,2,374,3.8,14.0,.274,1.5,6.9,.212,2.4,7.1,.333,1.6,2.2,.706,1.1,4.7,5.8,14.2,2.0,0.0,2.9,4.2,10.7,98
Jonas Jerebko,PF,29,Jonas Jerebko,78,6,1232,4.6,10.5,.435,1.8,5.2,.346,2.8,5.3,.523,1.0,1.5,.703,2.4,8.6,10.9,2.9,1.0,0.7,1.6,4.9,12.0,109
Amir Johnson,PF,29,Amir Johnson,80,77,1608,6.6,11.4,.576,0.8,2.0,.409,5.7,9.4,.612,2.1,3.1,.670,3.6,7.6,11.3,4.3,1.6,1.9,2.4,6.5,16.0,121
Brice Johnson,PF,22,Brice Johnson,3,0,9,11.1,38.9,.286,0.0,0.0,,11.1,38.9,.286,0.0,0.0,,5.6,11.1,16.7,5.6,11.1,5.6,5.6,0.0,22.2,67
James Johnson,PF,29,James Johnson,76,5,2085,8.9,18.6,.479,2.1,6.2,.340,6.8,12.4,.548,3.7,5.2,.707,1.6,7.5,9.1,6.7,1.8,2.1,4.1,4.8,23.6,107
Joe Johnson,SF,35,Joe Johnson,78,14,1843,7.8,17.8,.436,3.0,7.3,.411,4.8,10.5,.454,1.8,2.2,.818,0.9,6.0,6.9,4.1,1.0,0.5,2.0,2.6,20.3,109
Stanley Johnson,SF,20,Stanley Johnson,77,1,1371,4.8,13.4,.353,1.7,5.7,.292,3.1,7.8,.398,1.3,2.0,.679,1.3,5.6,7.0,3.9,2.1,0.9,2.6,4.5,12.5,88
Tyler Johnson,PG,24,Tyler Johnson,73,0,2178,8.3,19.1,.433,2.2,5.8,.372,6.1,13.3,.460,4.5,5.9,.768,1.2,5.6,6.8,5.4,1.9,1.0,2.1,4.1,23.2,112
Wesley Johnson,SF,29,Wesley Johnson,68,3,810,4.5,12.3,.365,1.8,7.3,.246,2.7,5.1,.537,0.7,1.0,.647,1.6,9.6,11.2,1.4,1.8,1.9,1.1,5.1,11.5,94
Nikola Jokic,C,21,Nikola Jokic,73,59,2038,11.8,20.5,.578,1.1,3.3,.324,10.8,17.1,.628,4.5,5.5,.825,5.1,12.1,17.2,8.6,1.5,1.3,4.1,5.1,29.3,126
Dahntay Jones,SF,36,Dahntay Jones,1,0,12,12.5,33.3,.375,0.0,8.3,.000,12.5,25.0,.500,12.5,16.6,.750,4.2,4.2,8.3,4.2,0.0,0.0,4.2,4.2,37.4,97
Damian Jones,C,21,Damian Jones,10,0,85,4.5,9.1,.500,0.0,0.0,,4.5,9.1,.500,1.7,5.7,.300,5.1,7.9,13.0,0.0,0.6,2.3,3.4,8.5,10.8,87
Derrick Jones,SF,19,Derrick Jones,32,8,545,6.0,10.6,.562,0.3,1.0,.273,5.7,9.7,.591,2.5,3.6,.707,3.4,3.5,6.9,1.1,1.2,1.1,1.1,5.5,14.8,124
James Jones,SF,36,James Jones,48,2,381,5.8,12.1,.478,4.1,8.6,.470,1.7,3.4,.500,1.7,2.6,.650,0.4,4.5,4.8,1.8,0.8,1.3,1.3,4.8,17.3,122
Terrence Jones,PF,25,Terrence Jones,54,12,1270,8.9,19.0,.470,0.7,2.9,.253,8.2,16.1,.508,4.0,6.6,.606,2.5,9.3,11.8,2.3,1.5,2.1,1.9,2.6,22.5,103
Terrence Jones,PF,25,Terrence Jones,51,12,1264,8.9,18.9,.472,0.7,2.9,.253,8.2,16.0,.512,4.0,6.6,.606,2.5,9.2,11.7,2.3,1.5,2.1,1.9,2.6,22.6,103
Terrence Jones,PF,25,Terrence Jones,3,0,6,0.0,25.4,.000,0.0,0.0,,0.0,25.4,.000,0.0,0.0,,0.0,25.4,25.4,0.0,8.5,8.5,0.0,0.0,0.0,0
Tyus Jones,PG,20,Tyus Jones,60,0,774,4.9,11.9,.414,1.7,4.8,.356,3.2,7.1,.454,2.2,2.8,.767,0.7,3.7,4.4,10.2,3.1,0.3,2.5,3.3,13.7,114
DeAndre Jordan,C,28,DeAndre Jordan,81,81,2570,8.0,11.2,.714,0.0,0.0,.000,8.0,11.2,.717,4.0,8.3,.482,5.8,15.9,21.7,1.9,1.0,2.6,2.2,4.1,20.0,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cory Joseph,PG,25,Cory Joseph,80,22,2003,7.6,16.7,.452,1.2,3.4,.356,6.4,13.3,.477,2.4,3.1,.770,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,108
Frank Kaminsky,C,23,Frank Kaminsky,75,16,1954,8.2,20.6,.399,3.0,9.1,.328,5.2,11.5,.455,3.0,4.0,.756,1.5,7.2,8.6,4.2,1.2,0.9,2.0,3.6,22.4,102
Enes Kanter,C,24,Enes Kanter,72,0,1533,12.9,23.6,.545,0.2,1.2,.132,12.7,22.4,.568,7.2,9.1,.786,6.2,9.2,15.4,2.1,1.0,1.2,3.9,4.9,33.1,116
Ryan Kelly,PF,25,Ryan Kelly,16,0,110,3.6,12.5,.286,1.8,4.5,.400,1.8,8.1,.222,2.2,2.7,.833,0.4,7.6,8.1,3.6,1.8,2.2,1.8,2.2,11.2,87
Michael Kidd-Gilchrist,SF,23,Michael Kidd-Gilchrist,81,81,2349,6.3,13.2,.477,0.0,0.2,.111,6.3,13.0,.483,3.2,4.1,.784,3.3,8.7,12.1,2.4,1.7,1.6,1.2,4.0,15.9,113
Sean Kilpatrick,SG,27,Sean Kilpatrick,70,24,1754,8.2,19.9,.415,2.8,8.3,.341,5.4,11.5,.468,5.5,6.5,.843,0.6,7.0,7.6,4.2,1.2,0.2,3.6,3.2,24.8,102
Brandon Knight,SG,25,Brandon Knight,54,5,1140,8.8,22.0,.398,1.9,5.8,.324,6.9,16.2,.425,5.5,6.5,.857,1.0,3.9,5.0,5.5,1.1,0.2,3.7,3.7,25.0,101
Kyle Korver,SG,35,Kyle Korver,67,22,1753,6.8,14.6,.464,4.6,10.2,.451,2.2,4.4,.494,1.1,1.2,.905,0.2,5.1,5.3,3.1,1.0,0.6,2.0,3.0,19.2,116
Kyle Korver,SG,35,Kyle Korver,32,21,894,6.0,13.6,.439,3.6,8.8,.409,2.4,4.8,.494,1.3,1.5,.889,0.0,4.9,4.9,4.1,1.3,0.7,2.2,2.6,16.8,109
Kyle Korver,SG,35,Kyle Korver,35,1,859,7.6,15.6,.487,5.6,11.6,.485,2.0,4.0,.493,0.8,0.9,.933,0.4,5.2,5.6,2.0,0.6,0.5,1.7,3.5,21.7,122
Kosta Koufos,C,27,Kosta Koufos,71,62,1419,7.7,14.0,.551,0.0,0.0,.000,7.7,13.9,.552,1.4,2.2,.613,4.2,10.2,14.4,1.7,1.3,1.7,2.2,6.1,16.8,109
Mindaugas Kuzminskas,SF,27,Mindaugas Kuzminskas,68,5,1016,7.8,18.2,.428,2.7,8.3,.321,5.1,9.9,.517,2.7,3.3,.809,2.3,3.9,6.2,3.4,1.4,0.5,2.5,3.9,20.9,107
Skal Labissiere,PF,20,Skal Labissiere,33,12,612,9.7,18.0,.537,0.2,0.7,.375,9.4,17.4,.543,4.3,6.1,.703,4.2,9.2,13.4,2.2,1.3,1.1,3.1,5.3,23.9,110
Jeremy Lamb,SG,24,Jeremy Lamb,62,5,1143,9.9,21.5,.460,1.8,6.4,.281,8.1,15.1,.536,4.8,5.7,.853,1.3,10.3,11.6,3.3,1.2,1.0,1.8,4.3,26.5,109
Nicolas Laprovittola,PG,27,Nicolas Laprovittola,18,3,174,5.9,13.8,.426,2.9,7.9,.370,2.9,5.9,.500,2.6,2.6,1.000,0.3,2.6,2.9,8.2,1.2,0.3,5.6,5.6,17.3,99
Joffrey Lauvergne,PF-C,25,Joffrey Lauvergne,70,1,980,7.5,16.9,.440,1.7,4.9,.337,5.8,12.0,.483,2.3,3.7,.630,3.6,9.0,12.6,3.5,1.3,0.3,2.8,4.2,18.9,104
Joffrey Lauvergne,PF,25,Joffrey Lauvergne,50,0,739,7.4,16.2,.455,1.8,5.2,.346,5.6,11.0,.506,2.5,3.9,.638,3.4,8.8,12.2,3.4,1.2,0.4,2.7,4.7,19.0,108
Joffrey Lauvergne,C,25,Joffrey Lauvergne,20,1,241,7.7,19.2,.402,1.3,4.2,.300,6.5,15.0,.431,1.9,3.1,.600,4.4,9.8,14.2,4.0,1.5,0.0,3.3,2.5,18.6,95
Zach LaVine,SG,21,Zach LaVine,47,47,1749,9.5,20.6,.459,3.5,9.0,.387,6.0,11.6,.515,3.4,4.1,.836,0.6,4.1,4.6,4.0,1.2,0.3,2.5,3.0,25.8,112
Ty Lawson,PG,29,Ty Lawson,69,24,1732,6.9,15.2,.454,1.0,3.4,.288,5.9,11.8,.502,5.1,6.3,.797,1.3,3.9,5.2,9.8,2.2,0.2,3.8,3.5,19.9,110
Jake Layman,SF,22,Jake Layman,35,1,249,5.2,17.7,.292,2.6,10.2,.255,2.6,7.6,.342,2.6,3.4,.765,1.2,3.6,4.8,2.2,1.8,0.6,2.2,4.4,15.6,84
Courtney Lee,SG,31,Courtney Lee,77,74,2459,6.5,14.3,.456,2.2,5.5,.401,4.3,8.8,.490,1.7,2.0,.867,1.1,4.2,5.3,3.6,1.6,0.5,1.4,2.9,17.0,115
David Lee,PF,33,David Lee,79,10,1477,8.6,14.5,.590,0.0,0.0,,8.6,14.5,.590,2.8,3.9,.708,5.1,10.1,15.2,4.3,1.1,1.4,2.8,4.3,19.9,120
Alex Len,C,23,Alex Len,77,34,1560,7.1,14.2,.497,0.1,0.4,.250,7.0,13.8,.503,4.6,6.4,.721,4.8,10.9,15.6,1.4,1.2,3.0,3.1,7.4,18.8,108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kawhi Leonard,SF,25,Kawhi Leonard,74,74,2474,13.1,27.0,.485,3.0,8.0,.380,10.1,19.1,.529,9.7,11.0,.880,1.6,7.2,8.9,5.4,2.7,1.1,3.2,2.5,38.9,121
Meyers Leonard,PF,24,Meyers Leonard,74,12,1222,5.9,15.4,.386,3.0,8.7,.347,2.9,6.7,.436,1.4,1.6,.875,1.1,8.5,9.6,2.9,0.5,1.1,1.4,7.0,16.3,105
Jon Leuer,PF,27,Jon Leuer,75,34,1944,8.1,16.8,.480,1.3,4.3,.293,6.8,12.4,.545,2.5,2.9,.867,2.7,7.8,10.4,2.9,0.8,0.7,1.7,3.8,19.9,113
Caris LeVert,SF,22,Caris LeVert,57,26,1237,6.6,14.6,.450,2.3,7.1,.321,4.3,7.5,.571,2.6,3.6,.720,0.9,6.3,7.2,4.2,1.9,0.3,2.3,3.5,17.9,107
DeAndre Liggins,SG,28,DeAndre Liggins,62,19,777,3.5,9.1,.387,1.1,3.0,.370,2.4,6.2,.396,1.6,2.6,.625,1.3,5.7,6.9,3.5,3.0,0.9,2.7,5.2,9.8,92
DeAndre Liggins,SG,28,DeAndre Liggins,61,19,752,3.5,9.0,.382,1.1,3.0,.378,2.3,6.0,.385,1.5,2.5,.622,1.1,5.6,6.7,3.6,3.0,0.9,2.8,5.2,9.6,91
DeAndre Liggins,SG,28,DeAndre Liggins,1,0,25,6.2,12.5,.500,0.0,2.1,.000,6.2,10.4,.600,4.2,6.2,.667,6.2,8.3,14.6,0.0,4.2,0.0,0.0,6.2,16.7,128
Damian Lillard,PG,26,Damian Lillard,75,75,2694,12.2,27.4,.444,3.9,10.7,.370,8.2,16.8,.492,9.0,10.0,.895,0.8,5.9,6.8,8.1,1.3,0.4,3.6,2.8,37.3,118
Jeremy Lin,PG,28,Jeremy Lin,36,33,883,9.4,21.5,.438,3.1,8.4,.372,6.3,13.1,.480,6.2,7.6,.816,0.6,6.7,7.2,9.9,2.3,0.8,4.6,4.2,28.1,109
Shaun Livingston,PG,31,Shaun Livingston,76,3,1345,6.2,11.3,.547,0.0,0.1,.333,6.2,11.2,.550,1.5,2.1,.700,1.0,4.4,5.4,5.0,1.4,0.7,2.2,4.3,13.9,110
Shawn Long,C,24,Shawn Long,18,0,234,12.7,22.7,.560,1.5,4.0,.368,11.2,18.7,.600,4.0,7.3,.543,8.5,9.2,17.7,2.7,1.9,1.9,2.7,10.2,30.8,118
Kevon Looney,C,20,Kevon Looney,53,4,447,6.0,11.5,.523,0.2,1.0,.222,5.8,10.5,.551,2.3,3.7,.618,4.7,8.6,13.3,3.1,1.6,1.8,1.8,6.9,14.5,118
Brook Lopez,C,28,Brook Lopez,75,75,2222,11.8,25.0,.474,2.9,8.3,.346,9.0,16.7,.536,6.3,7.8,.810,2.6,6.0,8.6,3.8,0.8,2.6,3.9,4.1,32.8,108
Robin Lopez,C,28,Robin Lopez,81,81,2271,8.5,17.2,.493,0.0,0.0,.000,8.5,17.1,.494,1.7,2.3,.721,5.4,6.1,11.5,1.8,0.4,2.6,2.0,3.3,18.6,108
Kevin Love,PF,28,Kevin Love,60,60,1885,9.8,23.0,.427,3.8,10.3,.373,6.0,12.7,.471,6.8,7.8,.871,3.9,13.7,17.6,3.1,1.4,0.6,3.2,3.3,30.2,114
Kyle Lowry,PG,30,Kyle Lowry,60,60,2244,9.6,20.7,.464,4.4,10.6,.412,5.3,10.2,.518,6.8,8.2,.819,1.1,5.4,6.5,9.4,2.0,0.4,3.9,3.8,30.4,123
John Lucas III,PG,34,John Lucas III,5,0,11,4.6,18.4,.250,0.0,4.6,.000,4.6,13.8,.333,0.0,0.0,,0.0,0.0,0.0,4.6,9.2,0.0,0.0,0.0,9.2,70
Timothe Luwawu-Cabarrot,SF,21,Timothe Luwawu-Cabarrot,69,19,1190,5.9,14.8,.402,2.0,6.6,.311,3.9,8.2,.475,4.3,5.0,.854,1.0,5.1,6.1,3.1,1.3,0.4,3.0,6.3,18.2,100
Trey Lyles,PF,21,Trey Lyles,71,4,1158,7.2,19.9,.362,2.9,9.2,.319,4.3,10.6,.400,2.6,3.6,.722,2.2,8.5,10.6,3.1,1.2,0.9,2.9,4.4,19.9,94
Sheldon Mac,SG,24,Sheldon Mac,30,3,287,5.2,12.9,.400,1.2,5.2,.233,4.0,7.7,.511,4.0,4.6,.852,0.7,5.2,5.8,2.6,1.4,0.3,0.9,2.9,15.5,112
Shelvin Mack,PG,26,Shelvin Mack,55,9,1205,7.4,16.6,.446,1.6,5.2,.308,5.8,11.4,.510,2.3,3.4,.688,0.9,4.6,5.4,6.7,1.8,0.1,3.9,4.4,18.7,99
Ian Mahinmi,C,30,Ian Mahinmi,31,0,555,5.8,9.9,.586,0.0,0.0,,5.8,9.9,.586,3.8,6.7,.573,4.2,9.1,13.3,1.7,2.9,2.1,3.0,8.0,15.4,110
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thon Maker,C,19,Thon Maker,57,34,562,7.5,16.4,.459,2.5,6.7,.378,5.0,9.7,.514,2.9,4.4,.653,3.6,6.7,10.3,2.1,0.9,2.3,1.5,7.6,20.4,114
Boban Marjanovic,C,28,Boban Marjanovic,35,0,293,12.4,22.8,.545,0.0,0.0,,12.4,22.8,.545,8.1,10.0,.810,7.9,14.5,22.4,1.6,1.0,2.1,1.7,4.3,32.9,128
Jarell Martin,PF,22,Jarell Martin,42,3,558,5.4,14.1,.384,0.8,2.3,.360,4.6,11.7,.389,3.7,4.7,.800,3.9,11.2,15.1,0.7,1.6,0.8,2.6,8.5,15.4,96
Wesley Matthews,SG,30,Wesley Matthews,73,73,2495,6.9,17.7,.393,3.6,10.0,.363,3.3,7.7,.432,3.0,3.7,.816,0.4,5.0,5.4,4.4,1.6,0.3,2.1,3.4,20.6,104
Luc Mbah a Moute,SF,30,Luc Mbah a Moute,80,76,1787,5.3,10.6,.505,1.2,3.1,.391,4.1,7.5,.552,1.6,2.4,.678,1.2,3.5,4.8,1.1,2.3,1.0,1.3,3.4,13.5,111
James Michael McAdoo,PF,24,James Michael McAdoo,52,2,457,6.5,12.3,.530,0.2,0.8,.250,6.3,11.5,.550,2.2,4.4,.500,3.6,6.0,9.6,1.9,1.9,3.1,2.0,4.9,15.5,108
Patrick McCaw,SG,21,Patrick McCaw,71,20,1074,4.7,11.0,.433,1.8,5.5,.333,2.9,5.5,.533,1.3,1.7,.784,0.9,3.5,4.5,3.4,1.4,0.7,1.6,2.8,12.6,107
CJ McCollum,SG,25,CJ McCollum,80,80,2796,12.3,25.6,.480,3.3,7.8,.421,9.0,17.8,.506,4.8,5.2,.912,1.1,4.1,5.1,5.1,1.3,0.7,3.1,3.6,32.6,114
T.J. McConnell,PG,24,T.J. McConnell,81,51,2133,5.4,11.7,.461,0.3,1.3,.200,5.1,10.4,.492,1.7,2.1,.811,0.9,4.8,5.7,12.2,3.1,0.2,3.6,3.2,12.7,107
Chris McCullough,PF,21,Chris McCullough,16,0,80,9.5,19.0,.500,0.6,4.2,.143,8.9,14.9,.600,1.8,3.0,.600,5.4,5.9,11.3,1.2,1.2,1.2,1.8,4.2,21.4,107
Chris McCullough,PF,21,Chris McCullough,14,0,72,10.5,20.4,.516,0.7,4.0,.167,9.9,16.5,.600,1.3,2.0,.667,5.9,5.3,11.2,1.3,0.7,1.3,1.3,4.6,23.0,113
Chris McCullough,PF,21,Chris McCullough,2,0,8,0.0,6.2,.000,0.0,6.2,.000,0.0,0.0,,6.2,12.3,.500,0.0,12.3,12.3,0.0,6.2,0.0,6.2,0.0,6.2,37
K.J. McDaniels,SF,23,K.J. McDaniels,49,0,505,7.3,15.9,.456,1.9,6.2,.303,5.4,9.7,.553,3.0,3.6,.842,1.4,6.3,7.7,1.2,1.8,1.7,2.7,4.6,19.4,100
K.J. McDaniels,SF,23,K.J. McDaniels,29,0,212,7.0,15.4,.456,2.0,6.1,.333,5.0,9.3,.537,2.0,2.3,.900,1.4,5.4,6.8,0.9,1.6,1.8,2.3,5.4,18.1,102
K.J. McDaniels,SF,23,K.J. McDaniels,20,0,293,7.4,16.3,.455,1.8,6.3,.282,5.7,10.0,.565,3.7,4.5,.821,1.5,7.0,8.4,1.5,1.9,1.6,3.1,4.0,20.4,100
Doug McDermott,SF,25,Doug McDermott,66,5,1508,7.4,16.5,.447,2.6,6.9,.370,4.8,9.6,.502,2.4,2.8,.845,0.7,5.3,5.9,1.9,0.4,0.2,1.3,2.6,19.6,112
Doug McDermott,SF,25,Doug McDermott,44,4,1078,7.8,17.4,.445,2.6,7.0,.373,5.1,10.4,.493,2.8,3.1,.881,0.7,5.4,6.1,2.1,0.5,0.2,1.5,2.7,20.9,111
Doug McDermott,SF,25,Doug McDermott,22,1,430,6.4,14.2,.452,2.4,6.6,.362,4.0,7.5,.530,1.4,1.9,.706,0.7,4.9,5.6,1.5,0.2,0.1,0.7,2.5,16.5,116
JaVale McGee,C,29,JaVale McGee,77,10,739,13.5,20.8,.652,0.0,0.2,.000,13.5,20.6,.658,3.6,7.2,.505,6.5,9.4,15.9,1.1,1.2,4.4,2.6,7.1,30.7,120
Rodney McGruder,SG,25,Rodney McGruder,78,65,1966,4.9,11.8,.413,1.9,5.6,.332,3.0,6.2,.488,1.1,1.8,.620,2.4,4.2,6.6,3.2,1.2,0.5,1.4,3.6,12.7,108
Ben McLemore,SG,23,Ben McLemore,61,26,1176,7.7,18.0,.430,2.8,7.3,.382,4.9,10.7,.462,3.0,4.0,.753,0.8,4.7,5.6,2.2,1.2,0.3,2.7,4.6,21.3,99
Jordan McRae,SG,25,Jordan McRae,37,4,384,7.5,19.5,.387,2.3,6.6,.353,5.2,12.9,.404,3.5,4.4,.794,0.8,4.5,5.3,2.5,1.0,0.8,1.8,4.0,20.9,99
Josh McRoberts,PF,29,Josh McRoberts,22,14,381,5.8,15.6,.373,1.7,4.1,.419,4.1,11.5,.356,0.8,1.2,.667,3.0,6.7,9.8,6.6,1.3,0.5,3.0,4.1,14.2,97
Jodie Meeks,SG,29,Jodie Meeks,36,10,738,6.9,17.2,.402,3.8,9.2,.409,3.2,8.0,.395,4.4,5.0,.878,0.3,4.8,5.2,3.0,2.3,0.3,2.4,2.8,22.0,107
Salah Mejri,C,30,Salah Mejri,73,11,905,5.1,7.9,.642,0.1,0.2,.333,5.0,7.7,.649,2.1,3.5,.590,5.6,12.1,17.7,0.8,1.8,3.5,2.3,8.7,12.2,121
Jordan Mickey,PF,22,Jordan Mickey,25,1,141,5.3,12.0,.441,0.0,0.4,.000,5.3,11.6,.455,2.8,4.9,.571,4.6,7.4,12.0,2.5,1.1,2.1,3.2,4.2,13.4,96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khris Middleton,SF,25,Khris Middleton,29,23,889,8.6,19.0,.450,2.6,5.9,.433,6.0,13.1,.459,4.6,5.3,.880,0.6,6.4,7.0,5.7,2.3,0.4,3.7,4.5,24.3,106
C.J. Miles,SF,29,C.J. Miles,76,29,1776,7.9,18.2,.434,4.8,11.5,.413,3.2,6.7,.471,2.4,2.6,.903,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,115
Mike Miller,SF,36,Mike Miller,20,0,151,2.9,7.4,.391,2.6,6.5,.400,0.3,1.0,.333,0.6,0.6,1.000,0.6,11.6,12.3,7.1,0.6,0.0,4.2,2.9,9.1,98
