name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Vinny Del Negro,PG,35,Vinny Del Negro,2,0,6,8.7,35.0,.250,0.0,0.0,,8.7,35.0,.250,0.0,0.0,,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,17.5,81
Tony Delk,SG,28,Tony Delk,63,17,1447,8.2,21.2,.384,2.4,7.7,.313,5.7,13.5,.425,2.8,3.5,.804,2.1,5.2,7.3,4.8,1.9,0.4,2.1,3.5,21.6,102
Tony Delk,SG,28,Tony Delk,41,1,877,9.9,24.9,.399,2.8,8.8,.320,7.1,16.1,.442,3.4,4.0,.836,2.3,5.1,7.4,4.8,1.9,0.2,2.4,3.6,26.0,104
Tony Delk,SG,28,Tony Delk,22,16,570,5.5,15.7,.349,1.8,6.1,.299,3.6,9.6,.381,2.0,2.7,.733,1.8,5.4,7.2,4.6,2.0,0.5,1.7,3.5,14.7,96
Derrick Dial,SG,26,Derrick Dial,32,0,299,7.2,21.1,.342,0.2,1.9,.091,7.0,19.2,.367,3.2,4.2,.750,2.5,7.4,9.8,6.2,1.8,0.7,2.8,2.3,17.8,88
Derrick Dial,SG,26,Derrick Dial,25,0,249,6.3,19.7,.319,0.0,1.5,.000,6.3,18.3,.345,2.7,3.8,.722,2.5,6.9,9.4,6.5,1.7,0.8,2.7,2.5,15.3,85
Derrick Dial,SG,26,Derrick Dial,7,0,50,11.9,28.1,.423,1.1,4.3,.250,10.8,23.8,.455,5.4,6.5,.833,2.2,9.7,11.9,4.3,2.2,0.0,3.2,1.1,30.3,101
Michael Dickerson,SG,26,Michael Dickerson,4,4,124,6.4,20.4,.313,3.4,8.9,.381,3.0,11.5,.259,2.1,2.5,.833,1.3,3.8,5.1,3.8,1.3,0.4,3.4,5.1,18.3,85
DeSagana Diop,C,20,DeSagana Diop,18,1,109,5.9,14.1,.414,0.0,0.0,,5.9,14.1,.414,0.5,2.4,.200,2.4,5.9,8.3,2.4,0.5,4.9,5.9,9.3,12.2,67
Vlade Divac,C,33,Vlade Divac,80,80,2420,7.0,14.9,.472,0.1,0.3,.231,7.0,14.6,.477,4.3,7.1,.615,4.3,9.7,13.9,6.2,1.6,2.0,3.3,4.8,18.4,107
Michael Doleac,C,24,Michael Doleac,42,15,705,5.9,14.1,.417,0.0,0.0,,5.9,14.1,.417,2.9,3.5,.826,3.5,9.1,12.7,1.9,1.1,0.8,2.8,7.4,14.6,95
Keyon Dooling,PG,21,Keyon Dooling,14,0,155,7.6,19.6,.386,1.4,4.8,.286,6.2,14.8,.419,3.4,4.1,.833,0.0,1.0,1.0,4.1,1.4,1.0,3.4,6.9,19.9,92
Bryce Drew,PG,27,Bryce Drew,61,0,774,5.4,12.6,.429,2.1,5.0,.425,3.3,7.5,.431,1.6,2.0,.793,1.0,4.0,5.0,7.0,2.2,0.1,2.3,3.4,14.5,111
Predrag Drobnjak,C,26,Predrag Drobnjak,64,12,1174,8.8,19.0,.461,0.0,0.1,.000,8.8,18.9,.464,2.5,3.4,.753,3.4,6.6,10.1,2.3,0.9,1.4,2.3,5.0,20.1,102
Chris Dudley,C,36,Chris Dudley,43,2,327,3.3,8.2,.400,0.0,0.3,.000,3.3,7.9,.417,1.3,2.5,.533,4.4,8.7,13.1,2.1,0.5,2.3,2.3,6.9,7.9,93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Duncan,PF,25,Tim Duncan,82,82,3329,12.2,24.1,.508,0.0,0.2,.100,12.2,23.9,.511,9.0,11.2,.799,4.3,12.4,16.7,4.9,1.0,3.3,4.2,3.5,33.5,114
Howard Eisley,PG,29,Howard Eisley,39,0,609,5.2,15.4,.337,1.2,5.1,.241,4.0,10.3,.385,3.4,4.3,.796,0.8,3.5,4.3,8.8,2.1,0.3,4.7,4.8,15.0,87
Obinna Ekezie,PF,26,Obinna Ekezie,29,1,152,4.6,13.7,.333,0.0,0.0,,4.6,13.7,.333,9.8,14.0,.700,4.2,7.7,11.9,1.1,0.7,2.1,3.5,5.6,18.9,98
LaPhonso Ellis,SF,31,LaPhonso Ellis,66,14,1684,6.2,14.7,.418,1.2,4.0,.306,4.9,10.7,.460,1.7,2.7,.631,3.5,5.9,9.4,1.8,1.0,1.2,2.4,6.4,15.3,96
Evan Eschmeyer,C,26,Evan Eschmeyer,31,6,299,3.6,8.6,.420,0.0,0.0,,3.6,8.6,.420,3.5,5.7,.606,6.1,10.9,16.9,1.6,1.7,1.6,2.8,10.4,10.7,102
Maurice Evans,SG,23,Maurice Evans,10,0,45,10.6,22.4,.474,0.0,3.5,.000,10.6,18.9,.563,3.5,4.7,.750,3.5,1.2,4.7,4.7,0.0,0.0,2.4,10.6,24.7,108
Patrick Ewing,C,39,Patrick Ewing,65,4,901,8.5,19.0,.444,0.0,0.1,.000,8.5,19.0,.446,5.4,7.7,.701,3.4,11.6,15.0,2.0,1.3,2.6,3.7,7.4,22.3,96
Danny Ferry,SF,35,Danny Ferry,50,2,799,5.1,11.8,.429,2.9,6.6,.434,2.2,5.2,.423,2.3,2.4,.944,1.0,5.0,6.0,3.2,1.1,0.6,1.5,4.7,15.3,119
Michael Finley,SF,28,Michael Finley,69,69,2754,10.7,23.1,.463,1.4,4.2,.339,9.3,18.8,.491,3.9,4.7,.837,1.7,5.1,6.8,4.3,1.2,0.5,2.2,2.7,26.7,110
Derek Fisher,PG,27,Derek Fisher,70,35,1974,7.2,17.6,.411,3.8,9.2,.413,3.4,8.4,.410,2.5,2.9,.847,0.4,3.5,3.9,4.8,1.7,0.2,1.6,3.2,20.8,114
Marcus Fizer,PF,23,Marcus Fizer,76,20,1963,10.0,22.9,.438,0.2,1.1,.171,9.8,21.8,.451,5.1,7.6,.668,3.5,8.1,11.5,3.2,1.3,0.6,3.5,5.0,25.3,95
Isaac Fontaine,SG,26,Isaac Fontaine,6,0,75,2.1,9.8,.214,0.7,3.5,.200,1.4,6.3,.222,2.8,4.2,.667,0.0,3.5,3.5,2.8,0.0,0.0,2.8,4.2,7.7,66
Alton Ford,PF,20,Alton Ford,53,0,452,7.1,13.7,.517,0.0,0.0,,7.1,13.7,.517,4.9,6.6,.737,3.7,8.7,12.4,0.8,0.7,0.8,3.7,11.5,19.0,103
Joseph Forte,SG,20,Joseph Forte,8,0,39,1.3,16.0,.083,0.0,4.0,.000,1.3,12.0,.111,5.3,5.3,1.000,1.3,6.7,8.0,8.0,2.7,0.0,4.0,1.3,8.0,60
Danny Fortson,PF,25,Danny Fortson,77,76,2216,7.1,16.5,.428,0.0,0.1,.250,7.1,16.5,.429,5.6,7.1,.795,6.6,14.0,20.6,2.9,1.0,0.4,3.7,5.8,19.8,105
Greg Foster,PF,33,Greg Foster,6,0,24,4.4,20.0,.222,0.0,8.9,.000,4.4,11.1,.400,6.7,8.9,.750,0.0,17.7,17.7,2.2,0.0,0.0,0.0,8.9,15.5,79
Jeff Foster,C,25,Jeff Foster,82,48,1786,5.2,11.5,.449,0.1,0.4,.133,5.1,11.1,.462,3.2,5.3,.610,6.0,10.2,16.3,2.0,2.1,1.1,2.3,6.8,13.7,105
Antonis Fotsis,PF,20,Antonis Fotsis,28,1,320,6.9,17.1,.404,1.2,3.8,.304,5.8,13.3,.432,2.8,3.3,.850,4.1,6.1,10.2,1.6,1.5,1.8,3.5,3.6,17.8,93
Tremaine Fowlkes,SF,25,Tremaine Fowlkes,22,17,343,3.9,9.9,.391,0.0,0.0,,3.9,9.9,.391,3.7,4.8,.774,5.0,5.0,9.9,2.6,1.7,0.2,2.0,6.1,11.5,107
Rick Fox,SF,32,Rick Fox,82,82,2289,5.8,13.8,.421,1.5,4.7,.313,4.3,9.0,.479,1.6,1.9,.824,2.0,6.8,8.9,6.4,1.5,0.5,3.0,5.6,14.7,103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adonal Foyle,C,26,Adonal Foyle,79,36,1485,5.8,13.2,.444,0.0,0.0,,5.8,13.2,.444,1.3,3.2,.398,5.1,8.0,13.1,1.4,1.2,5.7,2.6,6.1,13.0,93
Steve Francis,PG,24,Steve Francis,57,56,2343,9.8,23.4,.417,1.6,4.9,.324,8.2,18.5,.442,7.6,9.8,.773,2.4,6.9,9.3,8.4,1.6,0.6,5.1,4.0,28.7,104
Lawrence Funderburke,PF,31,Lawrence Funderburke,56,1,722,8.0,17.0,.469,0.0,0.2,.000,8.0,16.8,.475,2.4,3.9,.607,5.3,8.5,13.8,2.2,0.8,1.3,2.3,4.5,18.4,104
Kevin Garnett,PF,25,Kevin Garnett,81,81,3175,11.0,23.4,.470,0.6,1.9,.319,10.4,21.5,.484,6.0,7.5,.801,4.1,12.3,16.4,7.0,1.6,2.1,3.8,3.1,28.6,111
Dean Garrett,C,35,Dean Garrett,34,0,183,5.2,15.8,.327,0.0,0.0,,5.2,15.8,.327,0.0,0.9,.000,4.6,11.8,16.4,1.4,2.0,2.9,2.9,9.2,10.4,74
Dean Garrett,C,35,Dean Garrett,29,0,152,4.9,14.0,.350,0.0,0.0,,4.9,14.0,.350,0.0,1.0,.000,4.5,11.9,16.4,1.4,1.7,3.1,2.4,9.1,9.8,78
Dean Garrett,C,35,Dean Garrett,5,0,31,6.6,24.6,.267,0.0,0.0,,6.6,24.6,.267,0.0,0.0,,4.9,11.5,16.4,1.6,3.3,1.6,4.9,9.8,13.1,61
Pat Garrity,PF,25,Pat Garrity,80,43,2406,7.0,16.4,.426,3.6,8.5,.427,3.4,7.9,.426,1.3,1.6,.836,1.6,5.6,7.2,2.1,1.3,0.6,1.5,4.9,18.9,111
Pau Gasol,C,21,Pau Gasol,82,79,3007,9.7,18.6,.518,0.0,0.1,.200,9.6,18.6,.519,5.9,8.4,.709,4.2,8.6,12.8,3.9,0.7,3.0,3.9,3.4,25.2,108
Chris Gatling,PF,34,Chris Gatling,54,1,809,8.9,19.9,.447,0.1,0.5,.125,8.8,19.3,.456,5.6,7.9,.701,4.8,9.2,14.0,1.7,1.2,0.7,3.9,7.4,23.4,97
Matt Geiger,C,32,Matt Geiger,4,0,36,1.5,12.0,.125,0.0,0.0,,1.5,12.0,.125,1.5,3.0,.500,4.5,4.5,9.0,0.0,0.0,3.0,3.0,3.0,4.5,48
Devean George,SF,24,Devean George,82,1,1759,6.4,15.5,.411,2.0,5.3,.371,4.4,10.2,.432,2.5,3.7,.675,2.3,6.7,9.0,3.3,2.1,1.2,2.0,5.6,17.2,105
Eddie Gill,PG,23,Eddie Gill,23,5,384,5.4,12.6,.424,1.0,3.0,.318,4.4,9.6,.457,4.3,5.4,.795,1.0,2.9,3.8,6.7,1.5,0.4,4.7,5.2,15.9,95
Kendall Gill,SG,33,Kendall Gill,65,49,1410,6.3,16.4,.384,0.2,1.7,.136,6.1,14.7,.413,1.6,2.4,.677,1.1,6.0,7.2,3.9,1.7,0.3,2.1,5.5,14.5,87
Dion Glover,SG,23,Dion Glover,55,25,1156,8.7,20.6,.421,1.4,4.1,.330,7.3,16.5,.444,3.5,4.7,.757,1.6,6.0,7.6,3.8,2.0,0.6,3.4,4.0,22.2,96
Steve Goodrich,SF,25,Steve Goodrich,9,0,50,2.1,10.5,.200,0.0,0.0,,2.1,10.5,.200,1.0,2.1,.500,1.0,4.2,5.2,5.2,1.0,2.1,3.1,10.5,5.2,59
Brian Grant,PF,29,Brian Grant,72,72,2256,7.0,14.8,.469,0.0,0.0,.000,7.0,14.8,.470,2.5,2.9,.849,4.1,9.9,14.0,3.3,1.2,0.8,3.0,5.7,16.4,101
Horace Grant,C,36,Horace Grant,76,76,2210,6.2,12.0,.513,0.0,0.0,,6.2,12.0,.513,1.9,2.6,.721,3.7,7.5,11.2,2.4,1.3,1.1,1.2,2.8,14.2,117
Adrian Griffin,SG,27,Adrian Griffin,58,34,1383,6.7,13.4,.499,0.6,2.0,.296,6.1,11.4,.534,1.5,1.8,.837,2.5,6.0,8.6,4.0,2.8,0.4,1.6,5.3,15.5,115
Eddie Griffin,PF,19,Eddie Griffin,73,24,1896,7.0,19.1,.366,2.6,7.8,.330,4.4,11.3,.392,1.8,2.5,.744,3.4,8.6,11.9,1.5,0.5,3.8,1.3,3.4,18.4,101
Tom Gugliotta,PF,32,Tom Gugliotta,44,40,1129,5.9,14.0,.422,0.1,0.4,.333,5.8,13.6,.425,1.3,1.7,.757,2.7,7.5,10.3,3.6,1.8,1.4,2.8,5.4,13.3,92
A.J. Guyton,PG,23,A.J. Guyton,45,6,607,7.7,21.3,.361,4.0,10.7,.374,3.7,10.6,.347,1.9,2.4,.815,1.0,2.8,3.8,7.1,0.9,0.6,3.2,2.0,21.3,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darvin Ham,SF,28,Darvin Ham,70,2,1208,5.3,9.3,.569,0.0,0.3,.143,5.2,9.0,.583,2.7,5.4,.504,4.0,4.9,8.9,3.2,1.1,1.6,3.7,7.7,13.3,102
Richard Hamilton,SG,23,Richard Hamilton,63,57,2203,11.6,26.7,.435,0.4,1.0,.381,11.2,25.7,.438,7.4,8.3,.890,1.8,3.5,5.3,4.2,0.9,0.3,3.3,3.4,31.1,105
Tang Hamilton,SF,23,Tang Hamilton,9,2,98,5.6,10.6,.526,0.0,0.6,.000,5.6,10.1,.556,0.0,0.6,.000,3.4,6.7,10.1,2.8,2.2,0.0,1.1,5.6,11.2,110
Zendon Hamilton,PF,26,Zendon Hamilton,54,15,848,6.5,15.3,.420,0.0,0.0,,6.5,15.3,.420,7.4,11.3,.652,6.9,9.0,15.8,0.9,1.3,1.1,3.8,6.5,20.3,100
Anfernee Hardaway,SG,30,Anfernee Hardaway,80,55,2462,8.3,19.9,.418,0.5,1.8,.277,7.8,18.1,.432,3.4,4.2,.810,2.1,5.4,7.5,6.9,2.6,0.7,4.0,3.9,20.4,96
Tim Hardaway,PG,35,Tim Hardaway,68,16,1601,7.3,20.1,.365,4.0,11.5,.347,3.3,8.6,.387,2.5,3.1,.794,0.5,3.6,4.0,9.0,1.9,0.3,3.6,3.5,21.2,102
Tim Hardaway,PG,35,Tim Hardaway,54,2,1276,7.3,20.0,.362,3.8,11.3,.341,3.4,8.7,.391,2.6,3.2,.833,0.5,3.4,3.9,8.1,1.6,0.3,3.0,3.4,21.0,103
Tim Hardaway,PG,35,Tim Hardaway,14,14,325,7.7,20.6,.373,4.6,12.3,.373,3.1,8.3,.373,2.0,3.1,.632,0.2,4.2,4.4,12.6,2.8,0.3,6.2,4.1,21.9,96
Matt Harpring,SF,25,Matt Harpring,81,81,2541,8.2,17.8,.461,0.4,1.5,.304,7.8,16.3,.475,3.5,4.7,.743,4.3,7.9,12.2,2.3,1.5,0.1,2.7,4.3,20.4,105
Al Harrington,PF,21,Al Harrington,44,1,1313,9.1,19.2,.475,0.0,0.1,.333,9.1,19.1,.476,4.6,5.7,.799,3.8,7.2,11.0,2.1,1.6,0.8,3.1,6.6,22.9,103
Othella Harrington,PF,28,Othella Harrington,77,4,1563,8.1,15.4,.527,0.0,0.1,.000,8.1,15.3,.529,4.2,5.9,.709,4.3,7.7,11.9,1.3,1.0,1.2,3.3,8.6,20.4,105
Lucious Harris,SG,31,Lucious Harris,74,0,1553,8.4,18.1,.464,1.5,4.0,.373,6.9,14.1,.489,4.5,5.3,.842,1.6,5.3,7.0,3.9,1.8,0.2,2.1,3.3,22.7,113
Jason Hart,PG,23,Jason Hart,10,0,92,5.8,11.0,.526,0.0,1.2,.000,5.8,9.9,.588,3.5,3.5,1.000,2.3,5.2,7.5,7.0,4.1,0.6,4.6,9.3,15.1,106
Antonio Harvey,PF,31,Antonio Harvey,5,3,47,4.6,13.8,.333,0.0,0.0,,4.6,13.8,.333,1.1,2.3,.500,5.7,4.6,10.3,5.7,1.1,3.4,3.4,9.2,10.3,87
Donnell Harvey,PF,21,Donnell Harvey,47,4,841,6.8,13.6,.498,0.0,0.0,,6.8,13.6,.498,3.4,5.7,.600,5.0,9.2,14.3,2.3,1.3,1.5,2.1,7.2,17.0,110
Donnell Harvey,PF,21,Donnell Harvey,18,0,162,4.5,8.3,.538,0.0,0.0,,4.5,8.3,.538,3.2,7.0,.455,3.8,10.9,14.7,1.6,1.3,1.6,2.6,8.6,12.1,103
Donnell Harvey,PF,21,Donnell Harvey,29,4,679,7.4,14.9,.492,0.0,0.0,,7.4,14.9,.492,3.4,5.3,.647,5.3,8.8,14.2,2.5,1.3,1.5,2.0,6.9,18.2,111
Trenton Hassell,SG,22,Trenton Hassell,78,47,2237,6.3,14.9,.425,1.4,3.9,.364,4.9,11.0,.447,2.1,2.7,.763,1.5,4.5,6.0,4.1,1.3,1.0,2.4,4.4,16.1,99
Kirk Haston,PF,22,Kirk Haston,15,0,77,7.6,27.1,.282,0.0,2.1,.000,7.6,25.0,.306,2.8,5.6,.500,3.5,10.4,13.9,3.5,0.0,0.7,2.1,6.3,18.1,75
Brendan Haywood,C,22,Brendan Haywood,62,2,1266,4.7,9.5,.493,0.0,0.0,,4.7,9.5,.493,4.2,6.9,.606,6.1,7.7,13.8,1.2,0.9,3.9,2.1,6.8,13.5,112
Alan Henderson,PF,29,Alan Henderson,26,1,422,7.3,14.4,.509,0.1,0.1,1.000,7.2,14.2,.504,3.0,5.6,.533,3.8,8.2,12.0,1.4,1.4,1.9,2.6,5.0,17.7,102
Cedric Henderson,SF,26,Cedric Henderson,12,0,70,10.9,22.5,.484,1.5,2.9,.500,9.4,19.6,.481,2.9,5.1,.571,0.7,1.5,2.2,2.9,4.4,1.5,5.8,2.9,26.1,91
Grant Hill,SF,29,Grant Hill,14,14,512,8.3,19.6,.426,0.0,0.2,.000,8.3,19.4,.430,6.9,8.0,.863,2.9,9.7,12.6,6.4,0.8,0.4,3.7,4.0,23.6,105
Tyrone Hill,PF,33,Tyrone Hill,26,26,810,4.7,11.9,.390,0.0,0.1,.000,4.7,11.9,.392,4.4,6.8,.650,5.2,12.8,18.0,1.5,1.1,0.9,3.2,6.7,13.7,94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred Hoiberg,SG,29,Fred Hoiberg,79,8,1408,4.6,11.0,.416,0.9,3.5,.261,3.7,7.5,.487,3.0,3.5,.840,0.7,7.2,7.9,5.1,2.3,0.2,1.2,3.3,13.0,112
Robert Horry,PF,31,Robert Horry,81,23,2140,4.5,11.2,.398,1.9,4.9,.374,2.6,6.3,.416,2.6,3.4,.783,3.2,8.5,11.7,5.7,1.9,2.2,2.1,5.1,13.4,114
Eddie House,PG,23,Eddie House,64,3,1230,9.3,23.4,.399,2.4,7.0,.344,6.9,16.4,.422,1.9,2.2,.857,0.8,4.2,4.9,5.5,1.9,0.2,3.6,4.4,22.9,92
Allan Houston,SG,30,Allan Houston,77,77,2914,10.4,23.9,.437,2.5,6.4,.393,7.9,17.5,.452,5.4,6.2,.870,0.7,3.9,4.6,3.5,1.0,0.2,3.1,3.3,28.8,104
Juwan Howard,PF,28,Juwan Howard,81,72,2635,9.2,19.9,.460,0.0,0.0,.000,9.2,19.9,.461,5.2,6.8,.761,4.4,7.7,12.1,3.3,0.9,0.9,3.0,5.3,23.5,106
Juwan Howard,PF,28,Juwan Howard,53,44,1659,8.4,18.2,.462,0.0,0.0,.000,8.4,18.2,.462,4.5,6.0,.754,4.3,7.9,12.2,2.9,0.9,0.9,2.4,5.3,21.3,108
Juwan Howard,PF,28,Juwan Howard,28,28,976,10.5,22.9,.457,0.0,0.1,.000,10.5,22.8,.458,6.4,8.3,.770,4.6,7.5,12.1,4.1,1.0,0.9,4.0,5.2,27.3,103
Troy Hudson,PG,25,Troy Hudson,81,4,1854,9.8,22.6,.434,1.8,5.2,.353,8.0,17.4,.459,4.9,5.6,.876,0.8,3.2,4.0,7.1,1.6,0.2,4.5,3.3,26.4,101
Larry Hughes,SG,23,Larry Hughes,73,56,2049,8.5,20.1,.423,0.4,2.3,.194,8.1,17.8,.453,4.7,6.4,.737,2.1,4.0,6.1,7.8,2.8,0.6,4.2,3.7,22.2,101
Lindsey Hunter,PG,31,Lindsey Hunter,82,47,1616,6.0,15.8,.382,2.5,6.7,.380,3.5,9.1,.383,0.6,1.3,.500,0.6,3.3,3.9,4.2,2.1,0.6,1.8,3.9,15.3,98
Steven Hunter,C,20,Steven Hunter,53,21,516,6.7,14.7,.456,0.0,0.0,,6.7,14.7,.456,5.5,9.4,.585,4.0,5.7,9.7,0.5,0.5,4.3,1.6,8.1,18.9,106
Zydrunas Ilgauskas,C,26,Zydrunas Ilgauskas,62,23,1329,9.6,22.7,.425,0.0,0.2,.000,9.6,22.5,.429,8.3,11.0,.754,5.4,7.9,13.4,2.8,0.7,3.4,3.8,7.5,27.6,103
Allen Iverson,SG,26,Allen Iverson,60,59,2622,13.7,34.4,.398,1.6,5.5,.291,12.1,28.9,.419,9.8,12.0,.812,0.9,4.6,5.5,6.8,3.5,0.3,4.9,2.1,38.8,101
Bobby Jackson,PG,28,Bobby Jackson,81,3,1750,9.6,21.6,.443,2.3,6.3,.361,7.3,15.4,.477,4.3,5.3,.810,2.4,4.9,7.2,4.7,2.1,0.3,2.7,4.2,25.7,109
Jaren Jackson,SG,34,Jaren Jackson,9,0,144,5.4,13.2,.405,2.5,7.2,.350,2.9,6.1,.471,0.7,1.4,.500,0.4,5.7,6.1,2.9,1.8,0.0,2.9,4.6,13.9,91
Jermaine Jackson,SG,25,Jermaine Jackson,24,0,280,3.9,8.1,.476,0.2,0.4,.500,3.7,7.7,.475,3.1,4.6,.667,0.6,4.6,5.2,11.0,1.7,0.2,2.7,4.6,11.0,114
Jim Jackson,SF,31,Jim Jackson,55,19,1825,7.2,16.2,.442,1.1,2.4,.469,6.0,13.7,.438,2.3,2.6,.862,1.6,7.1,8.7,4.2,1.3,0.4,3.2,4.4,17.7,97
Marc Jackson,C,27,Marc Jackson,39,0,495,6.3,17.3,.366,0.0,0.1,.000,6.3,17.2,.368,7.0,8.4,.825,5.1,8.4,13.5,1.5,1.2,0.6,3.2,7.3,19.6,100
Marc Jackson,C,27,Marc Jackson,17,0,169,6.6,19.5,.338,0.0,0.0,,6.6,19.5,.338,12.0,14.4,.833,5.1,7.8,12.9,2.1,1.5,0.9,3.6,7.5,25.2,105
Marc Jackson,C,27,Marc Jackson,22,0,326,6.2,16.1,.384,0.0,0.2,.000,6.2,15.9,.388,4.2,5.2,.813,5.0,8.8,13.8,1.1,1.0,0.5,2.9,7.2,16.6,96
Mark Jackson,PG,36,Mark Jackson,82,82,2367,5.9,13.4,.439,1.8,4.4,.405,4.1,9.0,.456,2.0,2.5,.791,1.3,5.7,7.0,13.7,1.7,0.0,3.4,3.7,15.5,113
Stephen Jackson,SF,23,Stephen Jackson,23,1,227,8.0,21.4,.374,2.1,8.5,.250,5.9,12.9,.455,2.8,4.0,.706,0.7,5.4,6.1,2.6,3.5,0.7,5.4,6.8,20.9,80
Jerome James,C,26,Jerome James,56,40,949,7.6,15.5,.491,0.0,0.0,,7.6,15.5,.491,1.7,3.4,.500,5.1,8.1,13.2,1.4,1.4,4.9,4.2,9.9,16.9,92
Mike James,PG,26,Mike James,15,0,119,6.9,19.8,.349,3.7,9.7,.381,3.2,10.2,.318,1.8,3.2,.571,0.9,5.5,6.5,8.8,2.8,0.5,6.0,7.8,19.4,86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim James,SF,25,Tim James,9,0,41,6.6,17.1,.385,0.0,0.0,,6.6,17.1,.385,2.6,7.9,.333,6.6,2.6,9.2,1.3,0.0,1.3,4.0,6.6,15.8,81
Antawn Jamison,SF,25,Antawn Jamison,82,82,3033,10.3,23.0,.447,1.1,3.5,.324,9.1,19.5,.469,5.4,7.4,.734,3.5,5.8,9.3,2.7,1.2,0.8,2.7,3.1,27.1,109
Harold Jamison,PF,25,Harold Jamison,25,2,176,6.7,13.0,.512,0.0,0.0,,6.7,13.0,.512,3.0,4.5,.667,7.3,4.5,11.8,1.8,1.5,0.3,1.8,7.0,16.3,118
Richard Jefferson,SF,21,Richard Jefferson,79,9,1917,7.4,16.1,.457,0.4,1.5,.232,7.0,14.6,.480,5.2,7.2,.713,2.3,5.7,8.0,3.8,1.7,1.3,2.9,5.8,20.2,104
Anthony Johnson,SG,27,Anthony Johnson,34,0,366,5.3,12.9,.411,0.6,1.7,.333,4.7,11.1,.423,2.3,3.6,.640,1.4,2.7,4.1,6.9,4.4,0.1,2.9,4.3,13.4,97
Avery Johnson,PG,36,Avery Johnson,68,13,1352,8.1,16.9,.479,0.0,0.2,.000,8.1,16.7,.485,4.7,6.4,.742,0.5,2.2,2.7,11.2,1.6,0.4,3.0,3.4,21.0,113
Avery Johnson,PG,36,Avery Johnson,51,13,1200,8.2,17.0,.486,0.0,0.2,.000,8.2,16.7,.492,4.8,6.5,.747,0.6,2.2,2.8,11.4,1.5,0.4,3.0,3.1,21.3,114
Avery Johnson,PG,36,Avery Johnson,17,0,152,7.1,16.7,.429,0.0,0.0,,7.1,16.7,.429,4.1,5.8,.706,0.0,1.7,1.7,9.5,1.7,0.3,3.1,5.8,18.4,102
DerMarr Johnson,SF,21,DerMarr Johnson,72,46,1727,6.5,16.3,.396,2.7,7.5,.360,3.8,8.9,.427,2.6,3.2,.810,1.8,5.7,7.5,2.5,1.9,1.7,3.1,4.9,18.2,97
Ervin Johnson,C,34,Ervin Johnson,81,9,1660,2.9,6.2,.461,0.0,0.0,.000,2.9,6.2,.464,1.0,2.1,.455,4.6,10.4,14.9,0.9,1.2,2.6,1.7,7.0,6.7,101
Joe Johnson,SG,20,Joe Johnson,77,60,1916,6.8,15.9,.430,1.0,3.5,.292,5.8,12.4,.469,1.1,1.4,.774,2.0,5.0,7.0,4.9,1.6,0.5,1.9,3.1,15.8,102
Joe Johnson,SG,20,Joe Johnson,48,33,1003,6.7,15.3,.439,1.2,4.6,.273,5.5,10.8,.510,1.0,1.3,.769,2.1,5.1,7.2,3.8,1.7,0.5,1.4,3.1,15.7,105
Joe Johnson,SG,20,Joe Johnson,29,27,913,7.0,16.6,.420,0.8,2.4,.333,6.2,14.1,.435,1.2,1.6,.778,2.0,4.8,6.8,6.0,1.5,0.6,2.5,3.2,15.9,99
Alvin Jones,C,23,Alvin Jones,23,2,126,3.4,8.6,.400,0.0,0.0,,3.4,8.6,.400,4.3,8.6,.500,5.6,9.9,15.4,1.3,1.3,3.9,4.7,15.0,11.1,82
Damon Jones,PG,25,Damon Jones,67,0,1083,5.6,14.0,.401,3.4,9.2,.371,2.2,4.8,.459,2.1,2.9,.729,0.6,4.4,5.1,6.9,1.1,0.0,3.0,4.1,16.7,106
Eddie Jones,SG,30,Eddie Jones,81,81,3156,9.0,20.8,.432,2.6,6.6,.390,6.4,14.2,.451,5.2,6.2,.837,1.1,5.5,6.6,4.6,2.0,1.3,2.6,4.5,25.7,109
Jumaine Jones,PF,22,Jumaine Jones,81,36,2142,7.1,15.9,.448,1.3,4.2,.310,5.8,11.7,.498,1.1,1.7,.662,3.1,9.1,12.2,2.9,1.9,1.1,2.0,4.6,16.7,104
Popeye Jones,PF,31,Popeye Jones,79,40,1920,6.3,14.4,.437,0.1,0.3,.364,6.2,14.1,.439,3.0,3.7,.815,6.6,9.8,16.4,3.6,1.4,0.5,2.5,5.9,15.7,108
Michael Jordan,SF,38,Michael Jordan,60,53,2093,14.3,34.4,.416,0.3,1.4,.189,14.0,33.0,.426,6.8,8.6,.790,1.3,7.5,8.8,8.0,2.2,0.7,4.2,3.1,35.7,99
Shawn Kemp,PF,32,Shawn Kemp,75,5,1232,7.6,17.7,.430,0.0,0.2,.000,7.6,17.6,.434,4.5,5.7,.794,3.9,8.6,12.6,2.3,1.9,1.4,3.5,8.0,19.8,98
