Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Jerian Grant,Bulls,2017-2018,REG,74,33.53,28.57,13.10,21.03,1.39,1.59,0.79,0.320,0.444,0.273,0.623,0.571,0.375,0.000
Bobby Portis,Bulls,2017-2018,REG,73,24.32,21.60,16.17,34.69,1.36,1.73,0.12,0.360,0.463,0.504,0.552,0.273,0.429,0.000
Kevon Looney,Warriors,2017-2018,REG,65,1.55,11.40,16.58,69.43,0.00,0.00,1.04,0.333,0.409,0.313,0.687,0.000,0.000,0.000
Rashad Vaughn,"Bucks, Nets, Magic",2017-2018,REG,28,48.21,10.71,8.93,14.29,7.14,10.71,0.00,0.296,0.500,0.400,0.500,0.750,0.500,0.000
Jordan Mickey,Heat,2017-2018,REG,23,10.98,6.10,15.85,58.54,3.66,4.88,0.00,0.000,0.400,0.462,0.604,0.333,0.250,0.000
Dakari Johnson,Thunder,2017-2018,REG,31,0.00,17.95,20.51,61.54,0.00,0.00,0.00,0.000,0.714,0.375,0.583,0.000,0.000,0.000
Rondae Hollis-Jefferson,Nets,2017-2018,REG,68,3.18,25.41,24.03,43.23,1.38,2.62,0.14,0.174,0.435,0.374,0.588,0.300,0.316,0.000
Terry Rozier,Celtics,2017-2018,REG,80,41.38,16.13,13.00,20.75,3.00,5.38,0.38,0.387,0.380,0.308,0.500,0.167,0.465,0.000
Norman Powell,Raptors,2017-2018,REG,70,32.09,7.49,10.43,32.35,5.88,11.76,0.00,0.283,0.393,0.462,0.562,0.545,0.159,0.000
Aaron Harrison,Mavericks,2017-2018,REG,9,42.03,18.84,5.80,13.04,7.25,13.04,0.00,0.241,0.231,0.500,0.556,0.200,0.111,0.000
Delon Wright,Raptors,2017-2018,REG,69,26.62,3.70,14.12,46.76,3.94,3.94,0.93,0.357,0.375,0.311,0.594,0.353,0.471,0.250
RJ Hunter,Rockets,2017-2018,REG,5,60.00,5.00,5.00,20.00,5.00,5.00,0.00,0.167,1.000,0.000,0.750,0.000,1.000,0.000
Sam Dekker,Clippers,2017-2018,REG,73,16.22,5.41,10.81,60.62,3.47,3.09,0.39,0.167,0.214,0.429,0.656,0.222,0.125,0.000
D'Angelo Russell,Nets,2017-2018,REG,48,37.35,18.60,20.39,19.49,2.38,1.64,0.15,0.319,0.448,0.409,0.580,0.375,0.364,0.000
Karl-Anthony Towns,Timberwolves,2017-2018,REG,82,20.24,16.05,21.61,38.00,1.71,2.31,0.09,0.397,0.479,0.462,0.701,0.550,0.556,0.000
Richaun Holmes,76ers,2017-2018,REG,48,11.20,8.30,22.41,56.43,0.41,0.83,0.41,0.148,0.300,0.389,0.765,0.000,0.000,0.000
Justise Winslow,Heat,2017-2018,REG,68,10.86,11.68,19.06,42.62,8.20,6.56,1.02,0.396,0.228,0.333,0.548,0.425,0.344,0.000
Willie Cauley-Stein,Kings,2017-2018,REG,73,0.65,19.53,26.00,52.91,0.00,0.39,0.52,0.400,0.391,0.313,0.643,0.000,0.333,0.000
Kelly Oubre Jr.,Wizards,2017-2018,REG,81,33.29,11.90,13.16,28.48,7.34,5.70,0.13,0.361,0.245,0.356,0.587,0.379,0.200,0.000
Frank Kaminsky,Hornets,2017-2018,REG,79,35.34,15.78,24.72,21.23,1.40,1.54,0.00,0.387,0.336,0.401,0.618,0.200,0.364,0.000
Devin Booker,Suns,2017-2018,REG,54,31.78,27.89,15.46,20.21,1.42,2.85,0.38,0.385,0.432,0.337,0.592,0.333,0.433,0.000
Cameron Payne,Bulls,2017-2018,REG,25,38.60,13.95,20.47,23.26,2.79,0.93,0.00,0.386,0.333,0.318,0.560,0.333,0.500,0.000
Myles Turner,Pacers,2017-2018,REG,65,22.22,36.78,9.39,29.26,0.94,1.25,0.16,0.366,0.481,0.433,0.594,0.500,0.125,0.000
Khem Birch,Magic,2017-2018,REG,41,0.00,11.11,26.98,61.90,0.00,0.00,0.00,0.000,0.214,0.382,0.667,0.000,0.000,0.000
Glenn Robinson III,Pacers,2017-2018,REG,23,20.00,20.00,16.47,23.53,12.94,7.06,0.00,0.176,0.353,0.286,0.600,0.636,0.667,0.000
James Young,76ers,2017-2018,REG,6,42.86,7.14,14.29,7.14,14.29,14.29,0.00,0.333,0.000,0.500,1.000,0.500,0.000,0.000
Jerami Grant,Thunder,2017-2018,REG,81,10.96,4.39,10.09,61.40,7.68,5.04,0.44,0.340,0.450,0.370,0.664,0.229,0.304,0.000
Joe Harris,Nets,2017-2018,REG,78,44.21,4.34,8.20,29.74,7.40,5.95,0.16,0.447,0.333,0.451,0.665,0.370,0.270,0.000
Doug McDermott,"Knicks, Mavericks",2017-2018,REG,81,28.74,17.32,6.89,33.46,5.12,8.46,0.00,0.377,0.307,0.371,0.624,0.538,0.512,0.000
Sean Kilpatrick,"Nets, Bucks, Clippers, Bulls",2017-2018,REG,52,33.45,13.99,12.63,24.57,5.46,9.22,0.68,0.327,0.317,0.324,0.542,0.438,0.259,0.000
Aaron Gordon,Magic,2017-2018,REG,58,31.21,18.15,11.56,30.87,3.01,5.20,0.00,0.330,0.331,0.220,0.697,0.385,0.356,0.000
TJ Warren,Suns,2017-2018,REG,65,4.98,28.67,22.18,40.70,1.41,2.07,0.00,0.226,0.407,0.407,0.667,0.200,0.227,0.000
Marcus Smart,Celtics,2017-2018,REG,54,40.39,13.59,17.28,20.97,3.88,3.30,0.58,0.308,0.357,0.348,0.537,0.400,0.176,0.000
Kyle Anderson,Spurs,2017-2018,REG,74,4.34,18.04,24.89,44.06,4.11,4.34,0.23,0.211,0.443,0.431,0.674,0.556,0.263,0.000
Dwight Powell,Mavericks,2017-2018,REG,79,15.81,9.30,11.16,60.00,1.16,2.09,0.47,0.279,0.375,0.333,0.760,1.000,0.444,0.000
Adreian Payne,Magic,2017-2018,REG,5,20.00,40.00,20.00,10.00,0.00,10.00,0.00,0.500,0.500,1.000,1.000,0.000,1.000,0.000
Noah Vonleh,"Trail Blazers, Bulls",2017-2018,REG,54,25.86,16.38,13.79,41.38,0.43,2.16,0.00,0.317,0.395,0.375,0.594,1.000,0.000,0.000
Julius Randle,Lakers,2017-2018,REG,82,4.23,7.46,22.83,64.70,0.22,0.33,0.22,0.211,0.313,0.346,0.685,0.000,0.667,0.000
Johnny O'Bryant III,Hornets,2017-2018,REG,36,21.64,34.50,16.96,23.39,1.17,1.17,1.17,0.351,0.373,0.276,0.600,0.500,0.000,0.000
James Michael McAdoo,76ers,2017-2018,REG,3,85.71,0.00,0.00,0.00,0.00,14.29,0.00,0.167,0.000,0.000,0.000,0.000,1.000,0.000
Andrew Wiggins,Timberwolves,2017-2018,REG,82,21.00,29.23,18.85,26.08,1.69,3.15,0.00,0.315,0.318,0.437,0.676,0.409,0.415,0.000
Jabari Parker,Bucks,2017-2018,REG,31,19.58,24.10,10.24,41.27,3.01,1.20,0.60,0.369,0.438,0.441,0.577,0.600,0.250,0.000
Joel Embiid,76ers,2017-2018,REG,63,19.03,27.75,19.41,32.58,0.47,0.76,0.00,0.308,0.440,0.376,0.692,0.200,0.375,0.000
Dante Exum,Jazz,2017-2018,REG,14,10.34,2.30,22.99,54.02,8.05,1.15,1.15,0.222,0.500,0.400,0.596,0.429,0.000,0.000
JaKarr Sampson,Kings,2017-2018,REG,22,4.94,8.64,23.46,55.56,4.94,2.47,0.00,0.500,0.286,0.421,0.644,0.500,0.500,0.000
Eric Moreland,Pistons,2017-2018,REG,67,0.00,4.92,27.87,67.21,0.00,0.00,0.00,0.000,0.333,0.382,0.622,0.000,0.000,0.000
Josh Huestis,Thunder,2017-2018,REG,69,39.56,4.95,2.75,29.67,9.89,13.19,0.00,0.292,0.333,0.200,0.444,0.278,0.250,0.000
Jamil Wilson,Clippers,2017-2018,REG,15,69.14,9.88,2.47,9.88,6.17,2.47,0.00,0.446,0.625,0.000,0.750,0.200,0.500,0.000
Dario Saric,76ers,2017-2018,REG,78,40.04,14.29,11.81,29.02,3.15,1.69,0.00,0.390,0.331,0.362,0.643,0.464,0.333,0.000
Clint Capela,Rockets,2017-2018,REG,74,0.15,1.92,11.24,86.69,0.00,0.00,0.00,0.000,0.231,0.421,0.693,0.000,0.000,0.000
Bogdan Bogdanovic,Kings,2017-2018,REG,78,35.75,24.87,15.54,17.49,3.50,1.94,0.91,0.388,0.469,0.400,0.585,0.407,0.600,0.000
Jusuf Nurkic,Trail Blazers,2017-2018,REG,79,0.75,19.12,25.78,54.24,0.00,0.00,0.11,0.000,0.376,0.400,0.604,0.000,0.000,0.000
Bruno Caboclo,"Raptors, Kings",2017-2018,REG,12,32.26,16.13,12.90,16.13,6.45,16.13,0.00,0.100,0.400,0.250,0.600,0.500,0.200,0.000
Nikola Jokic,Nuggets,2017-2018,REG,75,25.30,18.85,25.89,27.58,1.09,0.99,0.30,0.384,0.479,0.467,0.651,0.727,0.400,0.000
Kristaps Porzingis,Knicks,2017-2018,REG,48,23.85,36.67,20.13,17.55,0.56,0.79,0.45,0.392,0.402,0.458,0.558,0.600,0.571,0.000
Tyler Johnson,Heat,2017-2018,REG,72,31.93,20.25,12.38,21.80,8.72,4.78,0.14,0.366,0.382,0.409,0.639,0.387,0.353,0.000
Jack Cooley,Kings,2017-2018,REG,7,0.00,11.11,33.33,55.56,0.00,0.00,0.00,0.000,0.000,0.556,0.533,0.000,0.000,0.000
Tim Frazier,Wizards,2017-2018,REG,59,30.81,31.40,16.86,19.19,0.58,1.16,0.00,0.302,0.370,0.379,0.606,0.000,0.500,0.000
Tarik Black,Rockets,2017-2018,REG,51,5.51,2.36,9.45,79.53,0.79,1.57,0.79,0.000,0.000,0.250,0.703,1.000,0.000,0.000
Travis Wear,Lakers,2017-2018,REG,17,54.17,29.17,5.56,1.39,8.33,1.39,0.00,0.308,0.286,0.250,1.000,0.667,1.000,0.000
Langston Galloway,Pistons,2017-2018,REG,58,50.29,19.41,11.76,4.71,6.47,7.35,0.00,0.333,0.348,0.475,0.563,0.455,0.320,0.000
Joe Ingles,Jazz,2017-2018,REG,82,43.59,6.82,8.77,19.78,11.14,9.75,0.14,0.415,0.388,0.317,0.648,0.475,0.514,0.000
David Stockton,Jazz,2017-2018,REG,3,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.667,0.000,0.000,0.000,0.000,0.000,0.000
John Holland,Cavaliers,2017-2018,REG,24,44.07,13.56,5.08,20.34,8.47,8.47,0.00,0.346,0.000,0.333,0.417,0.000,0.400,0.000
Jarell Eddie,"Celtics, Bulls",2017-2018,REG,3,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Xavier Munford,Bucks,2017-2018,REG,6,33.33,33.33,16.67,16.67,0.00,0.00,0.00,0.000,0.500,0.000,0.000,0.000,0.000,0.000
Omari Johnson,Grizzlies,2017-2018,REG,4,42.86,19.05,0.00,23.81,9.52,4.76,0.00,0.333,0.250,0.000,0.800,0.000,1.000,0.000
T.J. McConnell,76ers,2017-2018,REG,76,8.29,24.17,32.94,27.96,3.79,1.90,0.95,0.371,0.500,0.410,0.636,0.688,0.375,0.000
Jahlil Okafor,"76ers, Nets",2017-2018,REG,28,1.45,10.14,39.86,47.10,0.72,0.72,0.00,0.000,0.500,0.455,0.677,1.000,0.000,0.000
Emmanuel Mudiay,"Nuggets, Knicks",2017-2018,REG,64,22.29,21.90,19.62,30.48,2.86,2.29,0.57,0.282,0.357,0.311,0.525,0.467,0.583,0.000
Tyus Jones,Timberwolves,2017-2018,REG,82,25.00,13.41,21.04,26.22,3.05,10.67,0.61,0.354,0.432,0.464,0.628,0.300,0.371,0.000
Justin Anderson,76ers,2017-2018,REG,38,35.15,6.93,9.90,32.67,8.91,5.94,0.50,0.352,0.429,0.200,0.652,0.333,0.250,0.000
Anthony Brown,Timberwolves,2017-2018,REG,1,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.000,0.000,0.000,0.000,0.000,1.000,0.000
Montrezl Harrell,Clippers,2017-2018,REG,76,1.10,5.30,22.85,70.57,0.00,0.00,0.18,0.167,0.241,0.488,0.723,0.000,0.000,0.000
Andrew Harrison,Grizzlies,2017-2018,REG,56,23.08,21.91,13.05,31.93,3.50,6.53,0.00,0.343,0.383,0.357,0.569,0.333,0.286,0.000
Gary Harris,Nuggets,2017-2018,REG,67,33.81,16.30,11.89,28.41,3.96,5.51,0.11,0.394,0.399,0.435,0.690,0.528,0.320,0.000
Spencer Dinwiddie,Nets,2017-2018,REG,80,46.42,9.07,14.08,25.18,3.94,1.19,0.12,0.326,0.316,0.331,0.569,0.424,0.000,0.000
Nik Stauskas,"76ers, Nets",2017-2018,REG,41,54.55,9.09,7.79,18.18,1.95,7.79,0.65,0.393,0.286,0.083,0.536,0.667,0.417,0.000
Rodney Hood,"Jazz, Cavaliers",2017-2018,REG,60,36.48,23.44,20.77,11.58,3.20,4.39,0.13,0.380,0.392,0.468,0.609,0.500,0.333,0.000
Jordan Clarkson,"Lakers, Cavaliers",2017-2018,REG,81,27.41,23.49,15.03,28.15,2.01,3.92,0.00,0.332,0.423,0.423,0.598,0.316,0.514,0.000
Elfrid Payton,"Magic, Suns",2017-2018,REG,63,9.90,11.99,26.69,47.53,1.65,2.25,0.00,0.318,0.375,0.376,0.637,0.364,0.333,0.000
Markel Brown,Rockets,2017-2018,REG,4,71.43,14.29,0.00,14.29,0.00,0.00,0.00,0.200,1.000,0.000,0.000,0.000,0.000,0.000
Tyler Ennis,Lakers,2017-2018,REG,54,19.64,14.73,14.29,45.98,1.79,2.68,0.89,0.182,0.394,0.344,0.544,0.750,0.500,0.000
Shabazz Napier,Trail Blazers,2017-2018,REG,74,34.46,28.63,8.85,21.47,1.69,4.90,0.00,0.372,0.454,0.277,0.518,0.667,0.308,0.000
Zach LaVine,Bulls,2017-2018,REG,24,30.42,20.00,8.73,36.90,1.69,2.25,0.00,0.361,0.254,0.323,0.504,0.333,0.125,0.000
Scotty Hopson,Mavericks,2017-2018,REG,1,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Josh Magette,Hawks,2017-2018,REG,18,39.13,32.61,17.39,2.17,2.17,2.17,4.35,0.389,0.333,0.250,0.000,1.000,0.000,0.000
C.J. Williams,Clippers,2017-2018,REG,38,26.40,19.80,16.24,24.37,6.09,7.11,0.00,0.288,0.436,0.406,0.729,0.333,0.214,0.000
Jonathon Simmons,Magic,2017-2018,REG,69,19.05,18.40,22.73,32.06,2.50,4.99,0.26,0.345,0.407,0.387,0.660,0.316,0.342,0.000
Reggie Hearn,Pistons,2017-2018,REG,3,50.00,0.00,0.00,0.00,50.00,0.00,0.00,0.000,0.000,0.000,0.000,1.000,0.000,0.000
Tim Hardaway Jr.,Knicks,2017-2018,REG,57,41.36,16.36,10.63,25.00,3.27,3.04,0.35,0.311,0.457,0.374,0.617,0.321,0.423,0.000
Tony Snell,Bucks,2017-2018,REG,75,38.59,10.35,8.00,18.59,14.35,10.12,0.00,0.384,0.409,0.294,0.620,0.410,0.465,0.000
Trey Burke,Knicks,2017-2018,REG,36,22.66,43.23,12.76,16.67,1.30,2.60,0.78,0.356,0.536,0.408,0.719,0.400,0.500,0.000
Vander Blue,Lakers,2017-2018,REG,5,40.00,0.00,0.00,60.00,0.00,0.00,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
Victor Oladipo,Pacers,2017-2018,REG,75,28.86,28.11,11.19,28.34,1.42,1.94,0.15,0.351,0.416,0.453,0.668,0.579,0.538,0.000
Giannis Antetokounmpo,Bucks,2017-2018,REG,75,8.77,23.89,16.33,49.86,0.43,0.64,0.07,0.301,0.337,0.380,0.715,0.167,0.444,0.000
Lucas Nogueira,Raptors,2017-2018,REG,49,18.75,0.00,1.25,75.00,1.25,3.75,0.00,0.333,0.000,1.000,0.717,0.000,0.000,0.000
James Ennis III,"Grizzlies, Pistons",2017-2018,REG,72,25.78,11.72,8.33,40.36,6.25,7.55,0.00,0.323,0.467,0.344,0.645,0.292,0.379,0.000
Alex Abrines,Thunder,2017-2018,REG,75,54.64,5.84,5.15,13.75,12.03,8.25,0.34,0.384,0.176,0.400,0.575,0.371,0.375,0.000
Matthew Dellavedova,Bucks,2017-2018,REG,38,43.42,11.18,26.32,11.84,4.61,2.63,0.00,0.364,0.294,0.350,0.389,0.571,0.250,0.000
Solomon Hill,Pelicans,2017-2018,REG,12,39.02,4.88,21.95,21.95,2.44,7.32,2.44,0.188,0.500,0.111,0.556,0.000,0.333,0.000
Raul Neto,Jazz,2017-2018,REG,41,18.54,9.93,21.85,37.75,2.65,6.62,2.65,0.429,0.267,0.303,0.632,0.750,0.400,0.000
Joffrey Lauvergne,Spurs,2017-2018,REG,55,0.53,4.21,35.79,57.37,1.05,0.53,0.53,0.000,0.500,0.324,0.661,0.000,0.000,0.000
Ian Clark,Pelicans,2017-2018,REG,72,27.46,20.49,22.13,18.24,5.74,5.53,0.41,0.276,0.470,0.509,0.640,0.429,0.333,0.000
Larry Drew II,"76ers, Pelicans",2017-2018,REG,10,29.17,33.33,12.50,16.67,4.17,4.17,0.00,0.286,0.250,0.000,0.500,1.000,0.000,0.000
Troy Daniels,Suns,2017-2018,REG,79,59.48,10.09,5.22,5.04,10.26,9.57,0.35,0.371,0.379,0.467,0.448,0.475,0.509,0.000
Rodney McGruder,Heat,2017-2018,REG,18,16.44,10.96,16.44,24.66,17.81,13.70,0.00,0.583,0.375,0.333,0.778,0.462,0.200,0.000
Trey McKinney-Jones,Pacers,2017-2018,REG,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Shane Larkin,Celtics,2017-2018,REG,54,33.33,24.66,8.68,27.40,1.83,4.11,0.00,0.342,0.278,0.368,0.517,0.250,0.556,0.000
Steven Adams,Thunder,2017-2018,REG,76,0.00,1.69,23.60,74.44,0.00,0.00,0.28,0.000,0.417,0.500,0.677,0.000,0.000,0.000
Shabazz Muhammad,"Timberwolves, Bucks",2017-2018,REG,43,9.04,11.17,30.32,44.15,1.06,4.26,0.00,0.176,0.333,0.386,0.578,0.000,0.500,0.000
Rudy Gobert,Jazz,2017-2018,REG,56,0.00,3.39,12.87,83.75,0.00,0.00,0.00,0.000,0.333,0.175,0.704,0.000,0.000,0.000
Robert Covington,76ers,2017-2018,REG,80,57.78,8.01,6.22,19.98,2.87,4.67,0.48,0.371,0.284,0.308,0.641,0.542,0.282,0.000
Reggie Bullock,Pistons,2017-2018,REG,62,37.00,13.19,12.64,22.71,7.88,6.41,0.18,0.450,0.486,0.319,0.685,0.419,0.457,0.000
Nate Wolters,Jazz,2017-2018,REG,5,0.00,16.67,83.33,0.00,0.00,0.00,0.00,0.000,0.000,0.200,0.000,0.000,0.000,0.000
Otto Porter Jr.,Wizards,2017-2018,REG,77,27.91,31.30,14.46,19.10,3.84,3.28,0.11,0.445,0.477,0.461,0.686,0.471,0.414,0.000
Michael Carter-Williams,Hornets,2017-2018,REG,52,15.28,17.90,20.96,35.81,3.93,6.11,0.00,0.257,0.195,0.271,0.500,0.444,0.071,0.000
Mike Muscala,Hawks,2017-2018,REG,53,35.58,11.22,10.90,24.36,7.05,10.90,0.00,0.315,0.343,0.471,0.697,0.500,0.471,0.000
Tyler Zeller,"Nets, Bucks",2017-2018,REG,66,1.80,6.89,23.35,61.38,2.10,4.49,0.00,0.000,0.304,0.423,0.668,0.286,0.533,0.000
Evan Fournier,Magic,2017-2018,REG,57,33.67,15.71,17.58,25.06,2.99,4.86,0.12,0.359,0.468,0.411,0.622,0.417,0.487,0.000
Miles Plumlee,Hawks,2017-2018,REG,55,0.00,3.33,26.11,70.56,0.00,0.00,0.00,0.000,0.333,0.383,0.669,0.000,0.000,0.000
Marquis Teague,Grizzlies,2017-2018,REG,3,12.50,37.50,12.50,25.00,0.00,6.25,6.25,0.500,0.000,0.500,0.500,0.000,0.000,0.000
Tomas Satoransky,Wizards,2017-2018,REG,73,14.84,19.79,22.14,31.77,8.07,2.86,0.52,0.456,0.447,0.459,0.664,0.581,0.273,0.000
Jae Crowder,"Cavaliers, Jazz",2017-2018,REG,80,36.21,16.69,3.87,28.61,6.86,7.75,0.00,0.300,0.304,0.269,0.625,0.500,0.269,0.000
Draymond Green,Warriors,2017-2018,REG,68,37.66,8.39,11.68,38.98,1.64,1.15,0.49,0.319,0.314,0.394,0.671,0.200,0.000,0.000
Quincy Acy,Nets,2017-2018,REG,70,54.52,6.30,1.37,12.60,8.77,16.44,0.00,0.327,0.304,0.000,0.457,0.313,0.450,0.000
Khris Middleton,Bucks,2017-2018,REG,82,25.33,35.72,16.37,15.97,3.38,3.15,0.08,0.339,0.493,0.510,0.576,0.558,0.325,0.000
Will Barton,Nuggets,2017-2018,REG,81,36.73,8.07,16.33,34.69,1.26,2.62,0.29,0.365,0.325,0.315,0.641,0.308,0.519,0.000
Mike Scott,Wizards,2017-2018,REG,76,22.71,30.15,18.89,19.85,3.82,4.39,0.19,0.395,0.563,0.515,0.673,0.400,0.478,0.000
Darius Miller,Pelicans,2017-2018,REG,80,57.59,16.42,6.86,3.12,9.77,6.03,0.21,0.383,0.532,0.485,0.600,0.511,0.586,0.000
Kyle O'Quinn,Knicks,2017-2018,REG,77,3.12,23.90,19.74,51.95,0.78,0.26,0.26,0.167,0.457,0.539,0.685,0.667,0.000,0.000
Mirza Teletovic,Bucks,2017-2018,REG,10,68.42,8.77,5.26,7.02,0.00,10.53,0.00,0.462,0.400,0.333,0.250,0.000,0.500,0.000
Kent Bazemore,Hawks,2017-2018,REG,65,27.96,20.56,12.13,26.92,5.92,6.36,0.15,0.370,0.367,0.293,0.560,0.450,0.442,0.000
Willie Reed,"Clippers, Pistons",2017-2018,REG,42,1.65,8.26,23.97,66.12,0.00,0.00,0.00,0.500,0.500,0.621,0.713,0.000,0.000,0.000
Justin Holiday,Bulls,2017-2018,REG,72,39.13,20.08,7.29,15.09,11.64,6.27,0.51,0.359,0.344,0.298,0.492,0.319,0.449,0.000
JaMychal Green,Grizzlies,2017-2018,REG,55,15.37,18.85,7.58,47.34,5.33,5.53,0.00,0.320,0.370,0.243,0.593,0.385,0.333,0.000
Aron Baynes,Celtics,2017-2018,REG,81,1.79,30.04,22.65,42.60,2.24,0.67,0.00,0.250,0.463,0.406,0.547,0.100,0.000,0.000
Nerlens Noel,Mavericks,2017-2018,REG,29,0.95,8.57,24.76,65.71,0.00,0.00,0.00,0.000,0.222,0.538,0.565,0.000,0.000,0.000
Alex Len,Suns,2017-2018,REG,69,0.79,7.67,10.32,81.22,0.00,0.00,0.00,0.333,0.310,0.385,0.616,0.000,0.000,0.000
Allen Crabbe,Nets,2017-2018,REG,75,54.29,15.24,10.28,10.16,5.44,4.11,0.48,0.379,0.341,0.388,0.714,0.333,0.471,0.000
Andre Roberson,Thunder,2017-2018,REG,39,9.26,0.62,1.23,75.93,4.32,8.64,0.00,0.267,0.000,0.000,0.642,0.000,0.286,0.000
Ben McLemore,Grizzlies,2017-2018,REG,56,29.76,18.77,9.65,29.22,3.49,8.85,0.27,0.333,0.371,0.389,0.569,0.385,0.394,0.000
Brandon Paul,Spurs,2017-2018,REG,64,30.16,11.11,9.52,36.51,6.35,5.56,0.79,0.289,0.214,0.500,0.652,0.250,0.286,0.000
CJ McCollum,Trail Blazers,2017-2018,REG,81,27.05,29.27,18.64,20.66,1.55,2.83,0.00,0.398,0.430,0.448,0.534,0.391,0.357,0.000
Cody Zeller,Hornets,2017-2018,REG,33,1.95,14.94,13.64,69.48,0.00,0.00,0.00,0.667,0.435,0.524,0.579,0.000,0.000,0.000
Dennis Schroder,Hawks,2017-2018,REG,67,20.70,30.22,14.06,32.93,0.61,0.96,0.52,0.304,0.448,0.391,0.546,0.143,0.273,0.000
Dewayne Dedmon,Hawks,2017-2018,REG,62,14.88,19.50,20.13,31.03,7.97,6.50,0.00,0.310,0.462,0.448,0.777,0.421,0.355,0.000
Gorgui Dieng,Timberwolves,2017-2018,REG,79,3.09,43.30,12.63,28.61,4.38,7.99,0.00,0.333,0.500,0.347,0.604,0.294,0.290,0.000
Isaiah Canaan,"Rockets, Suns",2017-2018,REG,20,39.42,5.11,11.68,35.04,2.92,5.11,0.73,0.315,0.286,0.563,0.396,0.250,0.571,0.000
Jeff Withey,Mavericks,2017-2018,REG,9,50.00,12.50,0.00,25.00,12.50,0.00,0.00,0.125,0.000,0.000,1.000,0.500,0.000,0.000
Kelly Olynyk,Heat,2017-2018,REG,76,37.26,13.36,11.32,31.29,3.46,3.14,0.16,0.376,0.353,0.403,0.759,0.455,0.350,0.000
Kentavious Caldwell-Pope,Lakers,2017-2018,REG,74,43.02,20.30,6.60,20.94,3.81,5.20,0.13,0.369,0.344,0.250,0.667,0.500,0.415,0.000
Lorenzo Brown,Raptors,2017-2018,REG,14,17.65,23.53,26.47,14.71,11.76,5.88,0.00,0.333,0.500,0.444,0.800,0.000,0.000,0.000
Mason Plumlee,Nuggets,2017-2018,REG,74,0.27,4.35,20.38,75.00,0.00,0.00,0.00,0.000,0.438,0.320,0.688,0.000,0.000,0.000
Maurice Harkless,Trail Blazers,2017-2018,REG,59,21.16,4.10,7.51,48.46,9.90,8.87,0.00,0.435,0.333,0.364,0.592,0.310,0.500,0.000
John Henson,Bucks,2017-2018,REG,76,0.80,11.16,25.30,62.15,0.00,0.20,0.40,0.250,0.357,0.441,0.673,0.000,0.000,0.000
Harrison Barnes,Mavericks,2017-2018,REG,77,20.03,25.99,22.19,24.25,3.73,3.56,0.25,0.343,0.411,0.418,0.604,0.289,0.535,0.000
Austin Rivers,Clippers,2017-2018,REG,61,37.56,4.35,17.16,33.71,3.36,3.86,0.00,0.384,0.257,0.341,0.550,0.296,0.387,0.000
Meyers Leonard,Trail Blazers,2017-2018,REG,33,28.21,21.79,16.67,28.21,1.28,3.85,0.00,0.409,0.647,0.538,0.773,0.000,0.667,0.000
Jeremy Lamb,Hornets,2017-2018,REG,80,24.19,26.84,19.37,23.35,1.93,3.85,0.48,0.358,0.404,0.484,0.608,0.375,0.500,0.000
Terrence Ross,Magic,2017-2018,REG,24,36.65,22.51,14.66,14.66,4.71,5.76,1.05,0.271,0.395,0.321,0.714,0.444,0.636,0.000
Andre Drummond,Pistons,2017-2018,REG,78,0.79,2.83,24.46,71.46,0.00,0.00,0.45,0.000,0.320,0.287,0.628,0.000,0.000,0.000
Bradley Beal,Wizards,2017-2018,REG,82,31.94,27.96,12.87,23.45,1.28,2.36,0.13,0.376,0.448,0.361,0.658,0.368,0.400,0.000
Dion Waiters,Heat,2017-2018,REG,30,29.51,19.76,9.27,29.51,7.07,4.63,0.24,0.273,0.346,0.316,0.587,0.379,0.421,0.000
Damian Lillard,Trail Blazers,2017-2018,REG,73,42.66,16.96,8.88,29.63,1.00,0.86,0.00,0.361,0.481,0.419,0.536,0.286,0.500,0.000
Anthony Davis,Pelicans,2017-2018,REG,73,9.78,27.97,19.99,41.08,0.14,0.83,0.21,0.333,0.365,0.465,0.730,0.500,0.333,0.000
Michael Kidd-Gilchrist,Hornets,2017-2018,REG,74,0.00,35.18,19.82,44.64,0.18,0.00,0.18,0.000,0.376,0.387,0.660,0.000,0.000,0.000
Julyan Stone,Hornets,2017-2018,REG,23,38.46,0.00,0.00,0.00,30.77,30.77,0.00,0.400,0.000,0.000,0.000,0.500,0.500,0.000
Isaiah Thomas,"Cavaliers, Lakers",2017-2018,REG,32,38.48,17.58,15.20,22.57,2.85,3.09,0.24,0.290,0.446,0.328,0.505,0.333,0.308,0.000
Dwight Buycks,Pistons,2017-2018,REG,29,20.20,31.82,10.10,35.35,0.51,0.51,1.52,0.350,0.397,0.250,0.529,1.000,0.000,0.000
